KEY,"Russian"
RESULT_TYPE.ENHANCE_ITEM_INDEX_ERROR,"Неверный номер кристалла превосходства."
RESULT_TYPE.NOT_ENOUGH_ENHANCE_ITEM,"Не хватает кристаллов превосходства."
RESULT_TYPE.CANNOT_ENHANCE_MORE,"Большее превосходство невозможно."
RESULT_TYPE.AWAKE_CHALLENGE_DATA_ERROR,"Не найдены данные кристалла пробуждения."
RESULT_TYPE.AWAKE_ITEM_DATA_ERROR,"Не найдены данные предмета кристалла пробуждения."
RESULT_TYPE.NOT_ENOUGH_AWAKE_ITEM,"Не хватает кристаллов пробуждения."
RESULT_TYPE.HERO_SELECT_DATA_NOT_FOUND,"Не найдены данные выбора героя."
RESULT_TYPE.INVALID_HERO_EXP,"Неверное кол-во опыта героя."
RESULT_TYPE.HERO_NOT_OWNED,"У вас нет такого героя."
RESULT_TYPE.MAX_HERO_LEVEL,"Герой достиг макс. ур."
RESULT_TYPE.MAIL_NOT_FOUND,"Почта не существует."
RESULT_TYPE.MISSING_COUPON_CODE,"Не указан код купона."
RESULT_TYPE.MISSING_COUNTRY_CODE,"Не указан код страны."
RESULT_TYPE.COUPON_NOT_FOUND,"Неверный код купона."
RESULT_TYPE.ALREADY_RECEIVED,"Уже получили."
RESULT_TYPE.COUNTRY_CODE_MISMATCH,"Не соотв. код страны."
RESULT_TYPE.COUPON_EXPIRED,"Время истекло, использование невозможно."
RESULT_TYPE.PROMOTION_NOT_FOUND,"Не найдены данные о промо."
RESULT_TYPE.ALREADY_USED_PROMOTION,"Промоакция уже использована."
RESULT_TYPE.REWARD_NOT_SELECTED,"Не выбрана награда."
RESULT_TYPE.INVALID_REWARD_INDEX,"Неверный номер награды."
RESULT_TYPE.ALREADY_PURCHASED,"Уже купили."
RESULT_TYPE.NOT_ENOUGH_MILEAGE,"Не хватает миль."
RESULT_TYPE.NOT_ENOUGH_ROYAL_POINT,"Не хватает королевских монет."
RESULT_TYPE.NOT_ENCRYPTED,"Не зашифровано."
RESULT_TYPE.SALT_ERROR,"Нестабильное интернет-соединение, нельзя получить идентификационный номер."
RESULT_TYPE.NO_SECURE_KEY,"NO_SECURE_KEY"
RESULT_TYPE.SALT_NOT_DECRYPTED,"SALT_NOT_DECRYPTED"
RESULT_TYPE.KEY_NOT_DECRYPTED,"KEY_NOT_DECRYPTED"
RESULT_TYPE.SALT_MISMATCH,"SALT_MISMATCH"
RESULT_TYPE.LOGIN_ID_NOT_DECRYPTED,"LOGIN_ID_NOT_DECRYPTED"
RESULT_TYPE.DECRYPT_FAIL,"DECRYPT_FAIL"
BASE_RESULT_TYPE.OFFLINE,"Нет связи с Интернетом."
RESULT_TYPE.INVALID_GACHA_REQUEST,"При вызове снаряжения произошла ошибка.\nПопробуйте снова."
RESULT_TYPE.MATCHING_ABORTED,"Состязание отменено."
RESULT_TYPE.PROGRESSING,"Выполняется"
RESULT_TYPE.BUY_DISABLED,"Сейчас оплата невозможна."
RESULT_TYPE.MAX_FRIENDSHIP_POINT,"Макс. очков дружбы."
RESULT_TYPE.NOT_ENOUGH_FRIENDSHIP_POINT,"Не хватает очков дружбы."
RESULT_TYPE.NOT_RAID_TYPE,"Не рейдовый тип."
RESULT_TYPE.MISSING_RAID_INDEX,"Из-за ошибки сети обработка информации пользователя выполняется сервером с задержкой. Повторите попытку позднее."
RESULT_TYPE.RAID_DATA_NOT_FOUND,"Нет данных рейда."
RESULT_TYPE.RAID_NOT_STARTED,"Рейд не начат."
RESULT_TYPE.RAID_NOT_PROGRESSING,"Рейд не выполняется."
RESULT_TYPE.RAID_MUST_MULTIPLAY,"Не многопольз. тип."
RESULT_TYPE.RAID_CHAPTER_MISMATCH,"Не соотв. глава."
RESULT_TYPE.RAID_DUNGEON_MISMATCH,"Не соотв. подземелье."
RESULT_TYPE.GUILD_RAID_ROOM_CREATED,"Создана комната для рейда гильдии."
RESULT_TYPE.NOT_ENOUGH_ENTER_RAID_COUNT,"Недостаточно входящих на рейд гильдии."
RESULT_TYPE.INVALID_GUILD_RAID_INDEX,"Неверный индекс рейда гильдии."
RESULT_TYPE.NOT_ENOUGH_ACTIVITY_POINT,"Не хватает оч. активности."
RESULT_TYPE.PREVIOUS_RAID_NOT_COMPLETED,"Идет рейд."
RESULT_TYPE.ALREADY_GUILD_RAID_OPENED,"Рейд гильдии не начался."
RESULT_TYPE.PLAYER_RAID_NOT_FOUND,"Нет данных рейда у игрока."
RESULT_TYPE.PLAYER_DUNGEON_NOT_FOUND,"Нет данных подземелья у игрока."
RESULT_TYPE.DUNGEON_NOT_PLAYED,"Нет списка игры в подземелье."
RESULT_TYPE.DUNGEON_PLAY_ENABLE,"Еще есть возможность играть."
RESULT_TYPE.ALREADY_HAVE,"Этот герой у вас уже есть"
RESULT_TYPE.HERO_NOT_EXIST,"Герой не существует"
RESULT_TYPE.CANNOT_RECRUIT,"Герой не может быть в таверне"
RESULT_TYPE.HERO_INDEX_MISMATCH,"Эти данные не соотв. данным героя"
RESULT_TYPE.ALREADY_RECRUITED,"Этот герой у вас уже есть"
RESULT_TYPE.HERO_NOT_EXIST_IN_FRIENDLY_TABLE,"Герой не может заводить друзей"
RESULT_TYPE.HERO_FRIENDLY_POINT_MAX,"Макс. кол-во друзей"
RESULT_TYPE.ACTION_NOT_READY,"Это действие пока невозможно"
RESULT_TYPE.ACTION_NOT_EXIST,"Этого действия не существует"
RESULT_TYPE.COST_MISMATCH,"Для действия недостаточно ресурсов"
RESULT_TYPE.FRIENDLY_POINT_MISMATCH,"Недостаточно дружбы для союзничества"
RESULT_TYPE.COOL_TIME_MISMATCH,"Еще не время"
RESULT_TYPE.CANNOT_RECRUIT_HERO,"Нет героев для найма"
RESULT_TYPE.IN_FRIENDLY_STATE,"Уже дружите"
RESULT_TYPE.NO_FRIENDS,"Нет друзей."
RESULT_TYPE.ALREADY_SENT_FRIENDSHIP_POINT,"Очки дружбы уже отправлены."
RESULT_TYPE.EMPTY_NAME,"Не указано имя."
RESULT_TYPE.INVALID_NAME,"Неверное имя."
RESULT_TYPE.TOO_SHORT_NAME,"Слишком короткое имя."
RESULT_TYPE.TOO_LONG_NAME,"Слишком длинное имя."
RESULT_TYPE.INIT_COOL_TIME_NOT_ELAPSED,"Время обновления не настало."
RESULT_TYPE.ALREADY_GUILD_SKILL_INIT,"Навык гильдии уже обновлен."
RESULT_TYPE.MAX_GUILD_LEVEL,"Гильдия достигла макс. ур."
RESULT_TYPE.MAX_SKILL_LEVEL,"Макс. ур. навыка."
RESULT_TYPE.LOW_TEAM_LEVEL,"Слишком низкий ур. группы."
BASE_RESULT_TYPE.INTERNAL_SERVER_ERROR,"Внутренняя ошибка сервера."
BASE_RESULT_TYPE.DISABLED,"Не активно."
RESULT_TYPE.NOT_ALLOWED,"Не разрешено."
RESULT_TYPE.NO_ACCOUNT_ID,"Нет номера аккаунта."
RESULT_TYPE.NOT_FOUND,"Не удалось найти."
RESULT_TYPE.MISSING_TOWER_INDEX,"Не указана Башня."
RESULT_TYPE.NO_MAX_STAR_HERO,"Герой с макс. кол-вом звезд не существует."
RESULT_TYPE.TOWER_REQ_CHAPTER_NOT_COMPLETED,"Не завершена глава для входа."
RESULT_TYPE.RAID_LEVEL_MISMATCH,"Не соотв. ур. рейда."
RESULT_TYPE.CONTENTS_DISABLED,"Содержание не разблокировано."
RESULT_TYPE.GUILD_RAID_ROOM_NOT_FOUND,"Комната ожидания рейда гильдии не существует."
RESULT_TYPE.NOT_GUILD_RAID_ROOM_MEMBER,"Не в числе ожидающих рейда гильдии."
RESULT_TYPE.INVALID_GULD_RAID_MEMBER_RANK,"Роль в гильдии не позволяет участвовать в рейде."
RESULT_TYPE.NOT_ENOUGH_ENTER_GUILD_RAID_COUNT,"Недостаточно вошедших для рейда гильдии."
RESULT_TYPE.MISSING_WORLD_BOSS_INDEX,"Нет индекса мирового босса."
RESULT_TYPE.WORLD_BOSS_NOT_EXIST,"Мировой босс не существует."
RESULT_TYPE.WORLD_BOSS_NOT_ACTIVE,"Мировой босс не активен."
RESULT_TYPE.WORLD_BOSS_NOT_FOUND,"Мировой босс не найден."
RESULT_TYPE.MISSING_WORLD_BOSS_CREATURE_INFO,"Нет данных о мировом боссе."
RESULT_TYPE.PARSING_WORLD_BOSS_CREATURE_INFO_ERROR,"Не удалось передать данные мирового монстра."
RESULT_TYPE.WORLD_BOSS_HP_ERROR,"При подсчете ваших очков за битву с мировым боссом произошла ошибка. Если вы видите это сообщение, отправьте письмо на адрес нашей службы поддержки."
RESULT_TYPE.NOT_CLEARED,"Не выполнено."
RESULT_TYPE.PURCHASE_INFO_NOT_FOUND,"Данные о покупке не существуют."
RESULT_TYPE.INTERNAL_SERVER_ERROR,"Внутренняя ошибка сервера."
RESULT_TYPE.NOT_DAILY_ENDED,"Еще не время для покупки."
RESULT_TYPE.NEED_COMPLETE_IN_APP_PURCHASE,"Необходимо завершить внутриигровую покупку."
RESULT_TYPE.OTHER_DAILY_EFFECTIVE,"Такой же товар уже применяется."
RESULT_TYPE.RESTORE_DATA_NOT_FOUND,"Нет данных восстановления."
RESULT_TYPE.MATERIAL_COUNT_ERROR,"Неверное кол-во материалов."
RESULT_TYPE.LOW_HERO_LEVEL,"Низкий ур. героя."
RESULT_TYPE.PRICE_ERROR,"Неверная цена."
RESULT_TYPE.COST_TYPE_ERROR,"Неверный тип цены."
RESULT_TYPE.EXCEEDED_MAX_MATERIAL_EQUIP_ITEMS,"Макс. кол-во материалов снаряжения."
RESULT_TYPE.HERO_EQUIPPED_MATERIAL_EQUIP_ITEM,"Установленное снаряжение не может быть материалом."
RESULT_TYPE.INVALID_GACHA_DATA,"Неверные данные лотереи."
RESULT_TYPE.NO_RECV_FRIENDSHIP_POINT,"Нет очков дружбы для получения."
RESULT_TYPE.MAX_DAILY_REMOVE_FRIENDS,"Макс. кол-во удаленных друзей в день."
RESULT_TYPE.GULLD_JOIN_REQUEST_PROCESSING,"Заявка на вступление в гильдию рассматривается."
RESULT_TYPE.INVALID_GUILD_RANK,"Неверная роль в гильдии."
RESULT_TYPE.INVALID_GUILD_INTRODUCE,"Неверное описание гильдии."
RESULT_TYPE.TOO_LONG_GUILD_INTRODUCE,"Слишком длинное описание."
RESULT_TYPE.INVALID_GUILD_NOTICE,"Неверное объявление гильдии."
RESULT_TYPE.TOO_LONG_GUILD_NOTICE,"Слишком длинное объявление."
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,"Есть заявки на вступление в гильдию. Изменение невозможно."
RESULT_TYPE.ALREADY_EXIST_NAME,"Имя уже существует."
RESULT_TYPE.MAX_CONTRIBUTED_GEM,"Макс. ур. взносов."
RESULT_TYPE.NO_CONTRIBUTE_COUNT,"Нет подсчета пожертвований гильдии."
RESULT_TYPE.INVALID_GUILD_ID,"Неверный номер гильдии."
RESULT_TYPE.INVALID_TARGET_RANK,"Неверная роль в гильдии."
RESULT_TYPE.INVALID_SKILL_LEVEL,"Неверный ур. навыка гильдии."
RESULT_TYPE.GUILD_JOIN_REQUEST_PROCESSING,"Заявка на вступление в гильдию рассматривается."
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,"Вы не можете создать гильдию или вступить в гильдию в течение {1} ч. после выхода из предыдущей."
RESULT_TYPE.NO_GUILD_SKILL_LEVEL_UP_REQUEST,"Нет данных запроса об ур. навыка гильдии."
RESULT_TYPE.ALREADY_GUILD_SKILL_LEVEL_UP_REQUESTED,"Заявка на повышение ур. навыка гильдии уже подана."
RESULT_TYPE.ALREADY_BID,"Предмет уже выставлен на торги."
RESULT_TYPE.ALREADY_CREATED_ROOM,"Комната ожидания уже создана."
RESULT_TYPE.NOT_ROOM_MASTER,"Нет главы в комнате ожидания."
RESULT_TYPE.ROOM_NOT_FOUND,"Комната ожидания не существует."
RESULT_TYPE.NOT_ENOUGH_GUILD_ACTIVITY_POINT,"Не хватает оч. активности гильдии."
RESULT_TYPE.TRANSCEND_ITEM_INDEX_ERROR,"Неверный предмет превосходства."
RESULT_TYPE.NOT_ENOUGH_TRANSCEND_ITEM,"Не хватает предметов превосходства."
RESULT_TYPE.CANNOT_TRANSCEND_MORE,"Большее превосходство невозможно."
RESULT_TYPE.NOT_ENOUGH_PURIFIED,"Очищение не состоялось."
RESULT_TYPE.WRONG_SLOT_INDEX,"Неверный номер ячейки."
RESULT_TYPE.NOT_SELECTABLE_SLOT_INDEX,"Эту ячейку выбрать нельзя."
RESULT_TYPE.CRAFT_SLOT_PRICE_DATA_NOT_FOUND,"Нет данных о цене создания ячейки."
RESULT_TYPE.INVALID_PRICE,"Неверная цена."
RESULT_TYPE.NO_FLASK_ITEM,"Нет колбы."
RESULT_TYPE.FLASK_DATA_NOT_FOUND,"Нет данных колбы."
RESULT_TYPE.CRAFT_DATA_NOT_FOUND,"Нет данных изготовления."
RESULT_TYPE.NOT_CRAFT_SLOT_INDEX,"Это не номер ячейки изготовления."
RESULT_TYPE.NOT_YET_CRAFTED,"Еще не создали."
RESULT_TYPE.ALREADY_USING_FLASK,"Колба уже установлена."
RESULT_TYPE.HERO_NOT_SELECTABLE,"Нельзя выбрать героя."
RESULT_TYPE.HERO_FRAGMENT_DATA_ERROR,"Неверные данные о героич. фрагментах."
RESULT_TYPE.NO_HEROES,"Нет героя."
RESULT_TYPE.INVALID_HERO,"Неверный герой."
RESULT_TYPE.MATCHING_BLOCKED,"Состязания временно недоступны."
RESULT_TYPE.ALREADY_RESET,"Уже обновлено."
RESULT_TYPE.INVALID_RESET_COST,"Неверная цена обновления."
RESULT_TYPE.NOT_ENOUGH_RESET_COST,"Недостаточно средств на обновление."
RESULT_TYPE.SCENARIO_QUEST_DATA_NOT_FOUND,"Нет данных о сценарии задания."
RESULT_TYPE.NOT_ENOUGH_PROGRESS,"Недостаточный прогресс."
RESULT_TYPE.NOT_CLIENT_ONLY,"Не предусмотрено для клиента."
RESULT_TYPE.INVALID_PAY_SHOP_TYPE,"Неверный вид платного магазина."
RESULT_TYPE.INVALID_SHOP_ITEM_DATA,"Неверные данные о предмете из магазина."
RESULT_TYPE.SHOP_RESTOCK_INFO_NOT_FOUND,"Неверные данные обновления магазина."
RESULT_TYPE.SIGNED_OUT,"Выполнен выход."
RESULT_TYPE.NO_CACHE,"Нет денег."
RESULT_TYPE.BLOCKED,"Заблокировано."
RESULT_TYPE.LOW_VERSION,"Слишком старая версия."
RESULT_TYPE.INVALID_STAMINA_TYPE,"Неверный тип выносливости."
RESULT_TYPE.MAX_STAMINA,"Достигнута макс. выносливость."
RESULT_TYPE.GUILD_MASTER_CANNOT_SIGN_OUT,"Глава гильдии не может выйти."
RESULT_TYPE.DBSELECT_ERROR,"Ошибка базы данных."
RESULT_TYPE.DBUPDATE_ERROR,"Ошибка базы данных."
RESULT_TYPE.INVALID_GIVE_ITEM_RESULT,"Нельзя отправить предмет."
RESULT_TYPE.ALREADY_PASSED_ORDER_ID,"По этой квитанции посылка уже отправлена."
RESULT_TYPE.SERVER_BUSY,"Ожидается подтверждение покупки."
RESULT_TYPE.ALREADY_FINISHED,"По этой квитанции посылка уже отправлена и доставлена."
RESULT_TYPE.PRODUCT_ID_NOT_EXIST,"Нет ID товара."
RESULT_TYPE.DBINSERT_ERROR,"Ошибка базы данных."
RESULT_TYPE.IAPINFO_NOT_FOUND,"Не найдены данные покупки."
RESULT_TYPE.AWAKE_DATA_NOT_FOUND,"Не найдены данные превосходства."
RESULT_TYPE.ALREADY_COMPLETED_CRAFT_ITEM,"Предмет уже изготовлен."
RESULT_TYPE.DUPLICATED_HERO,"Такой герой уже существует."
RESULT_TYPE.NOT_COMPLETED_DUNGEON,"Подземелье не пройдено."
RESULT_TYPE.GOOGLE_RETRY_NEEDED,"Необходимо перезапустить Google."
RESULT_TYPE.APPLE_RETRY_NEEDED,"Необходимо перезапустить IOS."
RESULT_TYPE.NOT_HERO_TANSCENDED,"Герой не на ступени превосходства."
RESULT_TYPE.NOT_ENOUGH_TRANSCEND,"Недостаточная ступень превосходства."
RESULT_TYPE.WRONG_REMAIN_TIME,"Неверное оставшееся время."
RESULT_TYPE.HERO_TRIAL_ALREADY_COMPLETED,"Испытание уже пройдено."
RESULT_TYPE.ALREADY_HAVE_COSTUME,"Этот костюм уже есть."
RESULT_TYPE.COSTUME_DATA_NOT_FOUND,"Не найдены данные костюма."
RESULT_TYPE.COSTUME_NOT_OPENED,"Костюм не разблокирован."
RESULT_TYPE.HERO_AWAKE_DATA_NOT_FOUND,"Не найдены данные превосходства."
RESULT_TYPE.COSTUME_IS_DEFAULT,"Этот костюм у вас уже есть."
RESULT_TYPE.NOT_CORRECT_HERO,"Этому герою такой костюм надеть нельзя."
RESULT_TYPE.COSTUME_NOT_OWNED,"Этого костюма у вас нет."
RESULT_TYPE.CANNOT_SET_COSTUME,"Нельзя надеть костюм."
RESULT_TYPE.ALREADY_COSTUMED,"Костюм уже надет."
RESULT_TYPE.NOT_EQUIP_COSTUME,"Костюм сейчас не надет."
RESULT_TYPE.LOCKED_EQUIP_ITEM_EXISTS,"Есть заблокир. снаряжение."
RESULT_TYPE.ALREADY_LOCKED,"Снаряжение уже заблокир."
RESULT_TYPE.ALREADY_UN_LOCKED,"Снаряжение уже разблокир."
RESULT_TYPE.NOT_ENOUGH_RAID_POINT,"Не хватает оч. рейда."
RESULT_TYPE.MULTIPLAY_NOT_ENDED,"Битва еще не окончена."
RESULT_TYPE.NOT_BREAKABLE_ITEM_EXISTS,"Есть неразбираемый предмет."
RESULT_TYPE.LOCKED_ITEM_EXISTS,"Есть заблокир. предмет."
RESULT_TYPE.NOT_FREE_KEEP_RUNE,"Для сохранения руны нужны рубины."
RESULT_TYPE.FREE_KEEP_RUNE,"Для сохранения руны рубины не нужны."
RESULT_TYPE.CANNOT_RESTOCK,"Не удалось загрузить список товаров."
RESULT_TYPE.ALREADY_COMPLETED_GUILD_RAID,"Рейд гильдии завершен."
RESULT_TYPE.NOT_CURRENT_GUILD_RAID_DUNGEON,"Локация пройдена."
RESULT_TYPE.PLAYING_GUILD_RAID_EXIST,"Другие члены гильдии в битве."
RESULT_TYPE.GUILD_RAID_NOT_OPENED,"Рейд гильдии не открыт."
RESULT_TYPE.GUILD_RAID_DUNGEON_DATA_NOT_FOUND,"Не найдено подземелье."
RESULT_TYPE.GUILD_RAID_INFO_NOT_FOUND,"Во время битвы произошла ошибка. Повторите попытку."
RESULT_TYPE.GUILD_RAID_CANCELED,"Рейд гильдии отменен."
RESULT_TYPE.NOT_RENEW_EQUIP_ITEM,"Не выбран предмет для повторной шлифовки."
RESULT_TYPE.NO_RENEW_OPTION_SLOT,"Предмет нельзя шлифовать повторно."
RESULT_TYPE.GUILD_RAID_CHAPTER_DATA_NOT_FOUND,"Не удалось найти главу рейда гильдии."
RESULT_TYPE.NOT_GUILD_MASTER,"Вы не глава гильдии."
RESULT_TYPE.ALREADY_OPEN,"Рейд уже открыт."
RESULT_TYPE.NOT_OPENABLE_TIME,"Не время для открытия."
RESULT_TYPE.INVALID_GUILD_RAID_OPEN_DURATION,"Неверное время открытия рейда гильдии."
RESULT_TYPE.PARSING_CREATURE_INFO_ERROR,"Не удалось передать данные героя."
RESULT_TYPE.NOT_GUILD_RAID_PLAYING_ACCOUNT,"Рейд гильдии не проводится."
RESULT_TYPE.INVALID_CREATURE_WAVE_SLOT_INDEX,"Неверная ячейка героя."
RESULT_TYPE.ALIVE_ENEMY_EXIST,"Есть живой противник."
RESULT_TYPE.ALL_HEROES_DIED,"Все герои мертвы."
RESULT_TYPE.ONE_STORE_RETRY_NEEDED,"Необходимо перезапустить OneStore."
RESULT_TYPE.NO_OLD_OPTION_INDEX,"Исходная опция не существует."
RESULT_TYPE.NO_RENEW_OPTION_RESULT_INDEX,"Нет результатов новых опций."
RESULT_TYPE.INVALID_CONFIRM_OPTION_INDEX,"Неверный номер опции."
RESULT_TYPE.OPTION_SLOT_MISMATCH,"Не соотв. ячейка опции."
RESULT_TYPE.EMPTY_PRICE,"Цена не существует."
RESULT_TYPE.INVAID_PRICE,"Неверная цена."
RESULT_TYPE.NO_AVAILABLE_OPTION,"Нет опций для использования."
RESULT_TYPE.SAME_EVENT_CALENDAR,"Календарь похожих событий."
RESULT_TYPE.ITEM_DESTROYED,"Предмет исчез."
RESULT_TYPE.ITEM_NOT_FOUND,"Предмет не существует."
RESULT_TYPE.WRONG_ITEM_COUNT,"Неверное кол-во предметов."
RESULT_TYPE.INVALID_OPEN_DURATION,"Неверное время открытия."
RESULT_TYPE.ADDED_GUILD_RAID_INFO_IS_NULL,"Нет данных о рейде гильдии."
RESULT_TYPE.INVALID_DIFFICULTY,"Неверный ур. сложности."
RESULT_TYPE.CAMPAIGN_INFO_NOT_FOUND,"Из-за ошибки сети обработка информации о битве пользователя выполняется сервером с задержкой. Повторите попытку позже."
RESULT_TYPE.NOT_GUILD_RAID,"Это не рейд гильдии."
RESULT_TYPE.NOT_PLAYING_ACCOUNT,"Аккаунт не используется в игре."
RESULT_TYPE.INVALID_ACTION_VALUE,"Неверное значение."
RESULT_TYPE.INVALID_CHAPTER_DUNGEON,"Неверная глава или индекс подземелья."
RESULT_TYPE.INVALID_SELECT_ITEM_COUNT,"Неверное кол-во выбранного предмета."
RESULT_TYPE.ITEM_NOT_EXIST,"Выбранный предмет не существует."
RESULT_TYPE.ITEM_NOT_SELECTED,"Не выбран предмет."
RESULT_TYPE.ALREADY_HAS_HERO,"Этот герой у вас уже есть."
RESULT_TYPE.INVALID_ROOM_INFO,"Неверные данные о комнате."
RESULT_TYPE.ROOM_NOT_EXIST,"Комната не существует."
RESULT_TYPE.NOT_DELEGATE_ACCOUNT_ID,"Нет подходящего игрока."
RESULT_TYPE.ROOM_FULL,"В комнате нет места."
RESULT_TYPE.ROOM_IN_BATTLE,"В комнате идет битва."
RESULT_TYPE.NOT_JOINED_RAID_ROOM,"Вход в комнату не выполнен."
RESULT_TYPE.INVALID_ROOM_NO,"Неверный номер комнаты."
RESULT_TYPE.ALREADY_JOINED_BROADCAST_ROOM,"Вы уже присоединились к эфиру."
RESULT_TYPE.NOT_JOINED_BROADCAST_ROOM,"Вы не участвуете в эфире."
RESULT_TYPE.WORLD_BOSS_RANK_ERROR,"Ошибка рейтинга мировых боссов."
RESULT_TYPE.WORLD_BOSS_CANCELED,"Битва прекращена, так как зафиксированы неестественно высокие показатели урона."
RESULT_TYPE.WORLD_BOSS_SEASON_CHANGED,"Появился новый мировой босс."
RESULT_TYPE.STARTED_WORLD_BOSS_NOT_FOUND,"Рейд на мирового босса недоступен."
RESULT_TYPE.WORLD_BOSS_DATA_NOT_FOUND,"Данные о мировом боссе не найдены."
RESULT_TYPE.CANNOT_SEARCH_MY_FRIEND,"Друг недоступен для поиска."
RESULT_TYPE.BOOSTER_DATA_NOT_FOUND,"Нет данных о множителе."
RESULT_TYPE.PATCH_NOTE_NOT_FOUND,"Нет данных о новом патче."
RESULT_TYPE.SAME_PATCH_NOTE,"Данные о патче совпадают."
RESULT_TYPE.HP_NOT_FOUND,"Не удалось загрузить ОЗ монстра."
RESULT_TYPE.KICKED_FROM_ROOM,"Этого пользователя выгнали из комнаты."
RESULT_TYPE.MASTER_BANNED,"Этот пользователь заблокир. главой комнаты."
RESULT_TYPE.KICK_MEMBER_NOT_EXIST,"Нет пользователей, чтобы выгнать."
RESULT_TYPE.INTERNAL_ERROR,"Внутренняя ошибка сервера."
RESULT_TYPE.BAN_ACCOUNT_FULL,"Превышено макс. кол-во заблокир. пользователей."
RESULT_TYPE.ALREADY_ADDED_ACCOUNT,"Вы уже добавили этого пользователя."
RESULT_TYPE.BAN_ACCOUNT_NOT_EXIST,"Пользователь не существует."
RESULT_TYPE.FAVORITE_ACCOUNT_FULL,"Превышено макс. кол-во избранных пользователей."
RESULT_TYPE.FAVORITE_ACCOUNT_NOT_EXIST,"Пользователь не существует."
RESULT_TYPE.NOT_ENOUGH_WORLD_BOSS_POINT,"Не хватает очков мирового босса."
RESULT_TYPE.NOT_ENOUGH_EVENT_POINT,"Не хватает очков события."
RESULT_TYPE.ROOM_SERVER_INTERNAL_ERROR,"Внутренняя ошибка сервера комнаты."
RESULT_TYPE.ALREADY_EXIST_GUILD_NAME,"Такое название гильдии уже существует."
RESULT_TYPE.MAX_FRIENDLY_POINT,"Шкала отношений заполнена."
RESULT_TYPE.CANNOT_GIVE_GIFT_NPC,"Нельзя подарить."
RESULT_TYPE.FRIENDLY_POINT_INFO_NOT_FOUND,"Нет данных о шкале отношений."
RESULT_TYPE.FRIENDLY_POINT_DATA_NOT_FOUND,"Нет данных о шкале отношений."
RESULT_TYPE.INVALID_FRIENDLY_POINT_STEP,"Неверный ур. шкалы отношений."
RESULT_TYPE.NOT_ENOUGH_FRIENDLY_POINT,"Недостаточный ур. шкалы отношений."
RESULT_TYPE.NEXT_TIER_EQUIP_ITEM_NOT_FOUND,"Нет данных об улучшаемом предмете."
RESULT_TYPE.INVALID_NEXT_TIER_STEP,"Улучшение предмета невозможно."
RESULT_TYPE.MAX_TIER_ITEM,"Предмет достиг макс. ур. улучшений."
RESULT_TYPE.MATERIAL_ITEM_DATA_NOT_FOUND,"Нет данных о материалах для предмета."
RESULT_TYPE.UPGRADE_TIER_NOT_FOUND,"Нет данных об улучшении снаряжения."
RESULT_TYPE.NOT_EQUIP_MAX_STAR,"Не достигнуто макс. кол-во звезд улучшаемого снаряжения."
RESULT_TYPE.WORLD_BOSS_DAILY_REWARDING,"Подсчет ежедн. наград."
RESULT_TYPE.CANNOT_BUY_NO_EVENT,"Не текущее Событие"
RESULT_TYPE.CANNOT_RESTOCK_NO_EVENT,"Не текущее Событие"
RESULT_TYPE.EVENT_DUNGEON_DATA_NOT_FOUND,"Нет информации о Подземельях События"
RESULT_TYPE.EVENT_DUNGEON_CLOSED,"Подземелья События закончились."
RESULT_TYPE.WITHDRAW_PENALTY,"Заблокировано в связи с Наказанием Гильдии."
RESULT_TYPE.EQUIP_ENCHANT_OPTION_ITEM_DATA_NOT_FOUND,"Нет информации о опциях зачарования."
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT,"Недостаточно очков события."
RESULT_TYPE.GUILD_CONTENTS_RESTRICTED,"Невозможно приобрести так как Наказание активно."
RESULT_TYPE.ITEM_EXPIRED,"Срок действия предмета окончен"
RESULT_TYPE.WRONG_WORLD_BOSS_CHAPTER,"В настоящее время мировой босс недоступен."
RESULT_TYPE.WRONG_WORLD_BOSS_DUNGEON,"В настоящее время мировой босс недоступен."
RESULT_TYPE.CREATURE_STAR_DATA_NOT_FOUND,"Информация о пробуждении героя отсутствует."
RESULT_TYPE.RANK_ERROR,"Неправильный Ранг"
RESULT_TYPE.CANCELED,"Отменено"
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT2,"Недостаточное количество Очков"
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT3,"Недостаточно очков события."
RESULT_TYPE.NOT_ENOUGH_GLORY_POINT,"Недостаточно медалей чести."
RESULT_TYPE.NOT_AVAILABLE_HERO,"Нельзя использовать данного Героя."
RESULT_TYPE.INVAILD_ACHIEVEMENT_INDEX,"Невозможно получить данную награду."
RESULT_TYPE.CHALLENGE_RAID_NOT_OPENED,"Время Рейда Вызова вышло, поэтому он не может быть продолжен."
RESULT_TYPE.CENSORED_WORD_NAME,"Невозможно использовать данное имя"
RESULT_TYPE.NOT_OPENED_ROOM,"Это частная комната и войти в нее нельзя."
RESULT_TYPE.ROOM_LEFT,"Комната была расформирована из-за ошибки соединения."
RESULT_TYPE.CHALLENGE_RAID_DATA_NOT_FOUND,"Статистики Рейда Вызова не существует"
RESULT_TYPE.NO_EVENT_DUNGEON_DATA,"Статистики Рейда События не существует"
