KEY,Portuguese
RESULT_TYPE.ENHANCE_ITEM_INDEX_ERROR,Número de Pedra de Transcendência inválido.
RESULT_TYPE.NOT_ENOUGH_ENHANCE_ITEM,Pedras de Transcendência insuficientes.
RESULT_TYPE.CANNOT_ENHANCE_MORE,Não é possível continuar transcendendo.
RESULT_TYPE.AWAKE_CHALLENGE_DATA_ERROR,Não é possível encontrar informações de Pedra de Despertar.
RESULT_TYPE.AWAKE_ITEM_DATA_ERROR,Não é possível encontrar dados da Pedra de Despertar.
RESULT_TYPE.NOT_ENOUGH_AWAKE_ITEM,Não é possível encontrar informações de Pedra de Aespertar.
RESULT_TYPE.HERO_SELECT_DATA_NOT_FOUND,Não é possível encontrar os dados de seleção do herói.
RESULT_TYPE.INVALID_HERO_EXP,EXP de herói inválida.
RESULT_TYPE.HERO_NOT_OWNED,Você não possui este herói.
RESULT_TYPE.MAX_HERO_LEVEL,O herói alcançou o nível máximo.
RESULT_TYPE.MAIL_NOT_FOUND,O correio não existe.
RESULT_TYPE.MISSING_COUPON_CODE,Você não inseriu o código do cupom.
RESULT_TYPE.MISSING_COUNTRY_CODE,Você não inseriu o código do país.
RESULT_TYPE.COUPON_NOT_FOUND,Número de cupom incorreto.
RESULT_TYPE.ALREADY_RECEIVED,Já foi recebido.
RESULT_TYPE.COUNTRY_CODE_MISMATCH,O código do país não corresponde.
RESULT_TYPE.COUPON_EXPIRED,O período de uso do cupom expirou.
RESULT_TYPE.PROMOTION_NOT_FOUND,Não é possível encontrar informação de promoção.
RESULT_TYPE.ALREADY_USED_PROMOTION,Já participou da promoção.
RESULT_TYPE.REWARD_NOT_SELECTED,Não selecionou a recompensa.
RESULT_TYPE.INVALID_REWARD_INDEX,Número de recompensa inválido.
RESULT_TYPE.ALREADY_PURCHASED,Já foi comprado.
RESULT_TYPE.NOT_ENOUGH_MILEAGE,Milhagem insuficiente.
RESULT_TYPE.NOT_ENOUGH_ROYAL_POINT,Pontos Reais insuficiente.
RESULT_TYPE.NOT_ENCRYPTED,Não criptografado.
RESULT_TYPE.SALT_ERROR,Não é possível receber verificação devido à conexão lenta à internet.
RESULT_TYPE.NO_SECURE_KEY,NO_SECURE_KEY
RESULT_TYPE.SALT_NOT_DECRYPTED,SALT_NOT_DECRYPTED
RESULT_TYPE.KEY_NOT_DECRYPTED,KEY_NOT_DECRYPTED
RESULT_TYPE.SALT_MISMATCH,SALT_MISMATCH
RESULT_TYPE.LOGIN_ID_NOT_DECRYPTED,LOGIN_ID_NOT_DECRYPTED
RESULT_TYPE.DECRYPT_FAIL,DECRYPT_FAIL
BASE_RESULT_TYPE.OFFLINE,A rede está offline.
RESULT_TYPE.INVALID_GACHA_REQUEST,Um erro ocorreu ao tentar invocar equipamento.\nTente novamente.
RESULT_TYPE.MATCHING_ABORTED,A partida foi cancelada.
RESULT_TYPE.PROGRESSING,Em progresso.
RESULT_TYPE.BUY_DISABLED,não é possível pagar no momento.
RESULT_TYPE.MAX_FRIENDSHIP_POINT,Os Pontos de Amizade estão no limite.
RESULT_TYPE.NOT_ENOUGH_FRIENDSHIP_POINT,Não há custo suficiente.
RESULT_TYPE.NOT_RAID_TYPE,Não é do tipo incursão.
RESULT_TYPE.MISSING_RAID_INDEX,"Devido a um erro de rede, há um atraso no servidor para processar as informações do usuário. Tente mais tarde."
RESULT_TYPE.RAID_DATA_NOT_FOUND,Os dados de incursão não existem.
RESULT_TYPE.RAID_NOT_STARTED,A incursão ainda não começou.
RESULT_TYPE.RAID_NOT_PROGRESSING,A incursão não está em curso.
RESULT_TYPE.RAID_MUST_MULTIPLAY,Este não é o tipo de multijogador.
RESULT_TYPE.RAID_CHAPTER_MISMATCH,O capítulo é irrelevante.
RESULT_TYPE.RAID_DUNGEON_MISMATCH,A masmorra é irrelevante.
RESULT_TYPE.GUILD_RAID_ROOM_CREATED,A Sala da Incursão da guilda foi criada.
RESULT_TYPE.NOT_ENOUGH_ENTER_RAID_COUNT,Não há bilhetes de entrada de Incursão da Guilda.
RESULT_TYPE.INVALID_GUILD_RAID_INDEX,Índice de Incursão da Guilda inválido.
RESULT_TYPE.NOT_ENOUGH_ACTIVITY_POINT,Não há Pontos de Atividade suficientes.
RESULT_TYPE.PREVIOUS_RAID_NOT_COMPLETED,Incursão em progresso.
RESULT_TYPE.ALREADY_GUILD_RAID_OPENED,A Incursão da Guilda não estava aberta.
RESULT_TYPE.PLAYER_RAID_NOT_FOUND,A informação de incursão do jogador não foi encontrada.
RESULT_TYPE.PLAYER_DUNGEON_NOT_FOUND,Os dados de masmorra do jogador não existem.
RESULT_TYPE.DUNGEON_NOT_PLAYED,O registro de jogo na masmorra não existe.
RESULT_TYPE.DUNGEON_PLAY_ENABLE,Ainda há bilhetes de entrada sobrando.
RESULT_TYPE.ALREADY_HAVE,Você já tem este herói.
RESULT_TYPE.HERO_NOT_EXIST,O herói não existe.
RESULT_TYPE.CANNOT_RECRUIT,O herói não pode ser contratado na Pousada do Herói.
RESULT_TYPE.HERO_INDEX_MISMATCH,As informações de Herói não coincidem.
RESULT_TYPE.ALREADY_RECRUITED,Você já tem este herói.
RESULT_TYPE.HERO_NOT_EXIST_IN_FRIENDLY_TABLE,O herói não um candidato aliado.
RESULT_TYPE.HERO_FRIENDLY_POINT_MAX,Você não pode construir uma segunda amizade.
RESULT_TYPE.ACTION_NOT_READY,A ação ainda não está pronta.
RESULT_TYPE.ACTION_NOT_EXIST,O comando não existe.
RESULT_TYPE.COST_MISMATCH,Requer mais recursos
RESULT_TYPE.FRIENDLY_POINT_MISMATCH,Não intimidado o suficiente para ser seu aliado.
RESULT_TYPE.COOL_TIME_MISMATCH,Tempo de recarga em andamento
RESULT_TYPE.CANNOT_RECRUIT_HERO,Nenhum herói está disponível para contratar.
RESULT_TYPE.IN_FRIENDLY_STATE,Você pode fazer um aliado.
RESULT_TYPE.NO_FRIENDS,Não há amigos na lista de amigos.
RESULT_TYPE.ALREADY_SENT_FRIENDSHIP_POINT,Os Pontos de Amizade foram enviados.
RESULT_TYPE.EMPTY_NAME,Nome vazio.
RESULT_TYPE.INVALID_NAME,Nome inválido.
RESULT_TYPE.TOO_SHORT_NAME,O nome é muito curto.
RESULT_TYPE.TOO_LONG_NAME,O nome é muito longo.
RESULT_TYPE.INIT_COOL_TIME_NOT_ELAPSED,O cronômetro de reinício não chegou ao fim.
RESULT_TYPE.ALREADY_GUILD_SKILL_INIT,Poderes da Guilda já foi reiniciados.
RESULT_TYPE.MAX_GUILD_LEVEL,O nível da Guilda está no máximo.
RESULT_TYPE.MAX_SKILL_LEVEL,O nível de poder da Guilda já foi alcançado.
RESULT_TYPE.LOW_TEAM_LEVEL,O nível da Equipe está muito baixo.
BASE_RESULT_TYPE.INTERNAL_SERVER_ERROR,Erro interno do servidor.
BASE_RESULT_TYPE.DISABLED,Desativado no momento.
RESULT_TYPE.NOT_ALLOWED,Não é permitido no momento.
RESULT_TYPE.NO_ACCOUNT_ID,A ID da conta não existe.
RESULT_TYPE.NOT_FOUND,Não é possível encontrar os dados.
RESULT_TYPE.MISSING_TOWER_INDEX,A torre não foi identificada.
RESULT_TYPE.NO_MAX_STAR_HERO,O herói no máximo despertar não existe.
RESULT_TYPE.TOWER_REQ_CHAPTER_NOT_COMPLETED,O capítulo cuja entrada foi solicitada não foi concluído.
RESULT_TYPE.RAID_LEVEL_MISMATCH,O nível de incursão não corresponde.
RESULT_TYPE.CONTENTS_DISABLED,Conteúdo bloqueado.
RESULT_TYPE.GUILD_RAID_ROOM_NOT_FOUND,A Sala de Espera de Incursão da Guilda não existe.
RESULT_TYPE.NOT_GUILD_RAID_ROOM_MEMBER,Não é parte da Sala de Espera de Incursão da Guilda.
RESULT_TYPE.INVALID_GULD_RAID_MEMBER_RANK,Membro da Guilda não pode participar em Incursões de Guilda.
RESULT_TYPE.NOT_ENOUGH_ENTER_GUILD_RAID_COUNT,Não há bilhetes de entrada da Incursão de Guilda suficientes.
RESULT_TYPE.MISSING_WORLD_BOSS_INDEX,O Índice de Chefe do Mundo não existe.
RESULT_TYPE.WORLD_BOSS_NOT_EXIST,O Chefe do Mundo não existe.
RESULT_TYPE.WORLD_BOSS_NOT_ACTIVE,O Chefe do Mundo não está ativa.
RESULT_TYPE.WORLD_BOSS_NOT_FOUND,Nenhum Chefe de Mundo foi encontrado.
RESULT_TYPE.MISSING_WORLD_BOSS_CREATURE_INFO,A informação de Chefe de Mundo não existe.
RESULT_TYPE.PARSING_WORLD_BOSS_CREATURE_INFO_ERROR,Falha na análise da Informação de Chefe de Mundo.
RESULT_TYPE.WORLD_BOSS_HP_ERROR,"Ocorreu um erro e sua pontuação de Chefe de Mundo não foi registrada. Sugerimos reiniciar o jogo e se o problema persistir, envie-nos uma notificação via Atendimento ao Cliente."
RESULT_TYPE.NOT_CLEARED,Não foi concluído.
RESULT_TYPE.PURCHASE_INFO_NOT_FOUND,Os dados de compra não existem.
RESULT_TYPE.INTERNAL_SERVER_ERROR,Erro interno de servidor.
RESULT_TYPE.NOT_DAILY_ENDED,Não é possível comprar nesta data.
RESULT_TYPE.NEED_COMPLETE_IN_APP_PURCHASE,A compra interna no aplicativo precisa ser concluída.
RESULT_TYPE.OTHER_DAILY_EFFECTIVE,Um produto idêntico está atualmente sob efeito.
RESULT_TYPE.RESTORE_DATA_NOT_FOUND,Os Dados de Restauração não existem.
RESULT_TYPE.MATERIAL_COUNT_ERROR,Erro de Contagem de Material.
RESULT_TYPE.LOW_HERO_LEVEL,O Nível do Herói é muito baixo.
RESULT_TYPE.PRICE_ERROR,Erro de preço.
RESULT_TYPE.COST_TYPE_ERROR,Erro de digitação no preço.
RESULT_TYPE.EXCEEDED_MAX_MATERIAL_EQUIP_ITEMS,O inventário excedeu a capacidade máxima.
RESULT_TYPE.HERO_EQUIPPED_MATERIAL_EQUIP_ITEM,Não é possível usar itens equipados como materiais.
RESULT_TYPE.INVALID_GACHA_DATA,Dados Gacha inválidos.
RESULT_TYPE.NO_RECV_FRIENDSHIP_POINT,Não há pontos de amizade disponíveis.
RESULT_TYPE.MAX_DAILY_REMOVE_FRIENDS,A contagem de exclusão de amigos diários foi excedida.
RESULT_TYPE.GULLD_JOIN_REQUEST_PROCESSING,Processando solicitação de participação de Guilda.
RESULT_TYPE.INVALID_GUILD_RANK,Classificação de Guilda inválida.
RESULT_TYPE.INVALID_GUILD_INTRODUCE,Apresentação de Guilda inválida.
RESULT_TYPE.TOO_LONG_GUILD_INTRODUCE,A apresentação da Guilda é muito longa.
RESULT_TYPE.INVALID_GUILD_NOTICE,Anúncio de Guilda inválido.
RESULT_TYPE.TOO_LONG_GUILD_NOTICE,O Anúncio da Guilda é muito longo.
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,Não é possível devido a uma solicitação de participação de Guilda pré-existente.
RESULT_TYPE.ALREADY_EXIST_NAME,O nome já existe.
RESULT_TYPE.MAX_CONTRIBUTED_GEM,Está atualmente em Contribuição Máxima.
RESULT_TYPE.NO_CONTRIBUTE_COUNT,A Contagem de Doação da Guilda não existe.
RESULT_TYPE.INVALID_GUILD_ID,Número de Guilda Inválida.
RESULT_TYPE.INVALID_TARGET_RANK,Classificação de Guilda Inválida.
RESULT_TYPE.INVALID_SKILL_LEVEL,Nível de Poder da Guilda Inválido.
RESULT_TYPE.GUILD_JOIN_REQUEST_PROCESSING,Solicitação de Participação na Guilda em processamento.
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,Você não poderá criar/entrar em uma Guilda por {1} hora(s) após sair da Guilda anterior.
RESULT_TYPE.NO_GUILD_SKILL_LEVEL_UP_REQUEST,O Nível de Poder da Guilda requer Dados que não existem.
RESULT_TYPE.ALREADY_GUILD_SKILL_LEVEL_UP_REQUESTED,Evolução de Poder de Guilda já solicitado.
RESULT_TYPE.ALREADY_BID,Já foi feita uma oferta pelo item.
RESULT_TYPE.ALREADY_CREATED_ROOM,A sala de espera já foi criada.
RESULT_TYPE.NOT_ROOM_MASTER,Você não é o Líder da Sala de Espera.
RESULT_TYPE.ROOM_NOT_FOUND,A Sala de Espera não existe.
RESULT_TYPE.NOT_ENOUGH_GUILD_ACTIVITY_POINT,Não há Pontos de Atividade da Guilda suficientes.
RESULT_TYPE.TRANSCEND_ITEM_INDEX_ERROR,Item de Transcendência Inválido.
RESULT_TYPE.NOT_ENOUGH_TRANSCEND_ITEM,Não há Itens de Transcendência suficientes.
RESULT_TYPE.CANNOT_TRANSCEND_MORE,Não é possível continuar transcendendo.
RESULT_TYPE.NOT_ENOUGH_PURIFIED,Não foi purificado completamente.
RESULT_TYPE.WRONG_SLOT_INDEX,Número de espaço inválido.
RESULT_TYPE.NOT_SELECTABLE_SLOT_INDEX,Não é possível selecionar espaço.
RESULT_TYPE.CRAFT_SLOT_PRICE_DATA_NOT_FOUND,Não existe informações de preço no espaço de fabricação.
RESULT_TYPE.INVALID_PRICE,Preço inválido.
RESULT_TYPE.NO_FLASK_ITEM,Nenhum frasco foi encontrado.
RESULT_TYPE.FLASK_DATA_NOT_FOUND,Nenhum dado de frasco foi encontrado.
RESULT_TYPE.CRAFT_DATA_NOT_FOUND,Os dados de fabricação não existem.
RESULT_TYPE.NOT_CRAFT_SLOT_INDEX,Este não é um número de espaço de fabricação adequado.
RESULT_TYPE.NOT_YET_CRAFTED,Fabricação não concluída.
RESULT_TYPE.ALREADY_USING_FLASK,O frasco já foi equipado.
RESULT_TYPE.HERO_NOT_SELECTABLE,Não é possível selecionar o herói.
RESULT_TYPE.HERO_FRAGMENT_DATA_ERROR,A Informação de Fragmento do Herói é inválida.
RESULT_TYPE.NO_HEROES,Nenhum herói existe.
RESULT_TYPE.INVALID_HERO,Herói inválido.
RESULT_TYPE.MATCHING_BLOCKED,Não é possível participar de partidas no momento.
RESULT_TYPE.ALREADY_RESET,O processo de reinicialização já está em curso.
RESULT_TYPE.INVALID_RESET_COST,Preço de Reinício Inválido.
RESULT_TYPE.NOT_ENOUGH_RESET_COST,Não há recursos suficientes para reiniciar.
RESULT_TYPE.SCENARIO_QUEST_DATA_NOT_FOUND,Os Dados da Missão do Cenário não existem.
RESULT_TYPE.NOT_ENOUGH_PROGRESS,Não progresso suficiente.
RESULT_TYPE.NOT_CLIENT_ONLY,Não é válido para este Cliente.
RESULT_TYPE.INVALID_PAY_SHOP_TYPE,Tipo de Moeda de Loja Inválida.
RESULT_TYPE.INVALID_SHOP_ITEM_DATA,Dados do Item da Loja Inválidos.
RESULT_TYPE.SHOP_RESTOCK_INFO_NOT_FOUND,Dados de Reabastecimento da Loja Inválidos.
RESULT_TYPE.SIGNED_OUT,Encerrou a sessão.
RESULT_TYPE.NO_CACHE,Não há cache.
RESULT_TYPE.BLOCKED,Bloqueado no momento.
RESULT_TYPE.LOW_VERSION,A versão é muito baixa.
RESULT_TYPE.INVALID_STAMINA_TYPE,Tipo de Vigor Inválido.
RESULT_TYPE.MAX_STAMINA,Vigor no Limte.
RESULT_TYPE.GUILD_MASTER_CANNOT_SIGN_OUT,Os Líderes da Guilda não podem Encerrar a Sessão.
RESULT_TYPE.DBSELECT_ERROR,Erro na Base de Dados.
RESULT_TYPE.DBUPDATE_ERROR,Erro na Base de Dados.
RESULT_TYPE.INVALID_GIVE_ITEM_RESULT,O item não pode ser enviado.
RESULT_TYPE.ALREADY_PASSED_ORDER_ID,O número de recebimento já foi enviado.
RESULT_TYPE.SERVER_BUSY,A solicitação de compra está sob análise.
RESULT_TYPE.ALREADY_FINISHED,O número de recebimento já foi enviado e processado.
RESULT_TYPE.PRODUCT_ID_NOT_EXIST,A ID do item não existe.
RESULT_TYPE.DBINSERT_ERROR,Erro na Base de Dados.
RESULT_TYPE.IAPINFO_NOT_FOUND,Não foi possível encontrar os dados da compra.
RESULT_TYPE.AWAKE_DATA_NOT_FOUND,Não foi possível encontrar os dados de transcendência.
RESULT_TYPE.ALREADY_COMPLETED_CRAFT_ITEM,A fabricação deste item foi concluída.
RESULT_TYPE.DUPLICATED_HERO,Herói duplicado
RESULT_TYPE.NOT_COMPLETED_DUNGEON,A masmorra não foi concluída.
RESULT_TYPE.GOOGLE_RETRY_NEEDED,É necessário uma nova tentativa no google.
RESULT_TYPE.APPLE_RETRY_NEEDED,É necessário uma nova tentativa no IOS.
RESULT_TYPE.NOT_HERO_TANSCENDED,O herói não transcendeu.
RESULT_TYPE.NOT_ENOUGH_TRANSCEND,A transcendência do Herói não é suficiente.
RESULT_TYPE.WRONG_REMAIN_TIME,O tempo restante é inválido.
RESULT_TYPE.HERO_TRIAL_ALREADY_COMPLETED,A provação foi concluída.
RESULT_TYPE.ALREADY_HAVE_COSTUME,Você já possui este Traje.
RESULT_TYPE.COSTUME_DATA_NOT_FOUND,Não há dados sobre o traje.
RESULT_TYPE.COSTUME_NOT_OPENED,O Traje não foi lançado.
RESULT_TYPE.HERO_AWAKE_DATA_NOT_FOUND,Não foi possível encontrar os Dados de Transcendência.
RESULT_TYPE.COSTUME_IS_DEFAULT,Este é um traje padrão.
RESULT_TYPE.NOT_CORRECT_HERO,Este herói não pode equipar este traje.
RESULT_TYPE.COSTUME_NOT_OWNED,Você não possui este traje.
RESULT_TYPE.CANNOT_SET_COSTUME,Não é possível equipar o traje.
RESULT_TYPE.ALREADY_COSTUMED,O traje já foi equipado.
RESULT_TYPE.NOT_EQUIP_COSTUME,O traje não está equipado no momento.
RESULT_TYPE.LOCKED_EQUIP_ITEM_EXISTS,Alguns itens estão bloqueados.
RESULT_TYPE.ALREADY_LOCKED,Este item já foi bloqueado.
RESULT_TYPE.ALREADY_UN_LOCKED,Este item já foi desbloqueado.
RESULT_TYPE.NOT_ENOUGH_RAID_POINT,Pontos de Incursão insuficientes.
RESULT_TYPE.MULTIPLAY_NOT_ENDED,A batalha não foi concluída.
RESULT_TYPE.NOT_BREAKABLE_ITEM_EXISTS,Há itens que não podem ser desmontados.
RESULT_TYPE.LOCKED_ITEM_EXISTS,Alguns itens estão bloqueados.
RESULT_TYPE.NOT_FREE_KEEP_RUNE,"Atualmente, a preservação de runas requer rubis."
RESULT_TYPE.FREE_KEEP_RUNE,"Atualmente, a preservação de runas não requer rubis."
RESULT_TYPE.CANNOT_RESTOCK,Não foi possível carregar a Lista de Itens.
RESULT_TYPE.ALREADY_COMPLETED_GUILD_RAID,Esta Incursão de Guilda já foi concluída.
RESULT_TYPE.NOT_CURRENT_GUILD_RAID_DUNGEON,Esta área já foi concluída.
RESULT_TYPE.PLAYING_GUILD_RAID_EXIST,Um membro de guilda diferente está em batalha no momento.
RESULT_TYPE.GUILD_RAID_NOT_OPENED,Esta incursão de guilda já foi aberta.
RESULT_TYPE.GUILD_RAID_DUNGEON_DATA_NOT_FOUND,Não foi possível encontrar a Masmorra
RESULT_TYPE.GUILD_RAID_INFO_NOT_FOUND,A batalha não prosseguiu normalmente. Tente novamente.
RESULT_TYPE.GUILD_RAID_CANCELED,A Incursão da guilda foi cancelada.
RESULT_TYPE.NOT_RENEW_EQUIP_ITEM,Nenhum item foi selecionado para forjar novamente.
RESULT_TYPE.NO_RENEW_OPTION_SLOT,Este item não pode ser forjado novamente.
RESULT_TYPE.GUILD_RAID_CHAPTER_DATA_NOT_FOUND,Não foi possível encontrar o Capítulo de Incursão da Guilda.
RESULT_TYPE.NOT_GUILD_MASTER,Você não é o Mestre da Guilda.
RESULT_TYPE.ALREADY_OPEN,A Incursão já foi aberta.
RESULT_TYPE.NOT_OPENABLE_TIME,Não está disponível neste horário.
RESULT_TYPE.INVALID_GUILD_RAID_OPEN_DURATION,Horário de Início de Incursão inválido.
RESULT_TYPE.PARSING_CREATURE_INFO_ERROR,Falha de Análise de Informação de Herói.
RESULT_TYPE.NOT_GUILD_RAID_PLAYING_ACCOUNT,A Incursão da Guilda não está em progresso.
RESULT_TYPE.INVALID_CREATURE_WAVE_SLOT_INDEX,Espaço de Herói inválido.
RESULT_TYPE.ALIVE_ENEMY_EXIST,Ainda há inimigos.
RESULT_TYPE.ALL_HEROES_DIED,Todos os heróis morreram.
RESULT_TYPE.ONE_STORE_RETRY_NEEDED,É necessário uma nova tentativa na OneStore.
RESULT_TYPE.NO_OLD_OPTION_INDEX,A opção original não existe.
RESULT_TYPE.NO_RENEW_OPTION_RESULT_INDEX,O resultado da nova opção não existe.
RESULT_TYPE.INVALID_CONFIRM_OPTION_INDEX,Número de opção incorreto.
RESULT_TYPE.OPTION_SLOT_MISMATCH,Incompatibilidade no Espaço de Opção.
RESULT_TYPE.EMPTY_PRICE,O preço não existe.
RESULT_TYPE.INVAID_PRICE,Preço inválido.
RESULT_TYPE.NO_AVAILABLE_OPTION,Não há opções disponíveis.
RESULT_TYPE.SAME_EVENT_CALENDAR,Calendário do mesmo evento.
RESULT_TYPE.ITEM_DESTROYED,O item foi destruído.
RESULT_TYPE.ITEM_NOT_FOUND,O item não foi encontrado.
RESULT_TYPE.WRONG_ITEM_COUNT,Contagem de item incorreta.
RESULT_TYPE.INVALID_OPEN_DURATION,Horário de início inválido.
RESULT_TYPE.ADDED_GUILD_RAID_INFO_IS_NULL,A informação de Incursão da Guilda não existe.
RESULT_TYPE.INVALID_DIFFICULTY,Dificuldade inválida.
RESULT_TYPE.CAMPAIGN_INFO_NOT_FOUND,"Devido a um erro de rede, há um atraso no servidor para processar os registros de batalha do usuário. Tente mais tarde."
RESULT_TYPE.NOT_GUILD_RAID,Esta não é uma Incursão da Guilda.
RESULT_TYPE.NOT_PLAYING_ACCOUNT,Esta não é uma conta ativa no momento.
RESULT_TYPE.INVALID_ACTION_VALUE,Valor inválido.
RESULT_TYPE.INVALID_CHAPTER_DUNGEON,Capítulo ou Índice de Masmorra inválido.
RESULT_TYPE.INVALID_SELECT_ITEM_COUNT,Número de itens selecionados inválido.
RESULT_TYPE.ITEM_NOT_EXIST,Os dados do item selecionado não existem.
RESULT_TYPE.ITEM_NOT_SELECTED,O item não foi selecionado.
RESULT_TYPE.ALREADY_HAS_HERO,Você já possui este herói.
RESULT_TYPE.INVALID_ROOM_INFO,Informação de Sala inválida.
RESULT_TYPE.ROOM_NOT_EXIST,Esta sala não existe.
RESULT_TYPE.NOT_DELEGATE_ACCOUNT_ID,Não jogadores para delegar a ação.
RESULT_TYPE.ROOM_FULL,A sala está cheia.
RESULT_TYPE.ROOM_IN_BATTLE,Esta sala está em batalha atualmente.
RESULT_TYPE.NOT_JOINED_RAID_ROOM,Você não está em uma sala.
RESULT_TYPE.INVALID_ROOM_NO,Número de sala inválido.
RESULT_TYPE.ALREADY_JOINED_BROADCAST_ROOM,Você já entrou nesta transmissão.
RESULT_TYPE.NOT_JOINED_BROADCAST_ROOM,Você não está participando de uma transmissão.
RESULT_TYPE.WORLD_BOSS_RANK_ERROR,Erro de Classificação de Chefe de Mundo.
RESULT_TYPE.WORLD_BOSS_CANCELED,A batalha foi encerrada devido a valores excepcionalmente altos de dano.
RESULT_TYPE.WORLD_BOSS_SEASON_CHANGED,Um Chefe de Mundo diferente apareceu.
RESULT_TYPE.STARTED_WORLD_BOSS_NOT_FOUND,Não é possível iniciar o Chefe de Mundo.
RESULT_TYPE.WORLD_BOSS_DATA_NOT_FOUND,Não é possível encontrar dados de Chefe de Mundo.
RESULT_TYPE.CANNOT_SEARCH_MY_FRIEND,Não é possível procurar um Amigo.
RESULT_TYPE.BOOSTER_DATA_NOT_FOUND,A Informação de Reforço não existe.
RESULT_TYPE.PATCH_NOTE_NOT_FOUND,As notas de atualização não existem.
RESULT_TYPE.SAME_PATCH_NOTE,Nota de atualização duplicada.
RESULT_TYPE.HP_NOT_FOUND,Falha ao carregar o PV do Monstro.
RESULT_TYPE.KICKED_FROM_ROOM,Este usuário foi expulso da sala.
RESULT_TYPE.MASTER_BANNED,Este usuário foi banido pelo Mestre da Sala.
RESULT_TYPE.KICK_MEMBER_NOT_EXIST,Não há usuários para expulsar.
RESULT_TYPE.INTERNAL_ERROR,Erro interno.
RESULT_TYPE.BAN_ACCOUNT_FULL,Número máximo de usuários banidos.
RESULT_TYPE.ALREADY_ADDED_ACCOUNT,Este usuário já foi adicionado.
RESULT_TYPE.BAN_ACCOUNT_NOT_EXIST,Este usuário não existe.
RESULT_TYPE.FAVORITE_ACCOUNT_FULL,Lista de Favoritos cheia.
RESULT_TYPE.FAVORITE_ACCOUNT_NOT_EXIST,Este usuário não existe.
RESULT_TYPE.NOT_ENOUGH_WORLD_BOSS_POINT,Não há Pontos de Chefe de Mundo suficientes.
RESULT_TYPE.NOT_ENOUGH_EVENT_POINT,Não há Pontos de Evento suficientes.
RESULT_TYPE.ROOM_SERVER_INTERNAL_ERROR,Erro Interno de Sala.
RESULT_TYPE.ALREADY_EXIST_GUILD_NAME,O nome da guilda já existe.
RESULT_TYPE.MAX_FRIENDLY_POINT,A amizade está no máximo.
RESULT_TYPE.CANNOT_GIVE_GIFT_NPC,Não é possível dar o presente.
RESULT_TYPE.FRIENDLY_POINT_INFO_NOT_FOUND,Não há dados de amizade.
RESULT_TYPE.FRIENDLY_POINT_DATA_NOT_FOUND,Não há dados de amizade.
RESULT_TYPE.INVALID_FRIENDLY_POINT_STEP,O nível de amizade é inválido.
RESULT_TYPE.NOT_ENOUGH_FRIENDLY_POINT,Não há amizade suficiente.
RESULT_TYPE.NEXT_TIER_EQUIP_ITEM_NOT_FOUND,Não há dados de atualização da série do item.
RESULT_TYPE.INVALID_NEXT_TIER_STEP,Dados de atualização da série do item inválidos.
RESULT_TYPE.MAX_TIER_ITEM,A atualização da série do item está no máximo.
RESULT_TYPE.MATERIAL_ITEM_DATA_NOT_FOUND,Não há dados de materiais.
RESULT_TYPE.UPGRADE_TIER_NOT_FOUND,Não há dados de atualização de série.
RESULT_TYPE.NOT_EQUIP_MAX_STAR,A atualização da série do item não está no máximo de estrelas.
RESULT_TYPE.WORLD_BOSS_DAILY_REWARDING,Cálculos de recompensa diária em progresso.
RESULT_TYPE.CANNOT_BUY_NO_EVENT,Não é um Evento Atual.
RESULT_TYPE.CANNOT_RESTOCK_NO_EVENT,Não é um Evento Atual.
RESULT_TYPE.EVENT_DUNGEON_DATA_NOT_FOUND,Os dados da Masmorra de Evento não existem.
RESULT_TYPE.EVENT_DUNGEON_CLOSED,A Masmorra de Evento foi encerrada.
RESULT_TYPE.WITHDRAW_PENALTY,Restrito durante a Penalidade da Guilda.
RESULT_TYPE.EQUIP_ENCHANT_OPTION_ITEM_DATA_NOT_FOUND,Não há informações de Opções de Feitiço.
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT,Não há Pontos de Evento suficientes.
RESULT_TYPE.GUILD_CONTENTS_RESTRICTED,Não é possível comprar durante a Penalidade.
RESULT_TYPE.ITEM_EXPIRED,O item expirou.
RESULT_TYPE.WRONG_WORLD_BOSS_CHAPTER,Chefe de Mundo indisponível no momento.
RESULT_TYPE.WRONG_WORLD_BOSS_DUNGEON,Chefe de Mundo indisponível no momento.
RESULT_TYPE.CREATURE_STAR_DATA_NOT_FOUND,As Informações de Despertar do Herói não existem.
RESULT_TYPE.RANK_ERROR,Classificação Incorreta
RESULT_TYPE.CANCELED,Cancelado
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT2,Pontos de evento insuficientes.
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT3,Não há Pontos de Evento suficientes.
RESULT_TYPE.NOT_ENOUGH_GLORY_POINT,Medalhas de Honra insuficientes.
RESULT_TYPE.NOT_AVAILABLE_HERO,Não é possível usar este Herói.
RESULT_TYPE.INVAILD_ACHIEVEMENT_INDEX,Não é possível receber esta recompensa.
RESULT_TYPE.CHALLENGE_RAID_NOT_OPENED,"O tempo da Incursão de Desafio foi encerrado, portanto não é possível prosseguir."
RESULT_TYPE.CENSORED_WORD_NAME,Não é possível usar este nome
