KEY,"ChineseTraditional"
INSUFFICIENT_GOLD_AND_GRADEBOOK,"金幣、技能書不足"
INSUFFICIENT_GOLD_AND_SOULSTONE,"金幣、靈魂石不足"
CHAT_WHISPER_INFO,"請輸入密語對象的名稱。"
BASIC_STAT,"基本性能"
EQUIP_BASIC_OPTION,"基本屬性"
EXIT_TEXT,"離開"
COMMON_MY_VIPLEVEL,"我的VIP級別"
STAT_CHANGE_INFO,"能力值變化"
SKILL_NEXT_LEVEL,"下一等級"
LOW_HERO_LEVEL,"等級不足"
COMMON_RUNE,"符石"
ITEM_TYPE.RUNE,"符石"
RUNE_ENCHANT,"配戴符石"
RUNE_EFFECT,"符石效果"
RUNE_ENCHANT_INFO,"請選擇要配戴符石的裝備進行下個動作。"
LEADER_SKILL_EFFECT,"隊長技能"
TAG_MAGIC_TEXT,"高魔法攻擊力屬性"
COMMON_PEOPLE_COUNT,"名"
RUNE_WEAPON,"武器專用符石"
ITEM_MATERIAL_DESCRIPTION,"製作武器、防具、飾品等裝備時所需的材料。"
RANDOM_OPTION_COUNT,"隨機屬性個數"
TAG_MELEE_TEXT,"高物理攻擊力屬性"
TAG_RANGE_TEXT,"高遠距物理攻擊力屬性"
RUNE_ARMOR,"防具專用符石"
PAY_SHOP_BOOSTER_BUY_TEXT,"當您購買此商品，增益效果將於{1}年{2}月{3}日結束。"
SHOP_TYPE_BOOSTER,"增益道具"
EQUIP_BREAK,"分解"
EQUIP_BREAK_ACCEPT,"執行分解"
EQUIP_BREAK_SELECT_LABEL,"請選取要分解的物品。"
ITEM_EMPTY_SLOT,"空欄位"
INVENTORY_GROWTH,"材料"
EQUIP_SET_EQUIP,"套裝"
EQUIP_STAT_CHANGE,"數值變化"
SKILL_TRANSCENDENCE_CONFIRM,"技能等級永久提升至+1。\n是否要進行技能突破？"
HERO_UPGRADE_GRADE_POSSIBLE,"可升階"
HERO_UPGRADE_GRADE_EFFECT,"升階效果"
INSUFFICIENT_GRADEBOOK,"技能書不足"
TAG_BUFF_TEXT,"治癒並保護我方屬性"
ITEM_GOLD_DESCRIPTION,"不知道能用在什麼地方，似乎拿去商店賣錢就可以了。"
OPEN_HERO_SHOP_SLOT,"解鎖"
HERO_INFO_TEXT,"英雄資訊"
INSUFFICIENT_SOULSTONE,"靈魂石不足"
HERO_TRANSCEND_DESC,"消耗靈魂石提升能力值。"
SHOP_PAYMENT,"特惠商城"
STAT_TRANSCEND,"是否要套用突破點數？"
PAY_SHOP_BUY_TEXT,"是否要購買此商品？"
PAY_SHOP_HERO_BUY_TEXT,"是否要招募此英雄？\n若已擁有此英雄，將轉換為{1}個靈魂石。"
EQUIP_AWAKEN_EQUIP,"裝備覺醒"
ITEM_RUNE_DESCRIPTION,"裝備覺醒時，將被賦予神奇的力量。"
RUNE_ACCESSORY,"輔助裝備專用符石"
RUNE_SECONDGEAR,"輔助裝備專用符石"
RUNE_WEAPON_ARMOR,"武器、防具專用符石"
RUNE_WEAPON_SECONDGEAR,"武器、輔助裝備專用符石"
RUNE_ARMOR_SECONDGEAR,"防具、輔助裝備專用符石"
RUNE_WEAPON_ARMOR_SECONDGEAR,"武器、防具、輔助裝備專用符石"
RUNE_VELKAZAR,"裴卡查勒符石"
EQUIP_UPGRADE_INFO,"獲得的經驗值視強化材料的級別與星數而定。"
RESTOCK,"重新進貨"
TAG_DEBUFF_TEXT,"弱化並折磨敵方屬性"
HERO_SHOP_PREV_SLOT_OPEN_NEEDED,"必須先解鎖前一階段的欄位。"
DOW_NAME,"地下監牢"
TAG_TANK_TEXT,"高生命值與防禦力屬性"
HERO_TRANSCEND,"突破"
ITEM_ADDITIONAL_EFFECT,"附加效果"
ITEM_ADDITIONAL_EFFECT_ALL_HERO,"附加效果將持續{1}小時，並會作用於所有英雄。"
ITEM_ADDITIONAL_EFFECT_ONE_HERO,"附加效果將持續{1}小時，並會作用於單一英雄。"
SPECIAL_MISSION,"特殊任務"
SHOP_SELL_INFO,"售價如下。"
ITEM_SELL_CONFIRM,"販賣"
ITEM_SELL_SELECT_LABEL,"請選擇要販賣的物品。"
SHOP_TYPE_PACKAGE,"禮包"
COMMON_SOLDOUT,"售完"
SKILL_CURRENT_LEVEL,"目前等級"
SKILL_CURRENT_TRANSCEND_LEVEL,"目前突破等級"
LOADING_TIP_GRADE_2,"升階：在每日副本收集技能書，讓英雄升階吧！除了習得新的技能外，英雄能力值也會提升唷！"
LOADING_TIP_EQUIP_AWAKEN_2,"裝備覺醒：裝備強化時，使用相同的裝備作為強化材料可以使裝備覺醒(級別提升)。有機會獲得額外附加屬性或能力值提升。"
LOADING_TIP_SKILL_LEVEL_2,"技能等級：隨時可以使用金幣提升技能等級！可以提升至與英雄相同的等級，英雄等級提升後也別忘記升級技能唷！"
MAP_MOVE_PORTAL_CONFIRM,"是否要前往下一個傳送點？\n{1}"
FRIEND_NO_REGISTERED_FRIEND,"您沒有已加入的好友。"
HERO_NOT_COMPLETED,"無"
COMMON_GET_HERO,"獲得英雄"
HERODECK_GOTO_HEROSHOP,"前往英雄商店"
EQUIP_BREAK_SUCCESS,"分解完成"
INVENTORY_TO_HERO,"前往英雄視窗"
RUNE.RUNE_TYPE_SECONDGEAR_ONLY,"輔助裝備專用符石"
RUNE_LOCKED,"潛在"
RUNE_SLOT,"符石欄位"
EQUIP_RUNE_DESC1,"覺醒1階(★)、3階(★★★)、5階(★★★★★)時，\n分別會解鎖1個符石欄位。"
EQUIP_RUNE_DESC2,"卸下配戴中的符石需要花費金幣。"
EQUIP_RUNE_PRESERVE_MESSAGE,"是否要保留現有符石？"
MAIL_TITLE_TEXT,"內容"
EQUIP_UPGRADE_RANDOM_OPTION,"強化+{1}時附加屬性"
EQUIP_ENCHANT.EQUIP_UPGRADE_RANDOM_OPTION2,"解鎖附加屬性(+{1})"
NOT_IMPLEMENTED,"相關內容準備中，敬請期待！"
OBJECTIVE_KILL_MONSTER,"擊敗{1}"
BATTLE_PAUSE,"暫停"
MAX_EQUIP_REQ_LEVEL,"穿戴等級\n{1}"
GUILD_INSUFFICIENT_CREATE_GOLD,"無法創建公會。\n費用[-]不足。[FF0000](300,000 金幣)"
INVENTORY_ASK_SELL_MESSAGE,"將販賣選取的物品。"
INVENTORY_ASK_BREAK_MESSAGE,"將分解選取的物品。"
EQUIP_RANDOM_OPTION_ENABLE,"隨機附予{1}種"
DETAILVIEW_REPRODUCTION,"播放"
DETAILVIEW_FULLSCREEN,"全螢幕"
EQUIP_ADD_RANDOM_OPTION,"隨機附予{1}種"
RECEIVE_REWARD,"領取獎勵"
QUEST_DUNGEON_TITLE,"討伐任務"
OBJECTIVE,"目標"
COMMON_COUNT,"個數"
RUNE_STAT,"符石屬性"
QUEST_SUPPRESSION_CLEAR,"完成討伐任務！"
HERO_SKILL_LEARN,"習得"
HERO_SKILL_GET_GRADE_UP,"英雄的級別已提升。"
COMMON_TOUCH_SCREEN,"請點擊螢幕。"
HERO_SKILL_GET,"習得了新的技能。"
REWARD_TEAM_EXP,"隊伍經驗值"
REWARD_HERO_EXP,"英雄經驗值"
TIME_MONTH_DAY_HOUR,"{1}個月{2}天{3}小時"
ITEM.ITEM_EFFECT_END_COLON,"效果結束："
ITEM_EXP_BOOSTER_EFFECT,"英雄獲得的經驗值增加{1}%"
ITEM_GOLD_BOOSTER_EFFECT,"戰鬥勝利時獲得的金幣增加{1}%"
ITEM_RECHARGE_STAMINA_BOOSTER_EFFECT,"體力無限使用。"
NODE_WORLD_TREE,"世界樹"
WORLDMAP_EVENT_DUNGEN_HIDDEN_NAME,"不詳"
WORLDMAP_EVENT_DUNGEN_HIDDEN_DESC,"來路不明的怪物。"
DAY_OF_WEEK_MON,"星期一"
DAY_OF_WEEK_TUE,"星期二"
DAY_OF_WEEK_WED,"星期三"
DAY_OF_WEEK_THU,"星期四"
DAY_OF_WEEK_FRI,"星期五"
DAY_OF_WEEK_SAT,"星期六"
DAY_OF_WEEK_SUN,"星期日"
DOW_DUNGEON_OPEN,"解鎖"
COMMON_MENU_QUESTIONNAIRE,"問卷"
GUILD_OPTION_CHANGE_APPLIED,"已套用公會設定。"
COMMON_MY_RESOURCE,"資金"
UNDERGROUND_DUNGEON,"地下監牢"
MATCH_SELECT,"選擇競技場"
QUEST_HERO_MISSION_CLEAR,"完成英雄任務！"
QUEST_DAILY_MISSION_CLEAR,"完成每日任務！"
QYEST_ACHIEVEMENT_MISSION_CLEAR,"完成成就任務！"
BATTLE_RETREAT,"撤退"
UNDERGROUND_DUNGEON_SUNDAY,"牢固副本"
HERO_SKILL_LEARN_REQ_LEVEL,"等級{1}時可習得"
EVENT_DUNGEON_COMPLETE_TITLE,"完成活動副本！"
CANNOT_POLL_BEFORE_CHAPTER1_CLEAR,"完成第1章節後，請協助填寫問卷。"
RUNE_EQUIP_ASK_TITLE,"配戴符石"
COMMON_SURVEY,"請立即填寫問卷！"
SYSTEM_MESSAGE_FGT,"FGT將於10月4日晚上10點結束。"
WEEKLY_TEXT_INFO,"可以獲得大量的金幣。"
EVENT_DUNGEON_COMPLETE_TITLE,"完成活動副本！"
EQUIP_TAG_TYPE_ERROR,"職業\n限制"
ASK_QUIT_TITLE,"結束遊戲"
ASK_QUIT_MESSAGE,"是否要結束King's Raid？"
RESULT_TYPE_INVALID_STEP,"獎勵請求錯誤。"
RESCOLLECT_GOLD,"金幣"
CHAT_ACTION_PARTY_CREATED,"{1}玩家創建了隊伍。(點擊加入)"
CHAT_ACTION_PARTY_ROOM_CREATED,"{1}玩家創建了戰鬥。(點擊加入)"
OPEN_WITH_TEAMLEVEL,"將於隊伍等級{1}時開放。"
DECIDE_RETURN_OR_START,"您要怎麼做呢？"
RETURN_TO_ORIGIN,"回到原始位置"
START_FROM_HERE,"從這裡開始"
PARTY_TITLE,"組隊"
PARTY_INVITE_FROM,"{1}玩家的組隊邀請"
PARTY_ASK_ACCEPT_PARTY,"是否要加入{1}玩家的隊伍？"
PARTY_ROOM_CREATED,"{1}玩家的戰鬥邀請"
PARTY_ASK_JOIN_BATTLE,"是否要加入{1}玩家的戰鬥？"
BILLING_CANCEL,"交易已取消。"
NOT_LEARNED_SKILL,"未習得技能"
LEARN_EXTEND_SKILL,"特性習得"
CONFIRM_EXTEND_SKILL,"是否要習得該特性？"
NOT_LEARNED_SKILL_MSG,"目前尚未學習。"
SKILL_COOLTIME_DESC,"{1}秒後可使用"
SKILL_REQ_MANA,"需求魔力"
DELAYED_BILLING_COMPLETED,"您購買的商品已進行派送。"
SENDER_NAME_ADMIN,"管理員"
DOWDUNGEON_REWARD_TITLE,"您有東西忘了拿呢！"
DOWDUNGEON_REWARD_CONTENT,"我偶然撿到的，選了裡面最好的送來給您哦！"
SELECT_REWARD_COMPLETED,"已通過副本並獲得獎勵。"
BUY_DUNGEON_PLAY_CHANCE_CONFIRM,"是否要再獲得一次擊敗逃離地下監牢的敵人，獲得額外獎勵的機會呢？"
CLASS_DESC_WARRIOR,"戰士"
CLASS_DESC_ARCHER,"弓箭手"
CLASS_DESC_KNIGHT,"騎士"
CLASS_DESC_WIZARD,"魔法師"
CLASS_DESC_PRIEST,"牧師"
CLASS_DESC_ASSASSIN,"刺客"
CLASS_DESC_MECHANIC,"機械工"
CLASS_TRIAL_DESC,"可以獲得覺醒{1}職業英雄的機會。"
CLASS_TRIAL_REMAIN_TIME,"{1}:{2}後關閉"
HERO_TRIAL_STEP,"試煉第{1}階段"
HERO_CUR_PURIFY_DESC,"正在淨化被封印的黑暗面...已完成[FFFF00]{1}%[-]"
CLASS_TRIAL_FORCE_OPEN_CONFIRM,"是否要強制解鎖並進入該副本？"
HEROCLASS_TRIAL_MELEE,"武力的試煉"
HEROCLASS_TRIAL_TANK,"正義的試煉"
HEROCLASS_TRIAL_THIEF,"耐力的試煉"
HEROCLASS_TRIAL_RANGE,"謀略的試煉"
HEROCLASS_TRIAL_MECHANIC,"運氣的試煉"
HEROCLASS_TRIAL_MAGIC,"智慧的試煉"
HEROCLASS_TRIAL_BUFF,"協調的試煉"
MOVE_TO_GOLD_SHOP_CONFIRM,"費用不足。是否要前往商店購買金幣？"
PARTY_ASK_INVITE_ROOM,"是否要邀請{1}玩家進入等待室？"
MULTIPLAY_LOST_REWARD_ITEM_TITLE,"未領取的組隊副本獎勵。"
MULTIPLAY_LOST_REWARD_ITEM_CONTENT,"這是您在組隊副本中未領取的獎勵。"
GUILDSUPPRESS_LOST_REWARD_ITEM_TITLE,"此為公會討伐戰未發放的獎勵。"
GUILDSUPPRESS_LOST_REWARD_ITEM_CONTENT,"透過信件為您發放未在公會討伐戰中領取的道具。\n公會材料已直接發放給公會。"
MONSTER_SUPPRESS,"討伐"
MONSTER_KILL,"擊敗"
REMAIN_TIME_MIN_SEC,"{1}分{2}秒"
ACHIEVEMENT_TYPE_GOODS,"貨幣"
ACHIEVEMENT_TYPE_ADVENTURE,"冒險"
ACHIEVEMENT_TYPE_EQUIPMENT,"裝備"
ACHIEVEMENT_TYPE_COMMUNITY,"社群"
ACHIEVEMENT_TYPE_ITEM,"道具"
ACHIEVEMENT_TYPE_CONTENTS,"內容"
ACHIEVEMENT_TYPE_ACCOUNT,"帳號"
ACHIEVEMENT_TYPE_GUILD,"公會"
ACHIEVEMENT_TYPE_GAMEPLAY,"進行"
CHAPTER_BASE,"{1}臨時據點"
NODE_NUMBER,"節點編號{1}"
SAVE_BASE_LOCATION_CONFIRM,"將把目前位置儲存為臨時據點。\n{1}"
WORLDMAP_CHAPTER_NAME,"第{1}章節,{2}"
SELECT_PORTAL,"選擇傳送點"
DUNGEON_HERO_COUNT,"(參與英雄：{1})"
EQUIPITEM_GRADE_1,"一般裝備"
EQUIPITEM_GRADE_2,"高級裝備"
EQUIPITEM_GRADE_3,"稀有裝備"
EQUIPITEM_GRADE_4,"英雄裝備"
EQUIPITEM_GRADE_5,"上古裝備"
EQUIPITEM_GRADE_6,"傳說裝備"
ITEM_GRADE_1,"一般"
ITEM_GRADE_2,"高級"
ITEM_GRADE_3,"稀有"
ITEM_GRADE_4,"英雄"
ITEM_GRADE_5,"上古"
ITEM_GRADE_6,"傳說"
ITEM_GRADE_90,"專用"
ITEM_GRADE_100,"專屬"
ITEM_TYPE_UPGRADEBOOK,"技能書"
ITEM_TYPE_RUNE,"符石"
ITEM_TYPE_AWAKECHALLENGE,"覺醒晶元"
EQUIP_ASK_UNLOCK_SECOND_GEAR_EQUIP,"是否要解鎖輔助裝備欄位？"
BUY_STAMINA_CONFIRM,"是否要購買體力？"
RECOVER_AMOUNT,"{1}恢復"
PARTY_BATTLE_CREATE_FAIL,"未加入隊伍，或正在進行其他戰鬥。"
LOADING_MSG,"載入中"
PARTY_BATTLE_ALL_LOGOFF,"所有玩家都已完成戰鬥。"
MULTIPLAY_BATTLE_WAITING_USER,"正在等待其他玩家。"
ASK_PACKAGE_ITEM_USE,"是否要使用道具？"
PACKAGE_ITEM_REWARD_TITLE,"獎勵包"
PARTY_BATTLE_READY,"準備戰鬥"
PARTY_BATTLE_CANCEL_READY,"準備取消"
VISIT_REWARD_TITLE,"造訪獎勵"
PARTY_BATTLE_LEAVE_ASK_MESSAGE,"是否要離開等待室？"
PARTY_BATTLE_ROOM_DESTROYED,"等待室被取消了。"
FRIEND_IS_IN_PARTY,"好友已在隊伍裡。"
NOT_PARTY_MASTER,"您不是隊長。"
NO_BATTLE_SERVER,"沒有可用的戰鬥伺服器。"
BUY_STAMINA_COUNT,"{1}體力"
REWARD_GET_ITEM_BOOSTER_EFFECT,"戰鬥中獲得的所有道具數量增加{1}%。"
PRODUCT_BUY_COMPLETED_MAIL_CONFIRM,"購買完成。請查看信箱。"
DAILY_RUBY_COUNT,"每日紅寶石"
DAILY_RUBY_COUNT2,"每日紅寶石2"
ALL_INCLUDE_TEXT,"所有{1}"
SENDER_NAME_SHOP_ADMIN,"商店管理員"
PAYSHOP_PURCHASE_TITLE,"這是在特惠商城購買的商品。"
PAYSHOP_MILEAGE_TITLE,"在商城購買商品，獲得積點。"
PAYSHOP_PURCHASE_CONTENT,"感謝您的購買。"
BOOSTER_DURATION_TIME,"持續1小時"
RUBY_FIRST_BUY_BENEFIT,"每月首購優惠！\n額外贈送100%！"
RUBY_COUNT_1000,"1,000紅寶石"
RUBY_COUNT_2000,"2,000紅寶石"
RUBY_COUNT_5000,"5,000紅寶石"
RUBY_COUNT_10000,"10,000紅寶石Ⅰ"
RUBY_COUNT_10000_2,"10,000紅寶石Ⅱ"
SERVER_SHUTDOWN_MESSAGE_SECOND,"伺服器將於{1}秒後關閉。"
SERVER_SHUTDOWN_MESSAGE_MINUTE,"伺服器將於{1}分後關閉。"
CANNOT_OPEN_PORTAL_MIN_NODE,"通過{1}-{2}後可以使用。後可以使用。"
SWEEP_MONSTER,"掃蕩"
SWEEP_MONSTER_AGAIN_CONFIRM,"擊敗藏匿的殘黨，獲得額外獎勵吧！"
INVESTIGATE_UNDERGROUNDPRISON_CONFIRM,"怪物們似乎有逃離監牢的跡象。\n破壞他們的計畫並獲得獎勵吧！"
DUNGEON_REWARD_TITLE,"地下監牢遺失物"
DUNGEON_REWARD_CONTENT,"我們在地下監牢發現您遺失的物品，歸還給您。"
DAILY_RUBY_TITLE,"每日紅寶石！"
DAILY_RUBY_CONTENT,"紅寶石送達囉～！"
EVENT_REWARD_TITLE,"活動獎勵"
EVENT_REWARD_CONTENT,"活動獎勵送達了。"
RECHARGE_STAMINA_SECOND_DESC,"恢復1:{1}秒"
RECHARGE_STAMINA_FULL_REMAIN_TIME,"全部恢復:{1}"
DAILYRUBY_FIRST_BUY_BENEFIT,"首次購買獎勵！\n立即贈送500紅寶石！"
REWARD_CHOICE,"擇一"
CLASS_TRIAL_FORCE_OPEN,"強制解鎖"
CHALLENGE_TRIAL_HERO_SELECT,"請選擇要挑戰覺醒試煉的英雄。"
TRIAL_CONTINUE,"繼續"
ENTER_DUNGEON_ITEM_DESC,"請解除門的封印後進入試煉之房。"
HERO_PURIFY_DESC,"請淨化內心的黑暗面。\n為了更強的自己....\n - 露亞 -"
CLASS_TRIAL_SELECT,"選擇試煉"
TOUCH_SCREEN_CLOSE_WINDOW,"點擊螢幕跳過。"
TEAM_LEVEL_DAILY_STAMINA_BONUS,"每日體力優惠"
TEAM_LEVEL_DAILY_ROYAL_SUPPORT_GOLD,"每日王室支援金"
UI_ENTER_CHANNEL_NO,"請輸入要變更的頻道號碼\n(1~9999)"
CHANGE_AVATAR_HERO,"變更代表英雄"
COMMON_DETAIL_INFO,"詳細資訊"
MENU_OFFICIAL_FACEBOOK,"FB粉絲團"
SWEEP_MONSTER_READY,"準備掃蕩"
OPENED_UNDERGROUNDPRISON_DESC,"[FAC800]目前怪物非常猖獗！\n請平息亂象吧！[-]"
SWEEP_MONSTER_AGAIN,"額外掃蕩"
CLEAR_UNDERGROUNDPRISON_DESC,"[C8FA00]您掃蕩了作亂的怪物。[-]"
INVESTIGATE_UNDERGROUNDPRISON,"調查區域"
CLOSE_UNDERGROUNDPRISON_DESC,"[C8C8C8]出現了相當不尋常的騷動。[-]"
DAILY_EVENT_QUEST,"活動任務"
PRODUCT_SELL_PERIOD,"期間：{1}~{2}日"
PRODUCT_PURCHASABLE_COUNT,"(可以購買{1}次)"
SIGN_OUT_MESSAGE,"被刪除的帳號無法找回。\n是否要刪除帳號？"
NODE_TEMPLE_NAME,"英雄殿堂"
SIGN_OUT_TITLE,"刪除帳號"
PACKAGE_EVENT_POPUP_TITLE,"期間限定商品！"
PACKAGE_EVENT_POPUP_MESSAGE,"低價獲得{1}{2}的機會！"
EQUIP_INVENTORY_MOVE,"前往背包"
QUERY_INVENTORY_ERROR,"查看商品資訊時發生錯誤。({1})"
HERO_GET,"獲得英雄！"
HERO_AWAKENING,"英雄覺醒！"
RECEIVED_ALL_MAILS,"已領取所有信件中的{1}個附件。"
INVENTORY_ADD_SLOT,"裝備欄位擴充了{1}格。"
ITEM_USE_BOOSTER,"使用了{1}個。"
BUFF_REMAINING_TIME,"剩餘時間：{1}天{2}小時{3}分"
STAMINA_RECOVERY,"{2}恢復了{1}。"
ITEM_USE_BUFF,"已套用{1}效果。"
ROYAL_QUEST_NOT_EXIST,"目前沒有可以接取的王室任務。"
NOTY_FRIEND_ACCEPT,"您接受了好友邀請。"
NOTY_FRIEND_ADD_APPLY,"您傳送了好友邀請。"
NOTY_FRIEND_DELETE,"已從好友名單中刪除。"
NOTY_EQUIP_SORT,"優先排列{1}。"
NOTY_ITEM_SELL,"販賣{1}獲得了{2}金幣。"
SKILL_BOOK_LACK,"技能書\n不足"
SKILL_NOT_LEARNING,"無法習得"
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_7,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_12,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_18,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_22,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_BODY_7,"現在登入遊戲可以領取體力唷。"
NOTIFICATION.NOTIFICATION_STAMINA_BODY_12,"現在登入遊戲可以領取體力唷。"
NOTIFICATION.NOTIFICATION_STAMINA_BODY_18,"現在登入遊戲可以領取體力唷。"
NOTIFICATION.NOTIFICATION_STAMINA_BODY_22,"現在登入遊戲可以領取體力唷。"
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_7,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_12,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_18,"請收下King's Raid的體力。"
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_22,"請收下King's Raid的體力。"
CHAPTER_SELECTING,"世界地圖"
SHOP_BOUGHT_MSG,"您購買了{2}個{1}。"
ITEM_SOLD_MSG,"販賣物品獲得了{1}金幣。"
PARTY_JOINED_MSG,"您加入了隊伍。"
PARTY_BANNED_MSG,"您被踢出隊伍了。"
PORTAL_SELECTING,"區域地圖"
CHAPTER_LIST,"區域目錄"
NPC_RESTOCK_SHOP_ITEM_MSG,"歡迎下次光臨！我會準備好新商品的～"
SHOP_BUY_WITH_GOLD,"感謝您的購買。"
SHOP_RESTOCK_MSG,"商店有新的商品進貨了。前往商店可以查看新商品。"
TOWER_REMAIN_TIME,"{1}小時{2}分"
TOWER_RESET_MESSAGE,"是否要重置試煉之塔，從第1層開始進行？"
TOWER_FLOOR_NUMBER_1,"第1層"
TOWER_FLOOR_NUMBER_2,"第2層"
TOWER_FLOOR_NUMBER_3,"第3層"
QUEST.REWARD_TEAM_EXP,"隊伍經驗值{1}"
QUEST.OCCUR_QUEST_COUNT,"任務開始({1})"
QUEST.COMPLETE_QUEST_COUNT,"任務完成({1})"
QUEST.BUTTON_NPC_QUEST,"任務({1})"
QUEST.COMPLETE_QUEST_MSG,"任務完成！"
QUEST.COMPLETE_POSITION,"完成位置：{1}"
HERO_PURIFY.PURIFY_PERCENT,"淨化 [FFC800]{1}%[-]"
GAME_OPTION.LINKACCOUNT_GAMECENTER,"是否要綁定Game Center帳號？"
GAME_OPTION.LINKACCOUNT_FACEBOOK,"是否要綁定Facebook帳號？"
GAME_OPTION.LINKACCOUNT_GPGS,"是否要綁定Google Play帳號？"
GAME_OPTION.LINKACCOUNT_WARNING,"綁定社群帳號後，將無法解除綁定。"
GAME_OPTION.LINKACCOUNT_VESPA,"要連結King's Raid帳號嗎？\n連結後無法解除連結，請多加注意。"
GAME_OPTION.COPY_ACCOUNT_ID,"遊戲ID已複製到剪貼簿。"
QUEST.ALREADY_IN_MOVEPOSITION,"您已經在該地點了。"
TOWER_FLOOR_NUMBER,"第{1}層"
COMMON_MAIN_REWARD,"主要獎勵"
TOWER_ORDEAL_NETX_FLOOR,"下一層"
TOWER_ORDEAL_PREVIOUS_FLOOR,"上一層"
TOWER_RESET_TITLE,"重置試煉之塔"
PIT_RESET,"重置深淵之牢"
COMMON_MY_FRAGMENT,"持有晶元"
TOWER_ORDEAL_FRAGMENT_MESSAGE,"持有晶元不足，點選英雄可以查看不足的晶元種類。"
TOWER_PURIFY_FRAGMENT_MESSAGE,"淨化程度越高，遮蔽英雄的部分將會減少。"
CONTENT_TOWER_OF_ORDEAL,"試煉之塔"
TOWER_ORDEAL_LACK_FRAGMENT,"晶元不足"
TOWER_ORDEAL_NEED_FRAGMENT,"需求晶元"
QUEST_OCCURRENCE,"挑戰開始"
PIT_RESET_MESSAGE,"是否要重置深淵之牢，從第1階段開始進行？"
TOWER_ORDEAL_RESET_MESSAGE,"是否要重置試煉之塔，從第1層開始進行？"
QUEST_LIST_NOT_FOUND,"目前沒有可進行的挑戰。"
SHOP_ITEM_BEY,"您購買了{2}個{1}。"
PIT_HERO_CONDITION_EXHAUSTED,"疲勞狀態"
PORTAL_POINT_START,"起始據點"
PORTAL_POINT_END,"最終據點"
QUEST.QUEST_NOTICE_OCCURRED,"挑戰開始！"
QUEST.QUEST_NOTICE_COMPLETED,"達成任務目標！"
ACCOUNT_LOGIN_GUEST_MESSAGE,"您已使用訪客登入。若您刪除遊戲，此帳號的資料將會消失，且無法協助您找回帳號。快綁定帳號保護您的帳號資料吧！"
CHATTING.CHAT_REMAIN_ENABLE_TIME,"{1}秒後可傳送。"
ACCOUNT.SESSION_EXPIRED_AND_ENTER_LOGIN,"超過連線期間，將返回登入畫面。"
ACCOUNT.SESSION_EXPIRED_AND_ENTER_LOBBY,"超過連線期間，將返回大廳。"
HERO_CLASS.CLASS_ATTRIBUTE,"職業屬性"
HERO_ATTRIBUTE.ATTACK_ATTRIBUTE,"攻擊屬性"
HERO_ATTRIBUTE.BATTLE_POSITION,"戰鬥位置"
CHAPTER_REWARD.REWARD_CLEAR_CHAPTER_TITLE,"通過{1}({2})"
CHAPTER_REWARD.CHAPTER_CLEAR_TITLE,"通過{1}{2}/{3}"
ITEM.NOT_BREAKABLE,"無法分解"
COMMON.MILEAGE_COUNT,"{1}積點"
PAY_SHOP.BILLING_NOT_ENABLED,"目前無法進行儲值。\n請前往手機的「設定」中查看是否封鎖app內購買，或帳號設定是否有誤。"
INVEN_USE_STAMINA,"將補充{1}，請選擇道具及數量。"
ENTER_ARENA,"競技場入場券已全部用完。\n是否要花費10紅寶石入場？"
COMMON.STAMINA_COUNT,"體力上限增加{1}"
TOOLTIP_INFO_CURRENT_LEVEL_STAMINA,"等級體力：{1}"
TOOLTIP_INFO_BONUS_STAMINA,"額外體力：{1}"
TOOLTIP_INFO_TOTAL_STAMINA,"總體力：{1}"
ALLRECHARGE_TIME_ANOTHER,"全部補滿"
RECHARGE_TIME_ANOTHER,"恢復1個"
SPEND_RUBY_RECHARGE,"※可使用{1}個紅寶石補滿"
DISABLE_RUBY_RECHARGE,"※無法使用紅寶石補滿"
ITEM_ACTION_TYPE.GET_HERO_EXP,"英雄經驗值+"
CHANGING_SERVER,"{1}秒後將更新伺服器資料。"
HEROCHOICE_GET_FRAGMENT,"領取晶元"
HEROCHOICE_FRAGMENT,"已招募的英雄隨職業的不同，\n將贈送成長所需的晶元。"
HEROCHOICE_REWARD,"在重複獲得英雄時，\n將發送以下獎勵作為替代。"
HEROCHOICE_LOOK_HERO,"想要查看英雄的詳細資料，請點擊英雄頭像！"
ITEM_TYPE.POTION,"藥水"
LOSE_GUIDE_TITLE,"請提升英雄的實力再來挑戰！\n有很多方法可以強化您的英雄唷！"
LOSE_GUIDE_DESC_1,"請將英雄進行覺醒！\n高級副本可以獲得覺醒所需的晶元。"
LOSE_GUIDE_DESC_2,"請挑戰更高難度的戰鬥吧！\n可以獲得更好的裝備。"
LOSE_GUIDE_DESC_3,"試著使用金幣\n強化自己英雄的裝備吧！"
