KEY,English
BASE_RESULT_TYPE.OFFLINE,Network is offline
RESULT_TYPE.INVALID_GACHA_REQUEST,An error occurred when trying to summon equipment.\nPlease try again.
RESULT_TYPE.MATCHING_ABORTED,Matching was cancelled.
RESULT_TYPE.PROGRESSING,In progress.
RESULT_TYPE.BUY_DISABLED,can not currently pay.
RESULT_TYPE.MAX_FRIENDSHIP_POINT,Friendship Points have maxed.
RESULT_TYPE.NOT_ENOUGH_FRIENDSHIP_POINT,Not enough Cost
RESULT_TYPE.NOT_RAID_TYPE,It is not of raid-type.
RESULT_TYPE.MISSING_RAID_INDEX,"Due to a network error, there is a server delay in processing user information. Please try again later."
RESULT_TYPE.RAID_DATA_NOT_FOUND,The raid-data does not exist.
RESULT_TYPE.RAID_NOT_STARTED,The raid has not started yet. 
RESULT_TYPE.RAID_NOT_PROGRESSING,The raid is not in the march.
RESULT_TYPE.RAID_MUST_MULTIPLAY,It is not the type of multiplay.
RESULT_TYPE.RAID_CHAPTER_MISMATCH,The chapter is irrelevent.
RESULT_TYPE.RAID_DUNGEON_MISMATCH,The dungeon is irrelevent.
RESULT_TYPE.GUILD_RAID_ROOM_CREATED,Guild Raid Room was created.
RESULT_TYPE.NOT_ENOUGH_ENTER_RAID_COUNT,Not enough Guild Raid entry tickets.
RESULT_TYPE.INVALID_GUILD_RAID_INDEX,Invalid Guild Raid Index.
RESULT_TYPE.NOT_ENOUGH_ACTIVITY_POINT,Not enough Activity Points.
RESULT_TYPE.PREVIOUS_RAID_NOT_COMPLETED,Raid in progress.
RESULT_TYPE.ALREADY_GUILD_RAID_OPENED,Guild Raid was not opened.
RESULT_TYPE.PLAYER_RAID_NOT_FOUND,The player's raid-information has not been found. 
RESULT_TYPE.PLAYER_DUNGEON_NOT_FOUND,Player's dungeon data does not exist.
RESULT_TYPE.DUNGEON_NOT_PLAYED,Dungeon play log does not exist.
RESULT_TYPE.DUNGEON_PLAY_ENABLE,There are remaining entry tickets.
RESULT_TYPE.ALREADY_HAVE,You already have this hero.
RESULT_TYPE.HERO_NOT_EXIST,The hero does not exist.
RESULT_TYPE.CANNOT_RECRUIT,The hero cannot be allied in Hero's Inn.
RESULT_TYPE.HERO_INDEX_MISMATCH,The Hero Info mismatches.
RESULT_TYPE.ALREADY_RECRUITED,You already have this hero.
RESULT_TYPE.HERO_NOT_EXIST_IN_FRIENDLY_TABLE,The hero is not an ally candidate. 
RESULT_TYPE.HERO_FRIENDLY_POINT_MAX,You cannot build kinship any further.
RESULT_TYPE.ACTION_NOT_READY,The action is not ready yet.
RESULT_TYPE.ACTION_NOT_EXIST,The command does not exist. 
RESULT_TYPE.COST_MISMATCH,Need more resource
RESULT_TYPE.FRIENDLY_POINT_MISMATCH,Not intimate enough to be your ally.
RESULT_TYPE.COOL_TIME_MISMATCH,Cool time ongoing 
RESULT_TYPE.CANNOT_RECRUIT_HERO,No hero is available to ally with.
RESULT_TYPE.IN_FRIENDLY_STATE,You are in the state of making an ally.
RESULT_TYPE.NO_FRIENDS,No friends on friend list.
RESULT_TYPE.ALREADY_SENT_FRIENDSHIP_POINT,Friendship Points have already been sent.
RESULT_TYPE.EMPTY_NAME,Empty Name.
RESULT_TYPE.INVALID_NAME,Invalid Name.
RESULT_TYPE.TOO_SHORT_NAME,Name is too short.
RESULT_TYPE.TOO_LONG_NAME,Name is too long.
RESULT_TYPE.INIT_COOL_TIME_NOT_ELAPSED,Reset timer has not been fulfilled.
RESULT_TYPE.ALREADY_GUILD_SKILL_INIT,Guild Skills have already been reset.
RESULT_TYPE.MAX_GUILD_LEVEL,Guild Level is at Max.
RESULT_TYPE.MAX_SKILL_LEVEL,Max Skill Level has already been achieved.
RESULT_TYPE.LOW_TEAM_LEVEL,Team Level is too low.
BASE_RESULT_TYPE.INTERNAL_SERVER_ERROR,Internal Server Error.
BASE_RESULT_TYPE.DISABLED,Currently Disabled.
RESULT_TYPE.NOT_ALLOWED,Currently not allowed.
RESULT_TYPE.NO_ACCOUNT_ID,Account ID does not exist.
RESULT_TYPE.NOT_FOUND,Could not find data.
RESULT_TYPE.MISSING_TOWER_INDEX,Tower has not been identified.
RESULT_TYPE.NO_MAX_STAR_HERO,Maximum awakened hero does not exist.
RESULT_TYPE.TOWER_REQ_CHAPTER_NOT_COMPLETED,Chapter required for entry has not been cleared.
RESULT_TYPE.RAID_LEVEL_MISMATCH,Raid Level does not match.
RESULT_TYPE.CONTENTS_DISABLED,Content not unlocked.
RESULT_TYPE.GUILD_RAID_ROOM_NOT_FOUND,Guild Raid Lobby does not exist.
RESULT_TYPE.NOT_GUILD_RAID_ROOM_MEMBER,Not part of the Guild Raid Lobby.
RESULT_TYPE.INVALID_GULD_RAID_MEMBER_RANK,Members of this Guild Rank cannot participate in Guild Raids.
RESULT_TYPE.NOT_ENOUGH_ENTER_GUILD_RAID_COUNT,Not enough Guild Raid entry tickets.
RESULT_TYPE.MISSING_WORLD_BOSS_INDEX,World Boss Index does not exist.
RESULT_TYPE.WORLD_BOSS_NOT_EXIST,World Boss does not exist.
RESULT_TYPE.WORLD_BOSS_NOT_ACTIVE,World Boss not active.
RESULT_TYPE.WORLD_BOSS_NOT_FOUND,No World Boss found.
RESULT_TYPE.MISSING_WORLD_BOSS_CREATURE_INFO,World Boss Monster Info does not exist.
RESULT_TYPE.PARSING_WORLD_BOSS_CREATURE_INFO_ERROR,World Boss Monster Info parsing failed.
RESULT_TYPE.WORLD_BOSS_HP_ERROR,"Your World Boss score has not been properly entered due to an error. We recommend you to try again. If this issue keeps occurring, please contact us at Customer Service."
RESULT_TYPE.NOT_CLEARED,Not complete.
RESULT_TYPE.PURCHASE_INFO_NOT_FOUND,Purchase data does not exist.
RESULT_TYPE.INTERNAL_SERVER_ERROR,Internal Server Error.
RESULT_TYPE.NOT_DAILY_ENDED,Not purchasable at this date.
RESULT_TYPE.NEED_COMPLETE_IN_APP_PURCHASE,In-app purchase needs to be completed.
RESULT_TYPE.OTHER_DAILY_EFFECTIVE,An identical product is currently in effect.
RESULT_TYPE.RESTORE_DATA_NOT_FOUND,Restore Data does not exist.
RESULT_TYPE.MATERIAL_COUNT_ERROR,Material Count Error.
RESULT_TYPE.LOW_HERO_LEVEL,Hero Level is too low.
RESULT_TYPE.PRICE_ERROR,Price Error.
RESULT_TYPE.COST_TYPE_ERROR,Price Type Error.
RESULT_TYPE.EXCEEDED_MAX_MATERIAL_EQUIP_ITEMS,Inventory has exceeded maximum capacity.
RESULT_TYPE.HERO_EQUIPPED_MATERIAL_EQUIP_ITEM,Cannot use equipped items as materials.
RESULT_TYPE.INVALID_GACHA_DATA,Invalid Gacha Data.
RESULT_TYPE.NO_RECV_FRIENDSHIP_POINT,No Friendship Points available.
RESULT_TYPE.MAX_DAILY_REMOVE_FRIENDS,Exceeded daily friend deletion count.
RESULT_TYPE.GULLD_JOIN_REQUEST_PROCESSING,Processing Guild Join Request.
RESULT_TYPE.INVALID_GUILD_RANK,Guild Rank Invalid.
RESULT_TYPE.INVALID_GUILD_INTRODUCE,Invalid Guild Introduction.
RESULT_TYPE.TOO_LONG_GUILD_INTRODUCE,Guild Introduction is too long.
RESULT_TYPE.INVALID_GUILD_NOTICE,Invalid Guild Announcement.
RESULT_TYPE.TOO_LONG_GUILD_NOTICE,Guild Announcement is too long.
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,Not possible due to existing Guild Join Request.
RESULT_TYPE.ALREADY_EXIST_NAME,Name already exists.
RESULT_TYPE.MAX_CONTRIBUTED_GEM,Currently at Max Contribution.
RESULT_TYPE.NO_CONTRIBUTE_COUNT,Guild Donation Count does not exist.
RESULT_TYPE.INVALID_GUILD_ID,Invalid Guild Number.
RESULT_TYPE.INVALID_TARGET_RANK,Invalid Guild Rank.
RESULT_TYPE.INVALID_SKILL_LEVEL,Invalid Guild Skill level.
RESULT_TYPE.GUILD_JOIN_REQUEST_PROCESSING,Guild Join Request in processing.
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,You cannot create/join a guild for {1} hour(s) after leaving the previous guild.
RESULT_TYPE.NO_GUILD_SKILL_LEVEL_UP_REQUEST,Guild Skill Level request Data does not exist.
RESULT_TYPE.ALREADY_GUILD_SKILL_LEVEL_UP_REQUESTED,Already requested Guild Skill Level Up.
RESULT_TYPE.ALREADY_BID,Item has already been bid for.
RESULT_TYPE.ALREADY_CREATED_ROOM,Lobby has already been created.
RESULT_TYPE.NOT_ROOM_MASTER,You are not the Lobby Leader.
RESULT_TYPE.ROOM_NOT_FOUND,Lobby does not exist.
RESULT_TYPE.NOT_ENOUGH_GUILD_ACTIVITY_POINT,Not enough Guild Activity Points.
RESULT_TYPE.TRANSCEND_ITEM_INDEX_ERROR,Invalid Transcendence Item.
RESULT_TYPE.NOT_ENOUGH_TRANSCEND_ITEM,Not enough Transcendence Items.
RESULT_TYPE.CANNOT_TRANSCEND_MORE,Cannot Transcend any further.
RESULT_TYPE.NOT_ENOUGH_PURIFIED,Not Purified completely.
RESULT_TYPE.WRONG_SLOT_INDEX,Invalid Slot number.
RESULT_TYPE.NOT_SELECTABLE_SLOT_INDEX,Cannot select slot.
RESULT_TYPE.CRAFT_SLOT_PRICE_DATA_NOT_FOUND,No price info on crafting slot exists.
RESULT_TYPE.INVALID_PRICE,Invalid Price.
RESULT_TYPE.NO_FLASK_ITEM,No flasks found.
RESULT_TYPE.FLASK_DATA_NOT_FOUND,No flask data exists.
RESULT_TYPE.CRAFT_DATA_NOT_FOUND,No crafting data exists.
RESULT_TYPE.NOT_CRAFT_SLOT_INDEX,Not a proper crafting slot number.
RESULT_TYPE.NOT_YET_CRAFTED,Crafting not complete.
RESULT_TYPE.ALREADY_USING_FLASK,Flask has already been equipped.
RESULT_TYPE.HERO_NOT_SELECTABLE,Cannot select hero.
RESULT_TYPE.HERO_FRAGMENT_DATA_ERROR,Hero Fragment Info is Invalid.
RESULT_TYPE.NO_HEROES,No hero exists.
RESULT_TYPE.INVALID_HERO,Invalid Hero.
RESULT_TYPE.MATCHING_BLOCKED,Cannot join matches temporarily.
RESULT_TYPE.ALREADY_RESET,Reset has already taken place.
RESULT_TYPE.INVALID_RESET_COST,Invalid Reset Price.
RESULT_TYPE.NOT_ENOUGH_RESET_COST,Not enough resources to reset.
RESULT_TYPE.SCENARIO_QUEST_DATA_NOT_FOUND,Scenario Quest Data does not exist.
RESULT_TYPE.NOT_ENOUGH_PROGRESS,Not enough progress.
RESULT_TYPE.NOT_CLIENT_ONLY,Not valid for this Client.
RESULT_TYPE.INVALID_PAY_SHOP_TYPE,Invalid Cash Shop Type.
RESULT_TYPE.INVALID_SHOP_ITEM_DATA,Invalid Shop Item Data.
RESULT_TYPE.SHOP_RESTOCK_INFO_NOT_FOUND,Invalid Shop Restock Data.
RESULT_TYPE.SIGNED_OUT,Signed out.
RESULT_TYPE.NO_CACHE,No cache.
RESULT_TYPE.BLOCKED,Currently Blocked.
RESULT_TYPE.LOW_VERSION,Version is too low.
RESULT_TYPE.INVALID_STAMINA_TYPE,Invalid Stamina Type.
RESULT_TYPE.MAX_STAMINA,At Maximum Stamina.
RESULT_TYPE.GUILD_MASTER_CANNOT_SIGN_OUT,Guild Leaders cannot Sign out.
RESULT_TYPE.DBSELECT_ERROR,Database Error.
RESULT_TYPE.DBUPDATE_ERROR,Database Error.
RESULT_TYPE.INVALID_GIVE_ITEM_RESULT,Item cannot be sent.
RESULT_TYPE.ALREADY_PASSED_ORDER_ID,Receipt Number has already been sent.
RESULT_TYPE.SERVER_BUSY,Requested purchase is undergoing review.
RESULT_TYPE.ALREADY_FINISHED,Receipt Number has already been sent and processed.
RESULT_TYPE.PRODUCT_ID_NOT_EXIST,Item ID does not exist.
RESULT_TYPE.DBINSERT_ERROR,Database Error.
RESULT_TYPE.IAPINFO_NOT_FOUND,Purchase Data could not be found.
RESULT_TYPE.AWAKE_DATA_NOT_FOUND,Transcendence Data could not be found.
RESULT_TYPE.ALREADY_COMPLETED_CRAFT_ITEM,This Item's crafting is complete.
RESULT_TYPE.DUPLICATED_HERO,Hero overlap.
RESULT_TYPE.NOT_COMPLETED_DUNGEON,Dungeon has not been completed.
RESULT_TYPE.GOOGLE_RETRY_NEEDED,Google retry is needed.
RESULT_TYPE.APPLE_RETRY_NEEDED,IOS retry is needed.
RESULT_TYPE.NOT_HERO_TANSCENDED,Hero has not been transcended.
RESULT_TYPE.NOT_ENOUGH_TRANSCEND,Hero Transcendence is not sufficient.
RESULT_TYPE.WRONG_REMAIN_TIME,Remaining time is Invalid.
RESULT_TYPE.HERO_TRIAL_ALREADY_COMPLETED,Ordeal has been completed.
RESULT_TYPE.ALREADY_HAVE_COSTUME,You already own this Costume.
RESULT_TYPE.COSTUME_DATA_NOT_FOUND,Costume data not found.
RESULT_TYPE.COSTUME_NOT_OPENED,Costume has not been released.
RESULT_TYPE.HERO_AWAKE_DATA_NOT_FOUND,Transcendence Data could not be found.
RESULT_TYPE.COSTUME_IS_DEFAULT,This is a default costume.
RESULT_TYPE.NOT_CORRECT_HERO,This hero cannot equip this costume.
RESULT_TYPE.COSTUME_NOT_OWNED,You do not own this costume.
RESULT_TYPE.CANNOT_SET_COSTUME,Cannot equip costume.
RESULT_TYPE.ALREADY_COSTUMED,Costume already equipped.
RESULT_TYPE.NOT_EQUIP_COSTUME,Costume currently not equipped.
RESULT_TYPE.LOCKED_EQUIP_ITEM_EXISTS,Locked Items exist.
RESULT_TYPE.ALREADY_LOCKED,This Item has already been locked.
RESULT_TYPE.ALREADY_UN_LOCKED,This Item has already been unlocked.
RESULT_TYPE.NOT_ENOUGH_RAID_POINT,Insufficient Raid Points.
RESULT_TYPE.MULTIPLAY_NOT_ENDED,Battle has not been completed.
RESULT_TYPE.NOT_BREAKABLE_ITEM_EXISTS,There are items that cannot be disassembled.
RESULT_TYPE.LOCKED_ITEM_EXISTS,Locked Item exists.
RESULT_TYPE.NOT_FREE_KEEP_RUNE,"Currently, Rune preservation requires rubies."
RESULT_TYPE.FREE_KEEP_RUNE,"Currently, Rune preservation does not require rubies."
RESULT_TYPE.CANNOT_RESTOCK,Could not load Item List.
RESULT_TYPE.ALREADY_COMPLETED_GUILD_RAID,This Guild Raid has already been cleared.
RESULT_TYPE.NOT_CURRENT_GUILD_RAID_DUNGEON,This area has already been cleared.
RESULT_TYPE.PLAYING_GUILD_RAID_EXIST,A different Guild Member is currently in battle.
RESULT_TYPE.GUILD_RAID_NOT_OPENED,This Guild Raid has not been opened.
RESULT_TYPE.GUILD_RAID_DUNGEON_DATA_NOT_FOUND,Cannot find Dungeon
RESULT_TYPE.GUILD_RAID_INFO_NOT_FOUND,The battle did not proceed normally. Please try again.
RESULT_TYPE.GUILD_RAID_CANCELED,Guild Raid was canceled.
RESULT_TYPE.NOT_RENEW_EQUIP_ITEM,No reforgable item has not been selected.
RESULT_TYPE.NO_RENEW_OPTION_SLOT,This item cannot be reforged.
RESULT_TYPE.GUILD_RAID_CHAPTER_DATA_NOT_FOUND,Could not find Guild Raid Chapter
RESULT_TYPE.NOT_GUILD_MASTER,You are not the Guild Master.
RESULT_TYPE.ALREADY_OPEN,Raid has already been opened.
RESULT_TYPE.NOT_OPENABLE_TIME,Not available at this time.
RESULT_TYPE.INVALID_GUILD_RAID_OPEN_DURATION,Invalid Raid Open time.
RESULT_TYPE.PARSING_CREATURE_INFO_ERROR,Hero Info Parsing has failed.
RESULT_TYPE.NOT_GUILD_RAID_PLAYING_ACCOUNT,Guild Raid not in progress.
RESULT_TYPE.INVALID_CREATURE_WAVE_SLOT_INDEX,Invalid Hero Slot.
RESULT_TYPE.ALIVE_ENEMY_EXIST,Enemies still remain.
RESULT_TYPE.ALL_HEROES_DIED,All heroes have died.
RESULT_TYPE.ONE_STORE_RETRY_NEEDED,OneStore retry needed.
RESULT_TYPE.NO_OLD_OPTION_INDEX,Original Option does not exist.
RESULT_TYPE.NO_RENEW_OPTION_RESULT_INDEX,New Option result does not exist.
RESULT_TYPE.INVALID_CONFIRM_OPTION_INDEX,Wrong Option Number.
RESULT_TYPE.OPTION_SLOT_MISMATCH,Option Slot Mismatch.
RESULT_TYPE.EMPTY_PRICE,Price does not exist.
RESULT_TYPE.INVAID_PRICE,Invalid Price.
RESULT_TYPE.NO_AVAILABLE_OPTION,No Option available.
RESULT_TYPE.SAME_EVENT_CALENDAR,Same Event Calendar.
RESULT_TYPE.ITEM_DESTROYED,Item has been destroyed.
RESULT_TYPE.ITEM_NOT_FOUND,Item not found.
RESULT_TYPE.WRONG_ITEM_COUNT,Wrong Item Count.
RESULT_TYPE.INVALID_OPEN_DURATION,Invalid open time.
RESULT_TYPE.ADDED_GUILD_RAID_INFO_IS_NULL,Guild Raid Info does not exist.
RESULT_TYPE.INVALID_DIFFICULTY,Invalid Difficulty.
RESULT_TYPE.CAMPAIGN_INFO_NOT_FOUND,"Due to a network error, there is a server delay in processing user battle records. Please try again later."
RESULT_TYPE.NOT_GUILD_RAID,This is not a Guild Raid.
RESULT_TYPE.NOT_PLAYING_ACCOUNT,Not a currently playing account.
RESULT_TYPE.INVALID_ACTION_VALUE,Invalid value.
RESULT_TYPE.INVALID_CHAPTER_DUNGEON,Invalid Chapter or Dungeon Index.
RESULT_TYPE.INVALID_SELECT_ITEM_COUNT,Invalid number of selected items.
RESULT_TYPE.ITEM_NOT_EXIST,Selected Item data does not exist.
RESULT_TYPE.ITEM_NOT_SELECTED,Item has not been selected.
RESULT_TYPE.ALREADY_HAS_HERO,You already own this hero.
RESULT_TYPE.INVALID_ROOM_INFO,Invalid Room Info.
RESULT_TYPE.ROOM_NOT_EXIST,This Room does not exist.
RESULT_TYPE.NOT_DELEGATE_ACCOUNT_ID,No player to delegate to.
RESULT_TYPE.ROOM_FULL,The Room is full.
RESULT_TYPE.ROOM_IN_BATTLE,This Room is currently in battle.
RESULT_TYPE.NOT_JOINED_RAID_ROOM,You have not joined a Room.
RESULT_TYPE.INVALID_ROOM_NO,Invalid Room number.
RESULT_TYPE.ALREADY_JOINED_BROADCAST_ROOM,You have already joined this Broadcast.
RESULT_TYPE.NOT_JOINED_BROADCAST_ROOM,You are not part of a Broadcast.
RESULT_TYPE.WORLD_BOSS_RANK_ERROR,World Boss Ranking Error.
RESULT_TYPE.WORLD_BOSS_CANCELED,The battle has ended due to abnormally high damage values.
RESULT_TYPE.WORLD_BOSS_SEASON_CHANGED,A different World Boss has appeared.
RESULT_TYPE.STARTED_WORLD_BOSS_NOT_FOUND,Cannot begin World Boss.
RESULT_TYPE.WORLD_BOSS_DATA_NOT_FOUND,Cannot find World Boss data.
RESULT_TYPE.CANNOT_SEARCH_MY_FRIEND,Cannot search for Friend.
RESULT_TYPE.BOOSTER_DATA_NOT_FOUND,Booster Info does not exist.
RESULT_TYPE.PATCH_NOTE_NOT_FOUND,Patchnote does not exist.
RESULT_TYPE.SAME_PATCH_NOTE,Same Patchnote.
RESULT_TYPE.HP_NOT_FOUND,Failed to load Monster HP.
RESULT_TYPE.KICKED_FROM_ROOM,This user has been kicked from the room.
RESULT_TYPE.MASTER_BANNED,This user has been banned by the Room Master.
RESULT_TYPE.KICK_MEMBER_NOT_EXIST,No user to kick.
RESULT_TYPE.INTERNAL_ERROR,Internal Error.
RESULT_TYPE.BAN_ACCOUNT_FULL,Maximum number of banned users.
RESULT_TYPE.ALREADY_ADDED_ACCOUNT,This user is already added.
RESULT_TYPE.BAN_ACCOUNT_NOT_EXIST,This user does not exist.
RESULT_TYPE.FAVORITE_ACCOUNT_FULL,Favorite List Full.
RESULT_TYPE.FAVORITE_ACCOUNT_NOT_EXIST,This user does not exist.
RESULT_TYPE.NOT_ENOUGH_WORLD_BOSS_POINT,Not enough World Boss Points.
RESULT_TYPE.NOT_ENOUGH_EVENT_POINT,Not enough Event Points.
RESULT_TYPE.ROOM_SERVER_INTERNAL_ERROR,Internal Room Error.
RESULT_TYPE.ALREADY_EXIST_GUILD_NAME,Guild Name already exists.
RESULT_TYPE.MAX_FRIENDLY_POINT,Friendship is at max.
RESULT_TYPE.CANNOT_GIVE_GIFT_NPC,Cannot give present.
RESULT_TYPE.FRIENDLY_POINT_INFO_NOT_FOUND,No Friendship Data.
RESULT_TYPE.FRIENDLY_POINT_DATA_NOT_FOUND,No Friendship Data.
RESULT_TYPE.INVALID_FRIENDLY_POINT_STEP,Friendship level is invalid.
RESULT_TYPE.NOT_ENOUGH_FRIENDLY_POINT,Not enough Friendship.
RESULT_TYPE.NEXT_TIER_EQUIP_ITEM_NOT_FOUND,No tier upgrade item data.
RESULT_TYPE.INVALID_NEXT_TIER_STEP,Invalid Tier upgrade item data.
RESULT_TYPE.MAX_TIER_ITEM,Tier upgrade Item is currently at max tier.
RESULT_TYPE.MATERIAL_ITEM_DATA_NOT_FOUND,No material item data.
RESULT_TYPE.UPGRADE_TIER_NOT_FOUND,No tier upgrade data.
RESULT_TYPE.NOT_EQUIP_MAX_STAR,Tier upgrade item is not at max Stars.
RESULT_TYPE.WORLD_BOSS_DAILY_REWARDING,Daily reward calculations in progress.
RESULT_TYPE.CANNOT_BUY_NO_EVENT,Not a Current Event.
RESULT_TYPE.CANNOT_RESTOCK_NO_EVENT,Not a Current Event.
RESULT_TYPE.EVENT_DUNGEON_DATA_NOT_FOUND,Event Dungeon data does not exist.
RESULT_TYPE.EVENT_DUNGEON_CLOSED,Event Dungeon has ended.
RESULT_TYPE.WITHDRAW_PENALTY,Restricted during Guild Penalty duration.
RESULT_TYPE.EQUIP_ENCHANT_OPTION_ITEM_DATA_NOT_FOUND,No Enchant Option Info.
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT,Not enough Event Points.
RESULT_TYPE.GUILD_CONTENTS_RESTRICTED,Cannot purchase during Penalty Duration.
RESULT_TYPE.ITEM_EXPIRED,Item has expired
RESULT_TYPE.WRONG_WORLD_BOSS_CHAPTER,World Boss is currently unavailable.
RESULT_TYPE.WRONG_WORLD_BOSS_DUNGEON,World Boss is currently unavailable.
RESULT_TYPE.CREATURE_STAR_DATA_NOT_FOUND,Hero Awakening Info does not exist.
RESULT_TYPE.RANK_ERROR,Incorrect Ranking
RESULT_TYPE.CANCELED,Canceled
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT2,Insufficient Event Points.
RESULT_TYPE.NOT_ENOUGH_EVENT_DUNGEON_POINT3,Not enough Event Points.
RESULT_TYPE.NOT_ENOUGH_GLORY_POINT,Not enough Medals of Honor.
RESULT_TYPE.NOT_AVAILABLE_HERO,Cannot use this Hero.
RESULT_TYPE.INVAILD_ACHIEVEMENT_INDEX,Cannot receive this Reward.
RESULT_TYPE.CHALLENGE_RAID_NOT_OPENED,Challenge Raid time has run out and thus cannot be continued.
RESULT_TYPE.CENSORED_WORD_NAME,Cannot use this name
RESULT_TYPE.NOT_OPENED_ROOM,This room is private and cannot be joined.
RESULT_TYPE.ROOM_LEFT,The room has been disbanded due to network connection failure.
RESULT_TYPE.CHALLENGE_RAID_DATA_NOT_FOUND,Challenge Raid Data does not exist
RESULT_TYPE.NO_EVENT_DUNGEON_DATA,Event Dungeon Data does not exist
RESULT_TYPE.NO_RESET_COUNT,No more Reset counts.
RESULT_TYPE.NO_RESET_CURRENCY_TYPE,No more Reset currency.
RESULT_TYPE.NO_RESET_AMOUNT,No more Resets available.
RESULT_TYPE.INVALID_ACHIEVEMENT_INDEX,Wrong Achievement Number.
RESULT_TYPE.NOT_ENOUGH_EVENT_GIFT,Not enough Event Presents.
RESULT_TYPE.MISSING_EVENT_WORLD_BOSS_INDEX,Event World Boss number does not exist.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_EXIST,Event World Boss does not exist.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_ACTIVE,Event World Boss is locked.
RESULT_TYPE.EVENT_WORLD_BOSS_DATA_NOT_FOUND,Event World Boss data is unavailable.
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_CHAPTER,Event World Boss unavailable.
RESULT_TYPE.WRONG_EVENT_WORLD_BOSS_DUNGEON,Event World Boss unavailable.
RESULT_TYPE.EVENT_WORLD_BOSS_CANCELED,Event World Boss has been canceled.
RESULT_TYPE.EVENT_WORLD_BOSS_SEASON_CHANGED,Event World Boss Season has changed.
RESULT_TYPE.STARTED_EVENT_WORLD_BOSS_NOT_FOUND,Engaged Event World Boss data unavailable.
RESULT_TYPE.EVENT_WORLD_BOSS_HP_ERROR,Invalid Event World Boss HP.
RESULT_TYPE.EVENT_WORLD_BOSS_NOT_PLAYABLE_TIME,Event World Boss unavailable.
RESULT_TYPE.CHALLENGE_RAID_SCORE_ERROR,Invalid Challenge Raid Score.
RESULT_TYPE.EVENT_WORLD_BOSS_LEVEL_CHANGED,Event World Boss Level has changed.
RESULT_TYPE.CRAFT_DATA_NOT_OPENED,Cannot craft item.
RESULT_TYPE.NOT_ENOUGH_SKILL_POINT,Insufficient Transcend Points.
RESULT_TYPE.IS_NOT_UNEQUIP_TYPE,This item cannot be removed.
RESULT_TYPE.NOT_OPEN_PAGE,Skill page is not open.
RESULT_TYPE.PAGE_NOT_FOUND,Page does not exist.
RESULT_TYPE.ALREADY_HAVE_PAGE,You have already purchased this page.
RESULT_TYPE.SKILL_TYPE_ALREADY_LEARNED,You have already acquired the same type of skill.
RESULT_TYPE.NOT_CORRECT_OPTION_COUNT,Invalid option number.
RESULT_TYPE.NOT_ENOUGH_HIDEOUT_DUNGEON_COUNT,Not enough keys for Upper Dungeon.
RESULT_TYPE.CHAPTER_INDEX_NOT_FOUND,Chapter does not exist.
RESULT_TYPE.RESET_GEM_NOT_FOUND,Cannot find reset cost data.
RESULT_TYPE.INVAID_RESET_GEM,Reset cost data does not exist.
RESULT_TYPE.SELECT_ITEM_DATA_NOT_FOUND,Cannot find ticket data.
RESULT_TYPE.IMPOSSIBLE_SELECT_ITEM,This item is not included in the list.
RESULT_TYPE.PURCHASE_MARKETING_DATA_NOT_FOUND,Cannot find product data.
RESULT_TYPE.PURCHASE_MARKETING_NOT_OPENED,This product is not for sale.
RESULT_TYPE.NOT_AVAILABLE_REPEAT_COOLTIME,This product is not for sale.
RESULT_TYPE.REMAIN_REPEAT_COOLTIME,This product is not for sale.
RESULT_TYPE.NOT_ENOUGH_LUA_POINT,Insufficient Lua's Tocken.
RESULT_TYPE.BAN_PICK_PENALTY_USER_BLOCKED,You have been given a penelty due to low participation.\nMatch is not available for {1} min.
RESULT_TYPE.SENSITIVE_WORD,This name is already in use.
RESULT_TYPE.INVALID_BROADCAST_NAME_IN_THIS_SERVER,"You can only enter Japanese/Roman Alphabet, and numbers."
RESULT_TYPE.INVALID_GUILD_NAME_IN_THIS_SERVER,"You can only enter Japanese/Roman Alphabet, and numbers."
RESULT_TYPE.INVALID_NICK_IN_THIS_SERVER,"You can only enter Japanese/Roman Alphabet, and numbers."
RESULT_TYPE.SENSITIVE_WORD_NAME,This name is already in use.
RESULT_TYPE.NOT_JOINED_PARTY_DUNGEON_ROOM,You haven't entered a Lobby.
RESULT_TYPE.SERVER_CLOSED,Server is closed.
RESULT_TYPE.COUPON_MISMATCH,Invalid coupon.
RESULT_TYPE.NOT_ENOUGH_COUPON_ITEM,Not enough coupons.
RESULT_TYPE.COUPON_ITEM_DATA_NOT_FOUND,Invalid coupon.
RESULT_TYPE.INVALID_COUPON_ITEM_TYPE,Invalid coupon.
RESULT_TYPE.INVAILD_PRICE_TYPE,Invalid goods.
RESULT_TYPE.PARTY_DUNGEON_LEVEL_MISMATCH,A member of the party cannot enter battle.
RESULT_TYPE.CENSORED_GUILD_INTRODUCE,Banned word included in Guild description.
RESULT_TYPE.CENSORED_GUILD_NOTICE,Banned word included in Guild announcement.
RESULT_TYPE.INVALID_NOTICE_IN_THIS_SERVER,Cannot use other language.
