KEY,ChineseTraditional
MISSION_WORLDBOSS_DAMAGE10_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE11_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE12_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE13_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE14_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE15_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE16_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE14_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE15_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE16_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE17_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE18_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE19_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE20_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE21_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE22_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE23_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE24_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE25_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE26_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE27_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE28_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE29_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE30_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE31_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE32_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE33_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE34_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE35_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE36_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE37_NAME,我的興趣是當英雄！{1}
MISSION_WORLDBOSS_DAMAGE17_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE18_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE19_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE20_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE21_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE22_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE23_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE24_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE25_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE26_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE27_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE28_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE29_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE30_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE31_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE32_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE33_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE34_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE35_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE36_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_WORLDBOSS_DAMAGE37_DESC,於單一戰鬥中對世界BOSS造成{1}的傷害。
MISSION_EVENTDUNGEON_NAME,萬聖節活動！
MISSION_EVENTDUNGEON_DESC,總消耗突破{1}體力！
MISSION_CHRISTMAS1_NAME,守護聖誕節食物！
MISSION_CHRISTMAS2_NAME,守護聖誕節的夢想
MISSION_CHRISTMAS3_NAME,尋找聖誕節的起源
MISSION_CHRISTMAS4_NAME,為了聖誕節慶典！
MISSION_CHRISTMAS1_DESC,完成米露露的計畫1次
MISSION_CHRISTMAS2_DESC,完成愛比絲的夢境 1次
MISSION_CHRISTMAS3_DESC,完成酒鬼菲洛普 1次
MISSION_CHRISTMAS4_DESC,完成麻煩製造者 1次
MISSION_MATCH_PICKBAN_JOIN_REWARD,榮耀之巔挑戰者！
MISSION_MATCH_PICKBAN_JOIN_REWARD_DESC_1,榮耀之巔決鬥3次時獲得！
MISSION_MATCH_PICKBAN_JOIN_REWARD_DESC_2,榮耀之巔決鬥 5次時獲得！
MISSION_NEWYEAR1_NAME,新年煙火素材 2
MISSION_NEWYEAR2_NAME,新年煙火素材 0
MISSION_NEWYEAR3_NAME,新年煙火素材 1
MISSION_NEWYEAR4_NAME,新年煙火素材 8
MISSION_NEWYEAR5_NAME,新年煙火素材 Happy
MISSION_NEWYEAR6_NAME,新年煙火素材 New
MISSION_NEWYEAR7_NAME,新年煙火素材 Year
MISSION_NEWYEAR8_NAME,新年祝賀禮{1}
MISSION_NEWYEAR9_NAME,新年感謝禮{1}
MISSION_NEWYEAR1_DESC,參加勝者之巔{1}次
MISSION_NEWYEAR2_DESC,完成挑戰之塔{1}次
MISSION_NEWYEAR3_DESC,完成高級副本{1}次
MISSION_NEWYEAR4_DESC,完成討伐戰鬥{1}次
MISSION_NEWYEAR5_DESC,完成副本{1}次
MISSION_NEWYEAR6_DESC,完成地下監牢{1}次
MISSION_NEWYEAR7_DESC,獲得{1}金幣
MISSION_NEWYEAR8_DESC,使用新年煙火{1}次
MISSION_NEWYEAR9_DESC,使用新年煙火{1}次
MISSION_CHILDRENSRAINBOW1_NAME,孩童們的玩具！
MISSION_CHILDRENSRAINBOW2_NAME,孩童們的玩具！
MISSION_CHILDRENSRAINBOW1_DESC,玩具箱開封{1}次
MISSION_CHILDRENSRAINBOW2_DESC,玩具箱開封{1}次
EVENT_MISION_TITLE_CHRISTMAS_1,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第1章
EVENT_MISION_TITLE_CHRISTMAS_2,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第2章
EVENT_MISION_TITLE_CHRISTMAS_3,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第3章
EVENT_MISION_TITLE_CHRISTMAS_4,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第4章
EVENT_MISION_TITLE_CHRISTMAS_5,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第5章
EVENT_MISION_TITLE_CHRISTMAS_6,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第6章
EVENT_MISION_TITLE_CHRISTMAS_7,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第7章
EVENT_MISION_TITLE_CHRISTMAS_8,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第8章
EVENT_MISION_TITLE_CHRISTMAS_9,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第9章
EVENT_MISION_TITLE_CHRISTMAS_10,為了在奧勒貝爾旅行的聖誕老人而準備的引導任務第10章
EVNET_MISION_TREE_LEVEL_COMPLETE,聖誕樹等級達到Lv{1}
EVNET_MISION_DUNGEON_CLEAR,通過特殊副本{1}次
EVENT_MISION_USE_ITEM_COUNT,獲得{1}{2}個
EVENT_MISSION_WORLDBOSS_DAMAGE_NAME,突破極限吧{1}
EVENT_MISSION_WORLDBOSS_DAMAGE_DESC,對活動世界BOSS造成{1}的傷害\n
EVENT_MISSION_TITLE_NEWYEAR_1,為了一起共度奧勒貝爾新年的各位準備的禮物 1
EVENT_MISSION_TITLE_NEWYEAR_2,為了一起共度奧勒貝爾新年的各位準備的禮物 2
EVENT_MISSION_TITLE_NEWYEAR_3,為了一起祝賀奧勒貝爾新年的各位準備的禮物
MISSION_MATCH_PICKBAN_JOIN_REWARD1_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD2_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD3_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD4_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD5_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD6_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD7_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD8_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD9_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD10_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD11_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD12_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD13_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD14_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD15_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD16_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD17_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD18_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD19_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD20_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD21_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD22_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD23_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD24_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD25_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD26_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD27_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD28_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD29_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD30_NAME,榮耀之巔挑戰者！{1}
MISSION_MATCH_PICKBAN_JOIN_REWARD1_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD2_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD3_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD4_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD5_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD6_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD7_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD8_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD9_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD10_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD11_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD12_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD13_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD14_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD15_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD16_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD17_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD18_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD19_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD20_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD21_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD22_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD23_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD24_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD25_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD26_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD27_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD28_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD29_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_JOIN_REWARD30_DESC,完成榮耀之巔決鬥{1}次
MISSION_MATCH_PICKBAN_WIN_REWARD1_NAME,榮耀之巔勝利者！{1}
MISSION_MATCH_PICKBAN_WIN_REWARD1_DESC,達成榮耀之巔獲勝{1}次
DAILYMISSION_FREE_BOOSTER_EXP_NAME_1,快速成長的捷徑！使用經驗值加倍時間！{1}
DAILYMISSION_FREE_BOOSTER_EXP_NAME_2,快速成長的捷徑！使用經驗值加倍時間！{1}
DAILYMISSION_FREE_BOOSTER_EXP_NAME_3,快速成長的捷徑！使用經驗值加倍時間！{1}
DAILYMISSION_FREE_BOOSTER_EXP_DESC_1,{1}天連線{1}次
DAILYMISSION_FREE_BOOSTER_EXP_DESC_2,{1}天連線{1}次
DAILYMISSION_FREE_BOOSTER_EXP_DESC_3,{1}天連線{1}次
DAILYMISSION_FREE_BOOSTER_GOLD_NAME_1,成為富豪的捷徑！使用金幣加倍時間！{1}
DAILYMISSION_FREE_BOOSTER_GOLD_NAME_2,成為富豪的捷徑！使用金幣加倍時間！{1}
DAILYMISSION_FREE_BOOSTER_GOLD_NAME_3,成為富豪的捷徑！使用金幣加倍時間！{1}
DAILYMISSION_FREE_BOOSTER_GOLD_DESC_1,{1}天連線{1}次
DAILYMISSION_FREE_BOOSTER_GOLD_DESC_2,{1}天連線{1}次
DAILYMISSION_FREE_BOOSTER_GOLD_DESC_3,{1}天連線{1}次
MISSION_TOTAL_MONSTER_NAME_1,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_2,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_3,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_4,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_5,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_6,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_7,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_8,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_9,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_10,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_11,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_12,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_13,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_14,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_15,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_16,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_17,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_18,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_19,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_20,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_21,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_22,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_23,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_24,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_25,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_26,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_NAME_27,怪物就交給我處理吧{1}
MISSION_TOTAL_MONSTER_DESC_1,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_2,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_3,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_4,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_5,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_6,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_7,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_8,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_9,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_10,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_11,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_12,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_13,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_14,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_15,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_16,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_17,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_18,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_19,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_20,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_21,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_22,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_23,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_24,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_25,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_26,擊殺所有怪物{1}種
MISSION_TOTAL_MONSTER_DESC_27,擊殺所有怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_NAME_1,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_2,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_3,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_4,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_5,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_6,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_7,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_8,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_9,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_10,BOSS怪物一點都不可怕！{1}
MISSION_TOTAL_BOSS_MONSTER_NAME_11,BOSS怪物一點都不可怕！ {2}
MISSION_TOTAL_BOSS_MONSTER_NAME_12,BOSS怪物一點都不可怕！ {3}
MISSION_TOTAL_BOSS_MONSTER_DESC_1,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_2,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_3,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_4,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_5,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_6,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_7,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_8,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_9,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_10,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_11,擊殺BOSS級怪物{1}種
MISSION_TOTAL_BOSS_MONSTER_DESC_12,擊殺BOSS級怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_NAME_1,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_2,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_3,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_4,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_5,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_6,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_7,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_8,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_9,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_10,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_11,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_12,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_13,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_14,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_15,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_16,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_17,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_18,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_19,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_20,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_21,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_22,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_23,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_NAME_24,這點程度的怪物只是小意思{1}
MISSION_TOTAL_NORMAL_MONSTER_DESC_1,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_2,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_3,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_4,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_5,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_6,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_7,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_8,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_9,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_10,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_11,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_12,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_13,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_14,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_15,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_16,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_17,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_18,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_19,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_20,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_21,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_22,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_23,擊殺一般怪物{1}種
MISSION_TOTAL_NORMAL_MONSTER_DESC_24,擊殺一般怪物{1}種
MISSION_TOTAL_ITEM_NAME_1,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_2,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_3,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_4,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_5,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_6,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_7,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_8,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_9,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_10,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_11,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_12,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_13,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_14,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_15,道具收藏家{1}
MISSION_TOTAL_ITEM_NAME_16,道具收藏家{1}
