KEY,Vietnamese
SCENARIO_QUEST_TITLE_4101_RE,Hoàn thành 8–7 Chế độ dễ
SCENARIO_QUEST_TITLE_4102_RE,Thử thức tỉnh trang bị x3
SCENARIO_QUEST_TITLE_4103_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_4104_RE,Cường hóa 1 vật phẩm trang bị lên +81
SCENARIO_QUEST_TITLE_4105_RE,Phù phép vật phẩm x1
SCENARIO_QUEST_TITLE_4106_RE,Hoàn thành 8–26 Chế độ dễ
SCENARIO_QUEST_TITLE_4201_RE,Thắng trận chiến bất kỳ x5
SCENARIO_QUEST_TITLE_4202_RE,Tăng cấp 6 Anh hùng lên cấp 83
SCENARIO_QUEST_TITLE_4203_RE,Phù phép vật phẩm x1
SCENARIO_QUEST_TITLE_4204_RE,Hoàn thành 8–5 Chế độ thường
SCENARIO_QUEST_TITLE_4205_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_TITLE_4206_RE,Nâng cấp 9 anh hùng lên Siêu việt 5
SCENARIO_QUEST_TITLE_4301_RE,Vào Đột kích rồng bất kỳ x5
SCENARIO_QUEST_TITLE_4302_RE,Hoàn thành 8–12 Chế độ thường
SCENARIO_QUEST_TITLE_4303_RE,Tăng cấp 6 Anh hùng lên cấp 86
SCENARIO_QUEST_TITLE_4304_RE,Thử thức tỉnh trang bị x3
SCENARIO_QUEST_TITLE_4305_RE,Hoàn thành 8–26 Chế độ thường
SCENARIO_QUEST_TITLE_4306_RE,Điều chế vật phẩm bất kỳ x10
SCENARIO_QUEST_TITLE_4401_RE,Thử thức tỉnh trang bị x3
SCENARIO_QUEST_TITLE_4402_RE,Hoàn thành 8–1 Chế độ khó
SCENARIO_QUEST_TITLE_4403_RE,Triệu hồi vật phẩm x2
SCENARIO_QUEST_TITLE_4404_RE,Phù phép vật phẩm x1
SCENARIO_QUEST_TITLE_4405_RE,Thử điều chế Đá vô cực x1
SCENARIO_QUEST_TITLE_4406_RE,Hoàn thành 8–12 Chế độ khó
SCENARIO_QUEST_TITLE_4501_RE,Cường hóa tùy chọn vật phẩm trang bị x10
SCENARIO_QUEST_TITLE_4502_RE,Vào Đấu trường x3
SCENARIO_QUEST_TITLE_4503_RE,Hoàn thành 8–26 Chế độ khó
SCENARIO_QUEST_TITLE_4504_RE,Thử thức tỉnh trang bị x3
SCENARIO_QUEST_TITLE_4505_RE,Tăng cấp 6 Anh hùng lên cấp 90
SCENARIO_QUEST_TITLE_4506_RE,Nâng cấp 12 anh hùng lên Siêu việt 5
SCENARIO_QUEST_TITLE_4601_RE,Hoàn thành 9–1 Chế độ dễ
SCENARIO_QUEST_TITLE_4602_RE,Vào Đột kích rồng bất kỳ 7 lần
SCENARIO_QUEST_TITLE_4603_RE,Phù phép vật phẩm một lần
SCENARIO_QUEST_TITLE_4604_RE,Hoàn thành 9–14 Chế độ dễ
SCENARIO_QUEST_TITLE_4605_RE,Nghiền vật phẩm 5 lần
SCENARIO_QUEST_TITLE_4606_RE,Triệu hồi vật phẩm một lần
SCENARIO_QUEST_TITLE_4701_RE,Hoàn thành 9–20 Chế độ dễ
SCENARIO_QUEST_TITLE_4702_RE,Vào Đấu trường 3 lần
SCENARIO_QUEST_TITLE_4703_RE,Thử thức tỉnh trang bị 3 lần
SCENARIO_QUEST_TITLE_4704_RE,Hoàn thành 9–23 Chế độ dễ
SCENARIO_QUEST_TITLE_4705_RE,Hoàn thành Không gian méo một lần
SCENARIO_QUEST_TITLE_4706_RE,Vào Đột kích rồng bất kỳ 7 lần
SCENARIO_QUEST_TITLE_4801_RE,Hoàn thành 9–6 Chế độ thường
SCENARIO_QUEST_TITLE_4802_RE,Mua một sản phẩm tại Cửa hàng tạp hóa của May 1 lần
SCENARIO_QUEST_TITLE_4803_RE,Điều chế 2 Đá vô cực
SCENARIO_QUEST_TITLE_4804_RE,Hoàn thành 9–11 Chế độ thường
SCENARIO_QUEST_TITLE_4805_RE,Vào Đấu trường 5 lần
SCENARIO_QUEST_TITLE_4806_RE,Nâng cấp 15 Anh hùng lên T5
SCENARIO_QUEST_TITLE_4901_RE,Hoàn thành 9–17 Chế độ thường
SCENARIO_QUEST_TITLE_4902_RE,Cường hóa tùy chọn trang bị 5 lần
SCENARIO_QUEST_TITLE_4903_RE,Vào Đột kích rồng bất kỳ 7 lần
SCENARIO_QUEST_TITLE_4904_RE,Hoàn thành 9–23 Chế độ thường
SCENARIO_QUEST_TITLE_4905_RE,Nghiền vật phẩm 7 lần
SCENARIO_QUEST_TITLE_4906_RE,Hoàn thành Không gian méo một lần
SCENARIO_QUEST_TITLE_5001_RE,Hoàn thành 9–5 Chế độ khó
SCENARIO_QUEST_TITLE_5002_RE,Phù phép vật phẩm 2 lần
SCENARIO_QUEST_TITLE_5003_RE,Triệu hồi vật phẩm một lần
SCENARIO_QUEST_TITLE_5004_RE,Hoàn thành 9–11 Chế độ khó
SCENARIO_QUEST_TITLE_5005_RE,Vào Đột kích rồng bất kỳ 10 lần
SCENARIO_QUEST_TITLE_5006_RE,Thử thức tỉnh trang bị 5 lần
SCENARIO_QUEST_TITLE_5101_RE,Hoàn thành 9–19 Chế độ khó
SCENARIO_QUEST_TITLE_5102_RE,Mua một sản phẩm tại Cửa hàng bách hóa của May 2 lần
SCENARIO_QUEST_TITLE_5103_RE,Cường hóa tùy chọn trang bị 10 lần
SCENARIO_QUEST_TITLE_5104_RE,Hoàn thành 9–23 Chế độ khó
SCENARIO_QUEST_TITLE_5105_RE,Vào Đột kích rồng bất kỳ 10 lần
SCENARIO_QUEST_TITLE_5106_RE,Nâng cấp 18 Anh hùng lên T5
SCENARIO_QUEST_DETAIL_TITLE_101_RE,Hoàn thành 1-4\nChế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_102_RE,Trang bị 3 vũ khí\n Trên Hạng thông thường
SCENARIO_QUEST_DETAIL_TITLE_103_RE,Tăng cấp 1 Anh hùng\nlên cấp 4
SCENARIO_QUEST_DETAIL_TITLE_104_RE,Thắng trận x1
SCENARIO_QUEST_DETAIL_TITLE_105_RE,Cường hoá\n2 vật phẩm +1
SCENARIO_QUEST_DETAIL_TITLE_106_RE,Hoàn thành 1-11\nChế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_201_RE,Hoàn thành 1-13\nChế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_202_RE,Tăng cấp 1 Anh hùng\nlên cấp 5
SCENARIO_QUEST_DETAIL_TITLE_203_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_204_RE,Thức tỉnh 1 anh hùng\n2 sao
SCENARIO_QUEST_DETAIL_TITLE_205_RE,Cường hoá 1 vật phẩm\n+3
SCENARIO_QUEST_DETAIL_TITLE_206_RE,Hoàn thành 1-16\nChế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_301_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_302_RE,Gắn trên 1 \ntrang bị cấp Cao cấp
SCENARIO_QUEST_DETAIL_TITLE_303_RE,Tăng cấp 2 Anh hùng\nlên cấp 6
SCENARIO_QUEST_DETAIL_TITLE_304_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_305_RE,Học 1\nthuộc tính kĩ năng Ⅱ
SCENARIO_QUEST_DETAIL_TITLE_306_RE,Hoàn thành 1-20\nChế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_401_RE,Vào Mộ cổ Hoàng gia x1
SCENARIO_QUEST_DETAIL_TITLE_402_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_DETAIL_TITLE_403_RE,Nghiền vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_404_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_405_RE,Tăng cấp 2 Anh hùng\nlên cấp 9
SCENARIO_QUEST_DETAIL_TITLE_406_RE,Vào Đấu trường x1
SCENARIO_QUEST_DETAIL_TITLE_501_RE,Hoàn thành\n1-1 Chế độ thường
SCENARIO_QUEST_DETAIL_TITLE_502_RE,Cường hoá 1 vật phẩm +5
SCENARIO_QUEST_DETAIL_TITLE_503_RE,Nâng cấp Tùy chọn Đồ cường hóa x1
SCENARIO_QUEST_DETAIL_TITLE_504_RE,Vào Nhà ngục x1
SCENARIO_QUEST_DETAIL_TITLE_505_RE,Hoàn thành\n1-11 Chế độ khó
SCENARIO_QUEST_DETAIL_TITLE_506_RE,Gắn trên 4 trang bị cấp Cao cấp
SCENARIO_QUEST_DETAIL_TITLE_601_RE,Hoàn thành Kho thuốc súng đen 1
SCENARIO_QUEST_DETAIL_TITLE_602_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_603_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_604_RE,Tăng cấp 2 Anh hùng\nlên cấp 17
SCENARIO_QUEST_DETAIL_TITLE_605_RE,Cường hoá 3 vật phẩm +5
SCENARIO_QUEST_DETAIL_TITLE_606_RE,Thức tỉnh 3 anh hùng 2 sao
SCENARIO_QUEST_DETAIL_TITLE_701_RE,Hoàn thành\n2-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_702_RE,Cường hoá 1 vật phẩm +7
SCENARIO_QUEST_DETAIL_TITLE_703_RE,Mua vật phẩm tại \nCửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_DETAIL_TITLE_704_RE,Khởi động lại danh sách \nCửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_DETAIL_TITLE_705_RE,Tăng cấp 2 Anh hùng\nlên cấp 19
SCENARIO_QUEST_DETAIL_TITLE_706_RE,Hoàn thành\n2-5 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_801_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_802_RE,Gắn 6 trang bị\ncấp Hiếm có trở lên
SCENARIO_QUEST_DETAIL_TITLE_803_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_804_RE,Thêm bạn hoặc gửi 1 lời mời kết bạn
SCENARIO_QUEST_DETAIL_TITLE_805_RE,Trao đổi Điểm giao hảo\nvới 1 bạn bè
SCENARIO_QUEST_DETAIL_TITLE_806_RE,Hoàn thành\n2-10 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_901_RE,Cường hoá 3 vật phẩm +6
SCENARIO_QUEST_DETAIL_TITLE_902_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_903_RE,Vào Nhà ngục x1
SCENARIO_QUEST_DETAIL_TITLE_904_RE,Cường hoá tùy chọn trang bị x2
SCENARIO_QUEST_DETAIL_TITLE_905_RE,Tăng cấp 2 Anh hùng\nlên cấp 21
SCENARIO_QUEST_DETAIL_TITLE_906_RE,Hoàn thành\n2-15 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1001_RE,Cường hoá 4 vật phẩm +6
SCENARIO_QUEST_DETAIL_TITLE_1002_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_1003_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_1004_RE,Gắn 8 trang bị cấp Hiếm có trở lên
SCENARIO_QUEST_DETAIL_TITLE_1005_RE,Học 2\nthuộc tính kĩ năng Ⅱ
SCENARIO_QUEST_DETAIL_TITLE_1006_RE,Hoàn thành\n2-21 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1101_RE,Hoàn thành\n2-1 Chế độ thường
SCENARIO_QUEST_DETAIL_TITLE_1102_RE,Vào Mộ cổ Hoàng gia x1
SCENARIO_QUEST_DETAIL_TITLE_1103_RE,Cường hoá 1 vật phẩm +7
SCENARIO_QUEST_DETAIL_TITLE_1104_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_1105_RE,Vào Đấu trường x2
SCENARIO_QUEST_DETAIL_TITLE_1106_RE,Hoàn thành\n2-21 Chế độ khó
SCENARIO_QUEST_DETAIL_TITLE_1201_RE,Hoàn thànhTiền đồn Bộ tộc Đôi cánh Khát máu 1
SCENARIO_QUEST_DETAIL_TITLE_1202_RE,Học 3\nthuộc tính kĩ năng Ⅱ
SCENARIO_QUEST_DETAIL_TITLE_1203_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_1204_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_1205_RE,Tăng cấp 2 Anh hùng\nlên cấp 25
SCENARIO_QUEST_DETAIL_TITLE_1206_RE,Thức tỉnh 2 anh hùng 3 sao
SCENARIO_QUEST_DETAIL_TITLE_1301_RE,Hoàn thành\n3-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1302_RE,Thêm bạn hoặc gửi 2 lời mời kết bạn
SCENARIO_QUEST_DETAIL_TITLE_1303_RE,Trao đổi Điểm giao hảo\nvới 2 bạn bè
SCENARIO_QUEST_DETAIL_TITLE_1304_RE,Gắn 4 trang bị\ncấp Anh hùng trở lên
SCENARIO_QUEST_DETAIL_TITLE_1305_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_DETAIL_TITLE_1306_RE,Hoàn thành\n3-6 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1401_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_1402_RE,Hoàn thành\n3-10-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1403_RE,Nghiền vật phẩm x3
SCENARIO_QUEST_DETAIL_TITLE_1404_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_1405_RE,Cường hoá tùy chọn trang bị x2
SCENARIO_QUEST_DETAIL_TITLE_1406_RE,Hoàn thành\n3-11 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1501_RE,Tăng cấp 3 Anh hùng\nlên cấp 30
SCENARIO_QUEST_DETAIL_TITLE_1502_RE,Cường hoá 3 vật phẩm +8
SCENARIO_QUEST_DETAIL_TITLE_1503_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_1504_RE,Trang bị Bình kinh nghiệm\nrỗng
SCENARIO_QUEST_DETAIL_TITLE_1505_RE,Sử dụng vật phẩm Bộ tăng kinh nghiệm 1 lần
SCENARIO_QUEST_DETAIL_TITLE_1506_RE,Hoàn thành\n3-16 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1601_RE,Vào Đấu trường x2
SCENARIO_QUEST_DETAIL_TITLE_1602_RE,Hoàn thành\n3-18-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1603_RE,Vào Nhà ngục x1
SCENARIO_QUEST_DETAIL_TITLE_1604_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_1605_RE,Sử dụng vật phẩm Bộ tăng vàng 1 lần
SCENARIO_QUEST_DETAIL_TITLE_1606_RE,Hoàn thành\n3-22 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1701_RE,Hoàn thành\n3-1 Chế độ thường
SCENARIO_QUEST_DETAIL_TITLE_1702_RE,Sử dụng vật phẩm Bộ tăng kinh nghiệm 1 lần
SCENARIO_QUEST_DETAIL_TITLE_1703_RE,Hoàn thành\n3-1 Chế độ khó
SCENARIO_QUEST_DETAIL_TITLE_1704_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_1705_RE,Cường hoá 2 vật phẩm +9
SCENARIO_QUEST_DETAIL_TITLE_1706_RE,Hoàn thành\n3-22 Chế độ khó
SCENARIO_QUEST_DETAIL_TITLE_1801_RE,Học 1\nthuộc tính kĩ năng Ⅲ
SCENARIO_QUEST_DETAIL_TITLE_1802_RE,Hoàn thành\nThung lũng Đất Đỏ 1
SCENARIO_QUEST_DETAIL_TITLE_1803_RE,Tăng cấp 3 Anh hùng\nlên cấp 35
SCENARIO_QUEST_DETAIL_TITLE_1804_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_1805_RE,Cường hoá 3 vật phẩm +9
SCENARIO_QUEST_DETAIL_TITLE_1806_RE,Thức tỉnh 4 anh hùng\n3 sao
SCENARIO_QUEST_DETAIL_TITLE_1901_RE,Hoàn thành\n4-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_1902_RE,Sử dụng vật phẩm \nđể hồi phục Stamina
SCENARIO_QUEST_DETAIL_TITLE_1903_RE,Học 2\nthuộc tính kĩ năng Ⅲ
SCENARIO_QUEST_DETAIL_TITLE_1904_RE,Cường hoá 1 vật phẩm +10
SCENARIO_QUEST_DETAIL_TITLE_1905_RE,Vào Mộ cổ Hoàng gia x1
SCENARIO_QUEST_DETAIL_TITLE_1906_RE,Hoàn thành\n4-6 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2001_RE,Cường hoá 2 vật phẩm +10
SCENARIO_QUEST_DETAIL_TITLE_2002_RE,Cường hoá tùy chọn trang bị x3
SCENARIO_QUEST_DETAIL_TITLE_2003_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2004_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_DETAIL_TITLE_2005_RE,Khởi động lại danh sách Cửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_DETAIL_TITLE_2006_RE,Hoàn thành\n4-11 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2101_RE,Gắn 11 trang bị cấp Anh hùng trở lên
SCENARIO_QUEST_DETAIL_TITLE_2102_RE,Thêm bạn hoặc gửi 2 lời mời kết bạn
SCENARIO_QUEST_DETAIL_TITLE_2103_RE,Trao đổi Điểm giao hảo\nvới 2 bạn bè
SCENARIO_QUEST_DETAIL_TITLE_2104_RE,Hoàn thành\n4-11-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2105_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_2106_RE,Hoàn thành\n4-16 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2201_RE,Nghiền vật phẩm x3
SCENARIO_QUEST_DETAIL_TITLE_2202_RE,Hoàn thành\n4-16-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2203_RE,Thức tỉnh 1 anh hùng 4 sao
SCENARIO_QUEST_DETAIL_TITLE_2204_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2205_RE,Tăng cấp 3 Anh hùng\nlên cấp 40
SCENARIO_QUEST_DETAIL_TITLE_2206_RE,Hoàn thành\n4-21 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2301_RE,Hoàn thành\n4-1 Chế độ thường
SCENARIO_QUEST_DETAIL_TITLE_2302_RE,Tăng cấp 3 Anh hùng\nlên cấp 43
SCENARIO_QUEST_DETAIL_TITLE_2303_RE,Vào Đấu trường x3
SCENARIO_QUEST_DETAIL_TITLE_2304_RE,Hoàn thành\n4-21 Chế độ thường
SCENARIO_QUEST_DETAIL_TITLE_2305_RE,Cường hoá\n2 vật phẩm +11
SCENARIO_QUEST_DETAIL_TITLE_2306_RE,Hoàn thành\n4-21 Chế độ khó
SCENARIO_QUEST_DETAIL_TITLE_2401_RE,Hoàn thành \nBàn thờ Xác sống 1
SCENARIO_QUEST_DETAIL_TITLE_2402_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2403_RE,Cường hoá\n3 vật phẩm +12
SCENARIO_QUEST_DETAIL_TITLE_2404_RE,Vào Nhà ngục x1
SCENARIO_QUEST_DETAIL_TITLE_2405_RE,Tăng cấp 3 Anh hùng\nlên cấp 45
SCENARIO_QUEST_DETAIL_TITLE_2406_RE,Thức tỉnh 4 anh hùng\n4 sao
SCENARIO_QUEST_DETAIL_TITLE_2501_RE,Hoàn thành\n5-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2502_RE,Sử dụng vật phẩm để hồi phục Stamina
SCENARIO_QUEST_DETAIL_TITLE_2503_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2504_RE,Triệu hồi vật phẩm x1
SCENARIO_QUEST_DETAIL_TITLE_2505_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_DETAIL_TITLE_2506_RE,Hoàn thành\n5-9 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2601_RE,Sử dụng vật phẩm Bộ tăng kinh nghiệm 1 lần
SCENARIO_QUEST_DETAIL_TITLE_2602_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2603_RE,Cường hoá 4 vật phẩm +12
SCENARIO_QUEST_DETAIL_TITLE_2604_RE,Sử dụng vật phẩm Bộ tăng vàng 1 lần
SCENARIO_QUEST_DETAIL_TITLE_2605_RE,Vào Hầm mộ Hoàng Gia cổ đại x2
SCENARIO_QUEST_DETAIL_TITLE_2606_RE,Hoàn thành\n5-9-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2701_RE,Gắn 12 trang bị cấp Anh hùng trở lên
SCENARIO_QUEST_DETAIL_TITLE_2702_RE,Cường hoá tùy chọn trang bị x5
SCENARIO_QUEST_DETAIL_TITLE_2703_RE,Trang bị Bình kinh nghiệm\nrỗng
SCENARIO_QUEST_DETAIL_TITLE_2704_RE,Thức tỉnh 1 anh hùng 5 sao
SCENARIO_QUEST_DETAIL_TITLE_2705_RE,Thử điều chế\nMảnh ghép vô cực x 1
SCENARIO_QUEST_DETAIL_TITLE_2706_RE,Hoàn thành\n5-15 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2801_RE,Tăng cấp 3 Anh hùng\nlên cấp 47
SCENARIO_QUEST_DETAIL_TITLE_2802_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2803_RE,Vào trận Raid đỏ 1 lần
SCENARIO_QUEST_DETAIL_TITLE_2804_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_DETAIL_TITLE_2805_RE,Hoàn thành\n5-12-1 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2806_RE,Hoàn thành\n5-21 Chế độ dễ
SCENARIO_QUEST_DETAIL_TITLE_2901_RE,Hoàn thành\n5-1 Chế độ thường
SCENARIO_QUEST_DETAIL_TITLE_2902_RE,Sử dụng vật phẩm để hồi phục Stamina
SCENARIO_QUEST_DETAIL_TITLE_2903_RE,Thắng trận x2
SCENARIO_QUEST_DETAIL_TITLE_2904_RE,Vào trận Raid xanh dương 1 lần
SCENARIO_QUEST_DETAIL_TITLE_2905_RE,Vào trận Raid xanh lục 1 lần
SCENARIO_QUEST_DETAIL_TITLE_2906_RE,Hoàn thành\n5-21 Chế độ khó
SCENARIO_QUEST_DETAIL_TITLE_3001_RE,Hoàn thành\nCổng vào Pháo đài gai đen 1
SCENARIO_QUEST_DETAIL_TITLE_3002_RE,Vào Đấu trường x2
SCENARIO_QUEST_DETAIL_TITLE_3003_RE,Trang bị Bình kinh nghiệm\nrỗng
SCENARIO_QUEST_DETAIL_TITLE_3004_RE,Cường hoá\n3 vật phẩm +13
SCENARIO_QUEST_DETAIL_TITLE_3005_RE,Thức tỉnh 4 anh hùng\n5 sao
SCENARIO_QUEST_DETAIL_TITLE_3006_RE,Vào trận Raid đen 1 lần
SCENARIO_QUEST_DETAIL_TITLE_3101_RE,Hoàn thành 6-1\nChế độ Dễ
SCENARIO_QUEST_DETAIL_TITLE_3102_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_3103_RE,Nghiền vật phẩm x2
SCENARIO_QUEST_DETAIL_TITLE_3104_RE,Học 4\nthuộc tính kĩ năng Ⅲ
SCENARIO_QUEST_DETAIL_TITLE_3105_RE,Vào trận Raid rồng bất kỳ 1 lần
SCENARIO_QUEST_DETAIL_TITLE_3106_RE,Cường hoá tùy chọn trang bị x3
SCENARIO_QUEST_DETAIL_TITLE_3201_RE,Hoàn thành 6-11\nChế độ Dễ
SCENARIO_QUEST_DETAIL_TITLE_3202_RE,Thử điều chế\nĐá vô cực x 1
SCENARIO_QUEST_DETAIL_TITLE_3203_RE,Vào trận Raid rồng bất kỳ 2 lần
SCENARIO_QUEST_DETAIL_TITLE_3204_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_3205_RE,Cường hóa siêu việt\n 1 tướng
SCENARIO_QUEST_DETAIL_TITLE_3206_RE,Tăng cấp 4 Anh hùng\nlên cấp 60
SCENARIO_QUEST_DETAIL_TITLE_3301_RE,Hoàn thành 6-5\nChế độ Thường
SCENARIO_QUEST_DETAIL_TITLE_3302_RE,Mua một Vật phẩm tại Cửa hàng tạp hóa của May x1
SCENARIO_QUEST_DETAIL_TITLE_3303_RE,Khởi động lại danh sách Cửa hàng bách hóa của May 1 lần
SCENARIO_QUEST_DETAIL_TITLE_3304_RE,Học 2\nthuộc tính kĩ năng Ⅳ
SCENARIO_QUEST_DETAIL_TITLE_3305_RE,Hoàn thành 6-11\nChế độ Thường
SCENARIO_QUEST_DETAIL_TITLE_3306_RE,Điều chế vật phẩm bất kỳ 2 lần
SCENARIO_QUEST_DETAIL_TITLE_3401_RE,Hoàn thành 6-16\nChế độ Thường
SCENARIO_QUEST_DETAIL_TITLE_3402_RE,Nghiền vật phẩm x3
SCENARIO_QUEST_DETAIL_TITLE_3403_RE,Thêm bạn hoặc gửi 1 lời mời kết bạn
SCENARIO_QUEST_DETAIL_TITLE_3404_RE,Hoàn thành 6-21\nChế độ Thường
SCENARIO_QUEST_DETAIL_TITLE_3405_RE,Vào trận Raid rồng bất kỳ 2 lần
SCENARIO_QUEST_DETAIL_TITLE_3406_RE,Cường hóa siêu việt\n 2 tướng
SCENARIO_QUEST_DETAIL_TITLE_3501_RE,Hoàn thành 6-5\nChế độ Khó
SCENARIO_QUEST_DETAIL_TITLE_3502_RE,Trang bị Bình kinh nghiệm\nrỗng
SCENARIO_QUEST_DETAIL_TITLE_3503_RE,Thắng trận x5
SCENARIO_QUEST_DETAIL_TITLE_3504_RE,Triệu hồi Vật phẩm x2
SCENARIO_QUEST_DETAIL_TITLE_3505_RE,Hoàn thành 6-11\nChế độ Khó
SCENARIO_QUEST_DETAIL_TITLE_3506_RE,Tăng cấp 4 Anh hùng\nlên cấp 63
SCENARIO_QUEST_DETAIL_TITLE_3601_RE,Hoàn thành 6-16\nChế độ Khó
SCENARIO_QUEST_DETAIL_TITLE_3602_RE,Thắng trận x3
SCENARIO_QUEST_DETAIL_TITLE_3603_RE,Cường hoá 2 vật phẩm +15
SCENARIO_QUEST_DETAIL_TITLE_3604_RE,Hoàn thành 6-21\nChế độ Khó
SCENARIO_QUEST_DETAIL_TITLE_3605_RE,Học 3\nthuộc tính kĩ năng Ⅳ
SCENARIO_QUEST_DETAIL_TITLE_3606_RE,Cường hóa siêu việt 3 tướng
SCENARIO_QUEST_DETAIL_TITLE_3701_RE,Hoàn thành 7-4\n Chế độ Dễ 
SCENARIO_QUEST_DETAIL_TITLE_3702_RE,Tăng cấp 5 Anh hùng\nlên cấp 68
SCENARIO_QUEST_DETAIL_TITLE_3703_RE,Thức tỉnh 6 anh hùng 5 sao
SCENARIO_QUEST_DETAIL_TITLE_3704_RE,Vào Đấu trường x3
SCENARIO_QUEST_DETAIL_TITLE_3705_RE,Cường hoá 4 vật phẩm +20
SCENARIO_QUEST_DETAIL_TITLE_3706_RE,Hoàn thành 7-9\n Chế độ Thường
SCENARIO_QUEST_DETAIL_TITLE_3801_RE,Tạo 1 anh hùng \n đạt siêu việt 3
SCENARIO_QUEST_DETAIL_TITLE_3802_RE,Điều chế vật phẩm bất kỳ 10 lần
SCENARIO_QUEST_DETAIL_TITLE_3803_RE,Cường hoá 1 vật phẩm +73
