KEY,German
CLASS_TAG_DEBUFF,Attribut: Flüche und Seuchen gegenüber Feinden
CLASS_TAG_TANK,Attribut: Hohe TP und VERT
TRANSCEND_HERO_STAT_CONFIRM,Transzendenz-Punkte hierfür verwenden?
TRANSCEND_HERO_SKILL_CONFIRM,Das Skill-Level steigt permanent um +1.\nTranszendenz für diesen Skill durchführen?
MOVE_HERO_SHOP_CONFIRM,"Zum Shop gehen, um Helden zu erwerben?"
RETURN_TO_CITY_CONFIRM,Zum Dorf gehen?
COMMON_HERO_INFO,Info
HERO_TRANSCEND_NOT_RECOVERED,(Bitte wähle mit Bedacht - diese Entscheidung kann nicht rückgängig gemacht werden.)
PAY_SHOP_VIP_POINT,VIP Punkte steigen um {1}.
COMMON_VIP_BENEFIT,VIP-Vorteil
HERO_UPGRADE_STAR_POSSIBLE,Erweckung möglich
EQUIP_STARUP_TEXT,"Benutze dieselbe Ausrüstung wie die\nZiel-Ausrüstung, um sie zu erwecken.\n\nJede Erweckung erhöht die Werte um {1} %."
EQUIP_AWAKEN_MATERIAL,Erweckungsmaterial
HERO_UPGRADE_STAR_EFFECT,Erweckungseffekte
EQUIP_AWAKEN_TEXT,Wähle das Material für die Erweckung.
STAT_AWAKEN_CONFIRM,Mit der Erweckung fortfahren?
EQUIP_UPGRADE_LEVEL,Verstärkungslevel
EQUIP_LEVELUP_TEXT3,"Der EP Gewinn eines Gegenstands hängt vom Rang des Materials ab.\nNach dem Erreichen des max. Verstärkungslevels kannst du es erwecken, um die Sternenanzahl zu erhöhen."
EQUIP_UPGRADE_SUCCESS,Verstärkung erfolgreich
INSUFFICIENT_GOLD,Ungenügend Gold
INSUFFICIENT_GOLD_AND_GRADEBOOK,Ungenügend Gold und Upgrade-Bücher
INSUFFICIENT_GOLD_AND_SOULSTONE,Ungenügend Gold und Seelensteine
CHAT_WHISPER_INFO,"Gib den Namen des Spielers ein, dem zu flüstern willst."
BASIC_STAT,Basiswerte
EQUIP_BASIC_OPTION,Basisoptionen
EXIT_TEXT,Verlassen
COMMON_MY_VIPLEVEL,Mein VIP Rang
STAT_CHANGE_INFO,Werte ändern
SKILL_NEXT_LEVEL,Nächstes Level
LOW_HERO_LEVEL,Leven unzureichend
COMMON_RUNE,Runen
ITEM_TYPE.RUNE,Runen
RUNE_ENCHANT,Rune anlegen
RUNE_EFFECT,Runeneffekte
RUNE_ENCHANT_INFO,"Wähle die Ausrüstung, der du die Rune anlegen willst, um fortzufahren."
LEADER_SKILL_EFFECT,Anführer-Skills
TAG_MAGIC_TEXT,Attribut: Starker magischer Angriff
COMMON_PEOPLE_COUNT,Leute
RUNE_WEAPON,Waffenrunen
ITEM_MATERIAL_DESCRIPTION,"Diese Materialien werden zur Herstellung von Waffen, Rüstungen und Schmuck verwendet."
RANDOM_OPTION_COUNT,Anzahl zufälliger Optionen
TAG_MELEE_TEXT,Attribut: Starker körperlicher Angriff
TAG_RANGE_TEXT,Attribut: Starker körperlicher Fernangriff
RUNE_ARMOR,Rüstungsrunen
PAY_SHOP_BOOSTER_BUY_TEXT,Beim Kauf dieses Produkts besteht der Effekt bis zum {3}/{2}/{1}.
SHOP_TYPE_BOOSTER,Booster
EQUIP_BREAK,Zerlegen
EQUIP_BREAK_ACCEPT,Zerlegen
EQUIP_BREAK_SELECT_LABEL,"Wähle die Gegenstände, die du zerlegen willst."
ITEM_EMPTY_SLOT,Leeres Fach
INVENTORY_GROWTH,Wachstum
EQUIP_SET_EQUIP,Set-Ausrüstung
EQUIP_STAT_CHANGE,Werteänderung
SKILL_TRANSCENDENCE_CONFIRM,Das Skill-Level steigt permanent um +{1}.\nTranszendenz für diesen Skill durchführen?
HERO_UPGRADE_GRADE_POSSIBLE,Upgrade möglich
HERO_UPGRADE_GRADE_EFFECT,Upgrade-Effekte
INSUFFICIENT_GRADEBOOK,Nicht genug Upgrade-Bücher
TAG_BUFF_TEXT,Attribut: Heilung und Schutz für Verbündete
ITEM_GOLD_DESCRIPTION,"Es ist unklar, wofür es verwendet wird. Es kann im Shop verkauft werden."
OPEN_HERO_SHOP_SLOT,Freischalten
HERO_INFO_TEXT,Helden-Info
INSUFFICIENT_SOULSTONE,Nicht genug Seelensteine
HERO_TRANSCEND_DESC,"Verbraucht Seelensteine, um Werte zu erhöhen."
SHOP_PAYMENT,Spezial-Shop
STAT_TRANSCEND,Transzendenzspunkte hierfür verwenden?
PAY_SHOP_BUY_TEXT,Dieses Produkt kaufen?
PAY_SHOP_HERO_BUY_TEXT,"Willst du diesen Helden anheuern?\nSolltest du diesen Helden bereits besitzen, erhälst du {1} Seelensteine anstatt des Helden."
EQUIP_AWAKEN_EQUIP,Ausrüstung erwecken
ITEM_RUNE_DESCRIPTION,"Gewährt mysteriöse Kräfte, wenn es einer Ausrüstung angelegt wird."
RUNE_ACCESSORY,Runen für Sekundär-Ausrüstung
RUNE_SECONDGEAR,Runen für Sekundär-Ausrüstung
RUNE_WEAPON_ARMOR,Rüstungs- und Waffenrunen
RUNE_WEAPON_SECONDGEAR,Sekundärausrüstungs- und Waffenrunen
RUNE_ARMOR_SECONDGEAR,Sekundärausrüstungs- und Rüstungsrunen
RUNE_WEAPON_ARMOR_SECONDGEAR,"Sekundärausrüstungs-, Waffen- und Rüstungsrunen"
RUNE_VELKAZAR,Velkazar-Rune
EQUIP_UPGRADE_INFO,Die erhaltene EP hängen vom Rang und Sternenanzahl des Materials ab.
RESTOCK,Aufstocken
TAG_DEBUFF_TEXT,Attribut: Flüche und Seuchen gegenüber Feinden
HERO_SHOP_PREV_SLOT_OPEN_NEEDED,Vorherige Fächer müssen zuerst freigeschaltet werden.
DOW_NAME,Kerker
TAG_TANK_TEXT,Attribut: Hohe TP und VERT
HERO_TRANSCEND,Transzendenz
ITEM_ADDITIONAL_EFFECT,Zusatzeffekte
ITEM_ADDITIONAL_EFFECT_ALL_HERO,Alle Helden erhalten {1} Std. lang Zusatzeffekte.
ITEM_ADDITIONAL_EFFECT_ONE_HERO,Ein Held erhält {1} Std. lang Zusatzeffekte.
SPECIAL_MISSION,Spezialmission
SHOP_SELL_INFO,Der Verkaufspreis ist wie unten angegeben.
ITEM_SELL_CONFIRM,Verkaufen
ITEM_SELL_SELECT_LABEL,"Wähle die Gegenstände, die du verkaufen willst"
SHOP_TYPE_PACKAGE,Paket
COMMON_SOLDOUT,Ausverkauft
SKILL_CURRENT_LEVEL,Derz. Level
SKILL_CURRENT_TRANSCEND_LEVEL,Derz. Transzendenzlevel
LOADING_TIP_GRADE_2,"Upgrade: Sammle Upgrade-Bücher in Tagesdungeons, mit denen du deine Helden verbessern kannst! Neue Skills und bessere Werte sind möglich!"
LOADING_TIP_EQUIP_AWAKEN_2,"Ausrüstung-Erweckung: Benutze dieselben Gegenstände, um das Zielgegenstand zu erwecken und seinen Rang zu erhöhen! Neue Optionen und bessere Werte!"
LOADING_TIP_SKILL_LEVEL_2,"Skill-Level: Du kannst die Skill-Levels deiner Helden jederzeit mit Gold erhöhen! Das Skill-Level kann nicht höher als das Heldenlevel sein, also denk daran, mit jedem Helden-Level Up ihre Skills mitzuleveln!"
MAP_MOVE_PORTAL_CONFIRM,Zu diesem Portal fortfahren?\n{1}
FRIEND_NO_REGISTERED_FRIEND,Keine Freunde angemeldet.
HERO_NOT_COMPLETED,Nicht im Besitz
COMMON_GET_HERO,Held erhalten
HERODECK_GOTO_HEROSHOP,Zum Helden-Shop
EQUIP_BREAK_SUCCESS,Abgeschlossen!
INVENTORY_TO_HERO,Zum Heldenfenster
RUNE.RUNE_TYPE_SECONDGEAR_ONLY,Sekundärrune
RUNE_LOCKED,Potential
RUNE_SLOT,Runenfach
EQUIP_RUNE_DESC1,"Ein Runenfach wird freigeschaltet, sobald du\ndie Erweckungsstufen 1 (★), 3 (★★★)\nund 5 (★★★★★) erreichst."
EQUIP_RUNE_DESC2,Zur Entfernung von Runen wird Gold benötigt.
EQUIP_RUNE_PRESERVE_MESSAGE,Willst du die aktuelle Rune behalten?
MAIL_TITLE_TEXT,Inhalt
EQUIP_UPGRADE_RANDOM_OPTION,Optionen bei +{1} Verstärkung hinzugefügt.
EQUIP_ENCHANT.EQUIP_UPGRADE_RANDOM_OPTION2,Option freischalten (+{1})
NOT_IMPLEMENTED,Inhalt wird vorbereitet.
OBJECTIVE_KILL_MONSTER,Eliminierung {1}
BATTLE_PAUSE,Pause
MAX_EQUIP_REQ_LEVEL,Level\n{1}
GUILD_INSUFFICIENT_CREATE_GOLD,Du kannst keine Gilde erstellen.\nEs wird mehr Gold[-] benötigt. [FF0000](300.000 Gold).
INVENTORY_ASK_SELL_MESSAGE,Verkaufe gewählte Gegenstände.
INVENTORY_ASK_BREAK_MESSAGE,Zerlege gewählte Gegenstände.
EQUIP_RANDOM_OPTION_ENABLE,Ersetzt {1} Option(en) mit zufälliger/n Option(en).
DETAILVIEW_REPRODUCTION,Wiedergabe
DETAILVIEW_FULLSCREEN,Vollbild
EQUIP_ADD_RANDOM_OPTION,Gewährt {1} zufällige Option(en)
RECEIVE_REWARD,Annehmen
QUEST_DUNGEON_TITLE,Eroberungsquest
OBJECTIVE,Ziel
COMMON_COUNT,Anzahl
RUNE_STAT,Runenoption
QUEST_SUPPRESSION_CLEAR,Eroberungsquest abgeschlossen!
HERO_SKILL_LEARN,Lernen
HERO_SKILL_GET_GRADE_UP,Held aufgestiegen.
COMMON_TOUCH_SCREEN,Berühre den Bildschirm.
HERO_SKILL_GET,Neuen Skill erlernt.
REWARD_TEAM_EXP,Team-EP
REWARD_HERO_EXP,Held-EP
TIME_MONTH_DAY_HOUR,{1} Monat(e) / {2} Tag(e) / {3} Std.
ITEM.ITEM_EFFECT_END_COLON,Effektiv bis:
ITEM_EXP_BOOSTER_EFFECT,EP-Gewinn des Helden steigt um {1} %.
ITEM_GOLD_BOOSTER_EFFECT,Gold-Gewinn von Siegen steigt um {1} %.
ITEM_RECHARGE_STAMINA_BOOSTER_EFFECT,Ausdauer ist unbegrenzt.
NODE_WORLD_TREE,Weltenbaum
WORLDMAP_EVENT_DUNGEN_HIDDEN_NAME,Unbekannt
WORLDMAP_EVENT_DUNGEN_HIDDEN_DESC,Ein Monster unbekannter Herkunft.
DAY_OF_WEEK_MON,Montag
DAY_OF_WEEK_TUE,Dienstag
DAY_OF_WEEK_WED,Mittwoch
DAY_OF_WEEK_THU,Donnerstag
DAY_OF_WEEK_FRI,Freitag
DAY_OF_WEEK_SAT,Samstag
DAY_OF_WEEK_SUN,Sonntag
DOW_DUNGEON_OPEN,Freischalten
COMMON_MENU_QUESTIONNAIRE,Umfrage
GUILD_OPTION_CHANGE_APPLIED,Die Gildeneinstellungen wurden angenommen.
COMMON_MY_RESOURCE,Ersparnisse
UNDERGROUND_DUNGEON,Kerker
MATCH_SELECT,Arena-Wahl
QUEST_HERO_MISSION_CLEAR,Heldenmission abgeschlossen!
QUEST_DAILY_MISSION_CLEAR,Tagesmission abgeschlossen!
QYEST_ACHIEVEMENT_MISSION_CLEAR,Erfolg-Mission abgeschlossen
BATTLE_RETREAT,Rückzug
UNDERGROUND_DUNGEON_SUNDAY,Enentrinnbarer Dungeon
HERO_SKILL_LEARN_REQ_LEVEL,Kann bei Level {1} erlernt werden.
CANNOT_POLL_BEFORE_CHAPTER1_CLEAR,Bitte nimm an der Umfrage nach dem Abschluss des ersten Kapitels teil.
RUNE_EQUIP_ASK_TITLE,Rune anlegen
COMMON_SURVEY,Bitte nimm jetzt an der Umfrage teil!
SYSTEM_MESSAGE_FGT,FGT findet bis zum 4. Oktober 22 Uhr statt.
WEEKLY_TEXT_INFO,Du kannst dabei viel Gold verdienen.
EVENT_DUNGEON_COMPLETE_TITLE,Event-Dungeon abgeschlossen
EQUIP_TAG_TYPE_ERROR,Nur für
ASK_QUIT_TITLE,Spiel beenden
ASK_QUIT_MESSAGE,King's Raid wirklich beenden?
RESULT_TYPE_INVALID_STEP,Fehlerhafte Belohnungsanfrage.
RESCOLLECT_GOLD,Gold
CHAT_ACTION_PARTY_CREATED,"{1} hat eine Gruppe erstellt. (Berühren, um beizutreten.)"
CHAT_ACTION_PARTY_ROOM_CREATED,"{1} hat einen Kampf begonnen. (Berühren, um beizutreten.)"
OPEN_WITH_TEAMLEVEL,Öffnet sich bei Team-Level {1}.
DECIDE_RETURN_OR_START,Was willst du tun?
RETURN_TO_ORIGIN,Zur Standard-Position
START_FROM_HERE,Hier beginnen
PARTY_TITLE,Gruppe
PARTY_INVITE_FROM,{1}-Gruppeneinladung
PARTY_ASK_ACCEPT_PARTY,Willst du der Gruppe von {1} beitreten?
PARTY_ROOM_CREATED,Kampfraum geöffnet von {1}
PARTY_ASK_JOIN_BATTLE,Am Kampf von {1} teilnehmen?
BILLING_CANCEL,Bezahlung abgebrochen.
NOT_LEARNED_SKILL,Nicht\nerlernte Skills
LEARN_EXTEND_SKILL,Skill lernen
CONFIRM_EXTEND_SKILL,Willst du den gewählten Skill erlernen?
NOT_LEARNED_SKILL_MSG,Du hast das noch nicht gelernt.
SKILL_COOLTIME_DESC,{1} Sek. Cooldown
SKILL_REQ_MANA,Mana
DELAYED_BILLING_COMPLETED,Bezahlung abgeschlossen.
SENDER_NAME_ADMIN,Verwalter
DOWDUNGEON_REWARD_TITLE,Du hast deinen Gegenstand vergessen.
DOWDUNGEON_REWARD_CONTENT,Ich habe ein paar Sachen gefunden und wollte dir die Besten davon geben!
SELECT_REWARD_COMPLETED,Du hast den Dungeon geklärt und eine Belohnung erhalten.
BUY_DUNGEON_PLAY_CHANCE_CONFIRM,Willst du die entkommenden Monster im Untergrund austreiben und eine Chance auf zusätzliche Belohnungen erhalten?
CLASS_DESC_WARRIOR,Krieger
CLASS_DESC_ARCHER,Bogenschütze
CLASS_DESC_KNIGHT,Ritter
CLASS_DESC_WIZARD,Zauberer
CLASS_DESC_PRIEST,Priester
CLASS_DESC_ASSASSIN,Assassine
CLASS_DESC_MECHANIC,Mechaniker
CLASS_TRIAL_DESC,Du kannst Erweckungschancen für\nHelden der {1}-Klasse erhalten.
CLASS_TRIAL_REMAIN_TIME,Schließt in {1}:{2}
HERO_TRIAL_STEP,Prüfungsstufe {1}
HERO_CUR_PURIFY_DESC,Reinige die Versiegelte Dunkelheit ... [FFFF00]{1} %[-] abgeschlossen.
CLASS_TRIAL_FORCE_OPEN_CONFIRM,Willst du den Dungeon gewaltsam betreten?
HEROCLASS_TRIAL_MELEE,Prüfung der Macht
HEROCLASS_TRIAL_TANK,Prüfung der Gerechtigkeit
HEROCLASS_TRIAL_THIEF,Prüfung der Geduld
HEROCLASS_TRIAL_RANGE,Prüfung der Strategie
HEROCLASS_TRIAL_MECHANIC,Prüfung des Glücks
HEROCLASS_TRIAL_MAGIC,Prüfung der Weisheit
HEROCLASS_TRIAL_BUFF,Prüfung der Harmonie
MOVE_TO_GOLD_SHOP_CONFIRM,Nicht genug Gold. Willst du zum Shop und mehr Gold kaufen?
PARTY_ASK_INVITE_ROOM,{1} in den Warteraum einladen?
MULTIPLAY_LOST_REWARD_ITEM_TITLE,Unbeanspruchte Gegenstände aus dem Gruppendungeon.
MULTIPLAY_LOST_REWARD_ITEM_CONTENT,Unbeanspruchte Gegenstände aus dem Gruppendungeon werden per Post zugesandt.
GUILDSUPPRESS_LOST_REWARD_ITEM_TITLE,Unbeanspruchte Gildeneroberungs-Belohnung.
GUILDSUPPRESS_LOST_REWARD_ITEM_CONTENT,Unbeanspruchte Gegenstände aus der Gildeneroberung werden per Post zugestellt.\nGildenressourcen werden direkt an die Gilde geschickt.
MONSTER_SUPPRESS,Eroberung
MONSTER_KILL,Eliminiere
REMAIN_TIME_MIN_SEC,{1} Min. {2} Sek.
ACHIEVEMENT_TYPE_GOODS,Güter
ACHIEVEMENT_TYPE_ADVENTURE,Abenteuer
ACHIEVEMENT_TYPE_EQUIPMENT,Ausrüstung
ACHIEVEMENT_TYPE_COMMUNITY,Community
ACHIEVEMENT_TYPE_ITEM,Gegenstand
ACHIEVEMENT_TYPE_CONTENTS,Inhalt
ACHIEVEMENT_TYPE_ACCOUNT,Konto
ACHIEVEMENT_TYPE_GUILD,Gilde
ACHIEVEMENT_TYPE_GAMEPLAY,Prozess
CHAPTER_BASE,{1} Temporäre Basis
NODE_NUMBER,Punkt Nummer {1}
SAVE_BASE_LOCATION_CONFIRM,Derzeitigen Standort als temporäre Basis speichern.\n{1}
WORLDMAP_CHAPTER_NAME,"Kapitel {1}, {2}"
SELECT_PORTAL,Portal wählen
DUNGEON_HERO_COUNT,(Helden: {1})
EQUIPITEM_GRADE_1,Gewöhnliche Ausrüstung
EQUIPITEM_GRADE_2,Seltene Ausrüstung
EQUIPITEM_GRADE_3,Rare Ausrüstung
EQUIPITEM_GRADE_4,Heroische Ausrüstung
EQUIPITEM_GRADE_5,Antike Ausrüstung
EQUIPITEM_GRADE_6,Legendäre Ausrüstung
ITEM_GRADE_1,Gewöhnlich
ITEM_GRADE_2,Selten
ITEM_GRADE_3,Rar
ITEM_GRADE_4,Heroisch
ITEM_GRADE_5,Antik
ITEM_GRADE_6,Legendär
ITEM_GRADE_90,Einzigartig
ITEM_GRADE_100,Einzigartig
ITEM_TYPE_UPGRADEBOOK,Skill-Buch
ITEM_TYPE_RUNE,Runen
ITEM_TYPE_AWAKECHALLENGE,Fragmente der Erweckung
EQUIP_ASK_UNLOCK_SECOND_GEAR_EQUIP,Ein Sekundärausrüstungs-Fach freischalten?
BUY_STAMINA_CONFIRM,Ausdauer kaufen?
RECOVER_AMOUNT,{1} erholt
PARTY_BATTLE_CREATE_FAIL,"Du bist entweder nicht in einer Gruppe, oder ein Kampf ist im Gange."
LOADING_MSG,Lade
PARTY_BATTLE_ALL_LOGOFF,Alle Spieler haben den Kampf beendet.
MULTIPLAY_BATTLE_WAITING_USER,Warte auf andere Spieler
ASK_PACKAGE_ITEM_USE,Willst du dieses Gegenstand benutzen?
PACKAGE_ITEM_REWARD_TITLE,Paketbelohnung
PARTY_BATTLE_READY,Kampfvorbereitung
PARTY_BATTLE_CANCEL_READY,Zurück
VISIT_REWARD_TITLE,Besuch-Belohnung
PARTY_BATTLE_LEAVE_ASK_MESSAGE,Den Warteraum verlassen?
PARTY_BATTLE_ROOM_DESTROYED,Warteraum wurde aufgelöst.
FRIEND_IS_IN_PARTY,Du bist in einer Gruppe mit diesem Freund.
NOT_PARTY_MASTER,Du bist nicht der Gruppenführer.
NO_BATTLE_SERVER,Kein Kampfserver verfügbar.
BUY_STAMINA_COUNT,{1} Ausdauer
REWARD_GET_ITEM_BOOSTER_EFFECT,Erhöht die Kampfbelohnungen um {1} %.
PRODUCT_BUY_COMPLETED_MAIL_CONFIRM,Kauf abgeschlossen. Bitte überprüfe dein Postfach.
DAILY_RUBY_COUNT,Tagesrubine
DAILY_RUBY_COUNT2,Tagesrubine II
ALL_INCLUDE_TEXT,Alle {1}
SENDER_NAME_SHOP_ADMIN,Shopverwalter
PAYSHOP_PURCHASE_TITLE,Du hast dieses Gegenstand bereits gekauft.
PAYSHOP_MILEAGE_TITLE,Mileage wird beim Kauf im Shop gutgeschrieben.
PAYSHOP_PURCHASE_CONTENT,Vielen Dank für deinen Einkauf.
BOOSTER_DURATION_TIME,Hält 1 Std. lang an
RUBY_FIRST_BUY_BENEFIT,100 % Bonus-Rubine!\nMonatlicher Erstkauf-Bonus!
RUBY_COUNT_1000,1.000 Rubine
RUBY_COUNT_2000,2.000 Rubine
RUBY_COUNT_5000,5.000 Rubine
RUBY_COUNT_10000,10.000 Rubine I
RUBY_COUNT_10000_2,10.000 Rubine II
SERVER_SHUTDOWN_MESSAGE_SECOND,Server fährt runter in {1} Sek.
SERVER_SHUTDOWN_MESSAGE_MINUTE,Server fährt runter in {1} Min.
CANNOT_OPEN_PORTAL_MIN_NODE,Du kannst dies nach Abschluss vom Gebiet {1}-{2} benutzen.
SWEEP_MONSTER,Erledigen
SWEEP_MONSTER_AGAIN_CONFIRM,Eliminiere deine übrigen Feinde für zusätzliche Belohnungen!
INVESTIGATE_UNDERGROUNDPRISON_CONFIRM,Die Monster planen einen Kerkerausbruch!\nStoppe ihre Pläne und erhalte Belohnungen!
DUNGEON_REWARD_TITLE,Verlorene Kerker Gegenstände
DUNGEON_REWARD_CONTENT,Wir haben einige verlorene Gegenstände wiedergefunden und geben sie an dich zurück.
DAILY_RUBY_TITLE,Tagesrubine!
DAILY_RUBY_CONTENT,Rubine sind angekommen!
EVENT_REWARD_TITLE,Event-Belohnung
EVENT_REWARD_CONTENT,Deine Event-Belohnung ist eingetroffen.
RECHARGE_STAMINA_SECOND_DESC,Erholung 1: {1} Sek.
RECHARGE_STAMINA_FULL_REMAIN_TIME,Volle Erholung: {1}
DAILYRUBY_FIRST_BUY_BENEFIT,Erstkauf-Bonus!\nHole dir sofort 500 Rubine!
REWARD_CHOICE,Wähle 1
CLASS_TRIAL_FORCE_OPEN,Gewaltsam öffnen
CHALLENGE_TRIAL_HERO_SELECT,Wähle einen Helden für Prüfung.
TRIAL_CONTINUE,Fortfahren
ENTER_DUNGEON_ITEM_DESC,Entsiegle das Tor zum Raum der Prüfung.
HERO_PURIFY_DESC,Reinige die innere Dunkelheit.\nWerde stärker ...\n - Lua -
CLASS_TRIAL_SELECT,Wähle Prüfung
TOUCH_SCREEN_CLOSE_WINDOW,"Berühre den Bildschirm, um fortzufahren."
TEAM_LEVEL_DAILY_STAMINA_BONUS,Täglicher Ausdauer-Bonus
TEAM_LEVEL_DAILY_ROYAL_SUPPORT_GOLD,Täglicher Kaiserl. Obolus
UI_ENTER_CHANNEL_NO,"Gib die Kanal-Nr. ein, um ihn zu betreten.\n(1-9999)"
CHANGE_AVATAR_HERO,Anführer-Helden ändern
COMMON_DETAIL_INFO,Mehr Info
MENU_OFFICIAL_FACEBOOK,Offizielle FB-Seite
SWEEP_MONSTER_READY,Erledigen
OPENED_UNDERGROUNDPRISON_DESC,[FAC800]Die Monster laufen Amok!\nUnterbinde ihren wilden Amoklauf![-]
SWEEP_MONSTER_AGAIN,Wieder erledigen
CLEAR_UNDERGROUNDPRISON_DESC,[C8FA00]Alle wilden Monster\nwurden erledigt.[-]
INVESTIGATE_UNDERGROUNDPRISON,Gebiet absuchen
CLOSE_UNDERGROUNDPRISON_DESC,[C8C8C8]Verdächtige Aktivitäten\nentdeckt.[-]
DAILY_EVENT_QUEST,Event-Quest
PRODUCT_SELL_PERIOD,Dauer: {1} – {2}
PRODUCT_PURCHASABLE_COUNT,(Kann {1}x  gekauft werden)
SIGN_OUT_MESSAGE,"Du kannst dein Konto nicht wiederherstellen, wenn du dich komplett abmeldest. Willst du dich wirklich komplett abmelden?"
NODE_TEMPLE_NAME,Halle der Helden
SIGN_OUT_TITLE,Konto löschen
PACKAGE_EVENT_POPUP_TITLE,Zeitliche begrenztes Angebot!
PACKAGE_EVENT_POPUP_MESSAGE,"Ergreife die Chance, {1} {2} günstiger zu kaufen."
EQUIP_INVENTORY_MOVE,Zum Inventar
QUERY_INVENTORY_ERROR,Ein Fehler ist während der Produkanzeige aufgetreten. ({1})
HERO_GET,Held erhalten!
HERO_AWAKENING,Hero erweckt!
RECEIVED_ALL_MAILS,Du hast {1} Anhänge von all deinen Nachrichten erhalten.
INVENTORY_ADD_SLOT,Inventar um {1} Fächer erweitert.
ITEM_USE_BOOSTER,{1} benutzt.
BUFF_REMAINING_TIME,Zeit verbleibend: {1} T. {2} Std. {3} Min.
STAMINA_RECOVERY,{1} um {2} erholt.
ITEM_USE_BUFF,{1}-Effekt ist nun aktiv.
ROYAL_QUEST_NOT_EXIST,Diese königl. Quest existiert nicht.
NOTY_FRIEND_ACCEPT,Freundschaftsanfrage angenommen.
NOTY_FRIEND_ADD_APPLY,Freundschaftsanfrage abgeschickt.
NOTY_FRIEND_DELETE,Freund aus der Freundesliste entfernt.
NOTY_EQUIP_SORT,Sortieren nach {1}
NOTY_ITEM_SELL,{1} wurde für {2} Gold verkauft.
SKILL_BOOK_LACK,Ungenügend\nSkill-Bücher
SKILL_NOT_LEARNING,Kann nicht gelernt werden
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_7,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_12,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_18,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_22,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_BODY_7,"Jetzt einloggen, um Ausdauer zu erhalten."
NOTIFICATION.NOTIFICATION_STAMINA_BODY_12,"Jetzt einloggen, um Ausdauer zu erhalten."
NOTIFICATION.NOTIFICATION_STAMINA_BODY_18,"Jetzt einloggen, um Ausdauer zu erhalten."
NOTIFICATION.NOTIFICATION_STAMINA_BODY_22,"Jetzt einloggen, um Ausdauer zu erhalten."
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_7,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_12,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_18,"Hier, etwas Ausdauer für King's Raid."
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_22,"Hier, etwas Ausdauer für King's Raid."
CHAPTER_SELECTING,Weltkarte
SHOP_BOUGHT_MSG,{2}x {1} erworben.
ITEM_SOLD_MSG,Gegenstände für {1} Gold verkauft.
PARTY_JOINED_MSG,Gruppe beigetreten.
PARTY_BANNED_MSG,Du wurdest aus der Gruppe entfernt.
PORTAL_SELECTING,Kapitel-Karte
CHAPTER_LIST,Kapitel-Liste
NPC_RESTOCK_SHOP_ITEM_MSG,"Komm wieder, ich werde mein Angebot bald aufstocken."
SHOP_BUY_WITH_GOLD,Danke für deinen Einkauf.
SHOP_RESTOCK_MSG,"Neue Gegenstände sind im Laden verfügbar. Besuche den Laden erneut, um neue Gegenstände zu finden."
TOWER_REMAIN_TIME,{1} Std. {2} Min.
TOWER_RESET_MESSAGE,Willst du den Turm zurücksetzen?
TOWER_FLOOR_NUMBER_1,Etage 1
TOWER_FLOOR_NUMBER_2,Etage 2
TOWER_FLOOR_NUMBER_3,Etage 3
QUEST.REWARD_TEAM_EXP,Team-EP {1}
QUEST.OCCUR_QUEST_COUNT,Quest angefangen ({1})
QUEST.COMPLETE_QUEST_COUNT,Quest abgeschlossen ({1})
QUEST.BUTTON_NPC_QUEST,Quest ({1})
QUEST.COMPLETE_QUEST_MSG,Quest abgeschlossen!
QUEST.COMPLETE_POSITION,Abgeschlossen in: {1}
HERO_PURIFY.PURIFY_PERCENT,Reinigung [FFC800]{1} %[-]
GAME_OPTION.LINKACCOUNT_GAMECENTER,Zum Game Center Konto wechseln?
GAME_OPTION.LINKACCOUNT_FACEBOOK,Zum Facebook Konto wechseln?
GAME_OPTION.LINKACCOUNT_GPGS,Zum Google Play Konto wechseln?
GAME_OPTION.LINKACCOUNT_WARNING,Nach einem Kontowechsel kannst du nicht zur vorherigen Kontoeinstellung zurückkehren.
GAME_OPTION.LINKACCOUNT_VESPA,Möchtest du dein King's Raid-Konto verknüpfen?\nDie Verknüpfung der Konten kann nicht rückgängig gemacht werden.
GAME_OPTION.COPY_ACCOUNT_ID,Die Spiel-ID wurde in die Zwischenablage kopiert.
QUEST.ALREADY_IN_MOVEPOSITION,Bereits in dieser Position.
TOWER_FLOOR_NUMBER,Etage {1}
COMMON_MAIN_REWARD,Hauptbelohnung
TOWER_ORDEAL_NETX_FLOOR,Nächste Etage
TOWER_ORDEAL_PREVIOUS_FLOOR,Vorherige Etage
TOWER_RESET_TITLE,Turm zurücksetzen
PIT_RESET,Grube zurücksetzen
