KEY,Russian
Sub1_Viska_4_2_120,Вот видишь! Давай же заключим новую сделку.
Sub1_Viska_4_2_121,"Как я уже сказала, будем дальше тянуть – и ты навсегда останешься игрушкой в руках Мальдука."
Sub1_Viska_4_2_122,Хорошо. Но при одном условии.
Sub1_Viska_4_2_123,Условии?
Sub1_Viska_4_2_124,"Ладно. Говори, что там за условие."
Sub1_Viska_4_2_125,"Пока я была в забытьи, ты управляла моим телом. Но так как сейчас я в сознании..."
Sub1_Viska_4_2_126,Я тоже хочу пользоваться своим телом.
Sub1_Viska_4_2_127,И научи меня сражаться.
Sub1_Viska_4_2_128,С этого момента я хочу убивать их собственными руками!
Sub1_Viska_4_2_129,...
Sub1_Viska_4_2_130,Хм. Мне нравится твой настрой.
Sub1_Viska_4_2_131,"Ты слаба, но хочешь стать сильнее. И полна желания внести свой вклад в наше дело."
Sub1_Viska_4_2_132,"Я, как великий демон, ценю подобные качества."
Sub1_Viska_4_2_133,"Что ж, я принимаю твое условие."
Sub1_Viska_4_2_134,Готова?
Sub1_Viska_4_2_135,Да...
Sub1_Viska_4_2_136,"Хорошо, протяни руку."
Sub1_Viska_4_2_137,Все завершится быстро.
Sub1_Viska_4_3_1,Ух. Наконец-то я избавилась от этого противного проклятия.
Sub1_Viska_4_3_2,"Он воспроизвел ее проклятие, но оригинал был гораздо могущественнее."
Sub1_Viska_4_3_3,"Проклятие, которое она наложила на меня в мире демонов... Ох. Даже не хочу вспоминать."
Sub1_Viska_4_3_4,"Что ж, пора избавиться от этого поганого лича!"
Sub1_Viska_4_4_1,"Попался, Мальдук!"
Sub1_Viska_4_4_2,А... Ты разрушила мое проклятие! Я так долго изучал и улучшал его!
Sub1_Viska_4_4_3,Как тебе удалось?!
Sub1_Viska_4_4_4,Хи-хи-хи. Это же человеческое тело. Пока у нас с ним заключена сделка...
Sub1_Viska_4_4_5,Я с ним ни за что не расстанусь!
Sub1_Viska_4_4_6,"Невероятно! Заклинание, над которым я работал годами, разрушено человеческой душой!"
Sub1_Viska_4_4_7,Черт... Тогда я препарирую тебя собственными руками!
Sub1_Viska_4_4_8,"Ха. Конечно, жду с нетерпением!"
Sub1_Viska_4_4_9,Я выпотрошу тебя и сожру!
Sub1_Viska_4_4_10,"Что ж. Давай посмотрим, надолго ли хватит твоего задора."
Sub1_Viska_4_4_11,"Восстань, Обригард!"
Sub1_Viska_4_4_12,"Восстаньте, мои лучшие солдаты!"
Sub1_Viska_4_4_13,Поймайте этого подлого демона и приведите ее ко мне!
Sub1_Viska_4_4_14,Хо-хо-хо!
Sub1_Viska_4_4_15,"Думаешь, низшие существа смогут меня остановить?"
Sub1_Viska_4_4_16,"Идите же сюда, мертвецы ходячие!"
Sub1_Viska_4_4_17,Я уничтожу вас всех!
Sub1_Viska_4_5_1,"Ах, черт!"
Sub1_Viska_4_5_2,Если бы не раны от Священного меча и Легиоса!
Sub1_Viska_4_5_3,Терпеть унижение от какого-то демона-предателя!
Sub1_Viska_4_5_4,Эх. На этот раз я отступлю!
Sub1_Viska_4_5_5,Нужно вернуться в Гаргосс и доложить командованию о сложившейся ситуации!
Sub1_Viska_4_5_6,"Хм. Я была уверена, что вырвала его душу... Он был под защитой еще одного заклинания?"
Sub1_Viska_4_5_7,Черт. Скользкий гад... Прям зла нет!
Sub1_Viska_4_5_8,"Гаргосс, говоришь... Хорошо. Посмотрим, чья возьмет."
Sub1_Viska_4_5_9,"Погоди, я до тебя еще доберусь... И разорву твою душу на кусочки!"
Sub1_Viska_4_5_10,Э...
Sub1_Viska_4_5_11,Это же... Хм.
Sub1_Viska_4_5_12,Становится все интереснее и интереснее.
