KEY,"English"
E_S1_Main7_29,"*Sigh*"
E_S1_Main7_30,"I really want a smoke really bad, especially today."
E_S1_Main7_31,"Lastly,"
E_S1_Main7_32,"coming from the Orvel Castle herself,"
E_S1_Main7_33,"Royal Technomagi, Annette!"
E_S1_Main7_34,"And her assistant, Kara!"
E_S1_Main7_35,"Whoo! Hello, everyone!"
E_S1_Main7_36,"The prize money is mine. All of you can go home now!"
E_S1_Main7_37,"Master, please try not to say anything that can draw attention to us."
E_S1_Main7_38,"Everyone is looking at us because of what you just said."
E_S1_Main7_39,"Ah hah hah, really?"
E_S1_Main7_40,"Well, it's okay!"
E_S1_Main7_41,"Kara, you'll take care of them all, right?"
E_S1_Main7_42,"Activate Anti-personnel mode! Wipe the floor with them!"
E_S1_Main7_43,"Roger that, Master."
E_S1_Main8_1,"Mwa hah hah, take the water bombs!"
E_S1_Main8_2,"Bwa hah, see how long you avoid bomb!"
E_S1_Main8_3,"Miruru and Lakrak are shooting a volley of water bombs while the other players are fighting each other!"
E_S1_Main8_4,"The others are taking cover."
E_S1_Main8_5,"Let's see how they handle this situation."
E_S1_Main8_6,"*Exhale*"
E_S1_Main8_7,"Ugyak!"
E_S1_Main8_8,"Ah, Lakrak was hit by Rodina's snipe shot! But..."
E_S1_Main8_9,"I... count on... you!"
E_S1_Main8_10,"Don't worry!"
E_S1_Main8_11,"Let's go, Miruru Pirates!"
E_S1_Main8_12,"Oooohhhh!"
E_S1_Main8_13,"Gyagyagyak!"
E_S1_Main8_14,"An army of gnolls and goblins sprang out of the sand, shooting water bombs!"
E_S1_Main8_15,"Isn't this cheating?"
E_S1_Main8_16,"Referee Gladi, what do you think?"
E_S1_Main8_17,"..."
E_S1_Main8_18,"It looked awesome, so it's okay!"
E_S1_Main8_19,"What? Even the Referee!"
E_S1_Main8_20,"Pirates like don't care about the rules!"
E_S1_Main8_21,"Let's go, guys!"
E_S1_Main8_22,"Shoot them with water!"
E_S1_Main8_23,"Heeek!"
E_S1_Main8_24,"I can't hit each and every single one of them!"
E_S1_Main8_25,"Whoa, they're so many."
E_S1_Main8_26,"This is why I brought the carrots. Take this!"
E_S1_Main8_27,"Piong!"
E_S1_Main8_28,"???"
E_S1_Main8_29,"Kwaaakkk!"
E_S1_Main8_30,"YELP!"
E_S1_Main8_31,"Kyak!"
E_S1_Main8_32,"Ah! Miruru and her subordinates!"
E_S1_Main8_33,"The gigantic carrot-shaped water balloon that fell from the sky exploded, taking them all out!"
E_S1_Main8_34,"What a turn of events! Incredible!"
E_S1_Main8_35,"Oooh, that's amazing!"
E_S1_Main8_36,"Kara, can you do something like that?"
E_S1_Main8_37,"Scanning my functions..."
E_S1_Main8_38,"Master, I have yet to develop the ability to summon and drop carrots from the moon."
E_S1_Main8_39,"I'd better add that to your to-be-added function list!"
E_S1_Main8_40,"Wow, good job, Luna!"
E_S1_Main8_41,"Then, the next... kyaaaah!"
E_S1_Main8_42,"Don't take this personally."
E_S1_Main8_43,"You were just in the wrong place at the wrong time."
E_S1_Main8_44,"Keh heh heh, die! Die! DIE!"
E_S1_Main8_45,"Look at the barrage of water! Dozens of powerful water bullets are hitting where Rodina and Luna are hiding!"
E_S1_Main8_46,"They'll get hit if they take even a step away from where they are!"
E_S1_Main8_47,"Oooh, I don't think this can move."
E_S1_Main8_48,"Amazing, so amazing!"
E_S1_Main8_49,"Is this the technomagic of the Empire?"
E_S1_Main8_50,"I've heard it's been developing a weapon that combines technomagic and mechanical engineering."
E_S1_Main8_51,"Hmpf, stay hidden."
E_S1_Main8_52,"Yaaaaaah!"
E_S1_Main8_53,"Kyaaaa!"
E_S1_Main8_54,"Aaaaaah!"
E_S1_Main8_55,"The water! It drilled through the rock!"
E_S1_Main8_56,"Both Rodina and Luna,"
E_S1_Main8_57,"even though they were hiding behind a rock, got hit by the water cannon and eliminated!"
E_S1_Main8_58,"As the supervisor, I don't want to intervene,"
E_S1_Main8_59,"but don't you think those water guns are way too powerful?"
E_S1_Main8_60,"This year's festival is not going as smoothly as I thought."
E_S1_Main8_61,"I'm glad I'm not the only one who thinks that."
E_S1_Main9_1,"We're down to the final 2 teams!"
E_S1_Main9_2,"Crow reloads his weapon!"
E_S1_Main9_3,"Mitra gives him covering fire, keeping Kara and Annette at bay!"
E_S1_Main9_4,"Kya hah hah hah!"
E_S1_Main9_5,"Why don't you poke your head out a little bit?"
E_S1_Main9_6,"Come on, bring it on!"
E_S1_Main9_7,"Shut up, mongrel."
E_S1_Main9_8,"I only joined this competition because you wouldn't leave me alone if I didn't."
E_S1_Main9_9,"Stop annoying me, or you'll regret later."
E_S1_Main9_10,"Sorry, but I can't do that."
E_S1_Main9_11,"Whatever you say, old man, I'm not scared!"
E_S1_Main9_12,"You're not my boss anymore, anyway!"
E_S1_Main9_13,"Kyah hah hah! Die! Die! Die!"
E_S1_Main9_14,"Kara, can't you do something about that?"
E_S1_Main9_15,"It's time to show them whose weapon is superior."
E_S1_Main9_16,"Roger that."
E_S1_Main9_17,"Activating the water gun, a modified version of magic cannon..."
E_S1_Main9_18,"Initializing wide-area cannon..."
E_S1_Main9_19,"Kya hah hah. Mm?"
E_S1_Main9_20,"Lower your head, mongrel!"
E_S1_Main9_21,"Wow, that's impressive!"
E_S1_Main9_22,"Not as impressive as your Akistra, though!"
E_S1_Main9_23,"It's not recharged yet. I can't do what I did last time."
E_S1_Main9_24,"You'd better hide until then."
E_S1_Main9_25,"Good job, Kara!"
E_S1_Main9_26,"Now, it's time to retaliate. Go, cutie!"
E_S1_Main9_27,"!!!"
E_S1_Main9_28,"Switching to Siege mode..."
E_S1_Main9_29,"Initializing rapid shot..."
E_S1_Main9_30,"*Whistle* What an incredible rate of fire! Its firepower is also impressive!"
E_S1_Main9_31,"It can drill through rock. Can that actually kill us?"
E_S1_Main9_32,"Referee, isn't this cheating?"
E_S1_Main9_33,"Oh wait, then you would've been cheating, too, old man."
E_S1_Main9_34,"Booooo, cheaters! Why are you playing so dirty?"
E_S1_Main9_35,"..."
E_S1_Main10_1,"They're neck and neck with each other!"
E_S1_Main10_2,"Both teams have incredible rate of fire!"
E_S1_Main10_3,"Is this the power of technomagic?"
E_S1_Main10_4,"Referee, don't you think both teams are cheating at this point?"
E_S1_Main10_5,"This is fun! It's okay!"
E_S1_Main10_6,"The Referee says it's okay!"
E_S1_Main10_7,"By the way, Referee, despite the amount of water flying around, you're completely dry!"
E_S1_Main10_8,"*Chuckle* I'm called the Beast of the Arena for a reason."
E_S1_Main10_9,"This is a piece of cake!"
E_S1_Main10_10,"Kara, are you ready?"
E_S1_Main10_11,"I am, Master. I'm fully charged."
E_S1_Main10_12,"Initializing the siege water cannon..."
E_S1_Main10_13,"Old man, are you not ready yet?"
E_S1_Main10_14,"I am now. Get out of my way, mongrel!"
E_S1_Main10_15,"Haaaaaah!"
E_S1_Main10_16,"Fire."
E_S1_Main10_17,"I can't tell"
E_S1_Main10_18,"if this is a festival or a battlefield."
E_S1_Main10_19,"So much water..."
E_S1_Main10_20,"It's salty because it's seawater."
E_S1_Main10_21,"....."
E_S1_Main10_22,"You're calm despite the situation. I'm envious of you."
E_S1_Main10_23,"Anyway, I wonder who won."
E_S1_Main10_24,"So much water!"
E_S1_Main10_25,"I can't see anything!"
E_S1_Main10_26,"Who do you think won?"
E_S1_Main10_27,"The winning team... The winning team is... Err?"
E_S1_Main10_28,"Kara! Crow!"
E_S1_Main10_29,"Both are down!"
E_S1_Main10_30,"Now, it's only up to Mitra and Annette!"
E_S1_Main10_31,"I can't wait to see who wins!"
E_S1_Main10_32,"Ah, I give up."
E_S1_Main10_33,"?!?!?!?!?!"
E_S1_Main10_34,"Doing this without Kara is pointless. I mean, I'm here to do some experimenting."
E_S1_Main10_35,"Let's just call it a day. That was fun!"
E_S1_Main10_35_1,"Such a shame for the prize, but I can't help it!"
E_S1_Main10_36,"...."
E_S1_Main10_37,"Hey! You can't do that!"
E_S1_Main10_38,"Bring it on! I still want to play..."
E_S1_Main10_39,"...."
E_S1_Main10_40,"Misbehaving mongrels like you deserve a good beating."
E_S1_Main10_41,"*Gasp*"
E_S1_Main10_42,"Ah, wait... old man..."
E_S1_Main10_43,"Got a hit... in bread basket... *Passes out*"
E_S1_Main10_44,"Err... Mm..."
E_S1_Main10_45,"So! Today's winning team is Mitra and Crow!"
E_S1_Main10_46,"Medical Team, please come and carry away the wounded!"
E_S1_Main10_47,"Ho ho ho. Sure, give us a minute!"
E_S1_Main10_48,"*Sigh* I really want a smoke right now..."
E_S1_Main10_49,"Hm..."
E_S1_Main10_50,"At least, nothing that forced us to intervene happened,"
E_S1_Main10_51,"but maybe it's necessary to add some new rules to next year's Summer Festival."
E_S1_Main10_52,"We can't have people running around with deadly water guns."
E_S1_Main10_53,"Good idea."
E_S1_Main11_1,"I've got a report from the Medical Team."
E_S1_Main11_2,"Fortunately, no one got seriously wounded."
E_S1_Main11_3,"The one named Mitra got punched in the solar plexus by his own teammate, Crow, and was carted away."
E_S1_Main11_4,"That Crow looked pretty strong."
E_S1_Main11_5,"His weapon didn't look like a toy, either."
E_S1_Main11_6,"Getting punched by that fist would've knocked me out, too."
E_S1_Main11_7,"Things have been pretty hectic since the festival began."
E_S1_Main11_8,"But fortunately, today's event is relatively safe."
E_S1_Main11_9,"The Festival of Health. It's celebrated to wish everyone in Orvelia good health."
E_S1_Main11_10,"It's the day when beneficial herbs and other medicinal ingredients,"
E_S1_Main11_11,"and health foods made of such ingredients are being sold."
E_S1_Main11_12,"It's also the day that you can learn many things about medicine."
E_S1_Main11_13,"Oooh, how interesting!"
E_S1_Main11_14,"Most summer festivals are all about playing and having fun."
E_S1_Main11_15,"It's a big event among the kingdom's reputed alchemists, potion makers, and doctors."
E_S1_Main11_16,"It's a good chance to see extremely rare ingredients, too."
E_S1_Main11_17,"Clause told me about it."
E_S1_Main11_18,"He can't come because of his duties,"
E_S1_Main11_19,"so he asked me to get some ingredients for him."
E_S1_Main11_20,"He said he wants to give them to Orphanage Principal Ricardo."
E_S1_Main11_21,"Ricardo, the commander of the Holy Knights, is like a father to him."
E_S1_Main11_22,"This is so like Clause. *Chuckle*"
E_S1_Main11_23,"Master, why don't you take care of your health, too?"
E_S1_Main11_24,"You're always cooped up in your lab, working for hours without moving around much."
E_S1_Main11_25,"Unlike me, you're not a machine. Your body can break easily."
E_S1_Main11_26,"Don't worry."
E_S1_Main11_27,"I'm not that old yet!"
E_S1_Main11_28,"I'll drink more health drinks from now on."
E_S1_Main11_29,"If I break, you can fix me."
E_S1_Main11_30,"But if you break, I can't."
E_S1_Main11_31,"Ooh, Kara, are you worried about me?"
E_S1_Main11_32,"Have you learned what it's like to be worried?"
E_S1_Main11_33,"Worried?"
E_S1_Main11_34,"Mm... I'm not sure."
E_S1_Main11_35,"I just said what came to mind."
E_S1_Main11_36,"Is that called being worried?"
E_S1_Main11_37,"It seems her experiment is going well. *Chuckle*"
E_S1_Main11_38,"Now, then let's go check"
E_S1_Main11_39,"how well the festival is going."
E_S1_Main12_1,"Heh heh heh, it's finally the day."
E_S1_Main12_2,"Hah hah hah. That's right. We've been waiting so long."
E_S1_Main12_3,"The time has come for us to realize our dream!"
E_S1_Main12_4,"Are you done with your experiment?"
E_S1_Main12_5,"I heard you tried out a new test subject yesterday."
E_S1_Main12_6,"Ho ho ho. Yes, a really healthy test subject."
E_S1_Main12_7,"Ah, the experience is still fresh in my mind."
E_S1_Main12_8,"Zzz... Zzz..."
E_S1_Main12_9,"Oh, he's sleeping pretty peacefully, considering he got punched in the solar plexus."
E_S1_Main12_10,"Do you think he's recovered already?"
E_S1_Main12_11,"Let him sleep. He'll wake up on his own soon."
E_S1_Main12_12,"This is not the first time he got punched by me, and it won't be the last."
E_S1_Main12_13,"I'm leaving. I've got business to attend to."
E_S1_Main12_14,"Oh, aren't you going to stay until the end of the festival?"
E_S1_Main12_15,"Tomorrow is the Festival of Health."
E_S1_Main12_16,"You're holding candy in your mouth because you're trying to quit smoking, aren't you?"
E_S1_Main12_17,"Maybe you can find some herbs or foods that can help you with your withdrawal symptoms."
E_S1_Main12_18,"Not interested."
E_S1_Main12_19,"Smoking isn't the only reason"
E_S1_Main12_20,"I've got this candy in my mouth."
E_S1_Main12_21,"Oh, how disappointing!"
E_S1_Main12_22,"Ho ho ho. Now that the obstacle is gone,"
E_S1_Main12_23,"how about we move on to the next treatment (experiment)?"
E_S1_Main12_24,"Heh, so how did it go?"
E_S1_Main12_25,"He got very healthy and bolted out of here right away, of course."
E_S1_Main12_26,"Oh, but he might have been foaming at the mouth at the same time."
E_S1_Main12_27,"I don't think he'll experience serious side effects, though. Ho ho ho."
E_S1_Main12_28,"Well, since the medicine is based on the werewolf blood that Yanne got for me,"
E_S1_Main12_29,"he might become hyperactive or run after the moon for a little while."
E_S1_Main12_30,"Heh heh, then this is a huge success!"
E_S1_Main12_31,"Ah, I think I've heard you procured another valuable test subject."
E_S1_Main12_32,"Ah hah hah, that's..."
E_S1_Main13_1,"Ho ho ho ho ho!"
E_S1_Main13_2,"Half-human half-demon... Who knew I'd get ahold of such a precious test subject so easily?"
E_S1_Main13_3,"Hey! What the hell!?"
E_S1_Main13_4,"I followed you because you said you'd give me pudding."
E_S1_Main13_5,"Why are you doing this to me!?"
E_S1_Main13_6,"Ho ho, you had your pudding."
E_S1_Main13_7,"Now, it's time you helped me with my experiment."
E_S1_Main13_8,"Hey, but no needles!"
E_S1_Main13_9,"I hate needles!"
E_S1_Main13_10,"Mm... How about we draw some blood from you first?"
E_S1_Main13_11,"Your Half-Demon blood will be a very valuable test material."
E_S1_Main13_12,"Aww! Hey! No! Take that away!"
E_S1_Main13_13,"This human is killing a Half-Demon! Help! Someone save this Half-Demon!"
E_S1_Main13_14,"Ho ho ho. It won't hurt."
E_S1_Main13_15,"It might sting a little bit at first."
E_S1_Main13_16,"Excuse me."
E_S1_Main13_17,"Mm? Did something pass us by?"
E_S1_Main13_18,"Huh? If it did, I didn't see it."
E_S1_Main13_19,"Epis! Where are you...?"
E_S1_Main13_20,"Mm?"
E_S1_Main13_21,"Ezekiel? What are you doing here?"
E_S1_Main13_22,"Oh, do you know him?"
E_S1_Main13_23,"Bah, couldn't you come earlier?"
E_S1_Main13_24,"Do something about this crazy woman!"
E_S1_Main13_25,"She keeps trying to draw my blood!"
E_S1_Main13_26,"Crazy woman? Oh, that's hurtful."
E_S1_Main13_27,"I just want to draw some blood for testing purposes."
E_S1_Main13_28,"Half-Demon blood is rare, so it's a very precious research material."
E_S1_Main13_29,"I hate needles!"
E_S1_Main13_30,"*Sigh* Fine."
E_S1_Main13_31,"How about I give you another cup of pudding? Will you let me?"
E_S1_Main13_32,"...!!!"
E_S1_Main13_33,"...."
E_S1_Main13_34,"Two. If you give two..."
E_S1_Main13_35,"Good."
E_S1_Main13_36,"*Sigh* Just get it over with, Ezekiel."
E_S1_Main13_37,"Epis just passed by."
E_S1_Main13_38,"We'd better go after her."
E_S1_Main13_39,"Hey."
E_S1_Main13_40,"Mm?"
E_S1_Main13_41,"I know you want to find her, but we're at a festival."
E_S1_Main13_42,"And festivals are supposed to be enjoyed. Even I know that."
E_S1_Main13_43,"But..."
E_S1_Main13_44,"That succubus probably came here to enjoy the festival, too. You know her."
E_S1_Main13_45,"And she's not going to go anywhere soon."
E_S1_Main13_46,"Who knows? She might be dancing with your lady happily somewhere."
E_S1_Main13_47,"..."
E_S1_Main13_48,"Just relax, dude."
E_S1_Main13_49,"I'll let you have one of my pudding cups."
E_S1_Main13_50,"Let's eat them and enjoy this festival for now."
E_S1_Main13_51,"Alright."
E_S1_Main13_52,"Err? Is it done already?"
E_S1_Main13_53,"Yes. You may leave now."
E_S1_Main13_54,"As a doctor, I don't lie to my patients."
E_S1_Main13_55,"Here, I'll put your pudding in your bag. Enjoy it."
E_S1_Main13_56,"Yippee! Pudding time!"
E_S1_Main13_57,"Wait, Ezekiel!"
E_S1_Main13_58,"Ho ho ho. Precious Half-Demon blood..."
E_S1_Main13_59,"I can't wait to make potions with this blood charged with powerful mana."
E_S1_Main13_60,"Replace the werewolf blood with the Half-Demon blood... And a little bit of belladonna... Oops, where did the time go?"
E_S1_Main13_61,"I'd better call it a day now."
E_S1_Main13_62,"Ho ho ho. Has everyone gone?"
E_S1_Main13_63,"Jane! Wake up. Let's go to the night market."
E_S1_Main13_64,"Let's go get some snacks."
E_S1_Main13_65,"Ooh..."
E_S1_Main13_66,"I see. I was curious how you got ahold of that Half-Demon blood since it's pretty hard to get."
E_S1_Main13_67,"Could you give me some of it later? Heh heh heh."
E_S1_Main13_68,"Sure thing. Ho ho ho."
E_S1_Main13_69,"It was because of you I could make such great potions for this year's festival."
E_S1_Main13_70,"This is all for the sake of..."
E_S1_Main13_71,"transforming poison into a world-class medicine!"
E_S1_Main14_1,"Hm, everything looks fine."
E_S1_Main14_2,"By the way, Annette, you bought so many potions."
E_S1_Main14_3,"Why do you need so many?"
E_S1_Main14_4,"I can go through them in a few days if I stay up all night, working."
E_S1_Main14_5,"I stock up on them whenever I can, to save money."
E_S1_Main14_6,"I hate it when I get a great idea in the middle of the night, but I can't try it because I'm tired."
E_S1_Main14_7,"Hm, what if you overdose on them?"
E_S1_Main14_8,"I've tested and verified that one cannot overdose on May's special potions."
E_S1_Main14_9,"You also cannot be poisoned by them."
E_S1_Main14_10,"I didn't know you gave her a feature to detect poison."
E_S1_Main14_11,"Oh, I never added that. It was one of her original features."
E_S1_Main14_12,"Mm, the last place to shop today is over there."
E_S1_Main14_13,"This is where the Medical Team's tents are."
E_S1_Main14_14,"Ah, there's a small stall in front of one."
E_S1_Main14_15,"Hello, hello!"
E_S1_Main14_16,"Welcome to Requina's General Store!"
E_S1_Main14_17,"I've got nothing but a wide collection of health products for today's festival."
E_S1_Main14_18,"Feel free to take a look around!"
E_S1_Main14_19,"!!!"
E_S1_Main14_20,"Be careful."
E_S1_Main14_21,"That poison is toxic."
E_S1_Main14_22,"Ah, that one over there, too."
E_S1_Main14_23,"That, that, and that, too."
E_S1_Main14_24,"Err? Are you buggy?"
E_S1_Main14_25,"I've had a lot of health drinks and medicines Requina prepared before,"
E_S1_Main14_26,"and I've never had a problem with them."
E_S1_Main14_27,"In fact, they work better than the others I tried!"
E_S1_Main14_28,"Are these strange-colored potions health drinks?"
E_S1_Main14_29,"Yes! They taste peculiar, and may make you feel a weird kind of tingly, but..."
E_S1_Main14_30,"The taste grows on you!"
E_S1_Main14_31,"Why don't you take a sip yourself? Heh heh."
E_S1_Main14_32,"...."
E_S1_Main14_33,"!!!!"
E_S1_Main14_34,"Chase! Are you okay, Chase?"
E_S1_Main14_35,"P-Princess..."
E_S1_Main14_36,"It's... delicious! Very much so!"
E_S1_Main14_37,"...."
E_S1_Main14_38,"Heh heh. Requina's General Store exists to promulgate the usefulness of poisons."
E_S1_Main14_39,"Poisons work differently, depending on the user."
E_S1_Main14_40,"They're used for assassination and other unsavory purposes, of course, but when used carefully, they can be as beneficial as medicinal herbs."
E_S1_Main14_41,"In fact, since they consist of substances unfamiliar to our bodies, they are absorbed quickly and provide more powerful effects than herbs."
E_S1_Main14_42,"Hm, I don't think I know exactly what you're saying, but..."
E_S1_Main14_43,"Healthy poisons? That's pretty strange."
E_S1_Main14_44,"There's also a new product that Mediana in the Medical Team and I have developed together!"
E_S1_Main14_45,"This is a good opportunity, Your Highness."
E_S1_Main14_46,"How'd you like to sample this freshly launched new product?"
E_S1_Main14_47,"This potion contains the blood of a half-human half-demon,"
E_S1_Main14_48,"and that combination of two conflicting energies generates explosive power, along with a healthy poison."
E_S1_Main14_49,"You can't find this new product anywhere else. Ho ho ho."
E_S1_Main14_50,"Hm."
E_S1_Main14_51,"Are you sure it's safe?"
E_S1_Main14_52,"The people over there just drank it."
E_S1_Main14_53,"Look how healthy they are!"
E_S1_Main14_54,"!?*@&!?*@&!?*@&"
E_S1_Main14_55,"You think they're healthy?"
E_S1_Main14_56,"They're so healthy that they can't stop moving."
E_S1_Main14_57,"It's okay, Your Highness. Moving so vigorously and sweating so profusely"
E_S1_Main14_58,"helps promote good health!"
E_S1_Main14_59,"Ho ho... Ho ho ho... Then, thank you for participating in our experiment."
E_S1_Main14_60,"Come on, Your Highness. It'll make you feel good. Heh heh heh..."
E_S1_Main14_61,"S-stop!"
E_S1_Main14_62,"I don't like that look in your eyes!"
E_S1_Main15_1,"*Huff, huff...*"
E_S1_Main15_2,"Are you alright, Princess?"
E_S1_Main15_3,"Yes, but..."
E_S1_Main15_4,"What about you? You took a few more sips while trying to protect me."
E_S1_Main15_5,"Mm...?"
E_S1_Main15_6,"I'm good."
E_S1_Main15_7,"Actually, I've never felt so good before in my life."
E_S1_Main15_8,"I told you, it's safe for the strong-minded, Your Highness."
E_S1_Main15_9,"Ah, but it might be different in his case."
E_S1_Main15_10,"He might be suppressing the potion's effects simply by brute strength."
E_S1_Main15_11,"Excuse me, but how'd you like to participate in my other experiments?"
E_S1_Main15_12,"I refuse."
E_S1_Main15_13,"My duty is to protect the Princess."
E_S1_Main15_14,"Oh, that's a bit disappointing. Ho ho ho..."
E_S1_Main15_15,"*Sigh* You could've made an interesting research subject..."
E_S1_Main15_16,"If Chase is okay, then so should I!"
E_S1_Main15_17,"My stomach is used to many different types of health drinks, anyway!"
E_S1_Main15_18,"Master, that's 100% pure toxin."
E_S1_Main15_19,"It's dangerous to ingest..."
E_S1_Main15_20,"*Gulp*"
E_S1_Main15_21,"!!!!"
E_S1_Main15_22,"...."
E_S1_Main15_23,"Mm? It's delicious! So sweet!"
E_S1_Main15_24,"Ooh, I can feel the power flowing in me!"
E_S1_Main15_25,"Ah, I don't have time for this. The lab! Yes, I must go to the lab!"
E_S1_Main15_26,"Kara, let's go back to our lab! I've got a new experiment to work on!"
E_S1_Main15_27,"Yippee!"
E_S1_Main15_28,"She's strong-minded, but in a different sense."
E_S1_Main15_29,"In a way, she resembles Mediana, too."
E_S1_Main15_30,"*Sigh...*"
E_S1_Main16_1,"*Ahem*"
E_S1_Main16_2,"Every day has been mayhem since the festival began,"
E_S1_Main16_3,"and somehow we've come this far."
E_S1_Main16_4,"It's the 4th night. The highlight of the Summer Festival. It's a special event that's perfect for a hot night."
E_S1_Main16_5,"A spooky walking course to test your bravery!"
E_S1_Main16_6,"Bravery?"
E_S1_Main16_7,"Bravery."
E_S1_Main16_8,"Courageous behavior or character."
E_S1_Main16_9,"One's ability to overcome fear and stay calm..."
E_S1_Main16_10,"A-ahem!"
E_S1_Main16_11,"The dictionary feature I added the other day is working well. Ah hah hah hah..."
E_S1_Main16_12,"Master, you shouldn't keep adding all kinds of features to my body..."
E_S1_Main16_13,"Anyway, tonight's bravery test will be taken by groups of people,"
E_S1_Main16_14,"just like the water gun competition two days ago."
E_S1_Main16_15,"There are multiple entrances. We should go in through different entrances,"
E_S1_Main16_16,"and meet after the bravery test."
E_S1_Main16_17,"A-are we doing this in teams of two again?"
E_S1_Main16_18,"Hm... Then, can my team spook the people instead?"
E_S1_Main16_19,"I want to see how well Kara can spook people."
E_S1_Main16_20,"Mm, that role is already filled."
E_S1_Main16_21,"I'm sorry, but we can't do that."
E_S1_Main16_22,"For now, join the event as normal participants to monitor it."
E_S1_Main16_23,"Gah!"
E_S1_Main16_24,"Th-then, I'll collect data that way!"
E_S1_Main16_25,"I can find out how to spook Kara, for instance."
E_S1_Main16_26,"I'm a machine. I do not think I am capable of being frightened..."
E_S1_Main16_27,"Am I wrong if I think Annette is moving faster than usual?"
E_S1_Main16_28,"Mm. She looks like she's in a hurry for some reason."
E_S1_Main16_29,"She's excited, maybe?"
E_S1_Main16_30,"Ho ho ho. I disagree."
E_S1_Main16_31,"At least, one of us is going to enjoy the festival tonight."
E_S1_Main17_1,"It's dark, so dark!"
E_S1_Main17_2,"How long do I have to walk?"
E_S1_Main17_3,"Master, what is it like to be scared?"
E_S1_Main17_4,"Scared? Ah, you mean fear."
E_S1_Main17_5,"I can't tell you because I'm not scared."
E_S1_Main17_6,"I-in fact, I can't wait to see how they're going to try to scare me!"
E_S1_Main17_7,"So, you're not agitated. You're excited because of your curiosity, Master?"
E_S1_Main17_8,"Huh? S-sure, you can say that!"
E_S1_Main17_9,"Heeek! There's something faint over there!"
E_S1_Main17_10,"..."
E_S1_Main17_11,"...??"
E_S1_Main17_12,"Mm, what is this?"
E_S1_Main17_13,"..."
E_S1_Main17_14,"*Mumble mumble*"
E_S1_Main17_15,"It's mumbling something."
E_S1_Main17_16,"*Sigh* This happens all the time."
E_S1_Main17_17,"I'm either exorcised or purified,"
E_S1_Main17_18,"even though I did nothing wrong to humans."
E_S1_Main17_19,"Enough is enough!"
E_S1_Main17_20,"Enng? Err? Nngg?"
E_S1_Main17_21,"No... A real ghost!?"
E_S1_Main17_22,"Hah hah, hah hah hah. This is a trick, right?"
E_S1_Main17_23,"There's no way such an unscientific thing can happen, right?"
E_S1_Main17_24,"Analyzing..."
E_S1_Main17_25,"I don't detect any vital energy from it. Or magical traces."
E_S1_Main17_26,"Constituents: Ectoplasm. This is a real ghost."
E_S1_Main17_27,"Heeeeek!?"
E_S1_Main17_28,"Kwaakkk! Enough is enough!"
E_S1_Main17_29,"Tonight, we're taking our revenge!"
E_S1_Main17_30,"We'll make the humans pay for ignoring and mistreating us!"
E_S1_Main17_31,"Starting with you!"
E_S1_Main17_32,"Wagggghhhh!"
E_S1_Main17_33,"Kyaaaak!"
E_S1_Main17_34,"Are you scared, Master?"
E_S1_Main17_35,"Of course, I am!"
E_S1_Main17_36,"It's a ghost! A ghost!"
E_S1_Main17_37,"Is it your fear that's making your energy circulate so rapidly?"
E_S1_Main17_38,"Recording this in my database..."
E_S1_Main17_39,"I experiment on you, not the other way around!"
E_S1_Main18_1,"Kyaaaak!"
E_S1_Main18_2,"Mm, everyone seems to be having fun."
E_S1_Main18_3,"By the way, there's nothing much going on here."
E_S1_Main18_4,"We met a few people in monster costumes on our way here,"
E_S1_Main18_5,"and for some reason, they avoided us."
E_S1_Main18_6,"I think I know why."
E_S1_Main18_7,"?"
E_S1_Main18_8,"Nothing."
E_S1_Main18_9,"Mm? I see something over there. Other participants, maybe."
E_S1_Main18_10,"Bah, this is boring. I had much more fun barbecuing."
E_S1_Main18_11,"It's no surprise, though. Nothing can scare great Demon Viska."
E_S1_Main18_12,"I agree. I don't think there's anything that can scare you Demons."
E_S1_Main18_13,"By the way, I've got a question."
E_S1_Main18_14,"That power in your right arm..."
E_S1_Main18_15,"Where did you get it?"
E_S1_Main18_16,"Hm, so you want to know about my arm?"
E_S1_Main18_17,"Well, alright, I'll tell you."
E_S1_Main18_18,"It's the power of the cursed blood"
E_S1_Main18_19,"of the great Demon Lucikiel!"
E_S1_Main18_20,"..."
E_S1_Main18_21,"What about you? That arm of yours is radiating some potent darkness energy."
E_S1_Main18_22,"Ah, it's the eye of the ancient monster that faces the truth."
E_S1_Main18_23,"I once looked into the Abyss for the sake of my revenge."
E_S1_Main18_24,"And it looked into me, too."
E_S1_Main18_25,"..."
E_S1_Main18_26,"Geez, good for you."
E_S1_Main18_27,"Men are attracted to darkness."
E_S1_Main18_28,"Whatever!"
E_S1_Main18_29,"Let's go farther."
E_S1_Main18_30,"I'm not ready to quit, just yet."
E_S1_Main18_31,"...."
E_S1_Main18_32,"Demons!"
E_S1_Main18_33,"Kyaaaak!"
E_S1_Main18_34,"Geez, you startled..."
E_S1_Main18_35,"Ack, Angels!"
E_S1_Main18_36,"Whoa, let's run!"
E_S1_Main18_37,"They're not edible, smell like doves, and they're extremely annoying!"
E_S1_Main18_38,"..."
E_S1_Main18_39,"Waaaah!"
E_S1_Main18_40,"Stop attacking! This is unfair!"
E_S1_Main18_41,"I'm not even a Demon... Wah!"
E_S1_Main18_42,"Even if you're a dweller of the earth, you've been tainted by darkness. You are to be exterminated!"
