KEY,Thai
ROYALDUNGEON_LOADING_TIP_2,สามารถรับทองจำนวนมากได้ที่ท้องพระคลังโบราณ\nท้าทายในชั้นที่สูงขึ้นเพื่อรับทองมากขึ้น!
ROYALDUNGEON_LOADING_STORY_1,Loman ปกป้องสถานที่แห่งนี้อยู่คนเดียว\nเขาแกะสลักไม้ทุกวัน
ROYALDUNGEON_LOADING_STORY_2,ผู้ที่ซื่อสัตย์และได้รับความไว้วางใจเท่านั้นที่จะสามารถปกป้องท้องพระคลังโบราณแห่ง Orvel ได้
ROYALDUNGEON_LOADING_STORY_3,เรียกได้ว่าเป็นต้นกำเนิดของความยิ่งใหญ่แห่งราชวงศ์\nเพราะสิ่งนี้จึงทำให้หลายๆคนพยายามคุกคามราชวงศ์
ROYALDUNGEON_LOADING_STORY_4,ยังไม่มีใครค้นพบว่าที่นี่ใครเอาสิ่งนี้มาเก็บสะสมไว้ที่นี่\nมีเพียงแค่การคาดเดามากมายเท่านั้น
PRISON_COMMON_LOADING_TIP_1,ต้องเข้าใจความพิเศษของแต่ละพื้นที่จึงจะสามารถเคลียร์ได้\nอย่าลืมตรวจสอบคุณสมบัติของมอนสเตอร์
PRISON_COMMON_LOADING_TIP_2,หากต้องการให้วีรบุรุษแข็งแกร่งขึ้นต้องอัพเกรดคุณสมบัติสกิล!
PRISON_COMMON_LOADING_TIP_3,หากใช้หนังสือสกิลที่ได้จากคุกใต้ดิน\nจะสามารถอัพเกรดสกิลของวีรบุรุษได้
PRISON_COMMON_LOADING_STORY_1,หากอยากรู้ว่าต้องทำยังไงให้พวกนักโทษสงบได้\nลองคุยกับ Nicky ดูสิ
PRISON_COMMON_LOADING_STORY_2,อาวุธของ Nicky กระบองแห่งการดัดนิสัย เป็นสิ่งที่นำความสงบสุขมาสู่คุกใต้ดิน
PRISON_COMMON_LOADING_STORY_3,หากเข้าไปในคุกใต้ดินและยุ่งกับความชั่วร้ายล่ะก็\nลืมความคิดที่จะมีชีวิตรอดไปได้เลย
CONQUEST_COMMON_LOADING_TIP_1,สามารถประลองพิชิตได้แชปเตอร์ละ 3 ครั้งต่อวัน
CONQUEST_COMMON_LOADING_TIP_2,หากต้องการเพิ่มเลเวลวีรบุรุษอย่างรวดเร็ว อย่าลืมเข้าประลองพิชิต!
HIDEOUT_COMMON_LOADING_TIP_1,สามารถเข้าดันเจี้ยนระดับสูงของแต่ละแชปเตอร์ได้ 3 ครั้งต่อวัน
HIDEOUT_COMMON_LOADING_TIP_2,หากชิ้นส่วนไม่เพียงพอ ลองใช้บูสเตอร์รางวัลดูสิ
HIDEOUT_COMMON_LOADING_TIP_3,ชิ้นส่วนและแก่นแท้คือวัตถุดิบสำคัญในวิวัฒนาการ/จุติ\nต้องรวบรวมวัตถุดิบที่จำเป็นอยู่เสมอ!
CHALLENGETOWER_COMMON_LOADING_TIP_1,อย่าลืมว่าหอคอยแห่งความท้าทายจะถูกรีเซ็ตทุกวันที่ 1 ของเดือน!!
CHALLENGETOWER_COMMON_LOADING_TIP_2,จะได้รับลูกบากศ์แห่งความท้าทาย 1 ชิ้นทุก 2 ชั่วโมง\nรับชิ้นส่วนวัตถุโบราณได้จากการประลอง
CHALLENGETOWER_COMMON_LOADING_TIP_3,หากต้องการรับชิ้นส่วนวัตถุโบราณจำนวนมาก ลองใช้บูสเตอร์รางวัลดูสิ
CHALLENGETOWER_COMMON_LOADING_TIP_4,หากรวบรวมชิ้นส่วนวัตถุโบราณครบ 1000 ชิ้นแล้วอย่าลืมรวมศิลาวิญญาณ!\nสามารถรับวัตถุโบราณชั้นดีได้
CHALLENGETOWER_LOADING_TIP_66F_1,โกเลมเวทมนตร์โบราณทำให้ศัตรูตกอยู่ในสถานะไฟช็อตต่อเนื่องและทนความเสียหายเวทรุนแรง\nลองใช้ดีลเลอร์ระยะไกลหรือต้านทานสถานะผิดปกติดู
CHALLENGETOWER_LOADING_TIP_67F_1,โทเทมโครงกระดูกจะเรียกทหารโครงกระดูกออกมาจำนวนมากเป็นระยะๆ\nลองใช้วีรบุรุษที่มีสกิลการโจมตีเป็นบริเวณกว้างดู
CHALLENGETOWER_LOADING_TIP_68F_1,Manticore ใช้สกิลที่สร้างความเสียหายอย่างรุนแรงแก่ศัตรูในบริเวณใกล้เป็นระยะๆ\nลองใช้สกิลยกเลิกความเสียหายดู
CHALLENGETOWER_LOADING_TIP_69F_1,รูปปั้นหินหัวมังกรจะยิงขีปนาวุธที่ทำให้ศัตรูในแนวหน้าของตนเองตายทันทีเป็นระยะๆ\nลองใช้สกิลยกเลิกความเสียหรือสกิลเคลื่อนย้ายดู
CHALLENGETOWER_LOADING_TIP_72F_1,ในสถานะต้านทานสถานะผิดปกติ จะไม่ได้รับความเสียหายจากการโจมตีของบาบาเรียนแห่งดินแดนน้ำแข็ง Gau
CHALLENGETOWER_LOADING_TIP_73F_1,ราชินีฮาร์ปี้จะใช้สกิลที่ทำให้ศัตรูที่อยู่บริเวณใกล้ตายทันทีเป็นระยะๆ\nลองใช้สกิลยกเลิกความเสียหายดู
CHALLENGETOWER_LOADING_TIP_74F_1,หากพวกลาวาที่โกเลมลาวาลุกไหม้เรียกมารวบรวมเกจได้ จะทำให้เกิดความเสียหายเวทรุนแรง\nใช้วีรุบุรษที่มีการโจมตีบริเวณกว้างเพื่อกำจัดพวกลาวาอย่างรวดเร็ว
CHALLENGETOWER_LOADING_TIP_75F_1,เมื่อผ่านเวลาที่กำหนด Infira จะบินลงมากลางอากาศและสร้างความเสียหายบริเวณกว้างต่อเนื่อง\nทำลายพลังของ Infira ด้วยการใช้สกิลสถานะผิดปกติ
CHALLENGETOWER_LOADING_TIP_76F_1,Crow จะใช้สกิลแข็งแกร่งอย่างต่อเนื่อง\nต้องป้องกันสกิลของ Crow ด้วยการใช้ถานะผิดปกติอย่างต่อเนื่อง
CHALLENGETOWER_LOADING_TIP_77F_1,ตะเกียงแห่งนรกจะทำให้เกิดความเสียหายต่อเนื่องรุนแรงในอาณาเขตของตน\nหรือเมื่อถูกโจมตีด้วยสกิลสถานะผิดปกติตามจำนวนที่กำหนดจะต้านทานสถานะผิดปกติชั่วคราว
CHALLENGETOWER_LOADING_TIP_78F_1,สกิลของ Mirianne จะโจมตีเป้าหมายที่มีพลังป้องกันเวทต่ำที่สุด\nลองป้องกันวีรบุรุษตัวดังกล่าวและโจมตีดู
CHALLENGETOWER_LOADING_TIP_79F_1,หัวหน้าพลโล่หนักแห่งกองทัพจักรวรรดิมีพลังการป้องกันสูงมาก และถึงจะไม่โจมตี\nแต่หากถูกโจมตีคริติคอลเป็นเวลาต่อเนื่องจะเดือดดาล
CHALLENGETOWER_LOADING_TIP_80F_1,ยิ่ง Lucikiel ดูดซึมพลังแห่งคริสตัลมากเท่าไหร่จะยิ่งแข็งแกร่งมากขึ้นเท่านั้น\nจะต้องหยุดการดูดซึมอย่างรวดเร็วด้วยการใช้สถานะผิดปกติรุนแรง
CHALLENGETOWER_LOADING_TIP_80F_2,Lucikiel สามารถสามารถฟื้นฟู HP ได้ดี\nลองใช้เอฟเฟคลดการฟื้นฟูดู
CHALLENGETOWER_LOADING_STORY_1,Dosarta อยากจะสร้างวัตถุโบราณล้ำค่าแก่มนุษย์จึงหมั่นฝึกฝนอย่างขยันขันแข็ง\nเพราะงั้นชิ้นส่วนวัตถุโบราณมากมายก็เลย..
CHALLENGETOWER_LOADING_STORY_2,ราชวงศ์เอลฟ์คอยปกป้องหอคอยแห่งความท้าทายจากรุ่นสู่รุ่น
CHALLENGETOWER_LOADING_STORY_3,ในการปกป้องหอคอยคนเดียวก็ดูจะยาวนานมากหากดูตามเวลาของมนุษย์\nคราวหน้าจะส่งไปประลองสองสามคนดีไหมนะ
CHALLENGETOWER_LOADING_STORY_4,Selene ไปเยี่ยม Dosarta ที่หอคอยแห่งความท้าทายบ้างบางครั้ง
CHALLENGETOWER_LOADING_STORY_5,ไม่มีใครรู้ว่าทำไมหอคอยแห่งนี้ถึงได้ชื่อว่าหอคอยแห่งความท้าทาย\nถูกเรียกมามาแบบนั้นตั้งแต่เมื่อใดก็ไม่รู้
ORDEALTOWER_COMMON_LOADING_TIP_1,วีรบุรุษความมืดแห่งการพิสูจน์ตนแข็งแกร่งมาก ระวังให้ดี!
ORDEALTOWER_COMMON_LOADING_TIP_2,รับหินแห่งพลังที่ไม่สิ้นสุดได้ผ่านการสร้างด้วยชิ้นส่วนแห่งพลังที่ไม่สิ้นสุด
ORDEALTOWER_COMMON_LOADING_TIP_3,หอคอยแห่งการพิสูจน์ตนจะถูกรีเซ็ตทุกวันจันทร์
ORDEALTOWER_COMMON_LOADING_STORY_1,ที่จริงแล้วทุกคนสงสัยว่าภายใต้ฮู้ดของ Hillia เป็นยังไง
ORDEALTOWER_COMMON_LOADING_STORY_2,ผู้ที่เอาชนะจิตใจภายในของตนเองได้เท่านั้นถึงจะสามารถรับพลังที่แท้จริงได้
ORDEALTOWER_COMMON_LOADING_STORY_3,บางครั้งจิตใจภายในของตนก็มาในรูปลักษณ์ความสว่าง บางครั้งก็มาในรูปลักษณ์ความมืด
ORDEALTOWER_COMMON_LOADING_STORY_4,หนทางจะปรากฏเมื่อสามารถเอาชนะตนเอง\nและจะทำให้วีรบุรุษแข็งแกร่งขึ้นอีกหนึ่งขั้น
DRAGONRAID_COMMON_LOADING_TIP_1,สามารถรับอุปกรณ์ระดับตำนานได้จากประลองเรด
DRAGONRAID_COMMON_LOADING_TIP_2,อย่าลืมเซ็ตเอฟเฟคเมื่อสวมใส่อุปกรณ์ระดับตำนาน!
DRAGONRAID_COMMON_LOADING_TIP_3,เมื่อใช้สกิลสถานะผิดปกติจะลดเกจสถานะผิดปกติลงทั้งหมดและล้มมังกรลงได้
DRAGONRAID_COMMON_LOADING_TIP_4,เหรียญมังกรที่ได้จากเรดมังกรสามารถใช้ได้ที่โรงตีเหล็ก\nสามารถใช้เหรียญมังกรซื้ออุปกรณ์ระดับตำนานและไอเทมหลากหลายได้!
DRAGONRAID_COMMON_LOADING_STORY_1,เพราะว่านักรบเข้ามาต่อสู้ทุกวัน พวกมังกรก็เลยเหนื่อย
REDDRAGONRAID_COMMON_LOADING_TIP_1,เปลวไฟของ Temeraire จะแผดเผาวีรบุรุษ ระวังความเสียหายต่อเนื่อง
REDDRAGONRAID_COMMON_LOADING_STORY_1,รังของ Temeraire อยู่ ณ ใจกลางของภูเขาไฟ Dragia เป็นมังกรแดงโบราณที่ดูแลปกป้องโลก
REDDRAGONRAID_COMMON_LOADING_STORY_2,Temeraire มีพลังแห่งลาวาและเปลวเพลิง\nบางครั้งก็ไปยังมนุษย์โลกในฐานะช่างตีเหล็กและใช้พลังนั้น
BLUEDRAGONRAID_COMMON_LOADING_TIP_1,Scalaxia สามารถต้านทานความเสียหายเวทได้
BLUEDRAGONRAID_COMMON_LOADING_TIP_2,ทำลายเสาน้ำแข็ง! หากระเบิดจะสามารถสร้างความเสียหายอย่างมาก
BLUEDRAGONRAID_COMMON_LOADING_STORY_1,Scalaxia มีอาณาเขตอยู่ ณ ชายขอบภูเขา Windland ดินแดนเหมันต์ทางเหนือ\nเป็นมังกรน้ำแข็งโบราณที่ทำรังอาศัยอยู่ที่ Turandana อย่างเงียบๆ
BLUEDRAGONRAID_COMMON_LOADING_STORY_2,เป็นเผ่าพันธุ์เดียวกับมังกรน้ำแข็ง ร่างของ Scalaxia เต็มไปด้วยความเยือกเย็น\nทำให้บริเวณรอบข้างกลายเป็นน้ำแข็งไปด้วยพลังความเย็นนี้
GREENDRAGONRAID_COMMON_LOADING_TIP_1,พิษของ Zyrrkinoth จะถูกลบล้างหาก HP เต็ม
GREENDRAGONRAID_COMMON_LOADING_TIP_2,ต้องจัดการหนอนพิษและลูกมังกรพิษอย่างรวดเร็ว
GREENDRAGONRAID_COMMON_LOADING_STORY_1,Zyrrkinoth เป็นมังกรพิษโบราณที่เคยยึดครอง Grimvine\nหนองน้ำแห่งความตายที่ตั้งอยู่ตอนเหนือ ณ ที่ราบ Galluah
GREENDRAGONRAID_COMMON_LOADING_STORY_2,Zyrrkinoth เป็นผู้รักธรรมชาติและอยู่ในรังร่วมกับสิ่งมีชีวิตอื่นอย่างน่ามหัศจรรย์\nโดยเฉพาะสไลม์ ซึ่งได้รับการเลี้ยงดูอย่างทะนุถนอม เป็นมังกรที่แปลกประหลาดมาก
BLACKDRAGONRAID_COMMON_LOADING_TIP_1,Armarta จะพ่นเปลวเพลิงแห่งความมืดทำให้ศัตรูที่อยู่ระยะไกลอ่อนแอลง
BLACKDRAGONRAID_COMMON_LOADING_TIP_2,ระวังสายฟ้าของ Armarta ที่ปล่อยลงมา!
BLACKDRAGONRAID_COMMON_LOADING_STORY_1,Armarta มังกรดำโบราณทรราชแห่ง Ashen Peak\nที่เป็นซากโบราณสถานทางใต้ของชายฝั่ง Arrovina Shore
BLACKDRAGONRAID_COMMON_LOADING_STORY_2,พลังแข็งแกร่งของ Armarta เมื่อเทียบกับมังกรถือว่าอยู่ในระดับที่สูง\nและความโอหังที่มีนั้นก็สูงเทียมฟ้าเช่นกัน
DRAGONRAIDHARD_COMMON_LOADING_TIP_1,อัพเกรดอุปกรณ์ผ่านมนตรา!\nม้วนหนังสือมนตรานั้นสามารถใช้ได้ที่โรงตีเหล็ก
DRAGONRAIDHARD_COMMON_LOADING_TIP_2,สามารถรับออปชั่นแตกต่างออกไปขึ้นอยู่กับม้วนหนังสือมนตรา
DRAGONRAIDHARD_COMMON_LOADING_TIP_3,เคลียร์ภารกิจเรดทุกสัปดาห์เพื่อรับม้วนหนังสือมนตราระดับตำนาน!
REDDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Temeraire จะบล็อคความเสียหายกายภาพในโหมดยาก
REDDRAGONRAIDHARD_COMMON_LOADING_TIP_2,หากได้รับความเสียหายจากลมหายใจเพลิง\nจะต้องลบล้างคำสาปแห่งเปลวเพลิงผ่านการโจมตี
BLUEDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Scalaxia จะทำให้ศัตรูอยู่สถานะแช่แข็งบ่อยมากขึ้นเมื่ออยู่ในโหมดยาก\nลองใช้การต้านทานดูสิ!
BLUEDRAGONRAIDHARD_COMMON_LOADING_TIP_2,ทำลายเสาน้ำแข็ง! หากผ่านไป 20 วินาทีเสาน้ำแข็งจะระเบิดและสร้างความเสียหายอย่างมาก
GREENDRAGONRAIDHARD_COMMON_LOADING_TIP_1,พิษของ Zyrrkinoth จะถูกลบล้างหาก HP เต็ม
GREENDRAGONRAIDHARD_COMMON_LOADING_TIP_2,Zyrrkinoth มีความต้านทานคริติคอลแข็งแกร่งในโหมดยาก\nจะต้องทำให้อัตราคริติคอลสูงขึ้นกว่าเดิม!
BLACKDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Armarta จะลดความเสียหายที่ได้รับจากวีรบุรุษในระยะไกลลงอย่างมาก\nลองใช้วีรบุรุษในระยะใกล้ดูสิ!
BLACKDRAGONRAIDHARD_COMMON_LOADING_TIP_2,หาก Armarta เพิ่มพลังกายุจะทำให้ได้รับดีบัฟรุนแรง\nต้องลบล้างเอฟเฟคบวกเพื่อขัดขวางการก่อพายุให้ได้
WORLDBOSS_COMMON_LOADING_TIP_1,คริสตัลแห่งพลังนั้นสามารถแลกเปลี่ยนเป็นวัตถุโบราณที่แข็งแกร่งได้ที่ Loman NPC
WORLDBOSS_COMMON_LOADING_TIP_2,บอสโลกจะเปลี่ยนไปทุกวันจันทร์\nลองท้าทายบอสใหม่ดูสิ!
WORLDBOSS_COMMON_LOADING_TIP_3,บอสโลกเป็นการแข่งขันร่วมกับผู้เล่นทั่วโลก!
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_TIP_1,การโจมตีที่สร้างความเสียหายเวทจะมีผลอย่างมากกับ Mountain Fortress
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_TIP_2,เมื่อ Mountain Fortress ล้มลง ความเสียหายที่ได้รับจะเพิ่มขึ้นอย่างมาก ลองโจมตีดู!
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_TIP_3,เมื่ออยู่ในโหมดต้านทาน ต้องระวังสกิลหิมะถล่ม
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_1,ว่ากันว่าตอนที่ Mountain Fortress ถูกสร้าง รูปลักษณ์ของมันเป็นเพียงแค่หิน
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_2,สิ่งที่ปลุก Mountain Fortress คือการที่ปีศาจรุกรานสาธารณรัฐ Gray เมื่อครั้งแรก
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_3,Theo ได้เปลี่ยนเส้นทางชีวิตไปจากการที่ Mountain Fortress โจมตีสาธารณรัฐ Gray\nMountain Fortress ที่ถูกปลุกยังคงวนเวียนอยู่บริเวณภูเขารวมไปถึงพื้นที่อาณาจักรสิ่งประดิษฐ์เวท
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_4,เพื่อที่จะต้านทานเผ่าปีศาจ Mountain Fortress ก็ถูกปลุกขึ้นในสาธารณรัฐ Gray\nแต่ผลสุดท้ายสาธารณรัฐ Gray ก็กลับล่มสลายเพราะ Mountain Fortress
WORLDBOSS_PROTIANUS_LOADING_TIP_1,การโจมตีที่สร้างความเสียหายกายภาพจะมีผลอย่างมากกับ Protianus
WORLDBOSS_PROTIANUS_LOADING_TIP_2,หากต้องการหนีออกจากคุกวารี จะต้องสร้างความเสียหายกายภาพให้ได้มากที่สุดอย่างรวดเร็ว
WORLDBOSS_PROTIANUS_LOADING_TIP_3,เมื่อ Protianus ล้มลง ความเสียหายที่ได้รับจะเพิ่มขึ้นอย่างมาก ลองโจมตีดู!
WORLDBOSS_PROTIANUS_LOADING_STORY_1,หากต้องการความตื่นเต้นในการเล่นเซิร์ฟ\nการขอให้ Protianus ช่วยก็เป็นอีกวิธีที่ดี
WORLDBOSS_PROTIANUS_LOADING_STORY_2,ราชาแห่งแอตแลนติส ผู้เป็นอมตะที่ร่างสร้างจากน้ำ\nว่ากันว่าจะทำให้เกิดพายุและโจมตีผู้ที่ทำลายอาณาจักรตนเอง
WORLDBOSS_XANADUS_LOADING_TIP_1,Xanadus ใช้ใจกลางโลกันตร์ในการต่อสู้
WORLDBOSS_XANADUS_LOADING_TIP_2,เมื่อ Xanadus ใช้สกิลฝันร้ายจากอเวจีจะเกิดระเบิดและสร้างความเสียหายรุนแรง
WORLDBOSS_XANADUS_LOADING_TIP_3,หากไม่ทำให้อัตราการรักษาของ Xanadus ลดลง มันจะแข็งแกร่งขึ้นเรื่อยๆ\nลองใช้เอฟเฟคการลดอัตราการรักษาดูสิ
WORLDBOSS_XANADUS_LOADING_STORY_1,ที่จริงแล้ว Xanadus สามารถพูดได้\nแต่เราแค่ไม่เข้าใจเท่านั้น
WORLDBOSS_XANADUS_LOADING_STORY_2,Xanadus ในอดีตกาลเคยเป็นเทพธิดาที่ได้รับความเคารพแห่งอาณาจักรใต้ดินที่หายไปจากประวัติศาสตร์
WORLDBOSS_XANADUS_LOADING_STORY_3,ในฐานะ 'เทพธิดา' เธอมีหน้าที่อยู่หนึ่งอย่างคือ\nการรับฟังและอวยพรบรรดาผู้ศรัทธาที่เข้ามาฝ่าฟันบททดสอบ
TREASUREHOUSE_LOADING_TIP_1,ผู้รับใช้ยกกระเป๋าแห่งทองจะได้รับความเสียหาย 1 หน่วยโดยไม่สนใจพลังโจมตีของวีรบุรุษ\nลองใช้วีรบุรุษที่โจมตีได้อย่างรวดเร็ว
TREASUREHOUSE_LOADING_TIP_2,ทรัพย์สินการเข้าคลังสมบัติ 'ทองคำแท่งแห่งราชินีทองคำ'\nสามารถสร้างจาก 'ผงทองคำแห่งราชินีทองคำ' ซึ่งได้รับจากการใช้สเตมิน่า
LABYRINTH_COMMON_LOADING_TIP_1,เขาวงกตหลวงใต้ดินจะถูกรีเซ็ตทุกวันที่ 16 ของทุกเดือน อย่าลืมท้าทายดูล่ะ!
LABYRINTH_COMMON_LOADING_TIP_2,เอฟเฟคพิเศษของเขาวงกตหลวงใต้ดินจะต่างกันออกไปทุกการรีเซ็ต
LABYRINTH_KNIGHT_LOADING_TIP_1,ในเขาวงกตแห่งการป้องกัน อัศวินสามารถรับเอฟเฟคเพิ่ม HP ได้\nเพราะงั้นอย่าลืมใช้อัศวินล่ะ!
LABYRINTH_KNIGHT_LOADING_TIP_2,ยิ่ง HP สูงจะยิ่งได้เปรียบในเขาวงกตแห่งการป้องกัน
LABYRINTH_KNIGHT_LOADING_TIP_3,หากพันธมิตรถูกขับไล่ ลองใช้สกิลหลายรอบเพื่อทำการช่วยเหลือ!
LABYRINTH_WARRIOR_LOADING_TIP_1,เขาวงกตแห่งการบุกทะลวง นักรบสามารถรับเอฟเฟคเพิ่มความเสียหายได้\nเพราะงั้นอย่าลืมใช้นักรบล่ะ!
LABYRINTH_WARRIOR_LOADING_TIP_2,ลดเกจสถานะผิดปกติเพื่อทำลายศัตรูในคราเดียว
LABYRINTH_ASSASSIN_LOADING_TIP_1,เขาวงกตแห่งการซุ่มโจมตี มือลอบสังหารสามารถรับเอฟเฟคเพิ่มความเร็วโจมตีได้\nเพราะงั้นอย่าลืมใช้มือลอบสังหารล่ะ!
LABYRINTH_ASSASSIN_LOADING_TIP_2,ต้องรีบจัดการก็อบลินที่ถือระเบิด!
LABYRINTH_ARCHER_LOADING_TIP_1,เขาวงกตแห่งการเล็งเป้า นักธนูสามารถรับเอฟเฟคเพิ่มเจาะเกราะได้\nเพราะงั้นอย่าลืมใช้นักธนูล่ะ!
LABYRINTH_ARCHER_LOADING_TIP_2,เขาวงกตแห่งการเล็งเป้า เอฟเฟคลบที่ได้รับจะถูกสะสม\nระวังอย่าให้เอฟเฟคลบถูกสะสมล่ะ!
LABYRINTH_ARCHER_LOADING_TIP_3,หาก El Rosed ทำการเรียกเอลฟ์มืดจะต้องจัดการให้ไวที่สุด
LABYRINTH_MECHANIC_LOADING_TIP_1,เขาวงกตแห่งการทะลุทะลวง ช่างกลสามารถรับเอฟเฟคเพิ่มความเสียหายคริติคอลได้\nเพราะงั้นอย่าลืมใช้ช่างกลล่ะ!
LABYRINTH_MECHANIC_LOADING_TIP_2,หากได้รับความเสียหายหลายครั้ง ศัตรูจะได้รับเอฟเฟคสะท้อนความเสียหาย\nโจมตีศัตรูให้ได้จำนวนมากที่สุด!
LABYRINTH_WIZARD_LOADING_TIP_1,เขาวงกตแห่งการระเบิด จอมเวทสามารถรับเอฟเฟคการฟื้นฟู MP ได้อย่างรวดเร็ว\nเพราะงั้นอย่าลืมใช้จอมเวทล่ะ!
LABYRINTH_WIZARD_LOADING_TIP_2,ไข่แมงมุมจะเรียกแมงมุมจำนวนมากมาอย่างต่อเนื่อง\nลองสร้างความเสียหายเป็นวงกว้างดูสิ!
LABYRINTH_PRIEST_LOADING_TIP_1,เขาวงกตแห่งการรักษา นักบวชสามารถรับเอฟเฟคเพิ่มอัตราการรักษาได้\nเพราะงั้นอย่าลืมใช้นักบวชล่ะ!
LABYRINTH_PRIEST_LOADING_TIP_2,หากเมฆพิษที่เห็ด FlaFla เรียกมาก่อตัวขึ้น จะสร้างความเสียหายรุนแรงแก่พันธมิตรและศัตรู
SUBSTORY_COMMON_LOADING_TIP_1,หากเคลียร์เนื้อเรื่องย่อยจะมีคอสตูมเฉพาะที่สามารถซื้อได้
SUBSTORY_COMMON_LOADING_TIP_2,รางวัลจากการเคลียร์เนื้อเรื่องย่อยคือชิ้นส่วนความทรงจำซึ่งสามารถสร้างตั๋วสุ่มสมบัติเฉพาะได้
CHALLENGERAID_URKAK_LOADING_STORY_1,Urkak ราชาโหดร้ายของเหล่าก็อบลินที่อาศัยอยู่ในใต้ดิน\nเพราะกลายพันธุ์จึงทำให้มีร่างใหญ่ราวกับยักษ์
CHALLENGERAID_SATRIA_LOADING_STORY_1,Satria พี่สาวของราชินีฮาร์ปี้ Balalaika\nเป็นราชินีองค์ก่อนและยังเป็นฮาร์ปี้ตนแรกที่รับพลังแห่งความมืด
CHALLENGERAID_KERBEREN_LOADING_STORY_1,แม้จะเป็น Sieg ก็ยังจัดการได้ยาก หากเจอ Kerberen จงหนีไปซะ
CHALLENGERAID_OBRIGARD_LOADING_STORY_1,ไม่ได้อยู่ในรูปร่างมนุษย์หรือมอนสเตอร์แต่เป็นโครงกระดูกยักษ์สยดสยอง\nเป็นผีดิบแปลกประหลาดที่ถูกสร้างมาจากกระดูกมอนสเตอร์ หนอนยักษ์ ยักษ์ โทรลล์ ออร์ค
CHALLENGERAID_SITHRAEL_LOADING_STORY_1,อดีตองครักษ์ของ Timorel กษัตริย์แห่งเอลฟ์มืด นักเวทดาบผู้ยิ่งใหญ่ที่สุด Sithrael\nในฐานะหัวหน้าตระกูลที่ดูแลราชวงศ์จากรุ่นสู่รุ่น เชี่ยวชาญเวทมนตร์แสงจันทร์และการต่อสู้ด้วยดาบ
CHALLENGERAID_GARROW_LOADING_STORY_1,Garrow ภูมิใจในร่างกายที่ใหญ่กว่ามนุษย์กิ้งก่าทั่วไป\nจงระวังความคล่องแคล่วและคุณสมบัติของเขาให้ดี
CHALLENGERAID_THORPE_LOADING_STORY_1,Thorpe แม่ทัพยักษ์น้ำแข็งผู้เป็นมือขวาของราชา Tarkas\nเป็นผู้ที่มีความน่าเชื่อถือและความสามารถถึงขนาดว่าได้รับเชิญให้เป็นราชาคนถัดไป
CHALLENGERAID_KALLAX_LOADING_STORY_1,Kallax ในอดีตเคยเป็นนักรบดราโกนิค ผู้เป็นมือขวาของผู้บัญชาการดราโกนิคในสงครามปีศาจ\nเป็นผู้ที่ชื่นชอบการไล่ล่าและกลืนกินวิญญาณของมังกรจำนวนมาก จนถูกกล่าวขานว่าปีศาจอำมหิต
CHALLENGERAID_KALLAX_LOADING_STORY_2,Kallax เป็นหนึ่งในดราโกนิคจำนวนน้อยที่มักจะไล่ล่าและกลืนกินมังกร
CHALLENGERAID_URKAK_LOADING_TIP_1,เนื่องจากลูกสมุนของ Urkak จะโจมตีเป้าหมายที่มีสัญลักษณ์ก่อน\nจึงต้องปกป้องพันธมิตรและกำจัดลูกสมุนด้วยการโจมตีเป็นบริเวณกว้างอย่างรวดเร็ว
CHALLENGERAID_SATRIA_LOADING_TIP_1,สถานะ 'ความว่องไวของฮาร์ปี้' ของ Satria จะทำให้ทุกความเสียหายไม่เป็นผล\nลองใช้วีรบุรุษที่โจมตีรวดเร็วและโจมตีหลายครั้งดู
CHALLENGERAID_KERBEREN_LOADING_TIP_1,ทุกครั้งที่ Kerberen ใช้สกิล จะรวบรวม 'ความโกรธของนักล่าสังหาร' ไว้ที่ตัวเอง\nเมื่อรวบรวมครบ 5 ครั้ง จะทำให้แข็งแกร่งขึ้นและทำลายพลังของวีรบุรุษที่มีสถานะผิดปกติแข็งแกร่ง
CHALLENGERAID_OBRIGARD_LOADING_TIP_1,Obrigard จะเรียกหัวกะโหลกปีศาจที่ต้านทานกายภาพหรือต้านทานเวท\nลองท้าทายด้วยปาร์ตี้ที่ประกอบไปด้วยทั้งกายภาพ/เวทดู
CHALLENGERAID_SITHRAEL_LOADING_TIP_1,Sithrael มีเอฟเฟคลดความเสียหายรุนแรงเพราะ 'การคุ้มครองแห่งแสงจันทร์' แต่\nเมื่อเป้าหมายใช้สกิล จะอ่อนแอลงเป็นระยะเวลาสั้นๆ\nลองใช้วีรบุรุษที่ใช้สกิลบ่อยๆดูสิ
