KEY,"English"
Sub1_Dimael_5_3_12,"The only way to get out of here is to die. Mwa hah hah!"
Sub1_Dimael_5_3_13,"Captain, watch out!"
Sub1_Dimael_5_3_14,"Kyaaaak!"
Sub1_Dimael_5_3_15,"No!"
Sub1_Dimael_5_3_16,"Kyaaaak!"
Sub1_Dimael_5_3_17,"The sacrifices are everywhere."
Sub1_Dimael_5_3_18,"It'll be a hassle, but we can just kill you and grab more!"
Sub1_Dimael_5_3_19,"Kyaaaak!"
Sub1_Dimael_5_3_20,"No... No!"
Sub1_Dimael_5_3_21,"You're alone now. I'll chew on you slowly. Keh heh heh."
Sub1_Dimael_5_3_22,"Dimael..."
Sub1_Dimael_5_3_23,"......"
Sub1_Dimael_5_4_1,"......."
Sub1_Dimael_5_4_2,"Wh-what the... Why are you—kwaaaahhh!"
Sub1_Dimael_6_1_1,"Oh, you've reached your limits."
Sub1_Dimael_6_1_2,"It's about to bloom."
Sub1_Dimael_6_1_3,"It was worth following him, after all."
Sub1_Dimael_6_1_4,"...Get out of my way."
Sub1_Dimael_6_1_5,"No. You've got something I want."
Sub1_Dimael_6_2_1,"Kwaaakkk!"
Sub1_Dimael_6_2_2,"He's lasted this long. He's not ordinary, that's for sure."
Sub1_Dimael_6_2_3,"Ha ha, he's not bad."
Sub1_Dimael_6_2_4,"Cocytus, you were right."
Sub1_Dimael_6_2_5,"But for the bud to serve as the vessel for the Sealing Stone,"
Sub1_Dimael_6_2_6,"we can't just break off the flower. It has to be removed in its entirety."
Sub1_Dimael_6_2_7,"If we don't pull it out at once, the seed will feel threatened and cut off its bud."
Sub1_Dimael_6_2_8,"And he'll die before it blooms again."
Sub1_Dimael_6_2_9,"We can't let that happen. No. It's too precious."
Sub1_Dimael_6_2_10,"We need it to absorb the power of the rift in Dragia."
Sub1_Dimael_6_2_11,"If we wait until it's fully grown, Malduk might beat us to it."
Sub1_Dimael_6_2_12,"He'll try to use the Vortex of Evil."
Sub1_Dimael_6_2_13,"We can't handle the vortex. It'll cause us trouble."
Sub1_Dimael_6_2_14,"We only need the plant's infinite absorbing power."
Sub1_Dimael_6_2_15,"What are you going to do?"
Sub1_Dimael_6_2_16,"It's so deeply rooted that it can't be pulled out at once."
Sub1_Dimael_6_2_17,"We can let the plant go of this child instead."
Sub1_Dimael_6_2_18,"....."
Sub1_Dimael_6_2_19,"A poison can only be neutralized by a stronger poison."
Sub1_Dimael_6_2_20,"He'll never be able to get away from its hold unless he absorbs the deeper, thicker darkness."
Sub1_Dimael_6_2_21,"So, you're going to use it."
Sub1_Dimael_6_2_22,"Yes. When the energy stronger than the seed's enters his body,"
Sub1_Dimael_6_2_23,"intoxicates and loosens him,"
Sub1_Dimael_6_2_24,"after struggling against the seed, pull it out at once."
Sub1_Dimael_6_2_25,"Hm... His body might not be able to withstand the toxicity."
Sub1_Dimael_6_2_26,"Morrah, creatures like him don't die easily."
Sub1_Dimael_6_2_27,"Even if he does, who cares? We just need the bud."
Sub1_Dimael_6_2_28,"Hm, I have no use for this, anyway."
Sub1_Dimael_7_1_1,"I've had brushes with death countless times,"
Sub1_Dimael_7_1_2,"and finally my time has come."
Sub1_Dimael_7_1_3,"Maybe it's better I die than live in pain for the rest of my life..."
Sub1_Dimael_7_1_4,"But Epigael..."
Sub1_Dimael_7_1_5,"Finally, I'm free from that wench."
Sub1_Dimael_7_1_6,"...? Where am I...?"
Sub1_Dimael_7_1_7,"I'm Heltanios, the keeper of the Ancient Spring of Life."
Sub1_Dimael_7_1_8,"But you look just like me...!"
Sub1_Dimael_7_1_9,"*Chuckle* This is a spiritual space that I share with you."
Sub1_Dimael_7_1_10,"I no longer have my body, so I've borrowed your form for the time being."
Sub1_Dimael_7_1_11,"What's... going on?"
Sub1_Dimael_7_1_12,"A long time ago, a mysterious curse instantly dried up the spring,"
Sub1_Dimael_7_1_13,"and shattered my body."
Sub1_Dimael_7_1_14,"The only thing I had left of my body were these eyes that see through everything."
Sub1_Dimael_7_1_15,"......"
Sub1_Dimael_7_1_16,"For eternity, I've seen a great many warriors fight over me."
Sub1_Dimael_7_1_17,"In the end, this witch won me."
Sub1_Dimael_7_1_18,"But I have no intention of cooperating with her."
Sub1_Dimael_7_1_19,"Besides, she has a companion that I'm not very uncomfortable with."
Sub1_Dimael_7_1_20,"It must have been frustrating for them, not to know how to make use of me. Keh heh."
Sub1_Dimael_7_1_21,"What are you talking about?"
Sub1_Dimael_7_1_22,"I don't want to hear you rant. Just scram!"
Sub1_Dimael_7_1_23,"*Chuckle* I like your face! And your eyes, too!"
Sub1_Dimael_7_1_24,"Finally, I've found the perfect home."
Sub1_Dimael_7_2_1,"What are you doing?"
Sub1_Dimael_7_2_2,"Light is harmonious whereas darkness collides with those around it, binding them to it."
Sub1_Dimael_7_2_3,"Embrace the new and unknown, like your ancestors."
Sub1_Dimael_7_2_4,"Shut up. What you just said is an insult to my kind."
Sub1_Dimael_7_2_5,"Stop bothering me! Leave me alone!"
Sub1_Dimael_7_2_6,"I can't."
Sub1_Dimael_7_3_1,"*Huff, huff...*"
Sub1_Dimael_7_3_2,"You! I knew you were bluffing!"
Sub1_Dimael_7_3_3,"Mwa hah hah! Darkness overflows!"
Sub1_Dimael_7_3_4,"Finally... Finally!"
Sub1_Dimael_7_3_5,"I've been waiting for this so long."
Sub1_Dimael_7_3_6,"A new body. A new home."
Sub1_Dimael_7_3_7,"...!? What the hell!?"
Sub1_Dimael_7_3_8,"I'm your second eye, another shadow of yours."
Sub1_Dimael_7_3_9,"Wh-what the...? Don't get close to me!"
Sub1_Dimael_7_3_10,"Kwaaahhh!!!"
Sub1_Dimael_7_4_1,"Urgh..."
Sub1_Dimael_7_4_2,"Whoa, he survived this, too."
Sub1_Dimael_7_4_3,"Sheesh, that bastard must have taken a liking to you."
Sub1_Dimael_7_4_4,"Wh-where...?"
Sub1_Dimael_7_4_5,"Ugh... Who are you?"
Sub1_Dimael_7_4_6,"Who am I? I'm your savior."
Sub1_Dimael_7_4_7,".....?"
Sub1_Dimael_7_4_8,"...... ?!!!"
Sub1_Dimael_7_4_9,"Looking for this? I'll make good use of it."
Sub1_Dimael_7_4_10,"The Evil Seed will never grow again, all thanks to me."
Sub1_Dimael_7_4_11,"But you might experience pain sometimes because of the damage that's already been done."
Sub1_Dimael_7_4_12,"No..."
Sub1_Dimael_7_4_13,"You swine, what the hell did you do to me!?"
Sub1_Dimael_7_4_14,"How dare you speak to Maria like that!?"
Sub1_Dimael_7_4_15,"Enough, Morrah. This cute boy here is just worked up."
Sub1_Dimael_7_4_16,"I saved you, and is this how you repay me?"
Sub1_Dimael_7_4_17,"Shut up. Anyone related to the Demons is my enemy!"
Sub1_Dimael_7_4_18,"I asked you! What did you do to my body!?"
Sub1_Dimael_7_4_19,"Hmpf, this is not what I expected when I saved your life."
Sub1_Dimael_7_4_20,"Well, you don't have to know all the details."
Sub1_Dimael_7_4_21,"Let's just say I did something amazing to you."
Sub1_Dimael_7_4_22,"You're still breathing because of that thing I planted in you."
Sub1_Dimael_7_4_23,"You! What are you up to!?"
Sub1_Dimael_7_4_24,"Stop running your mouth."
Sub1_Dimael_7_4_25,"I can kill you right here and now."
Sub1_Dimael_7_4_26,"I'd rather die than be humiliated like this!"
Sub1_Dimael_7_4_27,"You crooked, conniving scoundrels!"
Sub1_Dimael_7_4_28,"Oh, you speak with such charm."
Sub1_Dimael_7_4_29,"Well, you gave me something I wanted, so I'll let it slide this time."
Sub1_Dimael_7_4_30,"You... You only saved me to get that thing, didn't you?"
Sub1_Dimael_7_4_31,"If you thought I was going to thank you, forget it."
Sub1_Dimael_7_4_32,"You've got what you want. Now scram!"
Sub1_Dimael_7_4_33,"YOU!"
Sub1_Dimael_7_4_34,"He survived that terrible pain."
Sub1_Dimael_7_4_35,"He's not ordinary."
Sub1_Dimael_7_4_36,"He can be pretty useful."
Sub1_Dimael_7_4_37,"Hm, I'm telling you this because I find you cute,"
Sub1_Dimael_7_4_38,"but fighting in Aegina is not going to help your kind."
Sub1_Dimael_7_4_39,"What?"
Sub1_Dimael_7_4_40,"Don't you know anything? You're so clueless."
Sub1_Dimael_7_4_41,"You don't know what happened to Arrovina, do you? Tsk, tsk."
Sub1_Dimael_7_4_42,"If you have family, you'd better go back now."
Sub1_Dimael_7_4_43,"What are you trying to say!?"
Sub1_Dimael_7_4_44,"Well, nothing."
Sub1_Dimael_7_4_45,"It's just that your royal family has sold itself out to the Dark Legion, risking its people's lives."
Sub1_Dimael_7_4_46,".....???"
Sub1_Dimael_7_4_47,"You're just in Aegina to die like a dog."
Sub1_Dimael_7_4_48,"What? I don't..."
Sub1_Dimael_7_4_49,"Ha ha. Why don't you go see for yourself?"
Sub1_Dimael_7_4_50,"Whatever you're imagining, it's probably not as bad as reality."
Sub1_Dimael_7_4_51,".......!!"
Sub1_Dimael_7_4_52,"Oh, so you do have family there."
Sub1_Dimael_7_4_53,"Your face gives it away."
Sub1_Dimael_7_4_54,"You scumbags, what the hell are you talking about?"
Sub1_Dimael_7_4_55,"I'm not going to believe what you say. I'll go see for myself!"
Sub1_Dimael_7_4_56,"Wait, hear me out first."
Sub1_Dimael_7_4_57,"I feel that I deserve more than this flower."
Sub1_Dimael_7_4_58,"I want something else for saving your life."
Sub1_Dimael_7_4_59,"....."
Sub1_Dimael_7_4_60,"Well, it's not big."
Sub1_Dimael_7_4_61,"If you see someone with the Holy Sword, follow him."
Sub1_Dimael_7_4_62,"You can't just say whatever you want. Don't tell me what to do!"
Sub1_Dimael_7_4_63,"You'd better watch your mouth."
Sub1_Dimael_7_4_64,"Don't be so difficult. I asked you a simple thing."
Sub1_Dimael_7_4_65,"If you lied to me,"
Sub1_Dimael_7_4_66,"I'll find and kill you, whatever it takes."
Sub1_Dimael_7_4_67,"Ho ho. So cute."
Sub1_Dimael_7_4_68,"Morrah, I think he's going to be very useful to us."
Sub1_Dimael_7_4_69,"I want you to follow him when we're done here."
Sub1_Dimael_7_4_70,"Yes, Maria."
Sub1_Dimael_7_4_71,"*Giggle* We need good pawns like him for our plan."
Sub1_Dimael_8_1_1,"Epigael! Epigael!"
Sub1_Dimael_8_1_2,"Where are you?"
Sub1_Dimael_8_1_3,"Epigael!"
Sub1_Dimael_8_1_4,"She's not here."
Sub1_Dimael_8_1_5,"She's not here!"
Sub1_Dimael_8_1_6,"Epigael! Where are you!?"
Sub1_Dimael_8_1_7,"Epigael, I'm sorry. I'll never leave you again."
Sub1_Dimael_8_1_8,"Where are you? Please answer me, Epigael!"
Sub1_Dimael_8_1_9,"Have you heard? One of the royals that were thought to be wiped out has appeared."
Sub1_Dimael_8_1_10,"The rumor also has it that King Temorel has disappeared."
Sub1_Dimael_8_1_11,"This means we'll have a new king."
Sub1_Dimael_8_1_12,"*Sigh* What good will that do? Nothing's going to change for us."
Sub1_Dimael_8_1_13,"I keep seeing the sacrifices in my dreams."
Sub1_Dimael_8_1_14,"We had to do it to survive, but still I don't feel right about that."
Sub1_Dimael_8_1_15,"Hey, think about that day a hundred years ago."
Sub1_Dimael_8_1_16,"Sometimes, small sacrifices are inevitable for the greater good."
Sub1_Dimael_8_1_17,"I can't forget the look in their eyes as they were dragged away."
Sub1_Dimael_8_1_18,"Why are you being so sentimental today?"
Sub1_Dimael_8_1_19,"It's not like we took anyone at random."
Sub1_Dimael_8_1_20,"We only took those who had no family or friends."
Sub1_Dimael_8_1_21,"If they could prove they had family, fake or not, we looked the other way, too."
Sub1_Dimael_8_1_22,"Again..."
Sub1_Dimael_8_1_23,"??"
Sub1_Dimael_8_1_24,"Say that again."
Sub1_Dimael_8_1_25,"Wh-what?"
Sub1_Dimael_8_1_26,"You bastards! Say that again!"
Sub1_Dimael_8_1_27,"I did not..."
Sub1_Dimael_8_1_28,"I did not fight in that hell hole to see this!"
Sub1_Dimael_8_1_29,"Kwaaaakkk!"
Sub1_Dimael_8_1_30,"Captain, we really have to retreat now!"
Sub1_Dimael_8_1_31,"Kurgh..."
Sub1_Dimael_8_1_32,"Captain, watch out!"
Sub1_Dimael_8_1_33,"H-help... K-kwaaakkk!"
Sub1_Dimael_8_1_34,"We've lasted this long because of your leadership, Captain!"
Sub1_Dimael_8_1_35,"Kwaaaakkk!"
Sub1_Dimael_8_1_36,"We're staying with you!"
Sub1_Dimael_8_1_37,"We're staying with you!"
Sub1_Dimael_8_1_38,"We're staying with you!"
Sub1_Dimael_8_1_39,"Please don't go. Please!"
Sub1_Dimael_8_1_40,"I'll come back. I promise."
Sub1_Dimael_8_1_41,"You killed them! You did!"
Sub1_Dimael_8_1_42,"Arrrggghh!"
Sub1_Dimael_8_2_1,"K-kurrggh!"
Sub1_Dimael_8_2_2,"Kwaak!"
Sub1_Dimael_8_2_3,"Who picked the sacrifices?"
Sub1_Dimael_8_2_4,"Where's my sister?"
Sub1_Dimael_8_2_5,"W-we don't know! We only did what we were told!"
Sub1_Dimael_8_2_6,"Everyone keeps giving me the same answer."
Sub1_Dimael_8_2_7,"Hah hah hah hah!"
Sub1_Dimael_8_2_8,"One of you'd better spill, or I'll destroy this whole place!"
Sub1_Dimael_8_3_1,"Who's there?"
Sub1_Dimael_8_3_2,"...?!"
Sub1_Dimael_8_3_3,"Siel!?"
Sub1_Dimael_8_3_4,"...! Dimael!"
Sub1_Dimael_8_3_5,"I thought you were dead."
Sub1_Dimael_8_3_6,"How did you...?"
Sub1_Dimael_8_3_7,"Did you do this?"
Sub1_Dimael_8_3_8,"Siel, help me. I need your help."
Sub1_Dimael_8_3_9,"My sister is safe, right?"
Sub1_Dimael_8_3_10,"I can't find Epigael, and I looked anywhere!"
Sub1_Dimael_8_3_11,"Tell me where she is. You know, don't you? Siel, you do, don't you?"
Sub1_Dimael_8_3_12,"Are you crazy? How could you do this to your comrades?"
Sub1_Dimael_8_3_13,"They're crazy!"
Sub1_Dimael_8_3_14,"Every single one of them is!"
Sub1_Dimael_8_3_15,"How could they sell out their own people?"
Sub1_Dimael_8_3_16,"Epigael is missing because of these scumbags!"
Sub1_Dimael_8_3_17,"Calm down and listen to me."
Sub1_Dimael_8_3_18,"You want me to calm down. Would you calm down if you were me?"
Sub1_Dimael_8_3_19,"The royal family had no choice."
Sub1_Dimael_8_3_20,"What? What are you talking about?"
Sub1_Dimael_8_3_21,"We're sorry that we couldn't send help to Aegina."
Sub1_Dimael_8_3_22,"Siel, tell me where Epigael is. Where is my sister?"
Sub1_Dimael_8_3_23,"She's safe, right? She's with you, right?"
Sub1_Dimael_8_3_24,"We did our best as the leaders of the army!"
Sub1_Dimael_8_3_25,"We saved many people who were terrified of the Demon invaders."
Sub1_Dimael_8_3_26,"Sacrifices were inevitable for peace!"
Sub1_Dimael_8_3_27,"What? Siel, did you...? No way..."
Sub1_Dimael_8_3_28_plus,"You can't do this to me.. You just can't..."
Sub1_Dimael_8_3_29_plus,"No way.. I can't believe this..."
Sub1_Dimael_8_3_30,"I did it for the greater good—for the country."
Sub1_Dimael_8_3_31,"For the greater good? Hah, hah hah!"
Sub1_Dimael_8_3_32,"Hah hah hah! Did you also sell out my sister for the greater good?"
Sub1_Dimael_8_3_33,"Dimael, of all people, you must understand me."
Sub1_Dimael_8_3_34,"Remember the sea of blood that covered Arrovina a hundred years ago."
Sub1_Dimael_8_3_35,"Just answer my question! Where the hell is Epigael!?"
Sub1_Dimael_8_3_36,"...I'm sorry about what happened to her."
Sub1_Dimael_8_3_37,"I couldn't help it."
Sub1_Dimael_8_3_38,"You... How...? How could you...!?"
Sub1_Dimael_8_3_39,"How could you do this to me!?"
Sub1_Dimael_8_3_40,"He promised that he'd spare us if we handed him the requested number of people."
Sub1_Dimael_8_3_41,"Hah hah... You've known me and her so long..."
Sub1_Dimael_8_3_42,"No, no. Tell me you're lying."
Sub1_Dimael_8_3_43,"Remember what happened a hundred years ago."
Sub1_Dimael_8_3_44,"Families, friends—everyone was murdered."
Sub1_Dimael_8_3_45,"Just say no! Say you didn't do it!"
Sub1_Dimael_8_3_46,"It had to be done to save many others!"
Sub1_Dimael_8_3_47,"How could you do this to me? To Epigael!?"
Sub1_Dimael_8_3_48,"How? How could you!?"
Sub1_Dimael_8_3_49,"I asked you! I asked you..."
Sub1_Dimael_8_3_50,"Just... just calm down. It's not like I sacrificed Epigael myself—"
Sub1_Dimael_8_3_51,"I don't need your excuses!"
Sub1_Dimael_8_3_52,"Kkk... Kurgh..."
Sub1_Dimael_8_3_53,"What have I been fighting for?"
Sub1_Dimael_8_3_54,"For what?"
Sub1_Dimael_8_3_55,"...Hah... Hah hah hah..."
Sub1_Dimael_8_3_56,"Thanks to you, I've lost everything today."
Sub1_Dimael_8_3_57,"My pride as a Dark Elf, Epigael, and you!"
Sub1_Dimael_8_3_58,"Worms."
Sub1_Dimael_8_3_59,"I'm going to kill everyone related to the royal family."
Sub1_Dimael_8_3_60,"EVERYONE!"
Sub1_Dimael_7_1_7_modify,"I am Heltanios, the keeper of the Spring of Life."
Sub1_Dimael_7_4_57_modify,"I feel I deserve more than just this bud."
Sub1_Dimael_8_3_27_modify,"How could you...? Siel..."
Sub1_Dimael_8_3_28_plus,"You can't do this to me.. You just can't..."
Sub1_Dimael_8_3_29_plus,"No way.. I can't believe this..."
