KEY,Russian
Sub1_Prisila_6_1_45,Абсурд...
Sub1_Prisila_6_1_46,Только благодаря вам и нашему народу
Sub1_Prisila_6_1_47,королевская семья Орвела еще существует...
Sub1_Prisila_6_1_48,"Прошу, поднимите свои головы."
Sub1_Prisila_6_1_49,Нам предстоит многое обсудить.
Sub1_Prisila_6_1_50,"Похоже, что письмо, посланное Вашим Высочеством, было подменено."
Sub1_Prisila_6_1_51,Время и место встречи изменены.
Sub1_Prisila_6_1_52,Печать на письме почти не отличается от настоящей.
Sub1_Prisila_6_1_53,Распознать обман смог бы далеко не каждый.
Sub1_Prisila_6_1_54,Если бы не указание Вашего Высочества прибыть сюда как можно скорее...
Sub1_Prisila_6_1_55,"Воин-берсерк, посланный убить Ваше Высочество"
Sub1_Prisila_6_1_56,был непохож на всех предыдущих убийц.
Sub1_Prisila_6_1_57,Воин-берсерк?
Sub1_Prisila_6_1_58,На нас тоже напали.
Sub1_Prisila_6_1_59,"Если бы не Клаус и Дэмия, я бы не стояла сейчас перед вами."
Sub1_Prisila_6_1_60,"Когда мы закончим нашу беседу, мы пойдем и отыщем этого берсерка."
Sub1_Prisila_6_1_61,Он выглядел как-то нестабильно.
Sub1_Prisila_6_1_62,Зачем им понадобилось нападать на нас по отдельности?
Sub1_Prisila_6_1_63,"Если бы им удалось убить меня на пути сюда, им было бы проще"
Sub1_Prisila_6_1_64,"расправиться с семьей Дафнел и, в итоге, избавиться от нас всех."
Sub1_Prisila_6_1_65,А значит...
Sub1_Prisila_6_1_66,У нас общий враг.
Sub1_Prisila_6_1_67,"Мы можем с уверенностью сказать, кем были убийцы, посланные за Вашим Высочеством,"
Sub1_Prisila_6_1_68,"однако нам нужны доказательства, подтверждающие их связь с этим безумием."
Sub1_Prisila_6_1_69,Нынешний премьер-министр Орвелии Эль Мориэм...
Sub1_Prisila_6_1_70,"Человек, который стоит во главе знати, контролирующей моего отца, короля Верогланса Второго..."
Sub1_Prisila_6_1_71,"Амбициозный мастер интриг, который четыре года назад хотел заполучить дочь семьи Дафнел и завладеть ее способностями."
Sub1_Prisila_6_1_72,Здесь также должны быть замешаны темные силы империи.
Sub1_Prisila_6_1_73,"Я знаю, что Эль Мориэм тайно встречался с представителями империи,"
Sub1_Prisila_6_1_74,"и я пришла поговорить с вами об имперцах, с которыми он плетет свои интриги."
Sub1_Prisila_6_1_75,"Мы также должны встретиться кое с кем еще. Возможно, с настоящим наследником трона Орвелии."
Sub1_Prisila_6_1_100,Эрокс...
Sub1_Prisila_6_1_101,Нам хотя бы удалось найти его тело.
Sub1_Prisila_6_1_102,Хорошо...
Sub1_Prisila_6_1_103,Ха-ха-ха!
Sub1_Prisila_6_1_104,"Состриги волосы, это сделает тебя не такой заметной и поможет не привлекать к себе лишнего внимание."
Sub1_Prisila_6_1_105,После победы над ними.
