KEY,Russian
Sub1_Dimael_5_1_10,"Мне жаль, что вам пришлось со мной возиться."
Sub1_Dimael_5_1_11,"Ничего страшного. Хорошо, что вы живы."
Sub1_Dimael_5_1_12,Как вы себя чувствуете? Ваша рука...
Sub1_Dimael_5_1_13,Обо мне не беспокойся.
Sub1_Dimael_5_1_14,Я больше переживаю за тебя.
Sub1_Dimael_5_1_15,"Я тебя не поранил, когда со мной случился припадок?"
Sub1_Dimael_5_1_16,Со мной все в порядке. Не волнуйтесь.
Sub1_Dimael_5_1_17,"Хвала богам, вы все еще живы."
Sub1_Dimael_5_1_18,"Кстати, где это мы?"
Sub1_Dimael_5_1_19,"Кажется, мы направляемся к Галлуа, но что они будут делать с нами дальше, мне неизвестно."
Sub1_Dimael_5_1_20,Что нам теперь делать?
Sub1_Dimael_5_1_21,У меня почти не оставалось времени. Я чувствовал это всем своим нутром.
Sub1_Dimael_5_1_22,Что мне теперь делать?
Sub1_Dimael_5_1_23,"Эфикаэль... Видимо, мне не удастся сдержать данное тебе обещание."
Sub1_Dimael_5_2_1,"Ха-ха. Противные темные эльфы, только посмотрите на себя!"
Sub1_Dimael_5_2_2,Вот бы закусить парочкой... Ха-ха.
Sub1_Dimael_5_2_3,"Нет, тупица! На этот раз они нужны ему живыми."
Sub1_Dimael_5_2_4,"Ненавижу приносить живые жертвы. Вечно они сопротивляются и вертятся, как угорелые."
Sub1_Dimael_5_2_5,Эти сюда хоть сами дошли. И на том спасибо. Ха-ха-ха.
Sub1_Dimael_5_2_6,Как же жрать охота...
Sub1_Dimael_5_2_7,Скоро наш господин сделает из вас свой очередной шедевр.
Sub1_Dimael_5_2_8,Вы удостоитесь большой чести. Ха-ха-ха.
Sub1_Dimael_5_2_9,"Я не знаю, о чем вы там болтаете,"
Sub1_Dimael_5_2_10,"но смейтесь, пока у вас есть такая возможность."
Sub1_Dimael_5_2_11,Вы скоро за все поплатитесь.
Sub1_Dimael_5_2_12,"Что ты там вякаешь, недоносок?"
Sub1_Dimael_5_2_13,Тебя я точно сожру. Ха-ха.
Sub1_Dimael_5_2_14,Вы даже не успеете огорчиться.
Sub1_Dimael_5_2_15,Потому что я убью вас мгновенно.
Sub1_Dimael_5_2_16,"Хм, видимо совсем сбрендил, пока сидел взаперти."
Sub1_Dimael_5_2_17,"Что, боишься, тварь?"
Sub1_Dimael_5_2_18,У меня уже от твоего трусливого скулежа в ушах звенит.
Sub1_Dimael_5_2_19,"Ну все, раз ты так жаждешь умереть, то будь по-твоему."
Sub1_Dimael_5_2_20,Я разорву тебя на части и съем прямо здесь и сейчас. Ха-ха.
Sub1_Dimael_5_2_21,"Я же сказал, чтобы ты их не убивал, тупица!"
Sub1_Dimael_5_2_22,Я разобрался с ними.
Sub1_Dimael_5_3_1,Времени в обрез – бегите!
Sub1_Dimael_5_3_2,"Мы вас не бросим! Мы еще живы только благодаря вам, капитан!"
Sub1_Dimael_5_3_3,"Вы же видели, что со мной происходит. Находиться рядом со мной слишком опасно!"
Sub1_Dimael_5_3_4,Я скоро к вам присоединюсь.
Sub1_Dimael_5_3_5,"Торопитесь, пока здесь не появилось больше этих тварей!"
Sub1_Dimael_5_3_6,Мы останемся с вами!
Sub1_Dimael_5_3_7,"Я не допущу, чтобы новые подопытные кролики моего господина сбежали."
Sub1_Dimael_5_3_8,Ох!
Sub1_Dimael_5_3_9,Черт возьми! Только не сейчас!
Sub1_Dimael_5_3_10,Бегите!
Sub1_Dimael_5_3_11,Это заказ!
Sub1_Dimael_5_3_12,Единственный выход отсюда – это смерть. А-ха-ха!
Sub1_Dimael_5_3_13,"Капитан, берегитесь!"
Sub1_Dimael_5_3_14,Кха-а-а!
Sub1_Dimael_5_3_15,Нет!
Sub1_Dimael_5_3_16,Кха-а-а!
Sub1_Dimael_5_3_17,Здесь повсюду полно жертв.
Sub1_Dimael_5_3_18,"Конечно, это будет лишняя морока, но мы можем вас просто убить и поймать новых!"
Sub1_Dimael_5_3_19,Кха-а-а!
Sub1_Dimael_5_3_20,Нет... Нет!
Sub1_Dimael_5_3_21,Ты последний. Тебя я буду жевать очень медленно. Ха-ха-ха.
Sub1_Dimael_5_3_22,Тимаэль...
Sub1_Dimael_5_3_23,...
Sub1_Dimael_5_4_1,...
Sub1_Dimael_5_4_2,Ч-что за... Как ты... А-а-а!
Sub1_Dimael_6_1_1,"О, ты уже достиг своего предела."
Sub1_Dimael_6_1_2,Семя вот-вот породит цветок.
Sub1_Dimael_6_1_3,"Значит, не зря мы за ним следовали все это время."
Sub1_Dimael_6_1_4,Убирайтесь...
Sub1_Dimael_6_1_5,"Нет. У тебя есть кое-что, что мне нужно."
Sub1_Dimael_6_2_1,А-а-а!
Sub1_Dimael_6_2_2,Он протянул так долго. И явно неспроста.
Sub1_Dimael_6_2_3,"Ха-ха, да, он силен."
Sub1_Dimael_6_2_4,Кокутос в нем не ошибся.
Sub1_Dimael_6_2_5,"Чтобы бутон послужил вместилищем для пленяющего камня,"
Sub1_Dimael_6_2_6,недостаточно просто сорвать цветок. Нужно извлечь его целиком.
Sub1_Dimael_6_2_7,"И если мы не вытащим его одним махом, семя почувствует угрозу и сбросит бутон."
Sub1_Dimael_6_2_8,"А уж он точно умрет до того, как семя породит новый цветок."
Sub1_Dimael_6_2_9,Нельзя этого допустить. Нет. Цветок слишком ценен.
Sub1_Dimael_6_2_10,Мы поглотим им силу разлома в Драгии.
Sub1_Dimael_6_2_11,"Если мы будем ждать, пока он полностью вырастет, Мальдук может опередить нас."
Sub1_Dimael_6_2_12,Он попытается использовать воронку зла.
Sub1_Dimael_6_2_13,С воронкой нам не справиться. Это слишком рискованно.
Sub1_Dimael_6_2_14,Мы можем рассчитывать только на бесконечную поглощающую силу цветка.
Sub1_Dimael_6_2_15,Что же делать?
Sub1_Dimael_6_2_16,"Семя пустило корни слишком глубоко, у нас не получится извлечь его сразу же и целиком."
Sub1_Dimael_6_2_17,"Тогда мы сделаем так, что оно само оставит это дитя."
Sub1_Dimael_6_2_18,...
Sub1_Dimael_6_2_19,Обезвредить яд можно только более сильным ядом.
Sub1_Dimael_6_2_20,"Он никогда не сможет избавиться от семени, если только не впитает в себя еще более страшную тьму."
Sub1_Dimael_6_2_21,"Значит, решено?"
Sub1_Dimael_6_2_22,"Да. Когда энергия более сильная, чем энергия семени, проникнет в его тело,"
Sub1_Dimael_6_2_23,"отравит и ослабит его,"
Sub1_Dimael_6_2_24,а заодно и семя – вот тогда и вырывай его с корнем.
Sub1_Dimael_6_2_25,Хм... Его тело может не выдержать такого испытания.
Sub1_Dimael_6_2_26,"Мора, подобные ему существа невероятно живучи."
Sub1_Dimael_6_2_27,"Даже если он и умрет, какая разница? Бутон – вот все, что нам нужно."
Sub1_Dimael_6_2_28,"Хм, а от темного эльфа мне проку нет."
Sub1_Dimael_7_1_1,"Я столько раз смотрел смерти в лицо,"
Sub1_Dimael_7_1_2,вот пришло и мое время.
Sub1_Dimael_7_1_3,"Может, лучше умереть, чем провести всю жизнь в муках."
Sub1_Dimael_7_1_4,Но Эфикаэль...
Sub1_Dimael_7_1_5,Наконец-то мне удалось избавиться от этой ведьмы.
Sub1_Dimael_7_1_6,Где я?
Sub1_Dimael_7_1_7,"Меня зовут Гелтаний, я хранитель Древнего источника Жизни."
Sub1_Dimael_7_1_8,Но ты – вылитый я!
Sub1_Dimael_7_1_9,Ха-ха. Мы с тобой находимся в мистическом месте.
Sub1_Dimael_7_1_10,"Я лишился своего тела, поэтому на время позаимствовал твой облик."
Sub1_Dimael_7_1_11,Что... здесь происходит?
Sub1_Dimael_7_1_12,Давным-давно загадочное проклятье мгновенно осушило источник
Sub1_Dimael_7_1_13,и уничтожило мое тело.
Sub1_Dimael_7_1_14,"От него остались лишь эти глаза, которые видят все насквозь."
Sub1_Dimael_7_1_15,...
Sub1_Dimael_7_1_16,Целую вечность бесчисленное множество воинов сражалось за право обладать мной.
Sub1_Dimael_7_1_17,В конце концов меня заполучила эта ведьма.
Sub1_Dimael_7_1_18,Но у меня нет желания ей помогать.
Sub1_Dimael_7_1_19,"К тому же ее сопровождает особа, которая мне не очень-то по душе."
Sub1_Dimael_7_1_20,"Должно быть, они очень разочарованы, что так и не придумали, как добиться от меня хоть какой-то пользы. Ха-ха."
Sub1_Dimael_7_1_21,О чем ты?
Sub1_Dimael_7_1_22,Что за чушь ты здесь несешь? Просто исчезни!
Sub1_Dimael_7_1_23,Ха-ха. Мне нравится твое лицо! И твои глаза!
Sub1_Dimael_7_1_24,Наконец-то я нашел идеальное пристанище.
Sub1_Dimael_7_2_1,Что ты делаешь?
Sub1_Dimael_7_2_2,"Свет – это гармония, тогда как тьма разрушает все вокруг себя и порабощает всех, кто ее коснулся."
Sub1_Dimael_7_2_3,"Как и твоим предшественникам, тебе выпала честь узреть новое и неизведанное."
Sub1_Dimael_7_2_4,"Да замолкни ты уже. Твои слова про свет и тьму – оскорбление для таких, как я."
Sub1_Dimael_7_2_5,Хватит мне уже надоедать! Оставь меня в покое!
Sub1_Dimael_7_2_6,Я не могу.
Sub1_Dimael_7_3_1,Хм... Хм...
Sub1_Dimael_7_3_2,"Ты! Я знал, что ты притворяешься!"
Sub1_Dimael_7_3_3,Ха-ха! Тьма – превыше всего!
Sub1_Dimael_7_3_4,Наконец-то... Наконец-то!
Sub1_Dimael_7_3_5,Как же долго я ждал.
Sub1_Dimael_7_3_6,Новое тело. Новый дом.
Sub1_Dimael_7_3_7,Что?! Что за чертовщина?!
Sub1_Dimael_7_3_8,"Я твой второй глаз, еще одна твоя тень."
Sub1_Dimael_7_3_9,Ч-что за?.. Не приближайся ко мне!
Sub1_Dimael_7_3_10,А-а-а!
Sub1_Dimael_7_4_1,Ох...
Sub1_Dimael_7_4_2,"Ого, он и это пережил."
Sub1_Dimael_7_4_3,"Видимо, он пришелся тому гаду по вкусу."
Sub1_Dimael_7_4_4,Г-где я?
Sub1_Dimael_7_4_5,Ох... Кто ты?
Sub1_Dimael_7_4_6,Кто я? Я твоя спасительница.
Sub1_Dimael_7_4_7,Что?
Sub1_Dimael_7_4_8,Где?!
Sub1_Dimael_7_4_9,"Ты это ищешь? Не волнуйся, я использую его, как надо."
Sub1_Dimael_7_4_10,"Семя зла больше никогда не прорастет, уж я об этом позабочусь."
Sub1_Dimael_7_4_11,"Тебя, скорее всего, иногда будут мучить боли из-за воздействия, которое семя уже успело оказать."
Sub1_Dimael_7_4_12,Нет...
Sub1_Dimael_7_4_13,"Тварь, ты что мной сделала?"
Sub1_Dimael_7_4_14,Да как ты смеешь говорить с Марией в таком тоне?!
Sub1_Dimael_7_4_15,"Тише, Мора. Этот мальчик просто слегка взволнован."
Sub1_Dimael_7_4_16,Я спасла тебя – и так ты меня благодаришь?
Sub1_Dimael_7_4_17,"Заткнись. Если ты имеешь отношение к демонам, то ты мой враг!"
Sub1_Dimael_7_4_18,Я еще раз спрашиваю: что ты со мной сделала?
Sub1_Dimael_7_4_19,"Хм, не думала, что все так обернется, когда спасала твою жизнь."
Sub1_Dimael_7_4_20,"Что ж, тебе необязательно знать все подробности."
Sub1_Dimael_7_4_21,"Скажем так, я сделала с тобой нечто потрясающее."
Sub1_Dimael_7_4_22,"Ты до сих пор жив только благодаря сущности, которую я в тебя поместила."
Sub1_Dimael_7_4_23,Ты! Что ты задумала?!
Sub1_Dimael_7_4_24,Кончай уже вопить.
Sub1_Dimael_7_4_25,Я ведь могу убить тебя прямо здесь и сейчас.
Sub1_Dimael_7_4_26,"Лучше умереть, чем терпеть унижения."
Sub1_Dimael_7_4_27,От таких злых и подлых мерзавок!
Sub1_Dimael_7_4_28,А ты умеешь общаться с дамами.
Sub1_Dimael_7_4_29,"Ладно, благодаря тебе я получила, что хотела, так что на этот раз я тебя прощу."
Sub1_Dimael_7_4_30,"Ты... Ты же спасла меня, только чтобы получить эту штуку."
Sub1_Dimael_7_4_31,"Если ты думала, что я скажу тебе спасибо, то даже и не мечтай."
Sub1_Dimael_7_4_32,"Ты получила, что хотела. Теперь вали отсюда!"
Sub1_Dimael_7_4_33,Ах ты!
Sub1_Dimael_7_4_34,Эта ужасная боль не убила его.
Sub1_Dimael_7_4_35,Этот парень – необычный экземпляр.
Sub1_Dimael_7_4_36,Он может быть полезен.
Sub1_Dimael_7_4_37,"Ты мне симпатичен, поэтому скажу тебе вот что:"
Sub1_Dimael_7_4_38,"сражаясь в пустыне Аэгина, ты не спасешь свой народ."
Sub1_Dimael_7_4_39,Что?
Sub1_Dimael_7_4_40,Ты совсем ничего не знаешь? Бедненький глупыш.
Sub1_Dimael_7_4_41,"Не догадываешься даже, что произошло с Аравиной? Ай-ай-ай."
Sub1_Dimael_7_4_42,"Если у тебя там осталась семья, тебе лучше вернуться к ней как можно скорее."
Sub1_Dimael_7_4_43,Что ты пытаешься сказать?!
Sub1_Dimael_7_4_44,Ничего особенного.
Sub1_Dimael_7_4_45,"Всего лишь, что ваша королевская семья продалась темным силам, поставив на кон жизни своих подданных."
Sub1_Dimael_7_4_46,Что?!
Sub1_Dimael_7_4_47,"Вы только зря умираете в пустыне Аэгина, как собаки."
Sub1_Dimael_7_4_48,Что? Непостижимо...
Sub1_Dimael_7_4_49,Ха-ха. Почему бы тебе не убедиться в этом лично?
Sub1_Dimael_7_4_50,"Что бы ты там себе ни надумал, реальность еще хуже."
Sub1_Dimael_7_4_51,Нет...
Sub1_Dimael_7_4_52,"Ага, значит, у тебя там все же есть семья."
Sub1_Dimael_7_4_53,По лицу видно.
Sub1_Dimael_7_4_54,"Вы что несете, негодяйки?"
Sub1_Dimael_7_4_55,Я не верю ни единому слову. Я отправлюсь туда и проверю все сам!
Sub1_Dimael_7_4_56,"Погоди, есть еще кое-что."
Sub1_Dimael_7_4_57,"Мне кажется, я заслужила нечто большее, чем этот цветок."
Sub1_Dimael_7_4_58,"Я хочу, чтобы ты оказал мне кое-какую услугу за то, что я спасла твою жизнь."
Sub1_Dimael_7_4_59,...
Sub1_Dimael_7_4_60,Ничего сложного.
Sub1_Dimael_7_4_61,"Если ты встретишь кого-нибудь со Священным мечом, последуй за ним."
Sub1_Dimael_7_4_62,"С чего ты решила, что можешь указывать мне, что делать?"
Sub1_Dimael_7_4_63,Следи за своим языком.
Sub1_Dimael_7_4_64,Не будь таким упертым. Я не требую от тебя ничего сложного.
Sub1_Dimael_7_4_65,"Если вы мне солгали,"
Sub1_Dimael_7_4_66,"я найду вас и убью, чего бы это мне ни стоило."
Sub1_Dimael_7_4_67,Ха-ха. Как мило.
Sub1_Dimael_7_4_68,"Мора, я думаю, он будет нам очень полезен."
Sub1_Dimael_7_4_69,"Я хочу, чтобы ты последовала за ним, как только мы завершим здесь наши дела."
Sub1_Dimael_7_4_70,"Да, Мария."
Sub1_Dimael_7_4_71,"Для осуществления нашего плана нам нужны такие сильные пешки, как он. Ха-ха."
Sub1_Dimael_8_1_1,Эфикаэль! Эфикаэль!
Sub1_Dimael_8_1_2,Где ты?
Sub1_Dimael_8_1_3,Эфикаэль!
Sub1_Dimael_8_1_4,Ее здесь нет.
Sub1_Dimael_8_1_5,Ее здесь нет!
Sub1_Dimael_8_1_6,Эфикаэль! Где же ты?
Sub1_Dimael_8_1_7,"Эфикаэль, прости. Я больше никогда тебя не оставлю."
Sub1_Dimael_8_1_8,"Где ты? Ответь, Эфикаэль!"
Sub1_Dimael_8_1_9,"Слышал? Объявился один из членов королевской семьи, который считался погибшим."
Sub1_Dimael_8_1_10,"Поговаривают, что в это же время исчез король Тэморель."
Sub1_Dimael_8_1_11,"Значит, у нас скоро будет новый король."
Sub1_Dimael_8_1_12,Ох. Нам-то от этого какой прок? Для нас ничего не изменится.
Sub1_Dimael_8_1_13,Мне уже стали сниться эти жертвы.
Sub1_Dimael_8_1_14,"Мы обязаны были принести эти жертвы, чтобы выжить, но все это как-то неправильно."
Sub1_Dimael_8_1_15,"Эй, подумай о том дне, который был сто лет назад."
Sub1_Dimael_8_1_16,Иногда небольшие жертвы просто необходимы для большего блага.
Sub1_Dimael_8_1_17,"Я все никак не могу забыть, как они смотрели на нас, когда их уводили."
Sub1_Dimael_8_1_18,Ты чего такой чувствительный сегодня?
Sub1_Dimael_8_1_19,Мы ж не хватали всех без разбору.
Sub1_Dimael_8_1_20,"Только тех, у кого не было родственников или друзей."
Sub1_Dimael_8_1_21,"Если они могли доказать, что у них есть семья, пусть даже фиктивная, мы их не трогали."
Sub1_Dimael_8_1_22,Повтори...
Sub1_Dimael_8_1_23,Хм?
Sub1_Dimael_8_1_24,"Повтори, что ты сказал."
Sub1_Dimael_8_1_25,Ч-что?
Sub1_Dimael_8_1_26,"Сволочь такая! Повтори, что сказал!"
Sub1_Dimael_8_1_27,Я...
Sub1_Dimael_8_1_28,"Я сражался в том аду не для того, чтобы увидеть все это!"
Sub1_Dimael_8_1_29,А-а-а!
Sub1_Dimael_8_1_30,"Капитан, нам действительно пора отступать!"
Sub1_Dimael_8_1_31,Ох...
Sub1_Dimael_8_1_32,"Капитан, берегитесь!"
Sub1_Dimael_8_1_33,Н-на помощь... А-а-а!
Sub1_Dimael_8_1_34,"Мы еще живы только благодаря вам, капитан!"
Sub1_Dimael_8_1_35,А-а-а!
Sub1_Dimael_8_1_36,Мы вас не бросим!
Sub1_Dimael_8_1_37,Мы вас не бросим!
Sub1_Dimael_8_1_38,Мы вас не бросим!
Sub1_Dimael_8_1_39,Не уходи. Умоляю!
Sub1_Dimael_8_1_40,Я вернусь. Обещаю.
Sub1_Dimael_8_1_41,Вы убили их! Вы!
Sub1_Dimael_8_1_42,А-а-а!
Sub1_Dimael_8_2_1,О-ох!
Sub1_Dimael_8_2_2,А-а-ах!
Sub1_Dimael_8_2_3,Кто выбирал жертв?
Sub1_Dimael_8_2_4,Где моя сестра?
Sub1_Dimael_8_2_5,М-мы не знаем! Мы лишь выполняли приказ!
Sub1_Dimael_8_2_6,Вы все твердите одно и то же.
Sub1_Dimael_8_2_7,Ха-ха-ха!
Sub1_Dimael_8_2_8,"Лучше признавайтесь, иначе я не оставлю от этого места камня на камне!"
Sub1_Dimael_8_3_1,Кто здесь?
Sub1_Dimael_8_3_2,Что?!
Sub1_Dimael_8_3_3,Сиэль?!
Sub1_Dimael_8_3_4,Тимаэль!
Sub1_Dimael_8_3_5,"Я думал, ты погиб."
Sub1_Dimael_8_3_6,Как ты?..
Sub1_Dimael_8_3_7,Ты что наделал?
Sub1_Dimael_8_3_8,"Сиэль, помоги мне. Мне нужна твоя помощь."
Sub1_Dimael_8_3_9,"С моей сестрой же все в порядке, правда?"
Sub1_Dimael_8_3_10,"Я не могу найти Эфикаэль, я осмотрел уже все вокруг!"
Sub1_Dimael_8_3_11,"Скажи, где она. Ты же знаешь, Сиэль? Ты же знаешь, правда?"
Sub1_Dimael_8_3_12,"Ты что, обезумел? Как ты мог сделать такое со своими товарищами по оружию?"
Sub1_Dimael_8_3_13,Это они безумны!
Sub1_Dimael_8_3_14,Все до единого!
Sub1_Dimael_8_3_15,Как они могли предать собственный народ?
Sub1_Dimael_8_3_16,Эфикаэль пропала по вине этих подонков!
Sub1_Dimael_8_3_17,Успокойся и послушай меня.
Sub1_Dimael_8_3_18,"Ты хочешь, чтобы я успокоился. Ты бы сам был спокоен на моем месте?"
Sub1_Dimael_8_3_19,У королевской семьи не было выбора.
Sub1_Dimael_8_3_20,Что?! Что ты такое говоришь?
Sub1_Dimael_8_3_21,"Нам очень жаль, что мы не могли послать подкрепление в пустыню Аэгина."
Sub1_Dimael_8_3_22,"Сиэль, скажи, где моя сестра. Где Эфикаэль?"
Sub1_Dimael_8_3_23,Она в безопасности? Она же с тобой?
Sub1_Dimael_8_3_24,"Мы сделали все, что было в наших силах!"
Sub1_Dimael_8_3_25,"Мы спасли многих соплеменников, напуганных вторжением демонов."
Sub1_Dimael_8_3_26,Без жертв не было бы мира!
Sub1_Dimael_8_3_27,"Что? Сиэль, и ты?.. Только не это..."
Sub1_Dimael_8_3_30,Я делал все ради высшего блага – ради нашей страны.
Sub1_Dimael_8_3_31,Ради высшего блага? Ха-ха-ха!
Sub1_Dimael_8_3_32,Ха-ха-ха! Ты и моей сестрой пожертвовал ради высшего блага?
Sub1_Dimael_8_3_33,"Тимаэль, ты должен меня понять. Кто, если не ты?"
Sub1_Dimael_8_3_34,"Вспомни то море крови, которое захлестнуло Аравину сто лет назад."
Sub1_Dimael_8_3_35,Просто ответь на чертов вопрос! Где Эфикаэль?!
Sub1_Dimael_8_3_36,"Я сожалею о том, что с ней случилось."
Sub1_Dimael_8_3_37,Я ничем не мог ей помочь.
Sub1_Dimael_8_3_38,Ты... Да как же ты...
Sub1_Dimael_8_3_39,Как же ты мог так со мной поступить?!
Sub1_Dimael_8_3_40,"Он пообещал, что пощадит нас, если мы отдадим ему определенное число жертв."
Sub1_Dimael_8_3_41,Ты же был другом нашей семьи столько лет...
Sub1_Dimael_8_3_42,"Нет, нет. Скажи, что это неправда."
Sub1_Dimael_8_3_43,"Вспомни, что случилось сто лет назад."
Sub1_Dimael_8_3_44,"Родные, друзья – все были убиты."
Sub1_Dimael_8_3_45,"Просто скажи, что это неправда! Что ты этого не сделал!"
Sub1_Dimael_8_3_46,Только так мы могли спасти остальных!
Sub1_Dimael_8_3_47,Как же ты мог так со мной поступить? С Эфикаэль?!
Sub1_Dimael_8_3_48,Как? Как ты мог?!
Sub1_Dimael_8_3_49,Ответь! Ответь...
Sub1_Dimael_8_3_50,Ты... просто успокойся. Я же не приносил Эфикаэль в жертву лично...
Sub1_Dimael_8_3_51,Мне не нужны твои отговорки!
Sub1_Dimael_8_3_52,О... Ох...
Sub1_Dimael_8_3_53,За что я сражался?
Sub1_Dimael_8_3_54,За что?
Sub1_Dimael_8_3_55,Ха... Ха-ха-ха...
Sub1_Dimael_8_3_56,Из-за тебе я потерял сегодня все.
Sub1_Dimael_8_3_57,"Гордость быть темным эльфом, Эфикаэль и тебя!"
Sub1_Dimael_8_3_58,Подонки.
Sub1_Dimael_8_3_59,"Я убью всех, кто имеет хоть какое-то отношение к королевской семье."
Sub1_Dimael_8_3_60,Всех до единого!
Sub1_Dimael_7_1_7_modify,"Меня зовут Гелтаний, я хранитель источника Жизни."
Sub1_Dimael_7_4_57_modify,"Мне кажется, я заслужила нечто большее, чем этот бутон."
Sub1_Dimael_8_3_27_modify,Как ты мог?.. Сиэль...
Sub1_Dimael_8_3_28_plus,Ты не мог так со мной поступить... Не мог...
Sub1_Dimael_8_3_29_plus,Нет... Я отказываюсь в это верить...
