KEY,Russian
E_C19_Oct_Mirianne01_37,"Ох... Мириам, ты меня задушишь..."
E_C19_Oct_Mirianne01_38,"Она меня принимает такой, какая я есть, выслушивает меня."
E_C19_Oct_Mirianne01_39,"Моя семья, и друг, и спутник."
E_C19_Oct_Mirianne01_40,Соня
E_C19_Oct_Mirianne01_41,Надеюсь это счастье будет долгим!
E_C19_Oct_Rephy01_01,Ыыа... Как же здесь много отравленных душ...
E_C19_Oct_Rephy01_02,Леви же даже зажёг лампу... От неё нет проку?
E_C19_Oct_Rephy01_03,Обещание... Обязательно... Выполни...
E_C19_Oct_Rephy01_04,Не... Леви обещал... Даже отравленные души... Отправлю к синей звезде...
E_C19_Oct_Rephy01_05,Леви нужно ещё немного постараться... Леви ещё немного...
E_C19_Oct_Rephy01_06,Леви... Не может встать...
E_C19_Oct_Rephy01_07,Пока что... Очень много заплутавших душ...
E_C19_Oct_Rephy01_08,Леви... Вставай быстрее...
E_C19_Oct_Rephy01_09,Кто... Это?
E_C19_Oct_Rephy01_10,Кто... Зовёт Леви...
E_C19_Oct_Rephy01_11,Эх ты... Давай вставай быстрее...
E_C19_Oct_Rephy01_12,Какой знакомый голос...
E_C19_Oct_Rephy01_13,Леви точно знает этот голос...
E_C19_Oct_Rephy01_14,"Эй, ты! Вставай быстрее, говорю!"
E_C19_Oct_Rephy01_15,Где?..
E_C19_Oct_Rephy01_16,"Фух... Сколько же раз тебя надо звать, чтобы ты встал..."
E_C19_Oct_Rephy01_17,"Когда старшие говорят, надо терпеть и сконцентрироваться, а ты!"
E_C19_Oct_Rephy01_18,"Вождь, что-то странное. Леви... В тот раз опредёленно стал проводником душ и отправился в путь..."
E_C19_Oct_Rephy01_19,"... Эх, балда. Тебя ещё многому надо обучить, а ты несёшь какую-то чепуху."
E_C19_Oct_Rephy01_20,"Но ладно, мне нужно с тобой поговорить, поэтому перестань клевать носом и внимательно слушай."
E_C19_Oct_Rephy01_21,Э? Что?..
E_C19_Oct_Rephy01_22,"Ммм... Леви, даже когда ты покинешь родную деревню для выполнения долга проводника душ..."
E_C19_Oct_Rephy01_23,"Я бы хотел, чтобы ты выделил время и возвратился сюда на свой день рождения."
E_C19_Oct_Rephy01_24,И мы все вместе громко отпразднуем твой день рождения.
E_C19_Oct_Rephy01_25,"О? Вождь, что это значит... День рождения Леви ещё не..."
E_C19_Oct_Rephy01_26,"Леви, послушай сначала."
E_C19_Oct_Rephy01_27,"Кхм... Хоть я, бывает, частенько отчитываю тебя,"
E_C19_Oct_Rephy01_28,"но я знаю, что ты делаешь всё возможное, чтобы стать прекрасным проводником."
E_C19_Oct_Rephy01_29,И в будущем я хотел бы отпраздновать день рождения будущей гордости нашего народа...
E_C19_Oct_Rephy01_30,"Поэтому, даже если ты вдруг будешь занят, на день рождения обязательно вернись в деревню. Сможешь ли ты это сделать?"
E_C19_Oct_Rephy01_31,"Ммм... Хорошо, вождь. В будущем, даже если Леви будет в пути, Леви обязательно вернётся в деревню на день рождения!"
E_C19_Oct_Rephy01_32,"Леви, я уверен, что ты станешь замечательным проводником душ."
E_C19_Oct_Rephy01_33,"И мне не терпится увидеть, как ты проводишь заблудшие души через Мост звёздного сияния."
E_C19_Oct_Rephy01_34,"Хе-хе, спасибо. Леви обязательно постарается показать дорогу и осторожно проводит заблудшие души к Синей звезде!"
E_C19_Oct_Rephy01_35,"Ха-ха, я рад твоим словам."
E_C19_Oct_Rephy01_36,"Ну что ж... Это всё, о чём я хотел с тобой поговорить. А теперь отправляйся в место, где ты должен быть."
E_C19_Oct_Rephy01_37,"А? Вождь, что это?.. А... Вождь?"
E_C19_Oct_Rephy01_38,"Быстрее, ступай."
E_C19_Oct_Rephy01_39,"Люди, которые тебя ждут..."
E_C19_Oct_Rephy01_40,Они с беспокойством зовут тебя.
E_C19_Oct_Rephy01_41,"Погодите! Вождь, Леви не понимает, что Вы имеете ввиду!"
E_C19_Oct_Rephy01_42,Вождь!
E_C19_Oct_Rephy01_43,"А!.. Посмотрите сюда. Кажется, он наконец-то очнулся."
E_C19_Oct_Rephy01_44,Не волнуйтесь. Вас обнаружили без сознания в Галлуа и привели сюда.
E_C19_Oct_Rephy01_45,Здесь... Что это за место? Но Леви точно...
E_C19_Oct_Rephy01_46,"Эх ты, я же так волновался!"
E_C19_Oct_Rephy01_47,"Я же всегда до посинения говорил тебе быть осторожным, когда же ты уже образумишься?"
E_C19_Oct_Rephy01_48,"Успокойтесь, вождь. Всё-таки это тот, кто зажигает Светоч богов ради душ Галлуа."
E_C19_Oct_Rephy01_49,Да... Леви в безопасности. Но почему вождь и мудрец находятся здесь? Неужели чтобы спасти Леви?..
E_C19_Oct_Rephy01_50,"Недавно я встретила Одди в Элидоре, и он передал новость о Вас."
E_C19_Oct_Rephy01_51,"Что Вы направляетесь в Огрию, но могли потерять путь и заблудиться, поэтому я попросила о помощи."
E_C19_Oct_Rephy01_52,"Так как там был и вождь, мы вместе решили прийти."
E_C19_Oct_Rephy01_53,"Хе-хе, вот, значит, как. Надо будет отблагодарить дядю Одди."
E_C19_Oct_Rephy01_54,"... Леви, с тобой точно всё в порядке?"
E_C19_Oct_Rephy01_55,"Я слышал, для успокоения нежити ты сознательно поделился своей душой..."
E_C19_Oct_Rephy01_56,"Да... Пока ещё немного сонный, но ведь вождь и мудрец пришли!"
E_C19_Oct_Rephy01_57,Так что Леви в порядке.
E_C19_Oct_Rephy01_58,"Я не это имел ввиду... Ну, ладно с этим. Зато я могу передать тебе это."
E_C19_Oct_Rephy01_59,"На, возьми. Ради тебя я специально немного потрудился."
E_C19_Oct_Rephy01_60,Вааауу! Это же особая звёздная конфета из нашей деревни! Леви любит её больше всего!
E_C19_Oct_Rephy01_61,"С днём рождения, Леви."
E_C19_Oct_Rephy01_62,"Хотелось бы отпраздновать его более шумно... Но, видимо, в этот раз не повезло."
E_C19_Oct_Rephy01_63,День рождения? Сегодня день рождения Леви?
E_C19_Oct_Rephy01_64,"Эх ты... Даже свой день рождения забыл, балда?"
E_C19_Oct_Rephy01_65,"Ох! Сегодня день рождения проводника? Если бы я только знала, то приготовила бы что-нибудь..."
E_C19_Oct_Rephy01_66,"Хе-хе, ничего страшного! Ведь вождь и мудрец пришли к Леви! Леви и этому очень рад!"
E_C19_Oct_Rephy01_67,И раз уж мы вместе спустя долгое время...
E_C19_Oct_Rephy01_68,"Это, давайте вместе с Леви съедим."
E_C19_Oct_Rephy01_69,Ммм... Хорошо. От всего сердца благодарю Вас за Вашу доброту.
E_C19_Oct_Rephy01_70,"Ха-ха, выдающийся малец... Хорошо, спасибо."
E_C19_Oct_Rephy01_71,"Хе-хе-хе, ну что ж, а теперь..."
E_C19_Oct_Rephy01_72,Приятного аппетита!
E_C19_Oct_Oddy01_01,"Хо-хо, как же долго у меня не было отдыха!"
E_C19_Oct_Oddy01_02,"Совсем замотался, бегая по поручениям Никса и Леви."
E_C19_Oct_Oddy01_03,"Хорошо бы присесть и отдохнуть хотя бы сегодня, в день рождения."
E_C19_Oct_Oddy01_04,"Хмм... Я точно видел, как Одди идёт сюда."
E_C19_Oct_Oddy01_05,"Точно-точно! Дядя Одди шёл к берегу, припевая лу-лу-ла-ла~"
E_C19_Oct_Oddy01_06,Ох ты! Это же Никс и Леви? Снова что-то случилось?
E_C19_Oct_Oddy01_07,"Ха-ха, мой друг, Одди! Вот где ты отдыхаешь!"
E_C19_Oct_Oddy01_08,"Дядя Одди, мы еле-еле Вас нашли!"
E_C19_Oct_Oddy01_09,Судя по вашему виду...
E_C19_Oct_Oddy01_10,Опять хотите мне что-то поручить!
E_C19_Oct_Oddy01_11,"Хотя бы сегодня, в день рождения, я хочу отдохнуть..."
E_C19_Oct_Oddy01_12,Приходите потом!
E_C19_Oct_Oddy01_13,Э? Дядя Одди убегает!
E_C19_Oct_Oddy01_14,"Погоди, дядя Одди!!"
E_C19_Oct_Oddy01_15,"Вот дела, выслушал бы нас хотя!"
E_C19_Oct_Oddy01_16,"Мм, великолепно! Как и ожидалось от моего друга Одди!"
E_C19_Oct_Oddy01_17,"Не время восхищаться, сделай что-нибудь!"
E_C19_Oct_Oddy01_18,"Ха-ха-ха, хорошо! Как насчёт такого?"
E_C19_Oct_Oddy01_19,"Ой, ой... Преследуют меня без устали!"
E_C19_Oct_Oddy01_20,"Ха-ха! Пора сдаваться, друг мой."
E_C19_Oct_Oddy01_21,"Э-эй... Раз уж так всё обернулось, то выбора нет!"
E_C19_Oct_Oddy01_22,"Что за! Как же так, он сбежал от нас в портал времени и пространства."
E_C19_Oct_Oddy01_23,Дядя Одди... Он нас так ненавидит?
E_C19_Oct_Oddy01_24,"Ха-ха, наверняка это не так. Он скоро вернется, поэтому давай подождём."
E_C19_Oct_Oddy01_25,"Ох-ох, поясница..."
E_C19_Oct_Oddy01_26,"Хм, здесь уже не преследуют, значит."
E_C19_Oct_Oddy01_27,Но где это я?
E_C19_Oct_Oddy01_28,Ооо! Какой вид!
E_C19_Oct_Oddy01_29,"Туманные холмы... Не то ли это место, где Леви проводит души через Мост звёздного сияния?"
E_C19_Oct_Oddy01_30,"Было бы здорово, если бы мы пришли вместе..."
E_C19_Oct_Oddy01_31,"Ой, вот ведь. Что это я говорю?"
E_C19_Oct_Oddy01_32,"Надо быстрее вернуться, а то ещё помешаю душам."
E_C19_Oct_Oddy01_33,"Ой-ой! Что же это, нельзя что-ли отправиться в какое-нибудь более нормальное место?"
E_C19_Oct_Oddy01_34,"Так, посмотрим, это..."
E_C19_Oct_Oddy01_35,Оо! Какое красивое озеро!
E_C19_Oct_Oddy01_36,А там... Руины цивилизации техномагов!
E_C19_Oct_Oddy01_37,Никс предлагал как-нибудь вместе их исследовать.
E_C19_Oct_Oddy01_38,"Жаль, что его здесь нет."
E_C19_Oct_Oddy01_39,"Ой, вот ведь. Что это я говорю?"
E_C19_Oct_Oddy01_40,...
E_C19_Oct_Oddy01_41,"Хм, пора вернуться, пока не стало ещё опаснее."
E_C19_Oct_Oddy01_42,"Ох, боже мой, что за дела!"
E_C19_Oct_Oddy01_43,"Сегодня, видимо, день приключений на пятую точку!"
E_C19_Oct_Oddy01_44,"А здесь... Так, посмотрим. Таверна Джуно?"
E_C19_Oct_Oddy01_45,"Кто-то, кажется, готовится к празднику."
E_C19_Oct_Oddy01_46,А торт-то как вкусно выглядит!
E_C19_Oct_Oddy01_47,"Поздравляю с днём рождения, дядя!"
E_C19_Oct_Oddy01_48,Ух ты! Что это?
E_C19_Oct_Oddy01_49,Какие хорошие друзья!
E_C19_Oct_Oddy01_50,Дядя Одди! Особо и не торопится!
E_C19_Oct_Oddy01_51,Не волнуйся так! Одди прекрасно понимает время.
E_C19_Oct_Oddy01_52,"Посмотрим. Может, уже вернулся?"
E_C19_Oct_Oddy01_53,Никс! Леви! Дорогие друзья!
E_C19_Oct_Oddy01_54,"Ха-ха, я же говорил тебе, послушай меня до конца!"
E_C19_Oct_Oddy01_55,"Дядя Одди такой быстрый, что Леви не смог и слова сказать!"
E_C19_Oct_Oddy01_56,"Как бы то ни было, раз уж ты вернулся вовремя, видимо, достиг своей цели?"
E_C19_Oct_Oddy01_57,"Правда, Леви не знает, где был дядя Одди~~"
E_C19_Oct_Oddy01_58,"С днём рождения, Одди!"
E_C19_Oct_Oddy01_59,"С днём рождения, дядя Одди! Кушай побольше торта!"
E_C19_Oct_Oddy01_60,"Ом-ном-ном... Мои вредные, но любимые друзья!"
E_C19_Oct_Oddy01_61,"И впредь, долго-долго оставайтесь моими друзьями!"
