KEY,Russian
E_C19_Nov_Nia01_11,"Чтоо?? Она встречает день рождения в одиночестве так далеко от дома! Не удивительно, что она так приуныла!"
E_C19_Nov_Nia01_12,"Может, приготовить ей что-нибудь вкусное, чтобы отпраздновать день рождения, а заодно и приподнять настроение?"
E_C19_Nov_Nia01_13,Звучит неплохо. Я тоже помогу!
E_C19_Nov_Nia01_14,...
E_C19_Nov_Nia01_15,Ниа.
E_C19_Nov_Nia01_16,...
E_C19_Nov_Nia01_17,Всё ещё грустишь...
E_C19_Nov_Nia01_18,...
E_C19_Nov_Nia01_19,Я...
E_C19_Nov_Nia01_20,Ты?
E_C19_Nov_Nia01_21,Отец был прекрасным вождём.
E_C19_Nov_Nia01_22,И наказал мне быть такой же выдающейся главой.
E_C19_Nov_Nia01_23,Вот как. А в чём проблема?
E_C19_Nov_Nia01_24,Я... Хороший ли я вождь?
E_C19_Nov_Nia01_25,Ммм... Что это значит – быть выдающимся вождём?
E_C19_Nov_Nia01_26,Это значит... Защищать многих людей. Обязательно защищать.
E_C19_Nov_Nia01_27,"И убивать много демонов. Всех, что попадаются на глаза."
E_C19_Nov_Nia01_28,"Особенно сильных демонов – их надо обязательно уничтожать. Вождь должен быть самым сильным, поэтому и в бой должен идти первым."
E_C19_Nov_Nia01_29,"Но я... Не такая сильная, как отец..."
E_C19_Nov_Nia01_30,"Я не могу защищать и убивать столько, сколько мой отец..."
E_C19_Nov_Nia01_31,Я... Не знаю. Будет ли отец доволен мной?
E_C19_Nov_Nia01_32,"Ну... Я, конечено, не знаю, что в вашем понимании значит «много»."
E_C19_Nov_Nia01_33,"Но я думаю, ты очень хорошо справляешься."
E_C19_Nov_Nia01_34,Отец обязательно будет гордиться тобой.
E_C19_Nov_Nia01_35,Так ли это...
E_C19_Nov_Nia01_36,Конечно! Поэтому… А! Поэтому...
E_C19_Nov_Nia01_37,"Ммм. А, да. Ты можешь закрыть глаза и вытянуть руки?"
E_C19_Nov_Nia01_38,М? Хорошо.
E_C19_Nov_Nia01_39,Ооо?
E_C19_Nov_Nia01_40,Что это?
E_C19_Nov_Nia01_41,Подарок для очень хорошего вождя.
E_C19_Nov_Nia01_42,Заодно и подарок на день рождения! Сегодня ведь Ваш день рождения?
E_C19_Nov_Nia01_43,"Да... Но подарок? Даже если у меня нет денег, вы мне даёте подарок?"
E_C19_Nov_Nia01_44,Конечно! Мы дарим его Вам.
E_C19_Nov_Nia01_45,О... Спасибо...
E_C19_Nov_Nia01_46,Не желаете ли Вы его открыть?
E_C19_Nov_Nia01_47,"Давай. Думаю, тебе понравится!"
E_C19_Nov_Nia01_48,"Мя-мясо! Это самый приятный аромат из всех, что я когда-либо вдыхала!"
E_C19_Nov_Nia01_49,Хо-хо. Мы использовали секретные специи!
E_C19_Nov_Nia01_50,"Мы приготовили очень много, так что кушай на здоровье. Покушай и взбодрись."
E_C19_Nov_Nia01_51,Спасибо! Мясо! Как вкусно!
E_C19_Nov_Nia01_52,Очень вкусно! Прямо очень!
E_C19_Nov_Nia01_53,"Ниа. Мы не отберём его у тебя, так что помедленнее..."
E_C19_Nov_Nia01_54,Кхык!
E_C19_Nov_Nia01_55,Эх-эх. Так я и знала.
E_C19_Nov_Nia01_56,"Ничего не говори, лучше просто помоги."
E_C19_Nov_Nia01_57,"Да. Моя дочь, я всегда горжусь тобой. Ты уже стала выдающимся вождём."
E_C19_Nov_Nia01_58,"А больше всего я желаю, чтобы ты всегда оставалась такой же счастливой."
