KEY,"Vietnamese"
RESULT_TYPE.NOT_ENOUGH_COST,"Thiếu hàng hóa."
RESULT_TYPE.CLOSED_DUNGEON,"Trận đã đóng."
RESULT_TYPE.OPENED_DUNGEON,"Trận đã mở."
RESULT_TYPE.QUEST_DATA_NOT_FOUND,"Dữ liệu nhiệm vụ không tồn tại."
RESULT_TYPE.NOT_ACCEPTABLE,"Không thể đồng ý."
RESULT_TYPE.CANNOT_GIVEUP,"Không thể từ bỏ."
RESULT_TYPE.NOT_REWARDABLE,"Không thể nhận phần thưởng."
RESULT_TYPE.EQUIP_FULL,"Trang bị đã đầy."
RESULT_TYPE.VIPLEVEL_DATA_NOT_FOUND,"Dữ liệu VIP không tồn tại."
RESULT_TYPE.MISSING_LANGUAGE,"Chưa nhập ngôn ngữ."
RESULT_TYPE.CANNOT_LINK_GUEST,"Không thể liên kết tài khoản với khách."
RESULT_TYPE.ALREADY_LINKED_ID,"Tài khoản đã được tạo liên kết."
RESULT_TYPE.SERVER_CLOSING,"Đang trong quá trình chuẩn bị dịch vụ. Vui lòng đợi trong chốc lát."
RESULT_TYPE.INVALID_SHOP_INDEX,"Số cửa hàng không đúng."
RESULT_TYPE.EXCEEDED_PURCHASABLE_COUNT,"Vượt quá số lần mua."
RESULT_TYPE.INVALID_REWARD_DATA,"Dữ liệu phần thưởng không đúng."
RESULT_TYPE.TOWER_NPC_NOT_FOUND,"NPC của tháp không tồn tại."
RESULT_TYPE.TOWER_NPC_SLOT_NOT_FOUND,"NPC của tầng này không tồn tại."
RESULT_TYPE.TOWER_NPC_INFO_NOT_FOUND,"Thông tin NPC của tầng này không tốn tại."
RESULT_TYPE.WRONG_TOWER_REWARD_NO,"Số phần thưởng của tháp sai."
RESULT_TYPE.WRONG_DIFFICULTY,"Độ khó không đúng."
RESULT_TYPE.DIFFICULTY_MISMATCH,"Độ khó không đồng nhất."
RESULT_TYPE.MISSING_BATTLE_TYPE,"Chưa nhập hình thức trận đấu. "
RESULT_TYPE.NOT_YET_CLEARED,"Chưa hoàn thành."
RESULT_TYPE.INVALID_DUNGEON_DIFFICULTY,"Độ khó trận đấu không đúng."
RESULT_TYPE.WRONG_DUNGEON_DIFFICULTY,"Độ khó trận đấu không đúng."
RESULT_TYPE.MAX_UNDERGROUND_PRISON_KEY,"Đầy chìa khóa."
RESULT_TYPE.EQUIP_GRADE_DATA_NOT_FOUND,"Dữ liệu thứ hạng trang bị không tồn tại."
RESULT_TYPE.NOT_FOR_SALE,"Không thể bán."
RESULT_TYPE.EQUIP_CREATURE_ERROR,"Không có anh hùng trang bị được."
RESULT_TYPE.UPGRADE_DATA_NOT_FOUND,"Dữ liệu cường hóa không tồn tại."
RESULT_TYPE.MATERIAL_ITEM_INDEX_MISMATCH,"Số vật phẩm nguyên liệu không đồng nhất."
RESULT_TYPE.MATERIAL_ITEM_COUNT_MISMATCH,"Số lượng vật phẩm nguyên liệu không đồng nhất."
RESULT_TYPE.NOT_ENOUGH_MATERIAL_ITEM,"Thiếu nguyên vật liệu."
RESULT_TYPE.INVALID_REQ_GOLD,"Thiếu vàng cần dùng."
RESULT_TYPE.NO_UPGRADABLE_OPTION_SLOT,"Vị trí tùy chọn không thể cường hóa được."
RESULT_TYPE.INVALID_ITEM_CODE,"Mã số vật phẩm không đúng."
RESULT_TYPE.INVALID_EQUIP_STAR_RATE,"Tỉ lệ sao không đúng."
RESULT_TYPE.MY_FRIEND_FULL,"Danh sách bạn bè đã đầy."
RESULT_TYPE.TARGET_FRIEND_FULL,"Danh sách bạn bè của đối phương đã đầy."
RESULT_TYPE.TARGET_FRIEND_WAIT_FULL,"Danh sách yêu cầu của đối phương đã đầy."
RESULT_TYPE.ENHANCE_ITEM_INDEX_ERROR,"Số đá siêu việt không đúng."
RESULT_TYPE.NOT_ENOUGH_ENHANCE_ITEM,"Số lượng đá siêu việt không đúng."
RESULT_TYPE.CANNOT_ENHANCE_MORE,"Không thể siêu việt thêm."
RESULT_TYPE.AWAKE_CHALLENGE_DATA_ERROR,"Không thể tìm thấy thông tin đá cường hóa."
RESULT_TYPE.AWAKE_ITEM_DATA_ERROR,"Không thể tìm thấy dữ liệu vật phẩm đá cường hóa."
RESULT_TYPE.NOT_ENOUGH_AWAKE_ITEM,"Thiếu số đá cường hóa."
RESULT_TYPE.HERO_SELECT_DATA_NOT_FOUND,"Không thể tìm thấy dữ liệu chọn anh hùng."
RESULT_TYPE.INVALID_HERO_EXP,"Điểm kinh nghiệm của anh hùng không đúng."
RESULT_TYPE.HERO_NOT_OWNED,"Anh hùng không sở hữu."
RESULT_TYPE.MAX_HERO_LEVEL,"Cấp độ của anh hùng đạt mức tối đa."
RESULT_TYPE.MAIL_NOT_FOUND,"Thư không tồn tại."
RESULT_TYPE.MISSING_COUPON_CODE,"Chưa nhập mã số coupon."
RESULT_TYPE.MISSING_COUNTRY_CODE,"Chưa nhập mã số quốc gia."
RESULT_TYPE.COUPON_NOT_FOUND,"Số coupon không đúng."
RESULT_TYPE.ALREADY_RECEIVED,"Đã nhận thưởng."
RESULT_TYPE.COUNTRY_CODE_MISMATCH,"Mã số quốc gia không đồng nhất."
RESULT_TYPE.COUPON_EXPIRED,"Không thể sử dụng vì đã hết thời gian."
RESULT_TYPE.PROMOTION_NOT_FOUND,"Không thể tìm thấy thông tin quảng bá."
RESULT_TYPE.ALREADY_USED_PROMOTION,"Sự kiện quảng bá đã tham gia."
RESULT_TYPE.REWARD_NOT_SELECTED,"Chưa chọn phần thưởng."
RESULT_TYPE.INVALID_REWARD_INDEX,"Số phần thưởng không đúng."
RESULT_TYPE.ALREADY_PURCHASED,"Bạn đã mua."
RESULT_TYPE.NOT_ENOUGH_MILEAGE,"Thiếu milleage."
RESULT_TYPE.NOT_ENOUGH_ROYAL_POINT,"Thiếu điểm mộ cổ hoàng gia."
RESULT_TYPE.NOT_ENCRYPTED,"Chưa được mật mã hóa."
RESULT_TYPE.SALT_ERROR,"Tình trạng kết nối mạng không tốt nên không thể nhận mã số xác nhận."
RESULT_TYPE.NO_SECURE_KEY,"NO_SECURE_KEY"
RESULT_TYPE.SALT_NOT_DECRYPTED,"SALT_NOT_DECRYPTED"
RESULT_TYPE.KEY_NOT_DECRYPTED,"KEY_NOT_DECRYPTED"
RESULT_TYPE.SALT_MISMATCH,"SALT_MISMATCH"
RESULT_TYPE.LOGIN_ID_NOT_DECRYPTED,"LOGIN_ID_NOT_DECRYPTED"
RESULT_TYPE.DECRYPT_FAIL,"DECRYPT_FAIL"
BASE_RESULT_TYPE.OFFLINE,"Bạn chưa kết nối mạng."
RESULT_TYPE.INVALID_GACHA_REQUEST,"Xảy ra lỗi trong lúc triệu hồi trang bị.\n Xin mời thử lại."
RESULT_TYPE.MATCHING_ABORTED,"Ghép trận đã bị hủy,"
RESULT_TYPE.PROGRESSING,"Đang tiến hành."
RESULT_TYPE.BUY_DISABLED,"Hiện tại không thể tiến hành thanh toán được."
RESULT_TYPE.MAX_FRIENDSHIP_POINT,"Điểm tình bạn đã đầy."
RESULT_TYPE.NOT_ENOUGH_FRIENDSHIP_POINT,"Thiếu điểm tình bạn."
RESULT_TYPE.NOT_RAID_TYPE,"Không phải loại hình đấu Raid."
RESULT_TYPE.MISSING_RAID_INDEX,"Do có lỗi mạng nên máy chủ chậm trễ khi xử lý thông tin người dùng. Vui lòng thử lại sau."
RESULT_TYPE.RAID_DATA_NOT_FOUND,"Không có dữ liệu Raid."
RESULT_TYPE.RAID_NOT_STARTED,"Raid chưa được bắt đầu."
RESULT_TYPE.RAID_NOT_PROGRESSING,"Raid đang không được tiến hành."
RESULT_TYPE.RAID_MUST_MULTIPLAY,"Không phải kiểu chơi nhiều người."
RESULT_TYPE.RAID_CHAPTER_MISMATCH,"Không đồng nhất chương."
RESULT_TYPE.RAID_DUNGEON_MISMATCH,"Không đồng nhất trận đấu."
RESULT_TYPE.GUILD_RAID_ROOM_CREATED,"Phòng Guild Raid đã được tạo."
RESULT_TYPE.NOT_ENOUGH_ENTER_RAID_COUNT,"Thiếu số lần vào trận Guild Raid."
RESULT_TYPE.INVALID_GUILD_RAID_INDEX,"Chỉ số Guild Raid không đúng."
RESULT_TYPE.NOT_ENOUGH_ACTIVITY_POINT,"Thiếu điểm hoạt động."
RESULT_TYPE.PREVIOUS_RAID_NOT_COMPLETED,"Đang tiến hành Raid trước đó."
RESULT_TYPE.ALREADY_GUILD_RAID_OPENED,"Guild Raid chưa mở cửa."
RESULT_TYPE.PLAYER_RAID_NOT_FOUND,"Không có thông tin Raid của người chơi."
RESULT_TYPE.PLAYER_DUNGEON_NOT_FOUND,"Không có thông tin trận đấu của người chơi."
RESULT_TYPE.DUNGEON_NOT_PLAYED,"Không có kỉ lục chơi trận đấu nào."
RESULT_TYPE.DUNGEON_PLAY_ENABLE,"Vẫn còn lượt có thể chơi."
RESULT_TYPE.ALREADY_HAVE,"Anh hùng đã sở hữu."
RESULT_TYPE.HERO_NOT_EXIST,"Anh hùng không tồn tại."
RESULT_TYPE.CANNOT_RECRUIT,"Anh hùng không thể thuê tại quán trọ."
RESULT_TYPE.HERO_INDEX_MISMATCH,"Thông tin anh hùng và thông tin này không khớp."
RESULT_TYPE.ALREADY_RECRUITED,"Anh hùng đã sở hữu."
RESULT_TYPE.HERO_NOT_EXIST_IN_FRIENDLY_TABLE,"Anh hùng không thể kết hữu."
RESULT_TYPE.HERO_FRIENDLY_POINT_MAX,"Trạng thái không thể kết hữu thêm."
RESULT_TYPE.ACTION_NOT_READY,"Vẫn chưa thể thực hiện hành động đó."
RESULT_TYPE.ACTION_NOT_EXIST,"Hành động không tồn tại."
RESULT_TYPE.COST_MISMATCH,"Thiếu hỗ trợ cho hành động này."
RESULT_TYPE.FRIENDLY_POINT_MISMATCH,"Vẫn còn thiếu mức thân hữu để có thể thu nhận."
RESULT_TYPE.COOL_TIME_MISMATCH,"Vẫn chưa đến lúc."
RESULT_TYPE.CANNOT_RECRUIT_HERO,"Không có anh hùng có thể thuê được."
RESULT_TYPE.IN_FRIENDLY_STATE,"Đang tích lũy điểm tình bạn."
RESULT_TYPE.NO_FRIENDS,"Không có bạn nào trong danh sách bạn bè."
RESULT_TYPE.ALREADY_SENT_FRIENDSHIP_POINT,"Điểm Tình Bạn đã được gửi."
RESULT_TYPE.EMPTY_NAME,"Tên trống."
RESULT_TYPE.INVALID_NAME,"Tên không hợp lệ."
RESULT_TYPE.TOO_SHORT_NAME,"Tên quá ngắn."
RESULT_TYPE.TOO_LONG_NAME,"Tên quá dài."
RESULT_TYPE.INIT_COOL_TIME_NOT_ELAPSED,"Đặt lại bộ đếm thời gian không được hoàn thành."
RESULT_TYPE.ALREADY_GUILD_SKILL_INIT,"Kỹ năng Guild đã được đặt lại."
RESULT_TYPE.MAX_GUILD_LEVEL,"Cấp độ Guild ở mức tối đa."
RESULT_TYPE.MAX_SKILL_LEVEL,"Đã đạt cấp độ kỹ năng tối đa"
RESULT_TYPE.LOW_TEAM_LEVEL,"Cấp độ đội quá thấp."
BASE_RESULT_TYPE.INTERNAL_SERVER_ERROR,"Lỗi Máy chủ Nội bộ."
BASE_RESULT_TYPE.DISABLED,"Đang bị vô hiệu."
RESULT_TYPE.NOT_ALLOWED,"Đang không được phép."
RESULT_TYPE.NO_ACCOUNT_ID,"ID Tài khoản không tồn tại."
RESULT_TYPE.NOT_FOUND,"Không thể tìm thấy dữ liệu."
RESULT_TYPE.MISSING_TOWER_INDEX,"Không xác định được Tháp."
RESULT_TYPE.NO_MAX_STAR_HERO,"Anh hùng thức tỉnh tối đa không tồn tại."
RESULT_TYPE.TOWER_REQ_CHAPTER_NOT_COMPLETED,"Chương yêu cầu vào chưa hoàn thành."
RESULT_TYPE.RAID_LEVEL_MISMATCH,"Cấp độ Raid không khớp."
RESULT_TYPE.CONTENTS_DISABLED,"Nội dung không được mở khóa."
RESULT_TYPE.GUILD_RAID_ROOM_NOT_FOUND,"Sảnh Guild Raid không tồn tại."
RESULT_TYPE.NOT_GUILD_RAID_ROOM_MEMBER,"Không phải là một phần của Sảnh Guild Raid."
RESULT_TYPE.INVALID_GULD_RAID_MEMBER_RANK,"Các thành viên của Xếp hạng Guild này không thể tham gia Guild Raids."
RESULT_TYPE.NOT_ENOUGH_ENTER_GUILD_RAID_COUNT,"Không đủ vé tham dự Guild Raid."
RESULT_TYPE.MISSING_WORLD_BOSS_INDEX,"Chỉ số Boss Thế giới không tồn tại."
RESULT_TYPE.WORLD_BOSS_NOT_EXIST,"Boss Thế giới không tồn tại."
RESULT_TYPE.WORLD_BOSS_NOT_ACTIVE,"Boss Thế giới không hoạt động."
RESULT_TYPE.WORLD_BOSS_NOT_FOUND,"Không tìm thấy Boss Thế giới."
RESULT_TYPE.MISSING_WORLD_BOSS_CREATURE_INFO,"Thông tin Quái Boss Thế giới không tồn tại."
RESULT_TYPE.PARSING_WORLD_BOSS_CREATURE_INFO_ERROR,"Phân tích cú pháp thông tin Boss Thế giới không thành công."
RESULT_TYPE.WORLD_BOSS_HP_ERROR,"Đã xảy ra lỗi trong khi tính toán điểm Boss thế giới. Vui lòng gửi cho thư cho bộ phận chăm sóc khách hàng nếu bạn thấy thông báo này."
RESULT_TYPE.NOT_CLEARED,"Không hoàn thành.ư"
RESULT_TYPE.PURCHASE_INFO_NOT_FOUND,"Dữ liệu mua hàng không tồn tại."
RESULT_TYPE.INTERNAL_SERVER_ERROR,"Lỗi Máy chủ Nội bộ."
RESULT_TYPE.NOT_DAILY_ENDED,"Không thể mua vào ngày này."
RESULT_TYPE.NEED_COMPLETE_IN_APP_PURCHASE,"Cần hoàn thành mua hàng trong ứng dụng."
RESULT_TYPE.OTHER_DAILY_EFFECTIVE,"Một sản phẩm tương tự hiện đang có hiệu lực."
RESULT_TYPE.RESTORE_DATA_NOT_FOUND,"Khôi phục dữ liệu không tồn tại."
RESULT_TYPE.MATERIAL_COUNT_ERROR,"Lỗi bộ đếm Nguyên liệu"
RESULT_TYPE.LOW_HERO_LEVEL,"Cấp độ anh hùng quá thấp."
RESULT_TYPE.PRICE_ERROR,"Lỗi giá"
RESULT_TYPE.COST_TYPE_ERROR,"Lỗi Loại giá."
RESULT_TYPE.EXCEEDED_MAX_MATERIAL_EQUIP_ITEMS,"Kho đã vượt quá sức chứa tối đa"
RESULT_TYPE.HERO_EQUIPPED_MATERIAL_EQUIP_ITEM,"Không thể sử dụng đồ đã trang bị làm vật liệu."
RESULT_TYPE.INVALID_GACHA_DATA,"Dữ liệu quay thưởng không hợp lệ."
RESULT_TYPE.NO_RECV_FRIENDSHIP_POINT,"Không có điểm bạn bè."
RESULT_TYPE.MAX_DAILY_REMOVE_FRIENDS,"Đã vượt quá số lần xóa bạn bè hàng ngày."
RESULT_TYPE.GULLD_JOIN_REQUEST_PROCESSING,"Đang xử lý yêu cầu tham gia Guild."
RESULT_TYPE.INVALID_GUILD_RANK,"Xếp hạng Guild Không hợp lệ."
RESULT_TYPE.INVALID_GUILD_INTRODUCE,"Giới thiệu Guild không hợp lệ."
RESULT_TYPE.TOO_LONG_GUILD_INTRODUCE,"Giới thiệu Guild quá dài."
RESULT_TYPE.INVALID_GUILD_NOTICE,"Thông báo Guild không hợp lệ."
RESULT_TYPE.TOO_LONG_GUILD_NOTICE,"Thông báo Guild quá dài."
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,"Không thực hiện được do Yêu cầu tham gia Guild đang có."
RESULT_TYPE.ALREADY_EXIST_NAME,"Tên đã tồn tại."
RESULT_TYPE.MAX_CONTRIBUTED_GEM,"Đang đóng góp tối đa."
RESULT_TYPE.NO_CONTRIBUTE_COUNT,"Bộ đếm cống hiến Guild không tồn tại."
RESULT_TYPE.INVALID_GUILD_ID,"Số Guild không hợp lệ."
RESULT_TYPE.INVALID_TARGET_RANK,"Xếp hạng Guild không hợp lệ."
RESULT_TYPE.INVALID_SKILL_LEVEL,"Cấp độ kỹ năng của Guild Skill không hợp lệ"
RESULT_TYPE.GUILD_JOIN_REQUEST_PROCESSING,"Đang xử lý Yêu cầu Tham gia Guild."
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,"Bạn không thể tạo/gia nhập guild trong {1} giờ sau khi rời guild trước."
RESULT_TYPE.NO_GUILD_SKILL_LEVEL_UP_REQUEST,"Dữ liệu cấp độ kỹ năng Guild yêu cầu không tồn tại."
RESULT_TYPE.ALREADY_GUILD_SKILL_LEVEL_UP_REQUESTED,"Đã yêu cầu Tăng cấp độ Kỹ năng Guild."
RESULT_TYPE.ALREADY_BID,"Vật phẩm đã được đặt giá thầu."
RESULT_TYPE.ALREADY_CREATED_ROOM,"Đã tạo Sảnh Guild."
RESULT_TYPE.NOT_ROOM_MASTER,"Bạn không phải là Người đứng đầu Sảnh"
RESULT_TYPE.ROOM_NOT_FOUND,"Sảnh không tồn tại."
RESULT_TYPE.NOT_ENOUGH_GUILD_ACTIVITY_POINT,"Không đủ điểm hoạt động Guild."
RESULT_TYPE.TRANSCEND_ITEM_INDEX_ERROR,"Vật phẩm siêu việt không hợp lệ."
RESULT_TYPE.NOT_ENOUGH_TRANSCEND_ITEM,"Không đủ Vật phẩm siêu việt."
RESULT_TYPE.CANNOT_TRANSCEND_MORE,"Không thể Cường hóa siêu việt thêm."
RESULT_TYPE.NOT_ENOUGH_PURIFIED,"Chưa hoàn tất thanh lọc."
RESULT_TYPE.WRONG_SLOT_INDEX,"Số ô không hợp lệ."
RESULT_TYPE.NOT_SELECTABLE_SLOT_INDEX,"Không thể chọn ô."
RESULT_TYPE.CRAFT_SLOT_PRICE_DATA_NOT_FOUND,"Không tồn tại thông tin giá ô điều chế."
RESULT_TYPE.INVALID_PRICE,"Giá không hợp lệ."
RESULT_TYPE.NO_FLASK_ITEM,"Không tìm thấy bình rỗng."
RESULT_TYPE.FLASK_DATA_NOT_FOUND,"Không có dữ liệu điều chế."
RESULT_TYPE.CRAFT_DATA_NOT_FOUND,"Không tồn tại dữ liệu điều chế."
RESULT_TYPE.NOT_CRAFT_SLOT_INDEX,"Không phải số ô điều chế thích hợp."
RESULT_TYPE.NOT_YET_CRAFTED,"Điều chế chưa hoàn thành"
RESULT_TYPE.ALREADY_USING_FLASK,"Bình rỗng đã được trang bị."
RESULT_TYPE.HERO_NOT_SELECTABLE,"Không thể chọn anh hùng."
RESULT_TYPE.HERO_FRAGMENT_DATA_ERROR,"Thông tin mảnh anh hùng không hợp lệ."
RESULT_TYPE.NO_HEROES,"Không có anh hùng tồn tại."
RESULT_TYPE.INVALID_HERO,"Anh hùng không hợp lệ."
RESULT_TYPE.MATCHING_BLOCKED,"Tạm thời không thể tham gia trận đấu."
RESULT_TYPE.ALREADY_RESET,"Đã hoàn thành thiết lập lại."
RESULT_TYPE.INVALID_RESET_COST,"Giá Đặt lại Không hợp lệ."
RESULT_TYPE.NOT_ENOUGH_RESET_COST,"Không đủ tài nguyên để thiết lập lại."
RESULT_TYPE.SCENARIO_QUEST_DATA_NOT_FOUND,"Dữ liệu kịch bản Nhiệm vụ không tồn tại."
RESULT_TYPE.NOT_ENOUGH_PROGRESS,"Không đủ tiến trình."
RESULT_TYPE.NOT_CLIENT_ONLY,"Khách hàng không hợp lệ."
RESULT_TYPE.INVALID_PAY_SHOP_TYPE,"Loại cửa hàng tiền mặt không hợp lệ."
RESULT_TYPE.INVALID_SHOP_ITEM_DATA,"Dữ liệu vật phẩm cửa hàng không hợp lệ."
RESULT_TYPE.SHOP_RESTOCK_INFO_NOT_FOUND,"Dữ liệu làm mới kho không hợp lệ."
RESULT_TYPE.SIGNED_OUT,"Đã đăng xuất."
RESULT_TYPE.NO_CACHE,"Không có bộ nhớ cache."
RESULT_TYPE.BLOCKED,"Hiện bị chặn."
RESULT_TYPE.LOW_VERSION,"Phiên bản quá thấp."
RESULT_TYPE.INVALID_STAMINA_TYPE,"Loại thể lực không hợp lệ."
RESULT_TYPE.MAX_STAMINA,"Đạt thể lực tối đa."
RESULT_TYPE.GUILD_MASTER_CANNOT_SIGN_OUT,"Người đứng đầu Guild không thể đăng xuất."
RESULT_TYPE.DBSELECT_ERROR,"Lỗi cơ sở dữ liệu."
RESULT_TYPE.DBUPDATE_ERROR,"Lỗi cơ sở dữ liệu."
RESULT_TYPE.INVALID_GIVE_ITEM_RESULT,"Không thể gửi vật phẩm."
RESULT_TYPE.ALREADY_PASSED_ORDER_ID,"Số Hóa đơn đã được gửi."
RESULT_TYPE.SERVER_BUSY,"Yêu cầu mua đang được xem xét."
RESULT_TYPE.ALREADY_FINISHED,"Số Nhận đã được gửi và xử lý."
RESULT_TYPE.PRODUCT_ID_NOT_EXIST,"ID mặt hàng không tồn tại."
RESULT_TYPE.DBINSERT_ERROR,"Lỗi cơ sở dữ liệu."
RESULT_TYPE.IAPINFO_NOT_FOUND,"Không thể tìm thấy dữ liệu mua hàng."
RESULT_TYPE.AWAKE_DATA_NOT_FOUND,"Không thể tìm thấy Dữ liệu siêu việt."
RESULT_TYPE.ALREADY_COMPLETED_CRAFT_ITEM,"Thủ công của mục này hoàn tất."
RESULT_TYPE.DUPLICATED_HERO,"Anh hùng chồng lên nhau."
RESULT_TYPE.NOT_COMPLETED_DUNGEON,"Dungeon chưa được hoàn thành."
RESULT_TYPE.GOOGLE_RETRY_NEEDED,"Google cần thử lại."
RESULT_TYPE.APPLE_RETRY_NEEDED,"IOS thử lại là cần thiết."
RESULT_TYPE.NOT_HERO_TANSCENDED,"Anh hùng đã không được vượt qua."
RESULT_TYPE.NOT_ENOUGH_TRANSCEND,"Anh hùng Siêu việt là không đủ."
RESULT_TYPE.WRONG_REMAIN_TIME,"Thời gian còn lại không hợp lệ."
RESULT_TYPE.HERO_TRIAL_ALREADY_COMPLETED,"Ordeal đã được hoàn thành."
RESULT_TYPE.ALREADY_HAVE_COSTUME,"Bạn đã sở hữu Trang phục này."
RESULT_TYPE.COSTUME_DATA_NOT_FOUND,"Không có dữ liệu trang phục."
RESULT_TYPE.COSTUME_NOT_OPENED,"Trang phục vẫn chưa được tiết lộ."
RESULT_TYPE.HERO_AWAKE_DATA_NOT_FOUND,"Không thể tìm thấy Dữ liệu siêu việt."
RESULT_TYPE.COSTUME_IS_DEFAULT,"Đây là trang phục mặc định."
RESULT_TYPE.NOT_CORRECT_HERO,"Anh hùng này không thể trang phục cho trang phục này."
RESULT_TYPE.COSTUME_NOT_OWNED,"Bạn không sở hữu trang phục này."
RESULT_TYPE.CANNOT_SET_COSTUME,"Không thể trang phục trang phục."
RESULT_TYPE.ALREADY_COSTUMED,"Trang phục đã được trang bị."
RESULT_TYPE.NOT_EQUIP_COSTUME,"Trang phục hiện không được trang bị."
RESULT_TYPE.LOCKED_EQUIP_ITEM_EXISTS,"Tồn tại Vật phẩm bị Khóa"
RESULT_TYPE.ALREADY_LOCKED,"Vật phẩm này đã bị khóa"
RESULT_TYPE.ALREADY_UN_LOCKED,"Vật phẩm này đã được mở khóa"
RESULT_TYPE.NOT_ENOUGH_RAID_POINT,"Không đủ điểm Raid."
RESULT_TYPE.MULTIPLAY_NOT_ENDED,"Trận đấu chưa hoàn thành."
RESULT_TYPE.NOT_BREAKABLE_ITEM_EXISTS,"Có vật phẩm không thể mài."
RESULT_TYPE.LOCKED_ITEM_EXISTS,"Tồn tại vật phẩm bị khóa"
RESULT_TYPE.NOT_FREE_KEEP_RUNE,"Hiện giờ, cần tốn Ruby để bảo toàn Cổ tự."
RESULT_TYPE.FREE_KEEP_RUNE,"Hiện giờ, không cần tốn Ruby để bảo toàn Cổ tự."
RESULT_TYPE.CANNOT_RESTOCK,"Không thể tải Danh sách Vật phẩm."
RESULT_TYPE.ALREADY_COMPLETED_GUILD_RAID,"Guild Raid này đã hoàn thành."
RESULT_TYPE.NOT_CURRENT_GUILD_RAID_DUNGEON,"Khu vực này đã hoàn thành."
RESULT_TYPE.PLAYING_GUILD_RAID_EXIST,"Một thành viên Guild khác đang trong trận chiến."
RESULT_TYPE.GUILD_RAID_NOT_OPENED,"Guild Raid này chưa được mở."
RESULT_TYPE.GUILD_RAID_DUNGEON_DATA_NOT_FOUND,"Không tìm thấy Ngục tối"
RESULT_TYPE.GUILD_RAID_INFO_NOT_FOUND,"Trận chiến không diễn ra được bình thường. Vui lòng thử lại."
RESULT_TYPE.GUILD_RAID_CANCELED,"Guild Raid đã bị hủy."
RESULT_TYPE.NOT_RENEW_EQUIP_ITEM,"Chưa chọn vật phẩm nâng cấp"
RESULT_TYPE.NO_RENEW_OPTION_SLOT,"Vật phẩm này không thể nâng cấp."
RESULT_TYPE.GUILD_RAID_CHAPTER_DATA_NOT_FOUND,"Không thể tìm thấy Chương Guild Raid."
RESULT_TYPE.NOT_GUILD_MASTER,"Bạn không phải là Chủ Guild."
RESULT_TYPE.ALREADY_OPEN,"Raid đã được mở."
RESULT_TYPE.NOT_OPENABLE_TIME,"Không có sẵn tại thời điểm này."
RESULT_TYPE.INVALID_GUILD_RAID_OPEN_DURATION,"Thời gian mở Raid không hợp lệ."
RESULT_TYPE.PARSING_CREATURE_INFO_ERROR,"Giải gói thông tin anh hùng thất bại."
RESULT_TYPE.NOT_GUILD_RAID_PLAYING_ACCOUNT,"Guild Raid không trong tiến trình."
RESULT_TYPE.INVALID_CREATURE_WAVE_SLOT_INDEX,"Chỗ anh hùng không khợp lệ"
RESULT_TYPE.ALIVE_ENEMY_EXIST,"Kẻ địch còn lại."
RESULT_TYPE.ALL_HEROES_DIED,"Tất cả các anh hùng đã chết."
RESULT_TYPE.ONE_STORE_RETRY_NEEDED,"Cần thử lại OneStore"
RESULT_TYPE.NO_OLD_OPTION_INDEX,"Tùy chọn gốc không tồn tại."
RESULT_TYPE.NO_RENEW_OPTION_RESULT_INDEX,"Kết quả Tùy chọn mới không tồn tại."
RESULT_TYPE.INVALID_CONFIRM_OPTION_INDEX,"Số tùy chọn sai."
RESULT_TYPE.OPTION_SLOT_MISMATCH,"Ô Tùy chọn Không phù hợp."
RESULT_TYPE.EMPTY_PRICE,"Giá không tồn tại."
RESULT_TYPE.INVAID_PRICE,"Giá không hợp lệ"
RESULT_TYPE.NO_AVAILABLE_OPTION,"Không có Tùy chọn có sẵn."
RESULT_TYPE.SAME_EVENT_CALENDAR,"Cùng Lịch Sự Kiện."
RESULT_TYPE.ITEM_DESTROYED,"Vật phẩm đã bị phá hủy."
RESULT_TYPE.ITEM_NOT_FOUND,"Không tìm thấy vật phẩm."
RESULT_TYPE.WRONG_ITEM_COUNT,"Số vật phẩm sai."
RESULT_TYPE.INVALID_OPEN_DURATION,"Thời gian mở không hợp lệ."
RESULT_TYPE.ADDED_GUILD_RAID_INFO_IS_NULL,"Thông tin Guild Raid không tồn tại."
RESULT_TYPE.INVALID_DIFFICULTY,"Độ Khó không hợp lệ."
RESULT_TYPE.CAMPAIGN_INFO_NOT_FOUND,"Do có lỗi mạng nên máy chủ chậm trễ khi xử lý bản ghi trận đấu của người dùng. Vui lòng thử lại sau."
RESULT_TYPE.NOT_GUILD_RAID,"Đây không phải Guild Raid."
RESULT_TYPE.NOT_PLAYING_ACCOUNT,"Không phải tài khoản đang chơi."
RESULT_TYPE.INVALID_ACTION_VALUE,"Giá trị không hợp lệ."
RESULT_TYPE.INVALID_CHAPTER_DUNGEON,"Chỉ số trận hoặc chương không đúng."
RESULT_TYPE.INVALID_SELECT_ITEM_COUNT,"Số lượng vật phẩm đã chọn không đúng."
RESULT_TYPE.ITEM_NOT_EXIST,"Vật phẩm đã chọn không tồn tại."
RESULT_TYPE.ITEM_NOT_SELECTED,"Chưa chọn vật phẩm."
RESULT_TYPE.ALREADY_HAS_HERO,"Anh hùng đã sở hữu"
RESULT_TYPE.INVALID_ROOM_INFO,"Thông tin phòng không đúng."
