KEY,Vietnamese
LUCKY_SEVEN_ATTENDANCE_1,Thẻ chọn trang phục (Cho đến Trang phục hôn lễ tháng 3 năm 2019)
LUCKY_SEVEN_ATTENDANCE_2,Hộp mảnh đủ loại
LUCKY_SEVEN_ATTENDANCE_3,Triệu hồi vật phẩm đặc biệt x10
LUCKY_SEVEN_ATTENDANCE_4,Hộp tinh chất đủ loại
LUCKY_SEVEN_ATTENDANCE_5,Đá vô cực x3
LUCKY_SEVEN_ATTENDANCE_6,Thẻ chọn bảo vật chuyên dụng
LUCKY_SEVEN_ATTENDANCE_7,Thẻ vũ khí chuyên dụng
GOD_KING_2019_ATTENDANCE_1,Rương mảnh ghép\nđủ loại
GOD_KING_2019_ATTENDANCE_2,Vé vào cửa thử thách của Thần vương
GOD_KING_2019_ATTENDANCE_3,Vé triệu hồi đặc biệt\ntất cả trong một 10 lần
GOD_KING_2019_ATTENDANCE_4,Nước phép stamina
GOD_KING_2019_ATTENDANCE_5,Mảnh ghép\nlinh hồn lạ lẫm
GOD_KING_2019_ATTENDANCE_6,Đá vô cực 
GOD_KING_2019_ATTENDANCE_7,Coupon vũ khí\nchuyên dụng ngẫu nhiên 
GOD_KING_2019_ATTENDANCE_8,Rương tinh hoa đủ loại
GOD_KING_2019_ATTENDANCE_9,Vé vào cửa thử thách của Thần vương
GOD_KING_2019_ATTENDANCE_10,Thẻ triệu hồi bảo vật chuyên dụng\nngẫu nhiên
GOD_KING_2019_ATTENDANCE_11,Nước phép stamina đầy
GOD_KING_2019_ATTENDANCE_12,Mảnh ghép linh hồn lạ lẫm
GOD_KING_2019_ATTENDANCE_13,Hộp Ether\ncao cấp
GOD_KING_2019_ATTENDANCE_14,Đá linh hồn\nngẫu nhiên (đợt 1)
