KEY,German
RESULT_TYPE.MISSING_LANGUAGE,Sprache nicht eingegeben.
RESULT_TYPE.CANNOT_LINK_GUEST,Kann als Gast nicht verbinden.
RESULT_TYPE.ALREADY_LINKED_ID,Dieses Online-Konto ist bereits mit einem anderen King´s Raid-Konto verbunden.
RESULT_TYPE.SERVER_CLOSING,Currently preparing for service. Please wait.
RESULT_TYPE.INVALID_SHOP_INDEX,Ungültige Shopnummer.
RESULT_TYPE.EXCEEDED_PURCHASABLE_COUNT,Anzahl möglicher Käufe überschritten.
RESULT_TYPE.INVALID_REWARD_DATA,Ungültige Belohungs-Daten.
RESULT_TYPE.TOWER_NPC_NOT_FOUND,Turm-NPC nicht vorhanden.
RESULT_TYPE.TOWER_NPC_SLOT_NOT_FOUND,Etagen-NPC nicht vorhanden.
RESULT_TYPE.TOWER_NPC_INFO_NOT_FOUND,Etagen-NPC Info nicht vorhanden.
RESULT_TYPE.WRONG_TOWER_REWARD_NO,Ungültige Turm-Belohnungsnummer.
RESULT_TYPE.WRONG_DIFFICULTY,Ungültige Schwierigkeiststufe.
RESULT_TYPE.DIFFICULTY_MISMATCH,Schwierigkeitsstufe stimmt nicht überein.
RESULT_TYPE.MISSING_BATTLE_TYPE,Kampf-Typ nicht eingegeben.
RESULT_TYPE.NOT_YET_CLEARED,Noch nicht abgeschlossen.
RESULT_TYPE.INVALID_DUNGEON_DIFFICULTY,Ungültige Dungeon-Schwierigkeitsstufe.
RESULT_TYPE.WRONG_DUNGEON_DIFFICULTY,Ungültige Dungeon-Schwierigkeitsstufe.
RESULT_TYPE.MAX_UNDERGROUND_PRISON_KEY,Schlüssel voll.
RESULT_TYPE.EQUIP_GRADE_DATA_NOT_FOUND,Ausr.-Wertungsdaten nicht vorhanden.
RESULT_TYPE.NOT_FOR_SALE,Nicht verkäuflich.
RESULT_TYPE.EQUIP_CREATURE_ERROR,Kein Held zum ausrüsten.
RESULT_TYPE.UPGRADE_DATA_NOT_FOUND,Verstärkungsdaten nicht vorhanden.
RESULT_TYPE.MATERIAL_ITEM_INDEX_MISMATCH,Materialien-Nummer stimmt nicht überein.
RESULT_TYPE.MATERIAL_ITEM_COUNT_MISMATCH,Menge d. Materialien stimmt nicht überein.
RESULT_TYPE.NOT_ENOUGH_MATERIAL_ITEM,Nicht genug Material.
RESULT_TYPE.INVALID_REQ_GOLD,Ungenügend Gold.
RESULT_TYPE.NO_UPGRADABLE_OPTION_SLOT,Dieses Optionsfach kann nicht verstärkt werden.
RESULT_TYPE.INVALID_ITEM_CODE,Ungültiger Gegenstand-Code.
RESULT_TYPE.INVALID_EQUIP_STAR_RATE,Ungültige Sternenwahrscheinlichkeit.
RESULT_TYPE.MY_FRIEND_FULL,Deine Freundesliste ist voll.
RESULT_TYPE.TARGET_FRIEND_FULL,Freundesliste der anderen Gruppe ist voll.
RESULT_TYPE.TARGET_FRIEND_WAIT_FULL,Anfrageliste der anderen Gruppe ist voll.
RESULT_TYPE.ENHANCE_ITEM_INDEX_ERROR,Ungültige Transzendenz-Steinnummer.
RESULT_TYPE.NOT_ENOUGH_ENHANCE_ITEM,Nicht genug Transzendenz-Steine.
RESULT_TYPE.CANNOT_ENHANCE_MORE,Transzendenz nicht weiter möglich.
RESULT_TYPE.AWAKE_CHALLENGE_DATA_ERROR,Erweckungsstein-Info nicht verfügbar.
RESULT_TYPE.AWAKE_ITEM_DATA_ERROR,Erweckungsstein-Info nicht verfügbar.
RESULT_TYPE.NOT_ENOUGH_AWAKE_ITEM,Ungenügende Erweckungssteine.
RESULT_TYPE.HERO_SELECT_DATA_NOT_FOUND,Heldenwahl-Daten nicht verfügbar.
RESULT_TYPE.INVALID_HERO_EXP,Ungültige Helden-EP.
RESULT_TYPE.HERO_NOT_OWNED,Du besitzt diesen Helden nicht.
RESULT_TYPE.MAX_HERO_LEVEL,Held hat Maximallevel erreicht.
RESULT_TYPE.MAIL_NOT_FOUND,Du hast keine Post.
RESULT_TYPE.MISSING_COUPON_CODE,Coupon-Code nicht eingegeben.
RESULT_TYPE.MISSING_COUNTRY_CODE,Landescode nicht eingegeben.
RESULT_TYPE.COUPON_NOT_FOUND,Couponnr. ist falsch.
RESULT_TYPE.ALREADY_RECEIVED,Bereits erhalten.
RESULT_TYPE.COUNTRY_CODE_MISMATCH,Landescode stimmt nicht überein.
RESULT_TYPE.COUPON_EXPIRED,Coupon ist abgelaufen.
RESULT_TYPE.PROMOTION_NOT_FOUND,Promotion-Info nicht verfügbar.
RESULT_TYPE.ALREADY_USED_PROMOTION,Bereits an der Promotion teilgenommen.
RESULT_TYPE.REWARD_NOT_SELECTED,Belohnung nicht gewählt.
RESULT_TYPE.INVALID_REWARD_INDEX,Ungültige Belohnungsnr.
RESULT_TYPE.ALREADY_PURCHASED,Bereits erworben.
RESULT_TYPE.NOT_ENOUGH_MILEAGE,Ungenügende Mileage.
RESULT_TYPE.NOT_ENOUGH_ROYAL_POINT,Ungenügende Königspunkte.
RESULT_TYPE.NOT_ENCRYPTED,Nicht verschlüsselt.
RESULT_TYPE.SALT_ERROR,Kann aufgrund schlechter Internetverb. nicht verifizieren.
RESULT_TYPE.NO_SECURE_KEY,NO_SECURE_KEY
RESULT_TYPE.SALT_NOT_DECRYPTED,SALT_NOT_DECRYPTED
RESULT_TYPE.KEY_NOT_DECRYPTED,KEY_NOT_DECRYPTED
RESULT_TYPE.SALT_MISMATCH,SALT_MISMATCH
RESULT_TYPE.LOGIN_ID_NOT_DECRYPTED,LOGIN_ID_NOT_DECRYPTED
RESULT_TYPE.DECRYPT_FAIL,DECRYPT_FAIL
BASE_RESULT_TYPE.OFFLINE,Netzwerk ist offline.
RESULT_TYPE.INVALID_GACHA_REQUEST,Während der Ausr.-Beschwörung ist ein Fehler aufgetreten.\nBitte versuche es erneut.
RESULT_TYPE.MATCHING_ABORTED,Matching wurde abgebrochen.
RESULT_TYPE.PROGRESSING,Bereits in Bearbeitung.
RESULT_TYPE.BUY_DISABLED,Du kannst derzeit nicht zahlen.
RESULT_TYPE.MAX_FRIENDSHIP_POINT,Freundschaftspunkte sind voll.
RESULT_TYPE.NOT_ENOUGH_FRIENDSHIP_POINT,Nicht genug Freundschaftspunkte.
RESULT_TYPE.NOT_RAID_TYPE,Nicht ein Raid-Typ.
RESULT_TYPE.MISSING_RAID_INDEX,Aufgrund eines Netzwerkfehlers kommt es zu einer Server-Verzögerung beim Verarbeiten von Benutzerinformationen. Versuche es später erneut.
RESULT_TYPE.RAID_DATA_NOT_FOUND,Raid-Daten nicht vorhanden.
RESULT_TYPE.RAID_NOT_STARTED,Raid hat noch nicht begonnen.
RESULT_TYPE.RAID_NOT_PROGRESSING,The raid is not in the march.
RESULT_TYPE.RAID_MUST_MULTIPLAY,Kein Multiplayer-Typ.
RESULT_TYPE.RAID_CHAPTER_MISMATCH,Kapitel stimmen nicht überein.
RESULT_TYPE.RAID_DUNGEON_MISMATCH,Dungeons stimmen nicht überein.
RESULT_TYPE.GUILD_RAID_ROOM_CREATED,Gildenraidraum wurde eröffnet.
RESULT_TYPE.NOT_ENOUGH_ENTER_RAID_COUNT,Nicht genug Gildenraid Tickets.
RESULT_TYPE.INVALID_GUILD_RAID_INDEX,Ungültiger Gildenraid Index.
RESULT_TYPE.NOT_ENOUGH_ACTIVITY_POINT,Nicht genug Aktiv.-Pkte.
RESULT_TYPE.PREVIOUS_RAID_NOT_COMPLETED,Raid ist im Gange.
RESULT_TYPE.ALREADY_GUILD_RAID_OPENED,Gildenraid wurde nicht eröffnet.
RESULT_TYPE.PLAYER_RAID_NOT_FOUND,Die Raid-Info des Spielers ist nicht verfügbar.
RESULT_TYPE.PLAYER_DUNGEON_NOT_FOUND,Dungeon-Daten des Spielers nicht vorhanden.
RESULT_TYPE.DUNGEON_NOT_PLAYED,Dungeon-Spielarchiv nicht vorhanden.
RESULT_TYPE.DUNGEON_PLAY_ENABLE,Du hast noch Eintrittstickets übrig.
RESULT_TYPE.ALREADY_HAVE,Du besitzt diesen Helden bereits.
RESULT_TYPE.HERO_NOT_EXIST,Held existiert nicht.
RESULT_TYPE.CANNOT_RECRUIT,Dieser Held kann nicht in der Heldenschenke angeheuert werden.
RESULT_TYPE.HERO_INDEX_MISMATCH,Helden-Info stimmt nicht überein.
RESULT_TYPE.ALREADY_RECRUITED,Du hast diesen Helden bereits.
RESULT_TYPE.HERO_NOT_EXIST_IN_FRIENDLY_TABLE,Dieser Held ist kein potentieller Verbündeter.
RESULT_TYPE.HERO_FRIENDLY_POINT_MAX,Du kannst diese Freundschaft nicht weiter ausbauen.
RESULT_TYPE.ACTION_NOT_READY,Diese Aktion ist noch nicht verfügbar.
RESULT_TYPE.ACTION_NOT_EXIST,Dieser Befehl existiert nicht.
RESULT_TYPE.COST_MISMATCH,Nicht genug Resourcen für diese Aktion.
RESULT_TYPE.FRIENDLY_POINT_MISMATCH,"Freunschaft nicht ausreichend, um anzuheuern."
RESULT_TYPE.COOL_TIME_MISMATCH,Cooldown ist aktiv.
RESULT_TYPE.CANNOT_RECRUIT_HERO,Keine Helden zum anheuern verfügbar.
RESULT_TYPE.IN_FRIENDLY_STATE,Du freundest dich bereits mit jemandem an.
RESULT_TYPE.NO_FRIENDS,Du hast keine Freunde in der Freundesliste.
RESULT_TYPE.ALREADY_SENT_FRIENDSHIP_POINT,Freundschaftspunkte bereits gesendet.
RESULT_TYPE.EMPTY_NAME,Name ist leer.
RESULT_TYPE.INVALID_NAME,Ungültiger Name.
RESULT_TYPE.TOO_SHORT_NAME,Name zu kurz.
RESULT_TYPE.TOO_LONG_NAME,Name ist zu lang.
RESULT_TYPE.INIT_COOL_TIME_NOT_ELAPSED,Zurücksetzungs-Timer ist noch nicht abgelaufen.
RESULT_TYPE.ALREADY_GUILD_SKILL_INIT,Gilden-Skills wurden bereits zurückgesetzt.
RESULT_TYPE.MAX_GUILD_LEVEL,Max. Gildenlevel bereits erreicht.
RESULT_TYPE.MAX_SKILL_LEVEL,Max. Skilllevel bereits erreicht.
RESULT_TYPE.LOW_TEAM_LEVEL,Team-Level ist zu niedrig.
BASE_RESULT_TYPE.INTERNAL_SERVER_ERROR,Interner Serverfehler.
BASE_RESULT_TYPE.DISABLED,Derzeit ausgeschaltet.
RESULT_TYPE.NOT_ALLOWED,Derzeit nicht erlaubt.
RESULT_TYPE.NO_ACCOUNT_ID,Konto-ID nicht vorhanden.
RESULT_TYPE.NOT_FOUND,Konnte Daten nicht finden.
RESULT_TYPE.MISSING_TOWER_INDEX,Turm wurde noch nicht gewählt.
RESULT_TYPE.NO_MAX_STAR_HERO,Max. erweckter Held nicht vorhanden.
RESULT_TYPE.TOWER_REQ_CHAPTER_NOT_COMPLETED,Benötigtes Kapitel für Eintritt ist noch nicht abgeschlossen.
RESULT_TYPE.RAID_LEVEL_MISMATCH,Raid-Level stimmt nicht überein.
RESULT_TYPE.CONTENTS_DISABLED,Inhalt noch nicht freigeschaltet.
RESULT_TYPE.GUILD_RAID_ROOM_NOT_FOUND,Gildenraid Lobby existiert nicht.
RESULT_TYPE.NOT_GUILD_RAID_ROOM_MEMBER,Kein Mitglied der Gildenraid Lobby.
RESULT_TYPE.INVALID_GULD_RAID_MEMBER_RANK,Mitglieder des Gildenrangs können nicht an Gildenraids teilnehmen.
RESULT_TYPE.NOT_ENOUGH_ENTER_GUILD_RAID_COUNT,Ungenügende Gildenraid Eintrittstickets.
RESULT_TYPE.MISSING_WORLD_BOSS_INDEX,Weltboss-Index nicht vorhanden.
RESULT_TYPE.WORLD_BOSS_NOT_EXIST,Weltboss nicht vorhanden.
RESULT_TYPE.WORLD_BOSS_NOT_ACTIVE,Weltboss ist nicht aktiv.
RESULT_TYPE.WORLD_BOSS_NOT_FOUND,Keinen Weltboss gefunden.
RESULT_TYPE.MISSING_WORLD_BOSS_CREATURE_INFO,Weltboss-Monsterinfo nicht verfügbar.
RESULT_TYPE.PARSING_WORLD_BOSS_CREATURE_INFO_ERROR,Weltboss-Monsterinfo-Parsing fehlgeschlagen.
RESULT_TYPE.WORLD_BOSS_HP_ERROR,"Bei der Berechnung deiner Weltboss-Punkte ist ein Fehler aufgetreten. Bitte schicke uns eine Supportanfrage per Mail, wenn dieser Fehler erneut auftreten sollte."
RESULT_TYPE.NOT_CLEARED,Nicht abgeschlossen.
RESULT_TYPE.PURCHASE_INFO_NOT_FOUND,Kaufdaten nicht vorhanden.
RESULT_TYPE.INTERNAL_SERVER_ERROR,Interner Serverfehler.
RESULT_TYPE.NOT_DAILY_ENDED,Derzeit nicht zum Kauf verfügbar.
RESULT_TYPE.NEED_COMPLETE_IN_APP_PURCHASE,In-App Kauf muss abgeschlossen werden.
RESULT_TYPE.OTHER_DAILY_EFFECTIVE,Ein identischer Effekt ist bereits aktiv.
RESULT_TYPE.RESTORE_DATA_NOT_FOUND,Wiederherstellungsdaten nicht vorhanden.
RESULT_TYPE.MATERIAL_COUNT_ERROR,Materialanzahl-Fehler.
RESULT_TYPE.LOW_HERO_LEVEL,Heldenlevel ist zu niedrig.
RESULT_TYPE.PRICE_ERROR,Preis fehlerhaft.
RESULT_TYPE.COST_TYPE_ERROR,Preistyp-Fehler.
RESULT_TYPE.EXCEEDED_MAX_MATERIAL_EQUIP_ITEMS,Inventar überfüllt.
RESULT_TYPE.HERO_EQUIPPED_MATERIAL_EQUIP_ITEM,Kann angelegte Ausrüstung nicht als Material verwenden.
RESULT_TYPE.INVALID_GACHA_DATA,Ungültige Gacha-Daten.
RESULT_TYPE.NO_RECV_FRIENDSHIP_POINT,Keine Freundschaftspunkte verfügbar.
RESULT_TYPE.MAX_DAILY_REMOVE_FRIENDS,Tageslimit an Freundlöschungen erreicht.
RESULT_TYPE.GULLD_JOIN_REQUEST_PROCESSING,Gilden-Beitrittsgesuche in Bearbeitung.
RESULT_TYPE.INVALID_GUILD_RANK,Ungültiger Gildenrang.
RESULT_TYPE.INVALID_GUILD_INTRODUCE,Ungültige Gilden-Vorstellung.
RESULT_TYPE.TOO_LONG_GUILD_INTRODUCE,Gilden-Vorstellungstext ist zu lang.
RESULT_TYPE.INVALID_GUILD_NOTICE,Ungültige Gilden-Ankündigung.
RESULT_TYPE.TOO_LONG_GUILD_NOTICE,Gilden-Ankündigung ist zu lang.
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,Kann aufgrund ausstehender Beitrittsgesuche nicht verändert werden.
RESULT_TYPE.ALREADY_EXIST_NAME,Name existiert bereits.
RESULT_TYPE.MAX_CONTRIBUTED_GEM,Derzeit auf max. Spendenlevel.
RESULT_TYPE.NO_CONTRIBUTE_COUNT,Gildenspende-Anzahl nicht vorhanden.
RESULT_TYPE.INVALID_GUILD_ID,Ungültige Gildennr.
RESULT_TYPE.INVALID_TARGET_RANK,Ungültiger Gildenrang.
RESULT_TYPE.INVALID_SKILL_LEVEL,Ungültiger Gilden-Skilllevel.
RESULT_TYPE.GUILD_JOIN_REQUEST_PROCESSING,Gilden-Beitrittsgesuch wird bearbeitet.
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,"Nachdem du eine Gilde verlassen hast, kannst du für {1} Stunde(n) keine neue Gilde erstellen und keiner anderen beitreten."
RESULT_TYPE.NO_GUILD_SKILL_LEVEL_UP_REQUEST,Keine Daten über Gilden-Skillevel Anfrage.
RESULT_TYPE.ALREADY_GUILD_SKILL_LEVEL_UP_REQUESTED,Gilden-Skill Level-Up bereits angefordert.
RESULT_TYPE.ALREADY_BID,Für diesen Gegenstand wurde bereits geboten.
RESULT_TYPE.ALREADY_CREATED_ROOM,Lobby wurde bereits eröffnet.
RESULT_TYPE.NOT_ROOM_MASTER,Du bist nicht der Lobbyleiter.
RESULT_TYPE.ROOM_NOT_FOUND,Lobby nicht vorhanden.
RESULT_TYPE.NOT_ENOUGH_GUILD_ACTIVITY_POINT,Nicht genug Gilden-Aktv.Punkte.
RESULT_TYPE.TRANSCEND_ITEM_INDEX_ERROR,Ungültiges Transzendenz-Gegenstand.
RESULT_TYPE.NOT_ENOUGH_TRANSCEND_ITEM,Nicht genug Transzendenz-Gegenstände.
RESULT_TYPE.CANNOT_TRANSCEND_MORE,Transzendenz nicht mehr möglich.
RESULT_TYPE.NOT_ENOUGH_PURIFIED,Nicht vollständig gereinigt.
RESULT_TYPE.WRONG_SLOT_INDEX,Ungültige Fach-Nr.
RESULT_TYPE.NOT_SELECTABLE_SLOT_INDEX,Kann Fach nicht auswählen.
RESULT_TYPE.CRAFT_SLOT_PRICE_DATA_NOT_FOUND,Keine Preisinfo über das Herst.-Fach.
RESULT_TYPE.INVALID_PRICE,Ungültiger Preis.
RESULT_TYPE.NO_FLASK_ITEM,Keine Flaschen gefunden.
RESULT_TYPE.FLASK_DATA_NOT_FOUND,Keine Flaschen-Daten vorhanden.
RESULT_TYPE.CRAFT_DATA_NOT_FOUND,Keine Herst.-Daten vorhanden.
RESULT_TYPE.NOT_CRAFT_SLOT_INDEX,Dies ist kein Herst.-Fachnummer.
RESULT_TYPE.NOT_YET_CRAFTED,Herstellung nicht abgeschlossen.
RESULT_TYPE.ALREADY_USING_FLASK,Flasche ist bereits angelegt.
RESULT_TYPE.HERO_NOT_SELECTABLE,Kann Held nicht auswählen.
RESULT_TYPE.HERO_FRAGMENT_DATA_ERROR,Ungültige Helden-Fragmenteninfo vorhanden.
RESULT_TYPE.NO_HEROES,Kein Held vorhanden.
RESULT_TYPE.INVALID_HERO,Ungültiger Held.
RESULT_TYPE.MATCHING_BLOCKED,Du kannst Matches temporär nicht beitreten.
RESULT_TYPE.ALREADY_RESET,Zurücksetzung bereits vollzogen.
RESULT_TYPE.INVALID_RESET_COST,Falscher Zurücksetzungs-Preis.
RESULT_TYPE.NOT_ENOUGH_RESET_COST,Nicht genug Resourcen für eine Zurücksetzung.
RESULT_TYPE.SCENARIO_QUEST_DATA_NOT_FOUND,Szenario-Questdaten nicht vorhanden.
RESULT_TYPE.NOT_ENOUGH_PROGRESS,Fortschritt nicht ausreichend.
RESULT_TYPE.NOT_CLIENT_ONLY,Nicht für Clients geeignet.
RESULT_TYPE.INVALID_PAY_SHOP_TYPE,Ungültiger Cash-Shop-Typ.
RESULT_TYPE.INVALID_SHOP_ITEM_DATA,Ungültige Shop-Artikel-Daten.
RESULT_TYPE.SHOP_RESTOCK_INFO_NOT_FOUND,Ungültige Shop-Aufstockungsdaten.
RESULT_TYPE.SIGNED_OUT,Abgemeldet.
RESULT_TYPE.NO_CACHE,Kein Zwischenspeicher.
RESULT_TYPE.BLOCKED,Derzeit geblockt.
RESULT_TYPE.LOW_VERSION,Version ist zu alt.
RESULT_TYPE.INVALID_STAMINA_TYPE,Falscher Ausdauer-Typ.
RESULT_TYPE.MAX_STAMINA,Bei max. Ausdauer.
RESULT_TYPE.GUILD_MASTER_CANNOT_SIGN_OUT,Gildenmeister können nicht austreten.
RESULT_TYPE.DBSELECT_ERROR,Datenbank-Fehler.
RESULT_TYPE.DBUPDATE_ERROR,Datenbank-Fehler.
RESULT_TYPE.INVALID_GIVE_ITEM_RESULT,Gegenstand kann nicht vergeben werden.
RESULT_TYPE.ALREADY_PASSED_ORDER_ID,Rechnungsnr. wurde bereits verschickt.
RESULT_TYPE.SERVER_BUSY,Angeforderter Kauf wird überprüft.
RESULT_TYPE.ALREADY_FINISHED,Rechnungsnr. wurde bereits verschickt und verarbeitet.
RESULT_TYPE.PRODUCT_ID_NOT_EXIST,Gegenstand-ID nicht vorhanden.
RESULT_TYPE.DBINSERT_ERROR,Datenbank-Fehler.
RESULT_TYPE.IAPINFO_NOT_FOUND,Kaufdaten nicht vorhanden.
RESULT_TYPE.AWAKE_DATA_NOT_FOUND,Transzendenz-Daten nicht vorhanden.
RESULT_TYPE.ALREADY_COMPLETED_CRAFT_ITEM,Die Gegenstandherstellung ist abgeschlossen.
RESULT_TYPE.DUPLICATED_HERO,Doppelter Held.
RESULT_TYPE.NOT_COMPLETED_DUNGEON,Dungeon wurde nicht abgeschlossen.
RESULT_TYPE.GOOGLE_RETRY_NEEDED,Google-Neuversuch benötigt.
RESULT_TYPE.APPLE_RETRY_NEEDED,IOS-Neuversuch benötigt.
RESULT_TYPE.NOT_HERO_TANSCENDED,Held wurde nicht transzendiert.
RESULT_TYPE.NOT_ENOUGH_TRANSCEND,Held-Transzendenz ist unzureichend.
RESULT_TYPE.WRONG_REMAIN_TIME,Verbleibende Zeit ist falsch.
RESULT_TYPE.HERO_TRIAL_ALREADY_COMPLETED,Prüfung abgeschlossen.
RESULT_TYPE.ALREADY_HAVE_COSTUME,Du besitzt dieses Kostüm bereits.
RESULT_TYPE.COSTUME_DATA_NOT_FOUND,Kostümdaten sind nicht verfügbar.
RESULT_TYPE.COSTUME_NOT_OPENED,Dieses Kostüm ist noch nicht veröffentlicht.
RESULT_TYPE.HERO_AWAKE_DATA_NOT_FOUND,Transzendenz-Daten nicht vorhanden.
RESULT_TYPE.COSTUME_IS_DEFAULT,Kostüm bereits im Besitz.
RESULT_TYPE.NOT_CORRECT_HERO,Dieser Held kann dieses Kostüm nicht anlegen.
RESULT_TYPE.COSTUME_NOT_OWNED,Dieses Kostüm ist nicht in deinem Besitz.
RESULT_TYPE.CANNOT_SET_COSTUME,Kann Kostüm nicht anlegen.
RESULT_TYPE.ALREADY_COSTUMED,Kostüm bereits angelegt.
RESULT_TYPE.NOT_EQUIP_COSTUME,Kostüm derzeit nicht angelegt.
RESULT_TYPE.LOCKED_EQUIP_ITEM_EXISTS,Es gibt noch verschlossene Ausrüstungen.
RESULT_TYPE.ALREADY_LOCKED,Diese Ausrüstung wurde bereits verschlossen.
RESULT_TYPE.ALREADY_UN_LOCKED,Diese Ausrüstung wurde bereits freigeschaltet.
RESULT_TYPE.NOT_ENOUGH_RAID_POINT,Nicht genug Raid-Punkte.
RESULT_TYPE.MULTIPLAY_NOT_ENDED,Kampf wurde nicht beendet.
RESULT_TYPE.NOT_BREAKABLE_ITEM_EXISTS,"Gegenstände vorhanden, die nicht zerlegt werden können."
RESULT_TYPE.LOCKED_ITEM_EXISTS,Verschlossene Gegenstände vorhanden.
RESULT_TYPE.NOT_FREE_KEEP_RUNE,Derzeit benötigt die Erhaltung aktiver Runen keine Rubine.
RESULT_TYPE.FREE_KEEP_RUNE,Derzeit benötigt die Erhaltung aktiver Runen Rubine.
RESULT_TYPE.CANNOT_RESTOCK,Gegenstand-Liste konnte nicht geladen werden.
RESULT_TYPE.ALREADY_COMPLETED_GUILD_RAID,Dieser Gildenraid wurde bereits abgeschlossen.
RESULT_TYPE.NOT_CURRENT_GUILD_RAID_DUNGEON,Dieses Gebiet wurde bereits geklärt.
RESULT_TYPE.PLAYING_GUILD_RAID_EXIST,Ein anderes Gildenmitglied befindet sich bereits im Kampf.
RESULT_TYPE.GUILD_RAID_NOT_OPENED,Dieser Gildenraid wurde nicht eröffnet.
RESULT_TYPE.GUILD_RAID_DUNGEON_DATA_NOT_FOUND,Kann Dungeon nicht finden.
RESULT_TYPE.GUILD_RAID_INFO_NOT_FOUND,Der Kampf konnte nicht normal fortgesetzt werden. Bitte versuche es erneut.
RESULT_TYPE.GUILD_RAID_CANCELED,Gildenraid wurde abgebrochen.
RESULT_TYPE.NOT_RENEW_EQUIP_ITEM,Kein Gegenstand zum Wiederschmieden ausgewählt.
RESULT_TYPE.NO_RENEW_OPTION_SLOT,Dieser Gegenstand kann nicht wiedergeschmiedet werden.
RESULT_TYPE.GUILD_RAID_CHAPTER_DATA_NOT_FOUND,Gildenraid Kapitel nicht vorhanden.
RESULT_TYPE.NOT_GUILD_MASTER,Du bist nicht der Gildenmeister.
RESULT_TYPE.ALREADY_OPEN,Raid ist bereits offen.
RESULT_TYPE.NOT_OPENABLE_TIME,Derzeit nicht verfügbar.
RESULT_TYPE.INVALID_GUILD_RAID_OPEN_DURATION,Falsche Zeit für offene Raids.
RESULT_TYPE.PARSING_CREATURE_INFO_ERROR,Heldeninfo-Parsing fehlgeschlagen.
RESULT_TYPE.NOT_GUILD_RAID_PLAYING_ACCOUNT,Gildenraid nicht im Gange.
RESULT_TYPE.INVALID_CREATURE_WAVE_SLOT_INDEX,Ungültiges Helden-Fach.
RESULT_TYPE.ALIVE_ENEMY_EXIST,Es sind noch Feinde vorhanden.
RESULT_TYPE.ALL_HEROES_DIED,Alle Helden sind gefallen.
RESULT_TYPE.ONE_STORE_RETRY_NEEDED,OneStore-Neuversuch benötigt.
RESULT_TYPE.NO_OLD_OPTION_INDEX,Originaloption nicht vorhanden.
RESULT_TYPE.NO_RENEW_OPTION_RESULT_INDEX,Neues Optionsergebnis nicht vorhanden.
RESULT_TYPE.INVALID_CONFIRM_OPTION_INDEX,Falsche Optionsnummer.
RESULT_TYPE.OPTION_SLOT_MISMATCH,Optionsfach stimmt nicht überein.
RESULT_TYPE.EMPTY_PRICE,Preis nicht vorhanden.
RESULT_TYPE.INVAID_PRICE,Ungültiger Preis.
RESULT_TYPE.NO_AVAILABLE_OPTION,Keine Option verfügbar.
RESULT_TYPE.SAME_EVENT_CALENDAR,Gleicher Event-Kalender.
RESULT_TYPE.ITEM_DESTROYED,Gegenstand wurde zerstört.
RESULT_TYPE.ITEM_NOT_FOUND,Gegenstand nicht gefunden.
RESULT_TYPE.WRONG_ITEM_COUNT,Falsche Itenanzahl.
RESULT_TYPE.INVALID_OPEN_DURATION,Ungültige Öffnungszeit.
RESULT_TYPE.ADDED_GUILD_RAID_INFO_IS_NULL,Gildenraid Info nicht vorhanden.
RESULT_TYPE.INVALID_DIFFICULTY,Ungültiger Schwierigkeitsgrad.
RESULT_TYPE.CAMPAIGN_INFO_NOT_FOUND,Aufgrund eines Netzwerkfehlers kommt es zu einer Server-Verzögerung beim Verarbeiten von Benutzer-Kampfberichten. Bitte versuche es später erneut.
RESULT_TYPE.NOT_GUILD_RAID,Dies ist kein Gildenraid.
RESULT_TYPE.NOT_PLAYING_ACCOUNT,Konto wird derzeit nicht gespielt.
RESULT_TYPE.INVALID_ACTION_VALUE,Ungültiger Wert.
RESULT_TYPE.INVALID_CHAPTER_DUNGEON,Ungültiges Kapitel oder Dungeon-Index.
RESULT_TYPE.INVALID_SELECT_ITEM_COUNT,Ungültige Anzahl an gewählter Gegenstände.
RESULT_TYPE.ITEM_NOT_EXIST,Gewählte Gegenstand-Daten nicht vorhanden.
RESULT_TYPE.ITEM_NOT_SELECTED,Gegenstand wurde nicht gewählt.
RESULT_TYPE.ALREADY_HAS_HERO,Du besitzt diesen Helden bereits.
RESULT_TYPE.INVALID_ROOM_INFO,Falsche Raum-Info.
RESULT_TYPE.ROOM_NOT_EXIST,Dieser Raum existiert nicht.
RESULT_TYPE.NOT_DELEGATE_ACCOUNT_ID,Kein Spieler zur Übergabe verfügbar.
RESULT_TYPE.ROOM_FULL,Raum ist voll.
RESULT_TYPE.ROOM_IN_BATTLE,In diesem Raum ist ein Kampf im Gange.
RESULT_TYPE.NOT_JOINED_RAID_ROOM,Du bist dem Raum nicht beigetreten.
RESULT_TYPE.INVALID_ROOM_NO,Raumnr. ist falsch.
RESULT_TYPE.ALREADY_JOINED_BROADCAST_ROOM,Du guckst diese Übertragung bereits an.
RESULT_TYPE.NOT_JOINED_BROADCAST_ROOM,Du bist kein Teil einer Übertragung.
RESULT_TYPE.WORLD_BOSS_RANK_ERROR,Weltboss-Rang Fehler.
RESULT_TYPE.WORLD_BOSS_CANCELED,Der Kampf wurde aufgrund ungewöhnlich hoher Schadenswerte beendet.
RESULT_TYPE.WORLD_BOSS_SEASON_CHANGED,Ein anderer Weltboss ist aufgetaucht.
RESULT_TYPE.STARTED_WORLD_BOSS_NOT_FOUND,Weltboss kann nicht gestartet werden.
RESULT_TYPE.WORLD_BOSS_DATA_NOT_FOUND,Keine Daten zum Weltboss gefunden.
