EVENT_DUNGEON.SWEEP_MONSTER,"SWEEP_MONSTER"
EVENT_DUNGEON.SWEEP_MONSTER_AGAIN,"SWEEP_MONSTER_AGAIN"
EVENT_DUNGEON.SWEEP_MONSTER_AGAIN_CONFIRM,"SWEEP_MONSTER_AGAIN_CONFIRM"
EVENT_DUNGEON.TRIAL_RESET_PLAY_KEY_CONFIRM,"TRIAL_RESET_PLAY_KEY_CONFIRM"
EVENT_DUNGEON.TRIAL_STEP1,"TRIAL_STEP1"
EVENT_DUNGEON.TRIAL_STEP2,"TRIAL_STEP2"
EVENT_DUNGEON.TRIAL_STEP3,"TRIAL_STEP3"
EVENT_DUNGEON.TRIAL_STEP4,"TRIAL_STEP4"
EVENT_DUNGEON.TRIAL_STEP5,"TRIAL_STEP5"
EVENTBOSS.EVENT_BOSS_ENTER_COUNT,""
EVENTBOSS.EVENT_BOSS_KILL_TIME,""
EVENTBOSS.EVENT_BOSS_OPEN_STEP,""
EVENTBOSS.HELP_EVENT_BOSS_TITLE,""
EVENTCHRISTMAS.ADD_REWARD_ITEM_DESC,""
EVENTCHRISTMAS.TITLE_INFO_EVENT_ITEM_LEVEL,""
EVENTCHRISTMAS.TITLE_REWARD_EVENT_ITEM_LEVEL,""
FILTER_SELECT.FILTER_SELECT_ALL,""
FILTER_SELECT.FILTER_SELECT_CLASS,""
FILTER_SELECT.FILTER_SELECT_COSTUME,""
FILTER_SELECT.FILTER_SELECT_COSTUME_ONLY,""
FILTER_SELECT.FILTER_SELECT_NOT_OWNED,""
FILTER_SELECT.FILTER_SELECT_NOT_OWNED_EQUIP,""
FILTER_SELECT.FILTER_SELECT_NOT_OWNED_HERO,""
FILTER_SELECT.FILTER_SELECT_OWNED,""
FILTER_SELECT.FILTER_SELECT_OWNED_EQUIP,""
FILTER_SELECT.FILTER_SELECT_OWNED_HERO,""
FILTER_SELECT.FILTER_SELECT_PART,""
FRIEND.ALREADY_INVITED,""
FRIEND.ALREADY_MY_FRIEND,""
FRIEND.FRIEND_ASK_ACCEPT_FRIEND,"FRIEND_ASK_ACCEPT_FRIEND"
FRIEND.FRIEND_ASK_DELETE_FRIEND,"FRIEND_ASK_DELETE_FRIEND"
FRIEND.FRIEND_ASK_DENY_FRIEND,"FRIEND_ASK_DENY_FRIEND"
FRIEND.FRIEND_ASK_INVITE_FRIEND,"FRIEND_ASK_INVITE_FRIEND"
FRIEND.FRIEND_ASK_INVITE_PARTY,"FRIEND_ASK_INVITE_PARTY"
FRIEND.FRIEND_BECOME_FRIEND,"FRIEND_BECOME_FRIEND"
FRIEND.FRIEND_IS_IN_PARTY,"FRIEND_IS_IN_PARTY"
FRIEND.GET_FRIENDSHIP_POINT,"HEROINN_GET_FRIENDSHIP"
FRIEND.NOT_PARTY_MASTER,"NOT_PARTY_MASTER"
FRIEND.NOTY_FRIEND_ADD_APPLY,"NOTY_FRIEND_ADD_APPLY"
FRIEND.NOTY_FRIEND_DELETE,"NOTY_FRIEND_DELETE"
GACHA.ASK_RANDOM_SELECT_HERO,""
GACHA.FREE_GACHA_ITEM_COUNT,""
GACHA.GACHA_FREE_END,"GACHA_FREE_END"
GACHA.GACHA_FREE_REMAIN_CHANCE,"GACHA_FREE_REMAIN_CHANCE"
GACHA.GACHA_NORMAL_TIME,"GACHA_NORMAL_TIME"
GACHA.REMAIN_SELECT_HERO_MESSAGE,""
GACHA.REMAINDAY_GACHA_CHANCE,"REMAINDAY_GACHA_CHANCE"
GACHA.REMAINDAY_GACHA_COOLTIME,"REMAINDAY_GACHA_COOLTIME"
GAME_OPTION.BLOCK_USER_MESSAGE,""
GAME_OPTION.BLOCK_USER_MESSAGE_CENTER,""
GAME_OPTION.CANNOT_BLOCK_MORE_USER,""
GAME_OPTION.COPY_ACCOUNT_ID,""
GAME_OPTION.LANGUAGE_CHANGE_CONFIRM,"LANGUAGE_CHANGE_CONFIRM"
GAME_OPTION.LINKACCOUNT_FACEBOOK,""
GAME_OPTION.LINKACCOUNT_GAMECENTER,""
GAME_OPTION.LINKACCOUNT_GPGS,""
GAME_OPTION.LINKACCOUNT_WARNING,""
GAME_OPTION.OPTION_GAME_RESTARTGAME_MESSAGE,"OPTION_GAME_RESTARTGAME_MESSAGE"
GAME_OPTION.OPTION_GAME_RESTARTGAME_TITLE,"OPTION_GAME_RESTARTGAME_TITLE"
GAME_OPTION.UNBLOCK_USER_MESSAGE,""
GAME_OPTION.UNBLOCK_USER_MESSAGE_CENTER,""
GUILD.GUILD_ACCEPT_JOIN,"GUILD_ACCEPT_JOIN"
GUILD.GUILD_ACTIVITY_RANKING,"GUILD_ACTIVITY_RANKING"
GUILD.GUILD_ACTIVITY_RESTRICT_DESC,""
GUILD.GUILD_ACTIVITY_RESTRICT_NAME,""
GUILD.GUILD_CHAT_CHANGE_NICK,""
GUILD.GUILD_CHAT_CHANGE_RANK,""
GUILD.GUILD_CHAT_KICKED,""
GUILD.GUILD_CHAT_NEW_MEMBER,""
GUILD.GUILD_CHAT_WITHDRAW,""
GUILD.GUILD_CHECK_NAME_MIN_LENGTH,"GUILD_CHECK_NAME_MIN_LENGTH"
GUILD.GUILD_CONFIRM_KICK,""
GUILD.GUILD_CONFIRM_RANK,""
GUILD.GUILD_DELEGATE_MASTER,"GUILD_DELEGATE_MASTER"
GUILD.GUILD_DESTROY_CONFIRM,"GUILD_DESTROY_CONFIRM"
GUILD.GUILD_FREE_JOIN,"GUILD_FREE_JOIN"
GUILD.GUILD_INSUFFICIENT_CREATE_GOLD,"GUILD_INSUFFICIENT_CREATE_GOLD"
GUILD.GUILD_JOIN_REQUEST_COMPLETED,""
GUILD.GUILD_LASTLOGINTIME_DAY,"GUILD_LASTLOGINTIME_DAY"
GUILD.GUILD_LASTLOGINTIME_TODAY,"GUILD_LASTLOGINTIME_TODAY"
GUILD.GUILD_LEVELUP_MAXLEVEL,""
GUILD.GUILD_LEVELUP_NOT_ENOUGH_AP,""
GUILD.GUILD_MEMBER_INVALID,""
GUILD.GUILD_MERCENARY_REGISTER_CONFIRM,"GUILD_MERCENARY_REGISTER_CONFIRM"
GUILD.GUILD_MERCENARY_REGISTER_ELAPSED_HOUR,"GUILD_MERCENARY_REGISTER_ELAPSED_HOUR"
GUILD.GUILD_MERCENARY_REGISTER_HOUR_NOT_ELAPSED,"GUILD_MERCENARY_REGISTER_HOUR_NOT_ELAPSED"
GUILD.GUILD_MERCENARY_RETURN_REWARD,"GUILD_MERCENARY_RETURN_REWARD"
GUILD.GUILD_MERCENARY_RETURN_REWARD_GUILD_POINT,"GUILD_MERCENARY_RETURN_REWARD_GUILD_POINT"
GUILD.GUILD_NAME_CHANGE_MASTER,""
GUILD.GUILD_NAME_CONFIRM_MESSAGE,""
GUILD.GUILD_NAME_CONFIRM_TITLE,""
GUILD.GUILD_NAME_INPUT_FAILED,"GUILD_NAME_INPUT_FAILED"
GUILD.GUILD_NAME_VALID_MESSAGE,""
GUILD.GUILD_OPTION_CHANGE_APPLIED,"GUILD_OPTION_CHANGE_APPLIED"
GUILD.GUILD_RANK_ADMIN,"GUILD_RANK_ADMIN"
GUILD.GUILD_RANK_GHOST_MEMBER,""
GUILD.GUILD_RANK_MASTER,"GUILD_RANK_MASTER"
GUILD.GUILD_RANK_MEMBER,"GUILD_RANK_MEMBER"
GUILD.GUILD_RANK_NEW_MEMBER,""
GUILD.GUILD_REQTEAMLEVEL,"GUILD_REQTEAMLEVEL"
GUILD.GUILD_WITHDRAW_CONFIRM,"GUILD_WITHDRAW_CONFIRM"
GUILD.GUILD_WITHDRAW_PENALTY_DESC,""
GUILD.GUILD_WITHDRAW_PENALTY_NAME,""
GUILD.RESULT_TYPE_ALREADY_REGISTERED_MERCENARY,"RESULT_TYPE_ALREADY_REGISTERED_MERCENARY"
GUILD_RAID.GUILDRAID_ASK_BATTLE_START_MESSAGE,""
GUILD_RAID.GUILDRAID_ASK_OPEN_MESSAGE,""
GUILD_RAID.GUILDRAID_ASK_OPEN_TITLE,""
GUILD_RAID.GUILDRAID_BATTLE_READY,""
GUILD_RAID.GUILDRAID_BEGIN_MESSAGE,""
GUILD_RAID.GUILDRAID_BOOTY_ITEM_DESTROY,""
GUILD_RAID.GUILDRAID_BOOTY_REWARD_TITLE,""
GUILD_RAID.GUILDRAID_CANNOT_ENTER_RESTRICTED,""
GUILD_RAID.GUILDRAID_CANNOT_ENTER_WITHDRAW_PENALTY,""
GUILD_RAID.GUILDRAID_COMPLETED,""
GUILD_RAID.GUILDRAID_CONTRIBUTE_RANK_REWARD,""
GUILD_RAID.GUILDRAID_CONTRIBUTE_REST_RANK_REWARD,""
GUILD_RAID.GUILDRAID_DEFAULT_REWARD_TITLE,""
GUILD_RAID.GUILDRAID_DUNGEON_CLEAR_MESSAGE,""
GUILD_RAID.GUILDRAID_DUNGEON_CLEARED_POPUP_MESSAGE,""
GUILD_RAID.GUILDRAID_END_MESSAGE,""
GUILD_RAID.GUILDRAID_ENDED_BATTLE,""
GUILD_RAID.GUILDRAID_INITIALIZED,""
GUILD_RAID.GUILDRAID_IS_PLAYING,""
GUILD_RAID.GUILDRAID_OPEN_MESSAGE,""
GUILD_RAID.GUILDRAID_OTHER_MEMBER_IS_PLAYING,""
GUILD_RAID.GUILDRAID_SCORE_REWARD_INFO,""
GUILD_RAID.GUILDRAID_SECTOR_NAME,""
GUILD_RAID.GUILDRAID_STATE_CLOSED,""
GUILD_RAID.GUILDRAID_STATE_ENDED,""
GUILD_RAID.GUILDRAID_STATE_NOT_MASTER,""
GUILD_RAID.GUILDRAID_STATE_OPENABLE,""
GUILD_RAID.GUILDRAID_STATE_OPENED,""
GUILD_SUPPRESS.GUILDSUPPRESS_ASK_BATTLE_START_MESSAGES,""
GUILD_SUPPRESS.GUILDSUPPRESS_KILL_REWARD_DESC,""
GUILD_SUPPRESS.GUILDSUPPRESS_KILLED_BY_OTHER,""
GUILD_SUPPRESS.GUILDSUPPRESS_KILLED_BY_USER,""
GUILD_SUPPRESS.GUILDSUPPRESS_MY_RANKING,""
GUILD_SUPPRESS.GUILDSUPPRESS_MY_RANKING_PERCENT,""
HERO.HERO_AWAKEN,"HERO_AWAKEN"
HERO.HERO_COUNT,""
HERO.HERO_DECK_FORWARD,"HERO_TYPE_FRONT"
HERO.HERO_DECK_MIDDLE,"HERO_TYPE_MIDDLE"
HERO.HERO_DECK_NOTCOMPLETED,"HERO_NOT_COMPLETED"
HERO.HERO_DECK_REAR,"HERO_TYPE_REAR"
HERO.HERO_DECK_TOTAL,"COMMON_TOTAL"
HERO.HERO_GET,"HERO_GET"
HERO.HERO_LEVEL,""
HERO.HERO_MAX_LEVEL_INCREASED,""
HERO.HERO_NOTIFY_ORDEAL,"NOTY_HERO_ENTER_ORDEAL"
HERO.HERO_NOTIFY_PURIFY,"NOTY_HERO_ENTER_PURIFY"
HERO.HERO_NOTIFY_SKILL_UP,"NOTY_HERO_SKILL_UP"
HERO.HERO_NOTIFY_TRANSCEND_PURIFY,""
HERO_ATTRIBUTE.ATTACK_ATTRIBUTE,""
HERO_ATTRIBUTE.BATTLE_POSITION,""
HERO_ATTRIBUTE.HERO_BONUS,""
HERO_CLASS.CLASS_ATTRIBUTE,""
HERO_CLASS.CLASS_TAG_ALL,"CLASS_TAG_ALL"
HERO_FLASK.CANCEL_CURSED_RUBY_FLASK_MESSAGE,""
HERO_FLASK.CANCEL_FLASK_MESSAGE,""
HERO_FLASK.CANCEL_FLASK_TITLE,""
HERO_FLASK.ENABLE_FLASK_EQUIP,""
HERO_FLASK.EVENT_CHOCOLATE_EQUIP_COMPLETE,""
HERO_FLASK.FLASK_EQUIP_COMPLETE,""
HERO_FLASK.FLASK_TITLE_MESSAGE,""
HERO_FLASK.FLASK_UNEQUIP_COMPLETE,""
HERO_FLASK.NO_HAVE_USABLE_FLASK,""
HERO_FLASK.SELECT_FLASK_MESSAGE,""
HERO_FLASK.SELECT_FLASK_TITLE,""
HERO_PURIFY.HERO_CUR_PURIFY_DESC,"HERO_CUR_PURIFY_DESC"
HERO_PURIFY.HERO_CUR_PURIFY_TRANSCEND_DESC,"HERO_CUR_PURIFY_DESC2"
HERO_PURIFY.MAX_PURIFY_EXPECT_PERCENT,""
HERO_PURIFY.PURIFY_COUNT,""
HERO_PURIFY.PURIFY_PERCENT,""
HERO_SKILL.CONFIRM_EXTEND_SKILL,"CONFIRM_EXTEND_SKILL"
HERO_SKILL.GET_SKILL_HERO_LEVEL,""
HERO_SKILL.LEARN_EXTEND_SKILL,"LEARN_EXTEND_SKILL"
HERO_SKILL.NOT_ENOUGH_ITEM_DESC,""
HERO_SKILL.NOT_ENOUGH_ITEM_WARNING,""
HERO_SKILL.NOT_LEARNED_SKILL,"NOT_LEARNED_SKILL"
HERO_SKILL.NOT_LEARNED_SKILL_MSG,"NOT_LEARNED_SKILL_MSG"
HERO_SKILL.SKILL_COOLTIME_DESC,"SKILL_COOLTIME_DESC"
HERO_SKILL.SKILL_REQ_MANA,"SKILL_REQ_MANA"
HERO_SKILL.SKILL_TYPE_ACTIVE,"SKILL_TYPE_ACTIVE"
HERO_SKILL.SKILL_TYPE_AUTO,"SKILL_TYPE_AUTO"
HERO_SKILL.SKILL_TYPE_PASSIVE,"SKILL_TYPE_PASSIVE"
HERO_STAT.ENOUGH_AWAKE_MATERIAL,""
HERO_STAT.ENOUGH_TRANSCEND_MATERIAL,""
HERO_STAT.FULLY_AWAKEN,""
HERO_STAT.IN_BATTLE,""
HERO_STAT.IN_PURIFYING,""
HERO_STAT.IN_TRANSCEND_PURIFYING,""
HERO_STAT.NOT_ENOUGH_AWAKE_MATERIAL,""
HERO_STAT.NOT_ENOUGH_TRANSCEND_MATERIAL,""
HERO_STAT.STAT_LEVEL,"STAT_LEVEL"
HERO_STAT.STATE_AWAKENING,""
HERO_STAT.STATE_FULLY_AWAKEN,""
HERO_STAT.STATE_FULLY_TRANSCENDED,""
HERO_STAT.STATE_TRANSCENDING,""
HERO_TRANSCEND.ADD_SKILL_PAGE_CONFIRM,""
HERO_TRANSCEND.ADD_SKILL_PAGE_CONFIRM_ACTION,""
HERO_TRANSCEND.ATTRIBUTE_OPEN_SCHEDULE,"TRANSCEND_OPEN_SCHEDULE"
HERO_TRANSCEND.HERO_ENHANCE_CONFIRM,""
HERO_TRANSCEND.HERO_TRANSCEND,"HERO_TRANSCEND"
HERO_TRANSCEND.HERO_TRANSCENDED_STEP,"TRANSCENDSKILL_LEVEL_LABEL"
HERO_TRANSCEND.INSUFFICIENT_TRANSCENDED,""
HERO_TRANSCEND.REMAIN_TRANSCEND_SKILL_POINT,""
HERO_TRANSCEND.RESET_ALL_TRANSCENDED_SKILL,""
HERO_TRANSCEND.RESET_ALL_TRANSCENDED_SKILL_CONFIRM,""
HERO_TRANSCEND.SUFFICIENT_TRANSCENDED,""
HERO_TRANSCEND.TRANSCEND_ATTRIBUTE,""
HERO_TRANSCEND.TRANSCEND_ATTRIBUTE_CLASS,""
HERO_TRANSCEND.TRANSCEND_ATTRIBUTE_COMMON,""
HERO_TRANSCEND.TRANSCEND_ATTRIBUTE_HERO1,""
HERO_TRANSCEND.TRANSCEND_ATTRIBUTE_HERO2,""
HERO_TRANSCEND.TRANSCEND_ATTRIBUTE_HERO3,""
HERO_TRANSCEND.TRANSCEND_HERO_STAT_CONFIRM,"TRANSCEND_HERO_STAT_CONFIRM"
HERO_TRANSCEND.TRANSCEND_LOCK_MSG,"HEROLIST_TRANSCEND_OPEN_LOCK"
HERO_TRANSCEND.TRANSCEND_POINT_APPLY,""
HERO_TRANSCEND.TRANSCEND_POINT_CENTER_MESSAGE,""
HERO_TRANSCEND.TRANSCEND_POINT_CONFIRM,""
HERO_TRANSCEND.TRANSCEND_POINT_CONFIRM_CONDITION,""
HERO_TRANSCEND.TRANSCEND_POINT_COUNT,""
HERO_TRANSCEND.TRANSCEND_POINT_EXCESSIVE_WARNING,""
HERO_TRANSCEND.TRANSCEND_POINT_INFO_DESC_1,""
HERO_TRANSCEND.TRANSCEND_POINT_INFO_DESC_2,""
HERO_TRANSCEND.TRANSCEND_POINT_INFO_TITLE_1,""
HERO_TRANSCEND.TRANSCEND_POINT_INFO_TITLE_2,""
HERO_TRANSCEND.TRANSCEND_POINT_NOT_CONFIRM,""
HERO_TRANSCEND.TRANSCEND_POINT_NOT_HERO,""
HERO_TRANSCEND.TRANSCEND_POINT_SHOP_CONFIRM,""
HERO_TRANSCEND.TRANSCEND_RESULT_MSG,""
HERO_TRANSCEND.TRANSCEND_SKILL_LINE_NUM,""
HERO_TRIAL.CLASS_TRIAL_DESC,"CLASS_TRIAL_DESC"
HERO_TRIAL.HERO_TRIAL_STEP,"HERO_TRIAL_STEP"
HERO_TRIAL.RESULT_TYPE_NOT_ENOUGH_MATERIAL,"RESULT_TYPE_NOT_ENOUGH_MATERIAL"
HERO_TRIAL.TRIAL_ENTER_DUNGEON_TITLE,""
INVENTORY.EQUIP_ASK_EXTEND_MESSAGE,"EQUIP_ASK_EXTEND_MESSAGE"
INVENTORY.EQUIP_ASK_EXTEND_MESSAGE_HAS_ITEM,""
INVENTORY.EQUIP_EXTEND_ACTION,"EQUIP_EXTEND_ACTION"
INVENTORY.INVENTORY_ADD_CHEST_SLOT,""
INVENTORY.INVENTORY_ADD_CRAFT_SLOT_MSG,""
INVENTORY.INVENTORY_ADD_SLOT,"INVENTORY_ADD_SLOT"
INVENTORY.INVENTORY_ASK_BREAK_MESSAGE,"INVENTORY_ASK_BREAK_MESSAGE"
INVENTORY.INVENTORY_ASK_SELL_COUNT_MESSAGE,"INVENTORY_ASK_SELL_COUNT_MESSAGE"
INVENTORY.INVENTORY_ASK_SELL_MESSAGE,"INVENTORY_ASK_SELL_MESSAGE"
INVENTORY.INVENTORY_CANCEL_CRAFT_MSG,""
INVENTORY.INVENTORY_CRAFT_EVENT_PERIOD_END_BUTTON,""
INVENTORY.INVENTORY_CRAFT_EVENT_PERIOD_END_MSG,""
INVENTORY.INVENTORY_CRAFT_FINISHED,""
INVENTORY.INVENTORY_CRAFT_MOVE_MSG,""
INVENTORY.INVENTORY_ENOUGH_CRAFT_MSG,""
INVENTORY.INVENTORY_ENOUGH_CRAFT_MSG_NEW,""
INVENTORY.INVENTORY_FINISH_CRAFT_MSG,""
INVENTORY.INVENTORY_GET_CRAFT_ITEM,""
INVENTORY.INVENTORY_ITEM_ACTION_SELL,"INVENTORY_ITEM_ACTION_SELL"
INVENTORY.INVENTORY_NOT_ENOUGH_CRAFT_MSG,""
INVENTORY.INVENTORY_ORIGIN_DESC,"INVENTORY_ORIGIN_DESC"
INVENTORY.INVENTORY_SET_CHEST,""
INVENTORY.INVENTORY_UNSET_CHEST,""
INVENTORY.ITEM_SOLD_MSG,"ITEM_SOLD_MSG"
INVENTORY.NOTIFY_ITEM_SELL,"NOTY_ITEM_SELL"
INVENTORY.OPEN_PACKAGE_COUNT,""
INVENTORY.PACKAGE_RANDOM_SELECT,""
INVENTORY.SELECT_OPTION_NOTIFICATION_TEXT,""
ITEM.ASK_PACKAGE_ITEM_USE,"ASK_PACKAGE_ITEM_USE"
ITEM.BOOSTER_EFFECT_APPLY_MSG,"USE_ITEM_EFFECT_MSG"
ITEM.BOOSTER_END_DURATION_TIME,""
ITEM.BOOSTER_REMAIN_TIME,""
ITEM.COMMON_GROWTH_REWARD_COUNT,""
ITEM.EXPPOTION_DESELECT_POTION_MESSAGE,""
ITEM.EXPPOTION_HERO_MAXLEVEL,"EXPPOTION_MAXLEVEL_MESSAGE"
ITEM.EXPPOTION_NOT_SELECTED,"EXPPOTION_DESELECT_POTION_MESSAGE"
ITEM.EXPPOTION_TITLE_MESSAGE,""
ITEM.FLASK_NOT_EXIST,""
ITEM.ITEM_EFFECT_END_COLON,""
ITEM.ITEM_EXP_BOOSTER_EFFECT,"ITEM_EXP_BOOSTER_EFFECT"
ITEM.ITEM_GOLD_BOOSTER_EFFECT,"ITEM_GOLD_BOOSTER_EFFECT"
ITEM.ITEM_MATERIAL,"ITEM_MATERIAL"
ITEM.ITEM_SOULSTONE,"ITEM_SOULSTONE"
ITEM.ITEM_UPGRADEBOOK,"ITEM_UPGRADEBOOK"
ITEM.LOCK_MESSAGE_1,""
ITEM.LOCK_RELEASE_MESSAGE,""
ITEM.NOT_BREAKABLE,""
ITEM.NOT_CHEST,""
ITEM.NOT_FOR_SALE,""
ITEM.NOT_LOCK,""
ITEM.PACKAGE_ITEM_LIST_INDEX,""
ITEM.PACKAGE_ITEM_LIST_TOTAL,""
ITEM.PACKAGE_ITEM_TITLE,""
ITEM.REWARD_GET_ITEM_BOOSTER_EFFECT,"REWARD_GET_ITEM_BOOSTER_EFFECT"
ITEM.TIME_MONTH_DAY_HOUR,"TIME_MONTH_DAY_HOUR"
ITEM.UNUSED_BOOSTER,""
ITEM.UNUSED_DAILY_RUBY,""
ITEM.USE_BOOSTER_MSG,"USE_BOOSTER_MSG"
ITEM.USE_GUILD_NAME_CHANGE_MSG,""
ITEM.USE_NICK_CHANGE_MSG,""
ITEM.USE_POTION_MSG,"USE_POTION_MSG"
ITEM.USE_RUBY_FLASK_MSG,""
ITEM_TYPE.ETC,"COMMON_ETC"
ITEM_USE.ALLOWNEDREWARD_CONFIRM,""
ITEM_USE.BOOSTER_EFFECT_APPLY,"USE_BOOSTER_EFFECT_MSG"
ITEM_USE.BOOSTER_ITEM_COMFIRM,""
ITEM_USE.BUY_HERO_CONFIRM,"BUY_HERO_CONFIRM"
ITEM_USE.CHEST_EXTEND_DESC1,""
ITEM_USE.CHEST_EXTEND_DESC2,""
ITEM_USE.CHEST_EXTEND_IS_FULL,""
ITEM_USE.EQUIP_EXTEND_DESC1,""
ITEM_USE.EQUIP_EXTEND_DESC2,""
ITEM_USE.EQUIP_EXTEND_IS_FULL,""
ITEM_USE.EXP_USE_POPUP_MESSAGE_1,""
ITEM_USE.EXP_USE_POPUP_MESSAGE_2,""
ITEM_USE.HEROCHOICE_FRAGMENT,"HEROCHOICE_FRAGMENT"
ITEM_USE.HEROCHOICE_FRAGMENT_TITLE,"COMMON_REWARD_COMPLETE"
ITEM_USE.HEROCHOICE_GET_FRAGMENT,"HEROCHOICE_GET_FRAGMENT"
ITEM_USE.HEROCHOICE_REWARD,""
ITEM_USE.INVEN_USE_BOOSTER,""
ITEM_USE.USE_RUBYFLASK_ITEM_CONFIRM,""
ITEM_USE.USE_STAMINA_ITEM_CONFIRM,""
LOADING.LOADING_MSG,"LOADING_MSG"
LOADING.LOADING_TIP_SKILL_LEVEL,"LOADING_TIP_SKILL_LEVEL"
MAIL.MAIL_DELETE_DAYS_AFTER,"MAIL_DELETE_DAYS_AFTER"
MAIL.MAIL_DELETE_HOURS_AFTER,"MAIL_DELETE_HOURS_AFTER"
MAIL.MAIL_DELETE_MINUTES_AFTER,"MAIL_DELETE_MINUTES_AFTER"
MAIL.NEW_MAIL_ARRIVED,""
MAIL.RECEIVED_ALL_MAILS,"RECEIVED_ALL_MAILS"
MAIL.RECEIVED_MAIL_ATTACHMENT,""
MATCH.APPLY_SKILL_AFTER,""
MATCH.ARENA_ABANDON_POPUP_MESSAGE,""
MATCH.ARENA_ABANDON_VICTORY_MESSAGE,""
MATCH.ARENA_ABANDON_WINDOW_TITLE,""
MATCH.LEAGUE,"LEAGUE"
MATCH.LOSE_COUNT,""
MATCH.MATCH_BATTLE_CANCELED,""
MATCH.MATCH_BATTLE_SERVER_CONNECT_FAIL,"MATCH_BATTLE_SERVER_CONNECT_FAIL"
MATCH.MATCH_BATTLE_SERVER_DISCONNECTED,"MATCH_BATTLE_SERVER_DISCONNECTED"
MATCH.MATCH_HISTORY_LOSE,"MATCH_HISTORY_LOSE"
MATCH.MATCH_HISTORY_LOSE_SCORE,"MATCH_HISTORY_LOSE_SCORE"
MATCH.MATCH_HISTORY_TIME_DAY,"MATCH_HISTORY_TIME_DAY"
MATCH.MATCH_HISTORY_TIME_HOUR,"MATCH_HISTORY_TIME_HOUR"
MATCH.MATCH_HISTORY_TIME_MINUTE,"MATCH_HISTORY_TIME_MINUTE"
MATCH.MATCH_HISTORY_WIN,"MATCH_HISTORY_WIN"
MATCH.MATCH_HISTORY_WIN_SCORE,"MATCH_HISTORY_WIN_SCORE"
MATCH.MATCH_OFFLINE_PVP_RESULT_FAILED,"MATCH_OFFLINE_PVP_RESULT_FAILED"
MATCH.MATCH_OUT_OF_RANK,""
MATCH.MATCH_SEASON_REMAIN_LABEL,"MATCH_SEASON_REMAIN_LABEL"
MATCH.MATCH_SEASON_REMAIN_LABEL_MINUTE,""
MATCH.MATCH_TOP_PERCENTAGE,"MATCH_TOP_PERCENTAGE"
MATCH.PVP_REWARDINFO_DAILY,""
MATCH.PVP_REWARDINFO_SEASON,""
MATCH.PVP2_TIERREWORD,""
MATCH.PVP2_WEEKREWARD,""
MATCH.RANK_POSTFIX,""
MATCH.RANK_POSTFIX_1,""
MATCH.RANK_POSTFIX_2,""
MATCH.RANK_POSTFIX_3,""
MATCH.SCORE,""
MATCH.SCORE_POSTFIX,"SCORE_POSTFIX"
MATCH.WIN_COUNT,""
MESSAGE_LOG.SERVER_SHUTDOWN_MESSAGE_MINUTE,"SERVER_SHUTDOWN_MESSAGE_MINUTE"
MESSAGE_LOG.SERVER_SHUTDOWN_MESSAGE_SECOND,"SERVER_SHUTDOWN_MESSAGE_SECOND"
MULTIBATTLE.MULTIBATTLE_ROOM_CHANGE_LEADER,""
MULTIPLAY.MULTIPLAY_BATTLE_WAITING_USER,"MULTIPLAY_BATTLE_WAITING_USER"
NICK.NICK_CANNOT_CHANGE_RAID,""
NICK.NICK_CONFIRM_MESSAGE,"NICK_CONFIRM_MESSAGE"
NICK.NICK_CONFIRM_TITLE,"NICK_CONFIRM_TITLE"
NICK.NICK_VALID_MESSAGE,"NICK_VALID_MESSAGE"
NODE_FUNCTION.ALL_NODE_FUNCTION_LOCKED,""
NODE_FUNCTION.CURRENT_NODE_FUNCTION_LOCKED,""
NODE_FUNCTION.NOT_READY,""
NOTIFICATION.NOTIFICATION_STAMINA_BODY_12,""
NOTIFICATION.NOTIFICATION_STAMINA_BODY_18,""
NOTIFICATION.NOTIFICATION_STAMINA_BODY_22,""
NOTIFICATION.NOTIFICATION_STAMINA_BODY_7,""
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_12,""
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_18,""
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_22,""
NOTIFICATION.NOTIFICATION_STAMINA_TICKER_7,""
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_12,""
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_18,""
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_22,""
NOTIFICATION.NOTIFICATION_STAMINA_TITLE_7,""
NPCRECRUIT.FRIENDLY_POINT_FULL_MESSAGE,""
NPCRECRUIT.NO_SELECT_ITEM_MESSAGE,""
NPCRECRUIT.NPC_ADDED_CONTRIBUTION_POINT,""
NPCRECRUIT.NPC_ADDED_FRIENDLY_POINT,""
NPCRECRUIT.NPC_CONTRIBUTION_GRADE,""
NPCRECRUIT.NPC_CONTRIBUTION_GRADE_COMPLETE,""
NPCRECRUIT.NPC_CONTRIBUTION_GRADE2,""
NPCRECRUIT.NPC_FRIENDLY_GRADE,""
NPCRECRUIT.NPC_FRIENDLY_GRADE_COMPLETE,""
NPCRECRUIT.NPC_FRIENDLY_GRADE_REWARD,""
NPCRECRUIT.NPC_FRIENDLY_GRADE2,""
NPCRECRUIT.NPC_TAKE_FRIENDLY_REWARD_TITLE,""
PARTY.PARTY_ASK_ACCEPT_PARTY,"PARTY_ASK_ACCEPT_PARTY"
PARTY.PARTY_ASK_BAN_USER,""
PARTY.PARTY_ASK_BAN_USER_2,""
