KEY,"French"
Sub1_Prisila_6_1_20,"On dirait que nous n'aurions pas dû déranger."
Sub1_Prisila_6_1_21,"Nous, vous nous avez vraiment aidés."
Sub1_Prisila_6_1_22,"Cette hallebarde..."
Sub1_Prisila_6_1_23,"Ah ah ! C'est notre devoir en tant que chevaliers."
Sub1_Prisila_6_1_24,"Espèce de... Ils n'avaient même pas besoin de toi !"
Sub1_Prisila_6_1_25,"Comment aurais-je pu fermer les yeux sur cette horrible scène ?"
Sub1_Prisila_6_1_26,"Pardonnez-moi, je ne me suis pas présentée. Je suis..."
Sub1_Prisila_6_1_27,"La chef des Chevaliers gardiens, Demia."
Sub1_Prisila_6_1_28,"Et le Chevalier gardien Clause."
Sub1_Prisila_6_1_29,"Vous nous connaissez ?"
Sub1_Prisila_6_1_30,"C'est elle qu'on appelait autrefois la Hallebarde de la tempête dans l'armée d'Orvelia."
Sub1_Prisila_6_1_31,"La Hallebarde de la tempête... Le lieutenant Priscilla ? Mais elle fut condamnée pour rebel..."
Sub1_Prisila_6_1_32,"C'était une fausse accusation."
Sub1_Prisila_6_1_33,"!?"
Sub1_Prisila_6_1_34,"Priscilla Le Aviutz..."
Sub1_Prisila_6_1_35,"Il y a quatre ans, j'ai convaincu mon père de réduire sa peine,"
Sub1_Prisila_6_1_36,"avant qu'on lui bande les yeux."
Sub1_Prisila_6_1_37,"C'est une véritable patriote qui croit fermement en la justice."
Sub1_Prisila_6_1_38,"Tout comme toi, Clause."
Sub1_Prisila_6_1_39,"Princesse..."
Sub1_Prisila_6_1_40,"Cela faisait longtemps."
Sub1_Prisila_6_1_41,"Votre Altesse, je suis honorée de me tenir devant la Foi d'argent, mère de notre peuple."
Sub1_Prisila_6_1_42,"Aisha de la famille Daphnel est honorée d'être en présence de la maîtresse d'Orvelia, Votre Altesse."
Sub1_Prisila_6_1_43,"Foi..."
Sub1_Prisila_6_1_44,"Maîtresse..."
Sub1_Prisila_6_1_45,"Absurde..."
Sub1_Prisila_6_1_46,"C'est grâce à vous et votre peuple"
Sub1_Prisila_6_1_47,"que la famille royale d'Orvel existe..."
Sub1_Prisila_6_1_48,"Écoutez-moi bien."
Sub1_Prisila_6_1_49,"Nous avons beaucoup de choses à nous dire."
Sub1_Prisila_6_1_50,"Il semble que la lettre envoyée par Son Altesse ait été remplacée."
Sub1_Prisila_6_1_51,"L'endroit et l'heure ont été modifiés."
Sub1_Prisila_6_1_52,"Le sceau présent sur cette lettre est presque identique au vrai."
Sub1_Prisila_6_1_53,"Tout le monde s'y serait laissé prendre."
Sub1_Prisila_6_1_54,"Si nous n'étions pas arrivés si vite, comme Votre Altesse l'avait dit..."
Sub1_Prisila_6_1_55,"Le guerrier berserk qui en avait après Votre Altesse"
Sub1_Prisila_6_1_56,"était très différent des précédents."
Sub1_Prisila_6_1_57,"Un guerrier berserk ?"
Sub1_Prisila_6_1_58,"Nous avons aussi été attaqués."
Sub1_Prisila_6_1_59,"Sans Clause et Demia... tout se serait fini tragiquement."
Sub1_Prisila_6_1_60,"Une fois que nous aurons fini de parler, nous irons chercher cet homme."
Sub1_Prisila_6_1_61,"Il avait encore l'air instable."
Sub1_Prisila_6_1_62,"Pourquoi se sont-ils embêtés à nous attaquer séparément ?"
Sub1_Prisila_6_1_63,"Si j'avais été tuée sur le trajet, comme ils l'avaient prévu, cela leur aurait facilité la tâche,"
Sub1_Prisila_6_1_64,"ils auraient pu accuser la famille Daphnel et se débarrasser de nous tous."
Sub1_Prisila_6_1_65,"Cela signifie..."
Sub1_Prisila_6_1_66,"Que nous avons un ennemi commun."
Sub1_Prisila_6_1_67,"Nous avons une bonne idée de l'identité de ceux qui s'en sont pris à Votre Altesse,"
Sub1_Prisila_6_1_68,"mais il nous faut une preuve qui les relie à toute cette folie."
Sub1_Prisila_6_1_69,"Le premier ministre actuel d'Orvelia, El Moriham..."
Sub1_Prisila_6_1_70,"L'homme qui rassemble les nobles pour contrôler mon père, le roi Veroglance II..."
Sub1_Prisila_6_1_71,"C'est l'ambitieux conspirateur qui, il y a quatre ans, voulait s'emparer de vous, la fille de la famille Daphnel, et de votre potentiel."
Sub1_Prisila_6_1_72,"Les sombres forces de l'empire doivent être liées à tout ceci."
Sub1_Prisila_6_1_73,"Je savais qu'El Moriham rencontrait l'empire en secret,"
Sub1_Prisila_6_1_74,"et j'étais venue vous parler des impériaux qui conspirent avec lui."
Sub1_Prisila_6_1_75,"Nous devons rencontrer une autre personne. Il s'agit sans doute du véritable successeur au trône d'Orvelia."
Sub1_Prisila_6_1_100,"Erox..."
Sub1_Prisila_6_1_101,"Enfin... Nous avons réussi à trouver son corps."
Sub1_Prisila_6_1_102,"Très bien..."
Sub1_Prisila_6_1_103,"Ah ah ah !"
Sub1_Prisila_6_1_104,"Une coupe de cheveux vous rendra un peu plus discret et vous dissimulera aux regards des autres."
Sub1_Prisila_6_1_105,"Après les avoir vaincus."
