KEY,Vietnamese
CHALLENGETOWER_LOADING_TIP_66F_1,Thạch nhân ma lực cổ đại có sức chịu đựng tốt trước những sát thương phép thuật và sẽ liên tục làm cho địch xung quanh lâm vào trạng thái sốc điện.\nHãy sử dụng miễn nhiễm trạng thái chế ngự hoặc những Dealer ở xa.
CHALLENGETOWER_LOADING_TIP_67F_1,"Trong Vật tổ xương ma, nhiều binh sĩ xương ma sẽ được triệu hồi định kỳ.\nHãy sử dụng những anh hùng có kỹ năng tấn công diện rộng."
CHALLENGETOWER_LOADING_TIP_68F_1,Manticore sử dụng kỹ năng gây sát thương lớn cho địch ở gần kề theo định kỳ.\nHãy sử dụng kỹ năng vô hiệu hóa sát thương.
CHALLENGETOWER_LOADING_TIP_69F_1,Tượng đầu rồng phóng vật thể bay định kỳ làm địch trước mặt tử vong ngay lập tức.\nHãy sử dụng kỹ năng vô hiệu hóa sát thương hoặc kỹ năng di chuyển.
CHALLENGETOWER_LOADING_TIP_72F_1,"Khi trong trạng thái miễn nhiễm trạng thái chế ngự, sẽ không bị sát thương từ sự tấn công của dã nhân vùng đất băng Gau."
CHALLENGETOWER_LOADING_TIP_73F_1,Nữ hoàng tộc thần cánh chim sử dụng kỹ năng định kỳ làm địch ở gần tử vong ngay lập tức.\nHãy sử dụng kỹ năng vô hiệu hóa sát thương.
CHALLENGETOWER_LOADING_TIP_74F_1,Khi các dung nham do quái vật đá dung nham chói sáng triệu hồi được lắp đầy thang đo thì sẽ bị sát thương nghiêm trọng.\nHãy sử dụng những anh hùng có kỹ năng tấn công diện rộng và triệt tiêu nhanh gọn các dung nham.
CHALLENGETOWER_LOADING_TIP_75F_1,Infira sẽ bay lên không trung và liên tục gây sát thương lớn trên diện rộng khi một khoảng thời gian nhất định trôi qua.\nHãy sử dụng kỹ năng trạng thái chế ngự để vô hiệu hóa Infira.
CHALLENGETOWER_LOADING_TIP_76F_1,Crow sẽ liên tục triển khai những kỹ năng cực mạnh.\nPhải ngăn chặn việc triển khai các kỹ năng của Crow bằng cách sử dụng trạng thái chế ngự liên tục.
CHALLENGETOWER_LOADING_TIP_77F_1,"Đèn địa ngục liên tục gây sát thương lớn trong phạm vi xung quanh.\nVà nếu trúng phải kỹ năng trạng thái chế ngự trên số lần nhất định, sẽ trở nên miễn nhiễm trạng thái chế ngự tạm thời."
CHALLENGETOWER_LOADING_TIP_78F_1,Kỹ năng của Mirianne sẽ tấn công đối tượng có lực phòng thủ phép thuật thấp nhất.\nHãy bảo vệ anh hùng đó và tấn công.
CHALLENGETOWER_LOADING_TIP_79F_1,"Đội trưởng thuẫn binh của quân đội hoàng gia có lực phòng thủ cực cao và không tấn công,\nnhưng sẽ trở nên tức giận khi liên tục dính phải đòn tấn công chí mạng."
CHALLENGETOWER_LOADING_TIP_80F_1,Lucikiel ngày càng trở nên mạnh hơn để có thể hấp thụ sức mạnh của pha lê thật lâu.\nPhải nhanh chóng ngăn chặn việc hấp thụ bằng trạng thái chế ngự cực mạnh.
CHALLENGETOWER_LOADING_TIP_80F_2,Lucikiel sở hữu lực hồi HP cực cao.\nHãy sử dụng hiệu ứng giảm lực hồi phục.
CHALLENGETOWER_LOADING_STORY_1,Dosarta luôn chăm chỉ luyện tập vì muốn tạo ra những cổ vật thật tốt cho người khác.\nDo đó nhiều Mảnh cổ vật bị vỡ...
CHALLENGETOWER_LOADING_STORY_2,Hoàng tộc Tiên có những nhân vật phải bảo vệ tháp Thách Đấu từ đời này sang đời khác.
CHALLENGETOWER_LOADING_STORY_3,Nếu tính bằng thời gian của con người thì đã từ rất lâu phải bảo vệ tháp một mình\nnên đang suy nghĩ lần tới có nên phái 2 đến 3 người bảo vệ không.
CHALLENGETOWER_LOADING_STORY_4,Selene thỉnh thoảng lại ghé tháp Thách Đấu để gặp Dosarta.
CHALLENGETOWER_LOADING_STORY_5,Không ai biết làm thế nào mà tên của tháp lại là tháp Thách Đấu.\nNó đã được gọi như thế tự bao giờ.
ORDEALTOWER_COMMON_LOADING_TIP_1,"Những anh hùng bóng tối thử thách luôn rất mạnh, Xin hãy chú ý!"
ORDEALTOWER_COMMON_LOADING_TIP_2,Mảnh ghép vô cực có thể tạo thành đá vô cực thông qua việc điều chế.
ORDEALTOWER_COMMON_LOADING_TIP_3,Tháp Thử Thách được thiết lập lại vào mỗi thứ hai hằng tuần.
ORDEALTOWER_COMMON_LOADING_STORY_1,"Thực ra, tất cả mọi người đều tò mò về bên trong chiếc mũ trùm đầu của Hillia."
ORDEALTOWER_COMMON_LOADING_STORY_2,Chỉ có những người đã chiến đấu và thắng được chính bên trong bản thân mình mới nhận được sức mạnh thật sự.
ORDEALTOWER_COMMON_LOADING_STORY_3,"Bên trong bản thân thỉnh thoảng tiến đến dưới dạng ánh sáng, đôi khi lại dưới dạng bóng tối."
ORDEALTOWER_COMMON_LOADING_STORY_4,"Khi tìm ra được con đường từ cuộc chiến với bản thân,\nngay lúc đó các anh hùng sẽ mạnh hơn một bậc."
DRAGONRAID_COMMON_LOADING_TIP_1,"Trong trận chiến đột kích, có thể nhận được trang bị huyền thoại."
DRAGONRAID_COMMON_LOADING_TIP_2,Khi cài đặt trang bị huyền thoại đừng quên hiệu ứng cài đặt nhé! 
DRAGONRAID_COMMON_LOADING_TIP_3,"Nếu sử dụng kỹ năng trạng thái chế ngự để làm giảm tất cả thang đo trạng thái chế ngự, sẽ có thể đánh bại được rồng."
DRAGONRAID_COMMON_LOADING_TIP_4,Xu rồng nhận được trong cuộc đột kích rồng có thể sử dụng tại lò rèn.\nHãy mua các vật phẩm đa dạng và trang bị huyền thoại bằng xu rồng!
DRAGONRAID_COMMON_LOADING_STORY_1,Các chiến binh đều gây chiến mỗi ngày nên các con rồng cũng mệt mỏi.
REDDRAGONRAID_COMMON_LOADING_TIP_1,Ngọn lửa Temeraire sẽ thiêu đốt anh hùng. Hãy cẩn thận với những sát thương liên tục.
REDDRAGONRAID_COMMON_LOADING_STORY_1,Temeraire là một con rồng đỏ lâu đời làm tổ bên trong Núi lửa Dragia và theo dõi thế giới bên ngoài.
REDDRAGONRAID_COMMON_LOADING_STORY_2,"Temeraire nắm giữ sức mạnh của dung nham và lửa,\nthỉnh thoảng lại ra ngoài thế giới con người và sử dụng sức mạnh đó dưới dạng một thợ rèn."
BLUEDRAGONRAID_COMMON_LOADING_TIP_1,Scalaxia có một sức chịu đựng đối với sát thương phép thuật.
BLUEDRAGONRAID_COMMON_LOADING_TIP_2,Hãy phá hủy pha lê băng! Nếu chúng nổ sẽ gây sát thương cực lớn.
BLUEDRAGONRAID_COMMON_LOADING_STORY_1,"Scalaxia là một một con rồng băng giá lâu đời đã sống lặng lẽ và làm tổ ở Turandana,\nnơi cuối cùng của dãy núi Windland và cũng là nơi đóng băng vĩnh cửu ở phía Bắc."
BLUEDRAGONRAID_COMMON_LOADING_STORY_2,"Thuộc dòng họ rồng băng giá, toàn thân Scalaxia luôn tràn đầy khí lạnh,\nngười ta đồn rằng chừng nào chưa chế ngự được loại khí lạnh đó, nó sẽ đóng băng tất cả mọi thứ xung quanh."
GREENDRAGONRAID_COMMON_LOADING_TIP_1,Nọc độc của Zyrrkinoth sẽ được giải trừ nếu HP đầy.
GREENDRAGONRAID_COMMON_LOADING_TIP_2,Phải nhanh chóng xử lý rết độc và rồng độc con.
GREENDRAGONRAID_COMMON_LOADING_STORY_1,Zyrrkinoth là rồng độc lâu đời cai trị Grimvine\nlà vùng đầm lầy chết chóc nằm tại phía bắc của bình nguyên Galluah.
GREENDRAGONRAID_COMMON_LOADING_STORY_2,Zyrrkinoth hòa hợp với thiên nhiên và đặc biệt là chia sẻ tổ của mình cho những sinh vật khác.\nLà một con rồng kỳ lạ luôn cho chất nhờn là dễ thương nên luôn nuôi chúng một cách nâng niu.
BLACKDRAGONRAID_COMMON_LOADING_TIP_1,Armarta làm suy yếu địch ở khoảng cách xa bằng Lửa hắc ám.
BLACKDRAGONRAID_COMMON_LOADING_TIP_2,Hãy lưu ý những tia chớp của Armarta thường xuyên giáng xuống!
BLACKDRAGONRAID_COMMON_LOADING_STORY_1,Armarta là rồng đen lâu đời cai quản Ashen Peak như một bạo chúa\nAshen Peak là khu di tích phía nam bờ biển Arrovina.
BLACKDRAGONRAID_COMMON_LOADING_STORY_2,"Sức mạnh dữ dội của Armarta thuộc diện khá lớn trong số các loại rồng,\nnhưng đồng thời sự kiêu ngạo của nó cũng cao ngất trời."
DRAGONRAIDHARD_COMMON_LOADING_TIP_1,Hãy cường hóa trang bị thông qua phù phép!\nCó thể sử dụng cuộn phù phép tại lò rèn.
DRAGONRAIDHARD_COMMON_LOADING_TIP_2,Phần tùy chọn sẽ khác nhau tùy theo từng loại cuộn phù phép.
DRAGONRAIDHARD_COMMON_LOADING_TIP_3,Hãy hoàn thành nhiệm vụ đột kích mỗi tuần để nhận cuộn phù phép huyền thoại!
REDDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Temeraire ở chế độ khó sẽ chặn tất cả các sát thương vật lý.
REDDRAGONRAIDHARD_COMMON_LOADING_TIP_2,Nếu dính phải sát thương bởi Hơi thở lửa hồng\nphải gỡ bỏ Lời nguyền của lửa bằng đòn đánh.
BLUEDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Scalaxia ở chế độ khó sẽ tăng cao tần suất làm địch đóng băng.\nHãy sử dụng miễn nhiễm!
BLUEDRAGONRAIDHARD_COMMON_LOADING_TIP_2,Hãy phá hủy pha lê băng!\nPha lê băng sẽ nổ sau 20 giây gây sát thương nghiêm trọng.
GREENDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Nọc độc của Zyrrkinoth sẽ được gỡ bỏ nếu HP đầy.
GREENDRAGONRAIDHARD_COMMON_LOADING_TIP_2,Zyrrkinoth ở chế độ khó sở hữu lực kháng đòn chí mạng khá mạnh.\nPhải nâng cao xác suất chí mạng hơn nữa!
BLACKDRAGONRAIDHARD_COMMON_LOADING_TIP_1,Armarta ở chế độ khó sẽ giảm mạnh sát thương nhận phải từ anh hùng ở cự ly xa.\nHãy sử dụng anh hùng ở cự ly gần!
BLACKDRAGONRAIDHARD_COMMON_LOADING_TIP_2,Sẽ dính debuff rất mạnh nếu cơn cuồng phong của Armarta được kích hoạt.\nPhải loại bỏ hiệu ứng có lợi và ngăn chặn để cơn cuồng phong không được kích hoạt.
WORLDBOSS_COMMON_LOADING_TIP_1,Năng lượng kết tinh có thể hoán đổi thành cổ vật mạnh từ Loman NPC hoàng gia.
WORLDBOSS_COMMON_LOADING_TIP_2,Boss thế giới được thay đổi thứ hai mỗi tuần.\nHãy thử sức với Boss mới!
WORLDBOSS_COMMON_LOADING_TIP_3,Boss thế giới cạnh tranh với tất cả người dùng trên toàn thế giới!
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_TIP_1,"Với Mountain Fortress, phải tấn công bằng sát thương phép thuật mới có hiệu quả."
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_TIP_2,Sát thương dính phải sẽ nghiêm trọng hơn nếu Mountain Fortress ngất xỉu. Hãy tấn công!
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_TIP_3,Phải chú ý kỹ năng lở đất nếu chế độ phòng thủ được kích hoạt.
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_1,"Khi tạo tác Mountain Fortress, hình dáng như tảng đá được tán dương rất nhiều."
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_2,Mountain Fortress thức tỉnh là lúc chiến đấu lần đầu tiên với Công quốc Gray khi ác quỷ tấn công.
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_3,"Theo khó lắm mới thay đổi quỹ đạo Mountain Fortress đang tấn công Công quốc Gray,\nnhưng Mountain Fortress đã thức tỉnh vẫn còn lang thang quanh các dãy núi xung quanh và tuần tra canh giữ đất của vương quốc ma thuật quá khứ."
WORLDBOSS_MOUNTAIN_FORTRESS_LOADING_STORY_4,"Tuy Mountain Fortress đã được Công quốc Gray đánh thức để ngăn chặn các ác quỷ,\nnhưng kết cục Công quốc Gray đã bị diệt vong bởi Mountain Fortress sớm hơn."
WORLDBOSS_PROTIANUS_LOADING_TIP_1,"Với Protianus, phải tấn công bằng sát thương vật lý mới có hiệu quả."
WORLDBOSS_PROTIANUS_LOADING_TIP_2,Phải gây thật nhiều sát thương vật lý trong thời gian nhanh nhất để thoát khỏi ngục nước.
WORLDBOSS_PROTIANUS_LOADING_TIP_3,Sát thương dính phải sẽ nghiêm trọng hơn nếu Protianus ngất xỉu. Hãy tấn công!
WORLDBOSS_PROTIANUS_LOADING_STORY_1,Nếu bạn muốn lướt sóng kịch tính và mạo hiểm cả tính mạng\nthì nhờ cậy Protianus cũng là một cách.
WORLDBOSS_PROTIANUS_LOADING_STORY_2,"Người ta nói vua của Atlantis mang cơ thể bằng nước gần như bất diệt,\nsẽ hô mưa gọi gió và tấn công người muốn uy hiếp vương quốc của mình."
WORLDBOSS_XANADUS_LOADING_TIP_1,Xanadus đang chiến đấu cùng với hạt nhân vực thẳm.
WORLDBOSS_XANADUS_LOADING_TIP_2,Khi Xanadus sử dụng kỹ năng ác mộng vực thẳm thì bạn sẽ dính phải sát thương lớn khi hạt nhân lộ ra.
WORLDBOSS_XANADUS_LOADING_TIP_3,"Nếu không làm giảm lực hồi phục của Xanadus, nó sẽ càng mạnh hơn.\nHãy sử dụng hiệu ứng làm giảm lực hồi phục."
WORLDBOSS_XANADUS_LOADING_STORY_1,"Thực sự là, Xanadus cũng có thể nói được.\nChỉ là chúng ta nghe không hiểu mà thôi."
WORLDBOSS_XANADUS_LOADING_STORY_2,"Xanadus là một thực thể được nâng đỡ bởi nữ thần ở vương quốc ngầm đã biến mất trong lịch sử, từ rất lâu."
WORLDBOSS_XANADUS_LOADING_STORY_3,"Việc cô ta làm với tư cách là một Nữ thần chỉ có duy nhất một điều,\nđó là làm theo mong ước của tín đồ đã vượt qua thử thách và tìm đến cô."
TREASUREHOUSE_LOADING_TIP_1,Người vận chuyển vàng sẽ dính 1 sát thương ở mỗi đòn tấn công bất chấp lực tấn công của anh hùng.\nHãy tích cực sử dụng những anh hùng tấn công thường xuyên và nhanh nhẹn.
TREASUREHOUSE_LOADING_TIP_2,Thỏi vàng của nữ hoàng Hoàng Kim - món hàng để vào cửa kho bảo vật\nnó có thể tạo thành Bụi vàng của nữ hoàng Hoàng Kim mà bạn có thể thu được ở mỗi lần tiêu hao stamina.
LABYRINTH_COMMON_LOADING_TIP_1,Mê cung ngầm của hoàng gia được thiết lập lại vào ngày 16 hàng tháng.\nHãy thử sức lại lần nữa!
LABYRINTH_COMMON_LOADING_TIP_2,Hiệu ứng đặc thù của Mê cung ngầm của hoàng gia sẽ có sự thay đổi mỗi lần được thiết lập lại.
LABYRINTH_KNIGHT_LOADING_TIP_1,Hiệp sĩ ở mê cung phòng thủ sẽ nhận được hiệu ứng tăng HP.\nHãy tích cực sử dụng hiệp sĩ!
LABYRINTH_KNIGHT_LOADING_TIP_2,Mê cung phòng thủ sẽ trở nên lợi thế khi HP tối đa càng cao.
LABYRINTH_KNIGHT_LOADING_TIP_3,"Nếu đồng đội bị trục xuất, hãy sử dụng kỹ năng vài lần để cứu họ!"
LABYRINTH_WARRIOR_LOADING_TIP_1,Chiến binh ở mê cung tấn công sẽ nhận được hiệu ứng tăng lượng sát thương.\nHãy tích cực sử dụng chiến binh!
LABYRINTH_WARRIOR_LOADING_TIP_2,Phải làm giảm thang đo trạng thái chế ngự và vô hiệu hóa cú đo ván của địch.
LABYRINTH_ASSASSIN_LOADING_TIP_1,Sát thủ ở mê cung phục kích sẽ nhận được hiệu ứng tăng tốc độ tấn công.\nHãy tích cực sử dụng sát thủ!
LABYRINTH_ASSASSIN_LOADING_TIP_2,Phải nhanh chóng triệt tiêu các yêu tinh đánh bom!
LABYRINTH_ARCHER_LOADING_TIP_1,Cung thủ ở mê cung mục tiêu nhận được hiệu ứng tăng lực xuyên phòng thủ.\nHãy tích cực sử dụng cung thủ!
LABYRINTH_ARCHER_LOADING_TIP_2,Những hiệu ứng có hại dính phải ở mê cung mục tiêu sẽ được tích lũy và áp dụng.\nHãy chú ý để những hiệu ứng có hại không được tích lũy!
LABYRINTH_ARCHER_LOADING_TIP_3,Phải nhanh chóng triệt tiêu nếu Tiên hoa hồng triệu hồi Tiên bóng tối.
LABYRINTH_MECHANIC_LOADING_TIP_1,Thợ máy ở mê cung thâm nhập sẽ nhận được hiệu ứng tăng lượng sát thương chí mạng.\nHãy tích cực sử dụng thợ máy!
LABYRINTH_MECHANIC_LOADING_TIP_2,"Nếu dính sát thương vài lần, địch sẽ nhận phải hiệu ứng phản xạ sát thương.\nHãy triệt tiêu địch bằng số đòn ít nhất có thể."
LABYRINTH_WIZARD_LOADING_TIP_1,Phù thủy ở mê cung kích nổ sẽ nhận được hiệu ứng hồi phục mana nhanh chóng.\nHãy tích cực sử dụng phù thủy!
LABYRINTH_WIZARD_LOADING_TIP_2,Trứng nhện sẽ liên tục triệu hồi rất nhiều nhện.\nHãy sử dụng sát thương diện rộng!
LABYRINTH_PRIEST_LOADING_TIP_1,Linh mục ở mê cung hồi phục sẽ nhận được hiệu ứng tăng lực phục hồi.\nHãy tích cực sử dụng linh mục!
LABYRINTH_PRIEST_LOADING_TIP_2,"Nếu mây độc do FlaFla triệu hồi được hình thành, cả đồng đội lẫn quân địch sẽ chịu sát thương mạnh."
SUBSTORY_COMMON_LOADING_TIP_1,Chỉ khi hoàn thành ngoại truyện mới có trang phục chuyên dụng có thể mua.
SUBSTORY_COMMON_LOADING_TIP_2,"Bằng mảnh ghép ký ức được trao cho bởi phần thưởng ngoại truyện, có thể tạo thành phiếu mua bảo vật chuyên dụng ngẫu nhiên."
CHALLENGERAID_URKAK_LOADING_STORY_1,Urkak - vị vua sa ngã của những yêu tinh tá túc dưới lòng đất.\nLà một loài đột biến được sinh ra với cơ thể cực kì to lớn.
CHALLENGERAID_SATRIA_LOADING_STORY_1,"Satria, chị của Balalaika nữ hoàng thần cánh chim\nlà nữ hoàng trước đây, đồng thời là người nhận được sức mạnh của bóng tối đầu tiên trong số các thần cánh chim."
CHALLENGERAID_KERBEREN_LOADING_STORY_1,Kẻ giết người cùng bộ tộc mà ngay cả Sieg cũng không thể ngăn chặn. Hãy bỏ chạy nếu gặp Kerberen.
CHALLENGERAID_OBRIGARD_LOADING_STORY_1,"Bộ hài cốt khổng lồ và hung ác, không giống người cũng không giống quái vật này,\nlà một xác sống kỳ lạ được tạo ra từ xương của rết khổng lồ, người khổng lồ, Orc, quái nhân và nhiều loại quái vật khác."
CHALLENGERAID_SITHRAEL_LOADING_STORY_1,"Sithrael - pháp sư dùng kiếm tối cao Tiên bóng tối từng là võ sĩ hộ vệ của Timorel, vua của Tiên bóng tối\nlà một thiên tài thông thạo cả phép thuật ánh trăng và đấu kiếm, với tư cách là người đứng đầu của gia đình đã bảo vệ hoàng gia qua nhiều thế hệ."
CHALLENGERAID_GARROW_LOADING_STORY_1,Garrow là một dạng đột biến của thằn lằn và luôn tự hào về thân hình to lớn hơn hẳn những thằn lằn thông thường khác.\nHãy cẩn thận với sự nhanh nhạy hoang dã của nó.
CHALLENGERAID_THORPE_LOADING_STORY_1,Thorpe là cánh tay phải của Tarkas - vừa là vua vừa là tướng của người khổng lồ băng giá\nlà người sở hữu nổi tiếng đến mức được suy tôn làm vị vua tiếp theo.
CHALLENGERAID_KALLAX_LOADING_STORY_1,Kallax là chiến binh săn rồng từng là cánh tay phải của tướng lĩnh săn rồng trong cuộc chiến chống ác quỷ trong quá khứ.\nHắn được gọi là ác quỷ tàn bạo luôn thích thú trong việc tàn sát vô số rồng và chiếm giữ các linh hồn đó.
CHALLENGERAID_KALLAX_LOADING_STORY_2,Kalax là một trong những rồng quỷ ít ỏi đã nuốt chửng rồng và để lộ tính cách của mình ra.
CHALLENGERAID_URKAK_LOADING_TIP_1,Vì thuộc hạ của Urkak sẽ tấn công những đối tượng được khắc dấu đầu tiên nên\nhãy bảo vệ đồng đội đó và nhanh chóng triệt tiêu những tên thuộc hạ bằng đòn tấn công diện rộng.
CHALLENGERAID_SATRIA_LOADING_TIP_1,Trạng thái Thần tốc của thần cánh chim của Satria sẽ vô hiệu hóa tất cả các sát thương.\nHãy tích cực sử dụng những anh hùng có tốc độ tấn công nhanh và có nhiều cú đánh.
CHALLENGERAID_KERBEREN_LOADING_TIP_1,Kerberen sẽ cộng dồn Sự phẫn nộ của tên đồ sát đối với bản thân ở mỗi lần sử dụng kỹ năng.\nHắn sẽ trở nên cực mạnh nếu cộng dồn 5 lần nên hãy vô hiệu hóa bằng những anh hùng sở hữu trạng thái chế ngự cực mạnh.
CHALLENGERAID_OBRIGARD_LOADING_TIP_1,Obrigard sẽ triệu hồi quỷ đầu lâu đã được miễn nhiễm vật lý hoặc phép thuật.\nHãy tạo ra sự kết hợp vật lý/ ma thuật và thử sức!
CHALLENGERAID_SITHRAEL_LOADING_TIP_1,Sithrael tuy nhận hiệu ứng giảm sát thương cao nhờ Sự bảo hộ của ánh trăng\nnhưng sẽ bị suy yếu trong thời gian ngắn mỗi lần đối phương sử dụng kỹ năng.\nHãy tích cực sử dụng những anh hùng thường xuyên sử dụng kỹ năng.
CHALLENGERAID_GARROW_LOADING_TIP_1,Tập kích tàn nhẫn của Garrow sẽ gây sát thương lớn trong phạm vi gần kề\nvà hồi phục cao HP của bản thân tương ứng với lượng sát thương.\nHãy tích cực sử dụng những anh hùng sở hữu hiệu ứng giảm lực hồi phục và những anh hùng ở cự li xa.
CHALLENGERAID_THORPE_LOADING_TIP_1,Thorpe sở hữu đa số các kỹ năng đóng băng\nvà sẽ chịu sát thương lớn nếu không phá vỡ màng bảo vệ khi sử dụng Bão tuyết hủy diệt.\nHãy sử dụng kỹ năng xóa bỏ hiệu ứng có hại và những anh hùng có khả năng gây sát thương lớn trong thời gian ngắn.
CHALLENGERAID_KALLAX_LOADING_TIP_1,Nếu lâm vào trạng thái Ngọn lửa tai ương bởi Kallax sẽ chịu sát thương liên tục vĩnh viễn\nnên phải nhanh chóng hồi phục mana và xóa bỏ trạng thái này.\nHãy tích cực sử dụng những anh hùng có thể hồi phục mana cho đồng đội.
CHALLENGERAID_KALLAX_LOADING_TIP_2,"Kallax sẽ tạo ra Dấu ấn rồng quỷ một cách ngẫu nhiên cho bản thân hoặc cho địch.\nNếu không thể gỡ bỏ dấu ấn, Kalax sẽ trở nên mạnh hơn và sát thương chí mạng gây ra cho địch sẽ càng tăng.\nHãy tích cực sử dụng những anh hùng có thể gỡ bỏ hiệu ứng có lợi cho địch và hiệu ứng có hại cho đồng đội."
GUILDCONQUEST_TYRFAS_LOADING_TIP_1,Phải tung đòn sát thương phép thuật vài lần và ngăn việc tuyết lở của Tyrfas.
GUILDCONQUEST_TYRFAS_LOADING_STORY_1,Bảo Tyrfas là rùa nên bước chân có vẻ chậm ư?\nVâng. Đúng như thế.
GUILDCONQUEST_TYRFAS_LOADING_STORY_2,"Tyrfas là thần thú của vùng đất vĩnh cửu, của mặt đất được sinh ra từ lúc sơ khai."
GUILDCONQUEST_TYRFAS_LOADING_STORY_3,"Tyrfas vốn là linh vật quản lý việc sinh sống và lập nghiệp,\ntạo điều kiện thuận lợi cho cuộc sống của vạn vật trên mặt đất."
GUILDCONQUEST_TYRFAS_LOADING_STORY_4,Một trong những sức mạnh quan trọng của Tyrfas\nlà giúp các sinh vật khác đón nhận cái chết khi vẫn giữ được sự thuần khiết của linh hồn.
GUILDCONQUEST_TYRFAS_LOADING_STORY_5,Tyrfas trở nên sa đọa vì đã hấp thụ quá nhiều tà khí của bọn ác nhân.\nCơ thể đã đánh mất sự bình an từ bên trong của anh ta đã đóng băng lạnh giá và trở thành hình ảnh như hiện tại.
GUILDCONQUEST_LAKREIL_LOADING_TIP_1,"Nếu Lakreil bắt đầu ném Boomerang chí mạng, phải phòng ngự bằng tỷ lệ né cao."
GUILDCONQUEST_LAKREIL_LOADING_STORY_1,Lakreil sẽ trở nên ủ rũ nếu các Boomerang đã ném không quay trở lại.
GUILDCONQUEST_LAKREIL_LOADING_STORY_2,Lakreil là chiến binh thằn lằn đáng tiếc vì đã đánh mất lý trí từ cuộc thử nghiệm của Malduk.
GUILDCONQUEST_LAKREIL_LOADING_STORY_3,"Lakreil - người bị Malduk thử nghiệm - đã nuôi lớn cơn phẫn nộ,\ncơn phẫn nộ đó đã hoàn toàn hướng về Malduk."
GUILDCONQUEST_LAKREIL_LOADING_STORY_4,Malduk đã rất khổ sở trong việc chế áp Lakreil\nvà rồi cuối cùng đã quyết định bỏ mặc anh ta.
GUILDCONQUEST_VELKAZAR_LOADING_TIP_1,Phải nhanh chóng xóa bỏ quan tài xử tử mới có thể ngăn chặn được lửa địa ngục.
GUILDCONQUEST_VELKAZAR_LOADING_TIP_2,Phải nhanh chóng cứu lấy những đồng đội rơi vào vùng đất ngục lửa!
GUILDCONQUEST_VELKAZAR_LOADING_STORY_1,Velkazar cho là nhiệt độ của dung nham rất thích hợp để đun nóng cơ thể.
GUILDCONQUEST_VELKAZAR_LOADING_STORY_2,"Là một trong những ác quỷ có tuổi đời nhiều nhất,\nvà cũng là đối tượng khủng bố nổi tiếng trong giới ác quỷ cấp cao."
GUILDCONQUEST_VELKAZAR_LOADING_STORY_3,Velkazar là đại ác quỷ tối cao luôn bắt giữ linh hồn của những người chống đối mình\nvà thích thú trong việc thiêu cháy vĩnh viễn người khác từ bên trong cơ thể và làm họ khổ sở.
GUILDCONQUEST_VELKAZAR_LOADING_STORY_4,"Nếu dựa theo những quyển sách cổ, Velkazar đã xuất hiện một lần trong thế giới vật chất ở quá khứ."
ECLIPSE_COMMON_LOADING_TIP_1,Trong Eclipse có thể thu được Ether.
ECLIPSE_COMMON_LOADING_TIP_2,Eclipse là ngục tối sử dụng nhiều nhóm để tiến hành nhiều đợt được tạo ra vô hạn.
ECLIPSE_COMMON_LOADING_TIP_3,Hồi máu của anh hùng đang tiến hành Eclipse sẽ yếu dần đi theo từng đợt được tiến hành.
ECLIPSE_COMMON_LOADING_STORY_1,Tại cảnh giới Mặt trăng máu không có cách sinh tồn nào\nngoài con đường chiến đấu đến khi chết\nhoặc phải tìm ra và phá hủy mầm mống bóng tối.
ECLIPSE_COMMON_LOADING_STORY_2,Thực thể bóng tối yếu hơn mầm mống bóng tối nếu càng gần với mầm mống thì càng dễ bị hấp thụ.
ECLIPSE_COMMON_LOADING_STORY_3,Lewisia đã thanh tẩy mầm mống bóng tối có từ trước.
ECLIPSE_COMMON_LOADING_STORY_4,Bóng tối đã có từ trước.
ECLIPSE_COMMON_LOADING_STORY_5,Sức mạnh mà ma cà rồng sử dụng khác với sức mạnh mà ma quỷ sử dụng.
ECLIPSE_COMMON_LOADING_STORY_6,Mặt trăng nhìn thấy trong cảnh giới Mặt trăng máu không phải là mặt trăng thật.
ASCENSION_COMMON_LOADING_TIP_1,Hãy mang mảnh ghép linh hồn lạ lẫm đến cho Cain để được giám định linh hồn.\nCó thể thu được đá linh hồn.
ASCENSION_COMMON_LOADING_TIP_2,Có thể thu thập mảnh ghép thẻ chọn linh hồn theo lớp\nđể thu về đá linh hồn của lớp tương ứng.
ASCENSION_COMMON_LOADING_TIP_3,Đá linh hồn là nguyên liệu cần thiết cho việc giải phóng và nâng cấp vũ khí linh hồn.
ASCENSION_COMMON_LOADING_STORY_1,"Thánh địa nhà vua là nơi linh thiêng để dâng lời cầu nguyện đến các vua chúa của sa mạc,\nchỉ các chiến binh được vua chọn mới có thể bước chân vào thánh địa cùng với vua."
ASCENSION_COMMON_LOADING_STORY_2,Dũng khí của sa mạc Imet thỉnh thoảng chải chuốt bờm mà quên rằng lông của mình vẫn bằng đá.
