KEY,Russian
E_C19_Jul_Selene01_30,Чего это вы?..
E_C19_Jul_Selene01_31,Вы с сестрой так близки.
E_C19_Jul_Selene01_32,Я даже вам завидую.
E_C19_Jul_Selene01_33,Нейла...
E_C19_Jul_Selene01_34,"А вот и она, как раз вовремя. "
E_C19_Jul_Selene01_35,"Принцесса Дозарта. Немного припозднилась, но все-таки здесь."
E_C19_Jul_Selene01_36,Селе-е-ена!
E_C19_Jul_Selene01_37,Дозарта?! Но как же башня?..
E_C19_Jul_Selene01_38,"Селе-е-ена... Э, ой!"
E_C19_Jul_Selene01_39,"С вами все в порядке, Ваше Высочество?"
E_C19_Jul_Selene01_40,"Конечно, со мной все в порядке! Я же не опоздала, правда?"
E_C19_Jul_Selene01_41,"Это не проблема, Дозарта! Вопрос в другом – что ты здесь делаешь? Как же башня?!"
E_C19_Jul_Selene01_42,Я-я оставила свой пост и...
E_C19_Jul_Selene01_43,Оставила пост?
E_C19_Jul_Selene01_44,"К-как... Ты хоть понимаешь, насколько важна для нас охрана башни?!"
E_C19_Jul_Selene01_45,"Мы охраняем ее уже несколько тысячелетий! Это важный долг, который мы должны неукоснительно соблюдать..."
E_C19_Jul_Selene01_46,Н-но! Сегодня же у тебя день рождения!
E_C19_Jul_Selene01_47,"Я же ненадолго, что плохого может случиться?"
E_C19_Jul_Selene01_48,Ох...
E_C19_Jul_Selene01_49,"Ладно, ладно, не стоит быть такой строгой с сестрой, Ваше Высочество."
E_C19_Jul_Selene01_50,И правда. Мы попросили фей присмотреть за башней. Всего на один день.
E_C19_Jul_Selene01_51,"Так как принцесса Дозарта с ними в хороших отношениях, феи с радостью согласились ей помочь."
E_C19_Jul_Selene01_52,Не стоит волноваться.
E_C19_Jul_Selene01_53,Сегодня вы должны отдохнуть. Этого хочет... весь лес.
E_C19_Jul_Selene01_54,"Ох... Видимо, другого выхода у меня нет."
E_C19_Jul_Selene01_55,"Для меня это все стало большим сюрпризом, но, похоже, вы все хорошо подготовились к сегодняшнему празднованию."
E_C19_Jul_Selene01_56,"Не забывай, что эльфийские принцессы любому дадут фору, когда дело касается веселья и развлечений. Не подведи меня."
E_C19_Jul_Selene01_57,"Конечно, Селена! С днем рождения!"
E_C19_Jul_Selene01_58,Сегодня я оторвусь за весь прошедший год!
E_C19_Jul_Selene01_59,"Хм-хм, с днем рождения, Ваше Высочество. "
E_C19_Jul_Selene01_60,Все лесные феи празднуют ваш день рождения.
E_C19_Jul_Selene01_61,"Мои соплеменники тоже празднуют. С днем рождения, принцесса Селена!"
E_C19_Jul_Selene01_62,"Спасибо вам всем. Надеюсь, вы и дальше будете меня поддерживать."
