KEY,Vietnamese
Sub1_Theo_4_7_29,Ngươi không biết là nếu ngươi không khống chế được Legios thì nó sẽ trở nên vô cùng tồi tệ sao? 
Sub1_Theo_4_7_30,Xem ra ngươi suýt nữa không kiểm soát được nó. Thứ đó rất nguy hiểm.
Sub1_Theo_4_7_31,Ta biết.
Sub1_Theo_4_7_32,Ta biết...
Sub1_Theo_4_7_33,Hử!?
Sub1_Theo_4_7_34,Ồ!? Đây chẳng phải là cơ hội để thâm nhập giấc mơ hay sao?
Sub1_Theo_4_7_35,"Này. Ngươi là Yêu nữ hả? Đừng có bày trò gì, được chứ!?"
Sub1_Theo_4_7_36,"Vậy là, kẻ thù mới trước đó giờ đã trở thành đồng minh rồi sao? Đáng yêu quá."
Sub1_Theo_4_7_37,Ngươi đang nói gì thế?
Sub1_Theo_4_7_38,"Ồ, nhìn gần trông ngươi cũng bảnh đấy!"
Sub1_Theo_4_7_39,Nhưng có vẻ như ngươi đã quá trớn rồi đấy. Rõ ràng là thế rồi. 
Sub1_Theo_4_7_40,"Ngươi đã dùng đứa trẻ nguy hiểm này, thì dĩ nhiên là mệt rồi."
Sub1_Theo_4_7_41,Ta không chắc nó bị giam trong ngọn giáo hay là cố tình ở lại đó nữa.
Sub1_Theo_4_7_42,"Nhưng nếu nó lộ diện, chuyện sẽ cực kỳ đáng sợ đấy. Nghiêm túc đấy..."
Sub1_Theo_4_7_43,Cái gì? Ngươi đang nói với ta ư? Vậy thì sao chứ? 
Sub1_Theo_4_7_44,"Nếu hắn lộ diện, ta sẽ hạ gục hắn. Giống như những gì ta đã làm cho đến bây giờ..."
Sub1_Theo_4_7_45,Ồ? Cánh tay đó ư?
Sub1_Theo_4_7_46,Ngươi đã nhìn thấy từ trước. Giờ còn làm ầm ĩ gì nữa?
Sub1_Theo_4_7_47,Sao nào? Giờ trông ta có đẹp mã hơn không?
Sub1_Theo_4_7_48,Trông nó như của Lucikiel.
Sub1_Theo_4_7_49,...
Sub1_Theo_4_7_50,Ngươi vừa nói gì cơ?
Sub1_Theo_4_7_51,Trông cánh tay đó như là của hắn ta. Có một Ác quỷ vô cùng đáng sợ cũng sở hữu cánh tay giống ngươi.
Sub1_Theo_4_7_52,"Hử? Ồ, ngươi là nửa người nửa quỷ ư?"
Sub1_Theo_4_7_53,Ngươi làm gì thế!? Mau tránh ra!
Sub1_Theo_4_7_54,Kyah!
Sub1_Theo_4_7_55,Ta chắc chắn... Hm. Đây là mùi hương của Lucikiel. 
Sub1_Theo_4_7_56,Ngươi là con trai của Lucikiel ư?
Sub1_Theo_4_7_57,Đó cũng là điều ta muốn hỏi.
Sub1_Theo_4_7_58,Ha ha ha! Có vẻ như mọi chuyện sẽ rất thú vị đây!
Sub1_Theo_4_8_1,Ta băng qua rừng trong cơn điên loạn.
Sub1_Theo_4_8_2,"Ta chạy mà không biết đang lao đầu về đâu,"
Sub1_Theo_4_8_3,và thậm chí còn không nhận ra là mình đã hụt hơi.
Sub1_Theo_4_8_4,Ta không biết đôi chân đang dẫn mình đi đâu.
Sub1_Theo_4_8_5,"Ta mải miết chạy, rồi cuối cùng đứng trước mặt nàng ấy."
Sub1_Theo_4_8_6,Gió đang thổi.
Sub1_Theo_4_8_7,Và gió mang theo mùi hương.
Sub1_Theo_4_8_8,...A. A... A...
Sub1_Theo_4_8_9,Ta không thể cất tiếng.
Sub1_Theo_4_8_10,Tay ta đang run lên.
Sub1_Theo_4_8_11,Giọng ta run lên thì thầm.
Sub1_Theo_4_8_12,...Nàng
Sub1_Theo_4_8_13,...sao rồi?
Sub1_Theo_4_8_14,Ngươi...
Sub1_Theo_4_8_15,...là ai?
Sub1_Theo_4_8_16,Đồng tử nàng trống rỗng.
Sub1_Theo_4_8_17,"Lạ lùng thay, thấy nàng vẫn còn sống khi mà lẽ ra nàng đã nên yên nghỉ."
Sub1_Theo_4_8_18,"Hỡi giáo sĩ của ta. Muôn dân đang gặp nạn. Xin chàng, hãy mau đi ngăn cản gã Golem phát cáu đó."
Sub1_Theo_4_8_19,"Nhưng, nàng ơi!"
Sub1_Theo_4_8_20,Đừng lo lắng cho ta. Ta sẽ bảo vệ nơi này.
Sub1_Theo_4_8_21,Ta sẽ ở đây đợi chàng quay lại.
Sub1_Theo_4_8_22,Nhưng!
Sub1_Theo_4_8_23,Ta không thể nào quên.
Sub1_Theo_4_8_24,Đôi mắt nàng.
Sub1_Theo_4_8_25,Nét mặt nàng.
Sub1_Theo_4_8_26,Nụ cười của nàng.
Sub1_Theo_4_8_27,Nhất định ta sẽ trở lại.
Sub1_Theo_4_8_28,"Nhất định... Ta sẽ bảo vệ nàng, bất kể điều gì xảy ra."
Sub1_Theo_4_8_29,"Đúng vậy. Ta tin chàng, Theo ạ."
Sub1_Theo_4_8_30,Ta... Cuối cùng ta đã trở lại.
Sub1_Theo_4_8_31,Trở lại ư...?
Sub1_Theo_4_8_32,Cuối cùng... Ta... Ta đã... Làm được...
Sub1_Theo_4_8_33,Nước mắt... Lệ tuôn trào khi bị tổn thương...
Sub1_Theo_4_8_34,"Đúng thế, rất đau lòng... Ta rất đau lòng."
Sub1_Theo_4_8_35,Tại sao chứ...?
Sub1_Theo_4_8_36,Ta sẽ bảo vệ nàng. 
Sub1_Theo_4_8_37,Ngay cả khi nàng không nhớ ra ta...
Sub1_Theo_4_8_38,Từ giờ trở đi... Đến muôn đời...
Sub1_Theo_4_8_39,Ta sẽ ở cạnh bên bảo vệ nàng.
Sub1_Theo_4_8_40,Ta sẽ không rời bỏ nàng.
Sub1_Theo_4_8_41,A...
Sub1_Theo_4_8_42,Một ký ức mong manh tái hiện...
Sub1_Theo_4_8_43,Ta nhớ ra rồi...
Sub1_Theo_4_8_44,Giọng nói đó... Kia là... Đôi mắt đó...
Sub1_Theo_4_8_45,Người vẫn luôn bảo vệ ta...
Sub1_Theo_4_8_46,Bằng trái tim kiên định...
Sub1_Theo_4_8_47,"....Đúng thế, chàng hiệp sĩ của ta."
Sub1_Theo_4_8_48,Tiểu thư của ta?
Sub1_Theo_4_8_49,Ta biết là chàng sẽ trở lại...
Sub1_Theo_4_8_50,Ta tin chàng...
Sub1_Theo_4_8_51,Theo à...
Sub1_Theo_4_8_52,"A, niềm hạnh phúc sao quá mong manh."
Sub1_Theo_4_8_53,Nhưng hãy còn quá sớm để hai ngươi gặp mặt đấy.
Sub1_Theo_4_8_54,Này...
Sub1_Theo_4_8_55,Này... A...
Sub1_Theo_4_8_56,Này!
Sub1_Theo_4_9_1,Này! Mau tỉnh dậy.
Sub1_Theo_4_9_2,A...
Sub1_Theo_4_9_3,Cái gì? Mau nín khóc và tỉnh dậy đi.
Sub1_Theo_4_9_4,Một giấc mơ... Chỉ là một giấc mơ...
Sub1_Theo_4_9_5,"Đúng, một giấc mơ. "
Sub1_Theo_4_9_6,Đột nhiên ngươi ngất đi rồi cứ khóc lóc như thế.
Sub1_Theo_4_9_7,"Đồ Yêu nữ kia, ngươi đã làm gì với cậu ta thế?"
Sub1_Theo_4_9_8,"He, chẳng phải quá rõ rồi sao? Ta làm hắn hạnh phúc chứ đâu có làm hắn khóc."
Sub1_Theo_4_9_9,Ồ? Đó là lý do người ở cạnh cái gã bảnh bao này ư? Ngươi sợ ta sẽ làm gì hắn à?
Sub1_Theo_4_9_10,Nói láo! Ngươi bảo ai lo sợ cơ...?
Sub1_Theo_4_9_11,"Hắn đang ngủ, còn Legios cứ khóc than mãi. Chẳng qua là quá lớn tiếng thôi."
Sub1_Theo_4_9_12,"Có điều gì đó phiền muộn cứ đeo bám hắn, thế nên ta không thể chọc phá gì với tên soái ca này được!"
Sub1_Theo_4_9_13,Phiền muộn ư?
Sub1_Theo_4_9_14,"A, thứ đó thậm chí còn không phải là Yêu nữ, nhưng có thể quấy nhiễu giấc mộng của người khác. "
Sub1_Theo_4_9_15,"Ồ, không phải chỉ là giấc mộng. Ả ta thích can thiệp vào cuộc sống của người khác."
Sub1_Theo_4_9_16,Mới nãy ngươi bảo là có thứ đang đeo bám hắn sao?
Sub1_Theo_4_9_17,"Đúng thế, thứ đó gắn rất chặt với hắn."
Sub1_Theo_4_9_18,Chuyện đó thì có liên quan gì đến ngươi hả anh chàng đẹp trai?
Sub1_Theo_4_9_19,Ý ngươi là Shamilla.
Sub1_Theo_4_9_20,Argh! Ngay cả tên ả đó cũng làm ta khó chịu!
Sub1_Theo_4_9_21,Cô ấy giống như vị cứu tinh của ta.
Sub1_Theo_4_9_22,"Cứu tinh ư? Ả đang lợi dụng ngươi đấy! Hừ, không thể tin tưởng ả ta được! "
Sub1_Theo_4_9_23,Ả tận hưởng nó hàng trăm năm để đạt được những gì ả muốn!
Sub1_Theo_4_9_24,Ta không để tâm chuyện ả lợi dụng ta hay không.
Sub1_Theo_4_9_25,*Thở dài...* Biết đâu sau này ngươi lại hối hận?
Sub1_Theo_4_9_26,Chà. Hắn nói là hắn không bận tâm đấy thôi.
Sub1_Theo_4_9_27,Và đó là lý do ta đã ở đây.
Sub1_Theo_4_9_28,"Hai ngươi, mau nói cho ta những gì các ngươi biết về cánh tay của ta."
Sub1_Theo_4_9_29,Cánh tay?
Sub1_Theo_4_9_30,Cánh tay của Lucikiel ư? 
Sub1_Theo_4_9_31,"Ta đã bảo rồi. Đó là cánh tay của Ác quỷ rất uy lực. Và vì ngươi chỉ có một cánh tay giống hắn ta, có lẽ ngươi mang dòng máu nửa người nửa quỷ của hắn."
Sub1_Theo_4_9_32,Có giỏi nói lại ta nghe!
Sub1_Theo_4_9_33,100 năm trước... 
Sub1_Theo_4_9_34,Một tên Ác quỷ chỉ huy tàn phá đất nước ta và giao chiến với ta cũng có cánh tay như thế.
Sub1_Theo_4_9_35,100 năm trước ư? Ngươi đã giao chiến ư?
Sub1_Theo_4_9_36,Cái gì? Ngươi đã sống từ 100 năm trước ư?
Sub1_Theo_4_9_37,Nhưng trông ngươi như mới chớm tuổi 20 đấy! Có thật là ngươi đã hơn 100 tuổi rồi không?
Sub1_Theo_4_9_38,Đúng vậy. Ta đã say ngủ 90 năm...
Sub1_Theo_4_9_39,Nhưng Shamilla đã dừng thời gian cho ta.
Sub1_Theo_4_9_40,Ả còn thao túng cả thời gian ư? 
Sub1_Theo_4_9_41,Ngay cả những Ác quỷ hạng cao cũng không dám đùa với thời gian...
Sub1_Theo_4_9_42,Ồ!?
Sub1_Theo_4_9_43,Đứa bé!
Sub1_Theo_4_9_44,??
Sub1_Theo_4_9_45,Legios! Ả đã dùng đứa bé đó để dừng thời gian. 
Sub1_Theo_4_9_46,Quả là một đứa bé đáng sợ!
Sub1_Theo_4_9_47,Thứ đó thực sự mạnh đến như vậy ư?
Sub1_Theo_4_9_48,"Chà, ta dám chắc là nó chỉ phục tùng anh chàng điển trai này thôi."
Sub1_Theo_4_9_49,Ta là Theo.
Sub1_Theo_4_9_50,"Hm? Vậy ra khi ta nói điển trai, ngươi biết là ta đang nói đến ngươi ư?"
Sub1_Theo_4_9_51,...
Sub1_Theo_4_9_52,Đừng có đánh trống lảng. Thế thì sao nào?
Sub1_Theo_4_9_53,"Vậy là chàng soái ca này... Ý ta là, Theo là người duy nhất có thể chạm được vào nó. "
Sub1_Theo_4_9_54,"Ta đã cố túm lấy nó, nhưng nó làm ta tê liệt đến mức suýt ngất đi."
Sub1_Theo_4_9_55,"Đứa bé này chỉ trao sức mạnh cho người mà nó thừa nhận. Hay nói cách khác, chỉ Theo mới dùng được thôi."
Sub1_Theo_4_9_56,Vì vậy nên thứ phiền toái ấy mới có thể sử dụng Legios để dừng thời gian của Theo.
Sub1_Theo_4_9_57,Nếu không thì ngay cả một Ác quỷ hạng cao cũng không thể nào dừng thời gian được.
Sub1_Theo_4_9_58,Vậy nghĩa là thứ đó làm được cả điều bất khả thi?
Sub1_Theo_4_9_59,"Đúng thế, đó là lý do vì sao đứa trẻ đó đáng sợ."
Sub1_Theo_4_9_60,...Legios.
Sub1_Theo_4_9_61,"Ta xin lỗi, nhưng..."
Sub1_Theo_4_9_62,"Tại sao với hắn thì ngươi lịch sự, còn với ta lại cộc cằn thế?"
Sub1_Theo_4_9_63,"À, biệt danh 'nửa người nửa quỷ' ấy hả? Kya ha ha. Tên đó đáng yêu mà."
Sub1_Theo_4_9_64,...Ta giết ngươi bây giờ.
Sub1_Theo_4_9_65,Ta là Ezekiel!
Sub1_Theo_4_9_66,"Được rồi, được rồi. Đồ. Nửa người. Nửa quỷ."
Sub1_Theo_4_9_67,Giết thật đó!
Sub1_Theo_4_9_68,Kyah! Ta chết thật bây giờ!
Sub1_Theo_4_9_69,Ồ? Đã muộn thế này rồi ư?
Sub1_Theo_4_9_70,Suýt thì quên! Ta mải chơi quá nên quên béng chuyện công chúa ở một mình nãy giờ!
Sub1_Theo_4_9_71,Tốt hơn là ta nên đi thôi! 
Sub1_Theo_4_9_72,"Rất vui đấy, hai ngươi ạ!"
Sub1_Theo_4_9_73,"Này, ngươi đang chạy trốn đấy à!?"
Sub1_Theo_4_9_74,"He he, ta có cánh, nên là ta bay đây!"
Sub1_Theo_4_9_75,Này! Đồ yêu nữ! Đứng lại ngay!
Sub1_Theo_4_9_76,"Ngươi đã xưng danh với ta, nên ta cũng sẽ cho ngươi biết tên ta."
Sub1_Theo_4_9_77,Ta là Epis!
Sub1_Theo_4_9_78,!?
Sub1_Theo_4_9_79,"Hẹn gặp lại nhé, các chàng trai!"
Sub1_Theo_4_9_80,"Ôi, cô ta bay mất rồi. Có cánh cũng tiện thật."
Sub1_Theo_4_9_81,??
Sub1_Theo_4_9_82,Ngươi đang nhìn chằm chằm cái gì thế?
Sub1_Theo_4_9_83,...E... Pis...
Sub1_Theo_4_9_84,Ôi!
Sub1_Theo_4_9_85,Lại gì nữa đây!?
Sub1_Theo_4_9_86,Này! Đợi đã! Sao hắn ta lao nhanh thế!?
Sub1_Theo_4_10_1,"Ồ, cánh rừng này! Sao toàn rác rưởi thế này?"
Sub1_Theo_4_10_2,Đi mau!
Sub1_Theo_4_11_1,Phù. Cứ tưởng mình xử hết bọn chúng rồi chứ.
Sub1_Theo_4_11_2,"Này, sao ngươi bỏ chạy kiểu đó?"
Sub1_Theo_4_11_3,Epis... Đó là Epis.
Sub1_Theo_4_11_4,Ý ngươi là con Yêu nữ đó ư?
Sub1_Theo_4_11_5,Ta phải gặp ả.
Sub1_Theo_4_11_6,Ta phải gặp Epis.
Sub1_Theo_4_11_7,...Ồ. Hm. Thế thì cứ đi gặp ả thôi?
Sub1_Theo_4_11_8,...?
Sub1_Theo_4_11_9,"Nếu là ngươi, ta sẽ chạy chứ không đứng đực ra thế."
Sub1_Theo_4_11_10,Cảm ơn ngươi. Giờ thì ta nhận ra điều đó rồi.
Sub1_Theo_4_11_11,Thế thì...
Sub1_Theo_4_11_12,...
Sub1_Theo_4_11_13,...
Sub1_Theo_4_11_14,??
Sub1_Theo_4_11_15,Hmm.. Còn ngươi thì sao?
Sub1_Theo_4_11_16,Đừng bận tâm đến ta. 
Sub1_Theo_4_11_17,Ta cũng đi cùng đường.
Sub1_Theo_4_11_18,Hmm...
Sub1_Theo_4_11_19,Ta cũng phải gặp ả Yêu nữ đó.
Sub1_Theo_4_11_20,Có vẻ như ả biết chủ nhân của cánh tay này.
Sub1_Theo_4_11_21,Cha ta.
Sub1_Theo_4_11_22,...Vậy cũng được.
Sub1_Theo_4_11_23,Ả ta đã đi về hướng tây. Có lẽ chúng ta sẽ tìm ra manh mối nếu đi về hướng đó.
Sub1_Theo_4_11_24,Dù sao thì ta cũng nghi ngờ ả đã bay vào khu núi lửa đỏ rực đó.
Sub1_Theo_4_11_25,Và...
Sub1_Theo_4_11_26,Tôi có linh cảm rằng hành trình này sẽ không còn cô đơn nữa.
Sub1_Theo_4_11_27,Còn tiếp..
Sub1_Theo_4_11_28,"Khi ta tỉnh dậy, trời đã bước sang mùa đông thứ 90 rồi. "
Sub1_Theo_4_11_29,Ngày hôm nay có lẽ vừa đánh dấu mùa đông thứ 100.
