KEY,"Russian"
Sub1_Theo_4_8_33,"Слезы... Они текут, когда больно..."
Sub1_Theo_4_8_34,"Да, больно... Мне очень больно..."
Sub1_Theo_4_8_35,"Почему?"
Sub1_Theo_4_8_36,"Я буду защищать тебя. "
Sub1_Theo_4_8_37,"Пусть ты меня не помнишь..."
Sub1_Theo_4_8_38,"С сегодняшнего дня... и навечно..."
Sub1_Theo_4_8_39,"Я буду защищать тебя и буду всегда рядом."
Sub1_Theo_4_8_40,"И никогда тебя не оставлю."
Sub1_Theo_4_8_41,"Ах..."
Sub1_Theo_4_8_42,"Тень воспоминания, которая теперь обрела краски..."
Sub1_Theo_4_8_43,"Я вспомнила..."
Sub1_Theo_4_8_44,"Этот голос... Этот... Эти глаза..."
Sub1_Theo_4_8_45,"Мой верный защитник..."
Sub1_Theo_4_8_46,"Преданный мне навсегда..."
Sub1_Theo_4_8_47,"Да... мой рыцарь."
Sub1_Theo_4_8_48,"Моя госпожа?"
Sub1_Theo_4_8_49,"Я знала, что ты вернешься ко мне..."
Sub1_Theo_4_8_50,"Я в тебя верила..."
Sub1_Theo_4_8_51,"Тэо..."
Sub1_Theo_4_8_52,"Ах, счастье было так близко."
Sub1_Theo_4_8_53,"Но время вашей встречи еще не пришло."
Sub1_Theo_4_8_54,"Эй..."
Sub1_Theo_4_8_55,"Эй... Ох..."
Sub1_Theo_4_8_56,"Эй!"
Sub1_Theo_4_9_1,"Да очнись ты."
Sub1_Theo_4_9_2,"Ах..."
Sub1_Theo_4_9_3,"Что с тобой? Заканчивай рыдать и приди уже в себя."
Sub1_Theo_4_9_4,"Сон... Всего лишь сон..."
Sub1_Theo_4_9_5,"Да, сон. "
Sub1_Theo_4_9_6,"Ты упал без чувств, а потом начал рыдать без остановки."
Sub1_Theo_4_9_7,"Суккуб, твоя работа?"
Sub1_Theo_4_9_8,"Ха, если бы я приложила к этому руку, то он бы светился от счастья, а не рыдал бы от горя."
Sub1_Theo_4_9_9,"О! Значит, поэтому ты не отходил от этого красавца ни на шаг? Переживал, что я с ним что-нибудь сделаю?"
Sub1_Theo_4_9_10,"Заткнись! Никто тут не переживал!"
Sub1_Theo_4_9_11,"Он спал, а плакал этот, как его, Легиос. Просто очень громко."
Sub1_Theo_4_9_12,"С этим красавцем-мужчиной что-то неладное творится, поэтому я не смогла бы с ним ничего сделать, даже если бы захотела!"
Sub1_Theo_4_9_13,"Неладное?"
Sub1_Theo_4_9_14,"Да, что-то проникает в его сны, и это не суккуб. "
Sub1_Theo_4_9_15,"И не только в сны. Оно вмешивается в чужие жизни."
Sub1_Theo_4_9_16,"Значит, что-то его преследует?"
Sub1_Theo_4_9_17,"Да, назовем это так."
Sub1_Theo_4_9_18,"Интересно, какое отношение это нечто имеет к тебе, милый?"
Sub1_Theo_4_9_19,"Ты имеешь в виду Шамилью?"
Sub1_Theo_4_9_20,"У! Меня бесит даже одно ее имя!"
Sub1_Theo_4_9_21,"Она, вроде бы, моя спасительница."
Sub1_Theo_4_9_22,"Спасительница? Она тебя использует! Ей нельзя доверять! "
Sub1_Theo_4_9_23,"Она использует всех направо и налево, лишь бы получить то, что ей нужно!"
Sub1_Theo_4_9_24,"Да и пусть. Мне все равно."
Sub1_Theo_4_9_25,"Ох... А вдруг ты потом пожалеешь?"
Sub1_Theo_4_9_26,"Что ж. Он сказал, что ему все равно."
Sub1_Theo_4_9_27,"А мне вот не все равно."
Sub1_Theo_4_9_28,"Вы двое, рассказывайте, что знаете о моей руке."
Sub1_Theo_4_9_29,"Руке?"
Sub1_Theo_4_9_30,"Руке Люцикиеля? "
Sub1_Theo_4_9_31,"Ну слушай. Это рука очень могущественного демона. И так как она у тебя одна, то, следовательно, ты его сын-полукровка."
Sub1_Theo_4_9_32,"Только посмей меня еще раз так назвать!"
Sub1_Theo_4_9_33,"Сто лет назад... "
Sub1_Theo_4_9_34,"У одного из верховных демонов, уничтоживших мою страну, и с которым я сражался лично, была точно такая же рука."
Sub1_Theo_4_9_35,"Сто лет назад? Сражался лично?"
Sub1_Theo_4_9_36,"Что? Ты жил сто лет назад?"
Sub1_Theo_4_9_37,"Но выглядишь ты лет на двадцать! Тебе точно больше ста лет?"
Sub1_Theo_4_9_38,"Да. Я проспал девяносто лет..."
Sub1_Theo_4_9_39,"Но Шамилья остановила мое время."
Sub1_Theo_4_9_40,"Она может управлять временем? "
Sub1_Theo_4_9_41,"Такое не под силу даже высшим демонам..."
Sub1_Theo_4_9_42,"О!"
Sub1_Theo_4_9_43,"Дитя!"
Sub1_Theo_4_9_44,"Хм?"
Sub1_Theo_4_9_45,"Легиос! Она остановила время с его помощью. "
Sub1_Theo_4_9_46,"Какой ужасный ребенок!"
Sub1_Theo_4_9_47,"Это копье действительно такое могущественное?"
Sub1_Theo_4_9_48,"Ну... оно все равно подчиняется только этому красавчику."
Sub1_Theo_4_9_49,"Меня зовут Тэо."
Sub1_Theo_4_9_50,"Хм? То есть ты понимаешь, что когда я говорю «красавчик», я имею в виду именно тебя?"
Sub1_Theo_4_9_51,"Э..."
Sub1_Theo_4_9_52,"Хватит уже отвлекаться на всякую ерунду. Ну и что это значит?"
Sub1_Theo_4_9_53,"Это значит, что только красавчик... то есть Тэо, может к нему притрагиваться. "
Sub1_Theo_4_9_54,"Я пыталась его взять, но оно настолько заряжено молнией, что я чуть не упала без чувств."
Sub1_Theo_4_9_55,"Это дитя дарует свою силу только тому, кого к себе допустило. Другими словами, только Тэо."
Sub1_Theo_4_9_56,"Вот почему эта несносная сумела использовать Легиоса, чтобы остановить время Тэо."
Sub1_Theo_4_9_57,"Другим способом даже верховные демоны не могут остановить время."
Sub1_Theo_4_9_58,"Значит, с помощью копья можно творить невообразимые вещи?"
Sub1_Theo_4_9_59,"Да, и вот почему это дитя такое пугающее."
Sub1_Theo_4_9_60,"Легиос..."
Sub1_Theo_4_9_61,"Слушай..."
Sub1_Theo_4_9_62,"А почему с ним ты такая обходительная, а меня обзываешь обидными словами?"
Sub1_Theo_4_9_63,"Что? Полукровкой? Ха-ха-ха. Это так мило."
Sub1_Theo_4_9_64,"Я убью тебя..."
Sub1_Theo_4_9_65,"Меня зовут Иезекииль!"
Sub1_Theo_4_9_66,"Ладно, ладно. Полу-кровка."
Sub1_Theo_4_9_67,"Я убью тебя!"
Sub1_Theo_4_9_68,"Да-да, я обязательно умру! Прям взаправду."
Sub1_Theo_4_9_69,"Ой! Уже так поздно?"
Sub1_Theo_4_9_70,"Что ж! С вами было очень весело, ребятки, но принцесса меня, наверное, уже заждалась!"
Sub1_Theo_4_9_71,"Мне пора! "
Sub1_Theo_4_9_72,"С вами двумя не соскучишься!"
Sub1_Theo_4_9_73,"Эй, ты что, убегаешь?!"
Sub1_Theo_4_9_74,"Хи-хи, у меня есть крылья, поэтому, скорее, улетаю!"
Sub1_Theo_4_9_75,"Эй! Суккуб! Погоди!"
Sub1_Theo_4_9_76,"Так как ты сказал мне свое имя, то я скажу тебе свое."
Sub1_Theo_4_9_77,"Меня зовут Эфис!"
Sub1_Theo_4_9_78,"Хм?!"
Sub1_Theo_4_9_79,"Еще увидимся, ребята!"
Sub1_Theo_4_9_80,"Ух ты, взяла и улетела. Кажется, крылья – полезная вещь."
Sub1_Theo_4_9_81,"Хм?"
Sub1_Theo_4_9_82,"Ну и на что ты теперь уставился?"
Sub1_Theo_4_9_83,"Э... фис..."
Sub1_Theo_4_9_84,"Ух ты!"
Sub1_Theo_4_9_85,"Ну и?!"
Sub1_Theo_4_9_86,"Эй! Погоди! Какой же он быстрый!"
Sub1_Theo_4_10_1,"Чертов лес! Сколько же здесь всякой мерзости!"
Sub1_Theo_4_10_2,"Давай быстрее!"
Sub1_Theo_4_11_1,"Фух. Думаю, я разобрался с большей частью."
Sub1_Theo_4_11_2,"Ну и куда ты так несешься?"
Sub1_Theo_4_11_3,"Эфис... Это была Эфис."
Sub1_Theo_4_11_4,"Суккуб, что ли?"
Sub1_Theo_4_11_5,"Я должен ее увидеть."
Sub1_Theo_4_11_6,"Я должен увидеть Эфис."
Sub1_Theo_4_11_7,"Хм... Ну тогда вперед?"
Sub1_Theo_4_11_8,"Э?.."
Sub1_Theo_4_11_9,"На твоем месте я бы бежал дальше, а не стоял тут как истукан."
Sub1_Theo_4_11_10,"Спасибо. Я очень тебе признателен."
Sub1_Theo_4_11_11,"Значит..."
Sub1_Theo_4_11_12,"Э..."
Sub1_Theo_4_11_13,"Э..."
Sub1_Theo_4_11_14,"Хм?"
Sub1_Theo_4_11_15,"А ты что будешь делать?"
Sub1_Theo_4_11_16,"Не обращай на меня внимание. "
Sub1_Theo_4_11_17,"Мне просто нужно в ту же сторону."
Sub1_Theo_4_11_18,"Хм-м..."
Sub1_Theo_4_11_19,"Я бы тоже хотел увидеться с этим суккубом."
Sub1_Theo_4_11_20,"Кажется, она знакома с тем, кому принадлежит эта рука."
Sub1_Theo_4_11_21,"С моим отцом."
Sub1_Theo_4_11_22,"Что ж, ладно."
Sub1_Theo_4_11_23,"Она отправилась на запад. Думаю, нам стоит двигаться в том же направлении."
Sub1_Theo_4_11_24,"Однако я что-то сомневаюсь, что она залетела в тот красный вулкан."
Sub1_Theo_4_11_25,"И..."
Sub1_Theo_4_11_26,"Кажется, в этом путешествии мне уже не будет так одиноко."
Sub1_Theo_4_11_27,"Продолжение следует..."
Sub1_Theo_4_11_28,"Когда я очнулся, шла девяностая зима подряд. "
Sub1_Theo_4_11_29,"Сегодня, кажется, наступит сотая зима."
