KEY,Vietnamese
WEEKLY_DEBUFF_INFO,Bạn có thể sử dụng nguyên liệu để nâng cấp anh hùng bằng phép thuật nguyền rủa.
WEEKLY_SWORD,Khu vực 1
WEEKLY_SWORD_DESCRIPTION,"Đừng đánh giá thấp chất nhờn ma quái! Chúng chia ra và nhân lên một cách hỗn độn! Nếu bạn đối phó với chúng một cách nhanh chóng, bạn có thể sống sót."
WEEKLY_SWORD_MONSTER,Chia tách liên tục
WEEKLY_MAGIC,Khu vực 2
WEEKLY_MAGIC_DESCRIPTION,Vũ khí không có tác dụng! chúng thậm chí không có hình hài vật lý! Phải tấn công ma thuật mới có thể có hiệu quả
WEEKLY_MAGIC_MONSTER,Giảm sát thương vật lý
WEEKLY_TANK,Khu vực 3
WEEKLY_TANK_DESCRIPTION,Ma thuật? Nó sẽ không có tác dụng trên chúng. Chúng thích hút ma thuật. Chúng ta nên làm gì? Chỉ cần đập nát chúng bằng sức mạnh vật lý!
WEEKLY_TANK_MONSTER,Giảm sát thương phép thuật
WEEKLY_RANGE,Khu vực 4
WEEKLY_RANGE_DESCRIPTION,"Đây là địa ngục của lửa! Nếu bạn không muốn hoá thành đống tro tàn, bạn sẽ cần một người có thể bảo vệ nhóm của bạn."
WEEKLY_RANGE_MONSTER,Gây sát thương liên tục trên toàn bộ khu vực
WEEKLY_BUFF,Khu vực 5
WEEKLY_BUFF_DESCRIPTION,"Khả năng hồi máu của chúng thật không thể tin được! Nếu bạn không hạ chúng đủ nhanh, bạn sẽ tiêu ngay."
WEEKLY_BUFF_MONSTER,Phục hồi liên tục
WEEKLY_DEBUFF,Khu vực 6
WEEKLY_DEBUFF_DESCRIPTION,"Trong khi chúng đang vỗ cánh, bạn sẽ không có cơ hội gây ra với bất kỳ loại thiệt hại nào cho chúng. Bạn cần phải dừng đôi cánh của chúng lại!"
WEEKLY_DEBUFF_MONSTER,Lá chắn bảo vệ sẽ bị tước đoạt bởi kỹ năng CC
WEEKLY_DOT,Khu vực 7
WEEKLY_DOT_DESCRIPTION,"Khi bạn gặp kẻ địch này, bạn có thể bị điện giật cho đến khi bạn bị tê liệt. Chỉ cần nhớ giữ khoảng cách của bạn với họ, được chứ?"
WEEKLY_DOT_MONSTER,Gây tê kẻ thù ở gần.
WORLDMAP_CHAPTER_NAME,"Chương {1}, {2}"
PAKAGE_SKILLBOOK_EXPERT_TEXT,Trận chiến thực sự là nơi lý thuyết trở nên hữu dụng!
PAKAGE_SKILLBOOK_VETERAN_TEXT,"Học, chàng trai trẻ Các vấn đề cơ bản của trận chiến là lý thuyết."
PAKAGE_SKILLBOOK_MASTER_TEXT,Kỹ năng tối hậu đôi khi được sinh ra từ bóng tối.
PAKAGE_SKILLBOOK_BEGINNER_TEXT,Bạn nên tập trung vào những điều cơ bản!
HERO_GET,Anh hùng thu được!
HERO_AWAKEN,{1} đã được thức tỉnh!
RECEIVED_ALL_MAILS,Bạn đã nhận được {1} quà đính kèm từ tất cả thư.
INVENTORY_ADD_SLOT,Kho tăng lên {1} chỗ.
USE_BOOSTER_MSG,Đã sử dụng {1}. \nThời gian còn lại: {2} d {3} h {4} m
USE_POTION_MSG,{1} đã phục hồi {2}.
USE_BOOSTER_EFFECT_MSG,{2} tăng {3}% trong {1} phút
USE_ITEM_EFFECT_MSG,{1} đã được tăng {2}%. \n Thời gian còn lại: {3}ngày {4}tiếng {5}phút
USE_EFFECT_GOLD_BUFF,Lượng vàng nhận được
USE_EFFECT_EXP_BUFF,Lượng kinh nghiệm nhận được
USE_EFFECT_ITEM_BUFF,Chiến lợi phẩm
ROYAL_QUEST_NOT_EXIST,Nhiệm vụ hoàng gia không tồn tại.
NOTY_FRIEND_ADD_APPLY,Đã gửi yêu cầu kết bạn.
CHAPTER_LIST,Danh sách Chương
CHAPTER_SELECTING,Bản đồ thế giới
PORTAL_SELECTING,Bản đồ Chương
AWAKE_CHALLENGE_READY_CONFIRM,Bạn đã sẵn sàng để đối mặt với bóng tối bên trong của bạn?
PORTAL_PORTAL_LIST_START,Điểm khởi đầu
PORTAL_PORTAL_LIST_END,Điểm cuối cùng
PAYSHOP_TYPE_CASH,Tiền mặt
PORTAL_LIST,Danh sách cổng
ATTENDANCE_TITLE_TEXT,Thưởng đăng nhập
ATTENDANCE_28DAY_NEW_TITLE,Phần thưởng điểm danh tân thủ
ACHIEVEMENT_DAILY,Hằng ngày
PLAYER_OWNED_FRAGMENT,Mảnh vỡ đang có
NEED_FRAGMENT,Các mảnh cần thiết
SHORTOF_FRAGMENT,Không đủ mảnh vỡ
TRIAL_HERO_SELECT_DESC,Bạn có thể thấy bạn thiếu gì khi chọn một anh hùng không có mảnh vỡ.
PURIFY_HERO_SELECT_DESC,Thang đo anh hùng giảm dần khi bạn thanh tẩy bóng tối.
MENU_MANUAL,Dùng tay
QUEST.QUEST_NOTICE_CHECK,Hãy kiểm tra nhiệm vụ của bạn.
NOTY_HERO_SKILL_UP,Bạn có thể nâng cấp kỹ năng hoặc tìm hiểu một thuộc tính mới.
NOTY_HERO_ENTER_ORDEAL,Bạn đã có đủ nguyên liệu\nđể vào Phòng Thử thách
NOTY_HERO_ENTER_PURIFY,Đang tiến hành thanh lọc để thức tỉnh.
QUEST.QUEST_NOT_FOUND,Danh sách Các nhiệm vụ trống.
OPTION_GAME_QUALITY_FRAME,Chế độ Nguồn
OPTION_GAME_QUALITY_FRAME_LOW,Pin yếu
OPTION_GAME_QUALITY_FRAME_NORMAL,Cân bằng
OPTION_GAME_QUALITY_FRAME_HIGH,Hiệu năng cao
OPTION_GAME_SKILL_CAMERA,Camera Kỹ năng
OPTION_GAME_CARTOONSHADER,Cartoon Shader
OPTION_GAME_SHADOW_CIRCLE,Vòng tròn
OPTION_GAME_SHADOW_NORMAL,Thường
OPTION_GAME_OUTLINE,Tóm lược
OPTION_GAME_PUSHALERT,Thông báo
OPTION_GAME_PUSHALERT_CHARGE,Sạc điện
OPTION_GAME_PUSHALERT_EVENT,Event
OPTION_GAME_PUSHALERT_NOTICE,Thông báo
OPTION_RAID_WARNING,Thông báo mẫu đột kích
PORTAL_LAST_AREA_NAME,{1} Khu vực Số {2}
PORTAL_LAST_AREA_MOVE,Bạn muốn di chuyển đến vị trí sẽ tiến hành trận đấu?
NOTY_HERO_OREDEAL_CHALLENGE,Ở giữa một thách thức ...
EQUIP_ENCHANT.NOTY_EQUIP_UPGRADE_CHECK_MESSAGE,Bạn có muốn sử dụng vật phẩm chất lượng cao \nhay đã được cường hoá làm vật liệu?
EQUIP_ENCHANT.NOTY_EQUIP_UPGRADE_RUNE_CHECK_MESSAGE,Trang bị có thể gắn cổ tự. \nBạn sẽ dùng trang bị vật liệu cao cấp hoặc đã qua cường hóa?
EQUIP_ENCHANT.NOTY_EQUIP_UPGRADE_RUNE_CHECK,Cổ tự đang được gắn
RUNE.RUNE_REPLACE_ASK_MESSAGE,Bạn có muốn thay đổi Cổ tự không?\nVui lòng gỡ Cổ tự đang được trang bị.\n(Cổ tự sẽ được hủy nếu thực hiện gỡ.)
RUNE_EQUIP_SELL_POPUP_MSG,Trang bị được đeo Cổ tự.\nBạn có muốn tiếp tục bán?
RUNE_EQUIP_BREAK_POPUP_MSG,Trang bị được đeo Cổ tự.\nBạn có muốn tiếp tục bán?
TUTORIAL_REWARD_TITLE,Kịch bản Hoàn thành!
SKILL_ATTR_TYPE.PHYSICAL,Vật lý
SKILL_ATTR_TYPE.MAGICAL,Phép thuật
CREATURE_POSITION_TYPE.FORWARD,Trước
CREATURE_POSITION_TYPE.MIDDLE,Giữa
CREATURE_POSITION_TYPE.REAR,Sau
TOOLTIP_INFO_TEXT_RUBY,Tiền đặc biệt để mua anh hùng hoặc hàng hoá cụ thể trong Shop Thanh toán
ENDBATTLE_PARTY_CHANGE,Thay đổi nhóm
CHEST_OPEN_MESSAGE,Bạn có muốn mở rương không?
AUTO_EQUIP,Trang bị tự động
AUTO_UNEQUIP,Gỡ tất cả trang bị
PACKAGE_FIXED_ITEM_LIST,Danh sách xác nhận
PACKAGE_RANDOM_ITEM_LIST,Danh sách chung
SKILL_EXTEND_COMPLETED,Cường hoá hoàn thành
EXTEND_CONDITION_NOT_SATISFIED,Yêu cầu \nbị thiếu
CREATURE_TPYE_ATTACK,Thuộc tính
CREATURE_TPYE_WEAKNESS,Điểm yếu
EQUIP_HIDE_GRADE_STAT_TEXT,Tăng cường + {1}: Số liệu thống kê bổ sung
EQUIP_OPTION_STAT_TEXT,Số liệu thống kê bổ sung
STAT_TEXT,Số liệu thống kê bổ sung
ITEM.EXPPOTION_TITLE_MESSAGE,"Chọn Bình XP, và nhấn vào ô tướng để nhận XP."
EXPPOTION_MAXLEVEL_MESSAGE,Anh hùng đã đạt đến cấp độ tối đa.
EXPPOTION_DESELECT_POTION_MESSAGE,Bình XP chưa được chọn.
TOWER_TRIAL,Tháp thử thách
TOWER_TRIAL_FLOOR,Tháp Thử thách (1) Tầng
TOWER_TRIAL_FLOOR_MESSAGE,Bạn có thể di chuyển đến tầng tiếp theo nếu bạn giành chiến thắng ở tầng dưới
TOWER_TRIAL_TITLE_REWARD,Phần thưởng hôm nay
TOWER_TRIAL_ENTER,Vào tháp
TOWER_TRIAL_END_MESSAGE,Xoá tất cả các thử nghiệm.
TOWER_TRIAL_FLOOR_AREA_TOP,Tầng trên
TOWER_TRIAL_FLOOR_AREA_MIDDLE,Tầng giữa
TOWER_TRIAL_FLOOR_AREA_BOTTOM,Tầng dưới
TOWER_TRIAL_REWARD_GET,Nhận
COMMON_TARGET,Mục tiêu
EQUIPSTARUPGRADE_MSG_SELECT_TARGET,Chọn một mục tiêu tăng cường.
EQUIPSTARUPGRADE_MSG_SELECT_MATERIAL,Phải sử dụng vật liệu là trang bị tương tự với trang bị mục tiêu cường hóa
EQUIPSTARUPGRADE_MSG_LAST,"Sau khi cường hóa, cấp sao sẽ tăng lên 1 cấp độ."
EQUIPSTARUPGRADE_CURRENT_STAT,Chỉ số Hiện tại
EQUIPSTARUPGRADE_NEXT_STAT,Chỉ số sau Cường hóa
SMITHY_STAR_UPGRADE,trang bị đã thức tỉnh
SMITHY_SUBSTAT_UPREADE,Tùy chọn nâng cao
EQUIPSTARUPGRADE_MAX,Cường hoá tối đa
EQUIPSTARUPGRADE_MSG_WARNING,Các điều kiện chưa được đáp ứng
EQUIPSTARUPGRADE_MSG_POPUP,Trang bị này có xếp hạng cao. \nBạn có muốn sử dụng nó làm vật liệu?
HEROINFO_AWAKEN_CONDITION_ENABLE,Bạn phải là một anh hùng class{1} để vào phòng Thử thách
HEROINFO_AWAKEN_CONDITION_DISABLE,Bạn phải đáp ứng các yêu cầu nguyên liệu mới được vào phòng Thử thách
HEROGETSCENE_MSG_AWAKEN,Thu thập tất cả các mảnh ghép để đánh thức đến cấp độ tiếp theo
HEROGETSCENE_MSG_AWAKEN_END,Tất cả các thức tỉnh đã được hoàn thành.
HEROGETSCENE_NEWHERO_CHAR,Thông tin chi tiết về anh hùng
HEROGETSCENE_NEWHERO_TITLE,Anh hùng mới
HEROGETSCENE_UPGRADE_INFO,Thông tin thức tỉnh
HEROGETSCENE_HERO_LEVEL,Cấp độ
HEROGETSCENE_HERO_STAT,Chỉ số anh hùng
TOWER_FLOOR,Tầng
EQUIPADDSTATUPGRADE_TITLE,Tùy chọn cường hóa
EQUIPADDSTATUPGRADE_MSG_SELECT_TARGET,Chọn mục tiêu cường hóa các chỉ số bổ sung.
EQUIPADDSTATUPGRADE_BUTTON,Cường hóa chỉ số
SMITHY_COMMON_MSG_EQUIPNOTFOUND,Bạn không có bất kỳ thiết bị nào để cường hoá
EQUIPADDSTATUPGRADE_MSG_RANDUMADDSTAT,Cường hoá áp dụng ngẫu nhiên cho các chỉ số không tối đa
EQUIPADDSTATUPGRADE_MSG_COMPLETE,Cường hoá tối đa đạt được
CONTENT_MAIL_GETITEM,※ Thư của bạn sẽ tự động bị xóa khi đã được nhận.
EQUIPINFO_UPGRADE_TITLE,Mức cường hoá
HEROLIST_BUTTON_ALLHERO,Tất cả các anh hùng
CHATTING_EXCESSIVE_PEOPLE,Kênh hiện đang đầy.
CHATTING_PARTY_JOIN,[# 00B050] <Nhóm> [-] [# FFFF00] {1} [-] [# 00B050] đã tham gia nhóm [-]
CHATTING_PARTY_DROPOUT,[# 00B050] <nhóm> [-] [# FFFF00] {1} [-] [# 00B050] đã rời khỏi nhóm [-]
CHATTING_GUILD_JOIN,[# FF8F33] <Guild> [-] [# FFFF00] {1} [-] [# FF8F33] đã tham gia guild. [-]
CHATTING_GUILD_DROPOUT,[# FF8F33] <Guild> [-] [# FFFF00] {1} [-] [# FF8F33] đã rời khỏi guild. [-]
CHATTING_ITEMHERO_GET,[# FFFF00] {1} [-] đã nhận được [# FF8F33] {2} [-].
CHATTING_INPUT,Nhấn để nhập văn bản.
RUNE.EQUIP_RUNESLOT_TYPE_ERROR,Không thể trang bị
RUNE_UNEQUIP_DELETE,Xóa cổ tự
RUNESLOT_CHOICE_DESTROY,Gỡ
RUNESLOT_CHOICE_PRESERVE,Giữ
COMMON_BACK,Trở về
SHOP_ITEMLIST,Danh sách sản phẩm
LOADING_LORRAINE,Thạc sĩ học giả của Gallua
PURIFY_GOLD,Vàng
BATTLESTAT_DAMAGE,Sát thương
BATTLESTAT_HEAL,Hồi máu
BATTLESTAT_DAMAGED,Nhận DMG
COMMON_EXP,XP
QUEST_TAKE_REWARD,Nhận thưởng
ATTENDANCE_TITLE,Thưởng đăng nhập
HEROCHOICE_GET,Nhận anh hùng
ROYALDUNGEON_AREA_NAME,Tầng dưới {1}
ROYALDUNGEON_NAME,Mộ cổ hoàng gia
ROYALDUNGEON_ENTER_POSSIBLE,Vào
ROYALDUNGEON_ENTER_IMPOSSIBLE,Đóng
ROYALDUNGEON_CHALLENGE,Thử thách
ROYALDUNGEON_GETGOLD,Vàng thu được
SMITHY_OPTION_UPGRADE,Tùy chọn nâng cao
EQUIP_ENCHANT.FIXED_OPTION,Tùy chọn cố định
SMITHY_OPTION_CHOICE,Chọn một tùy chọn để nâng cao.
SMITHY_OPTION_MAGICPOWDER,Bột ma thuật
SMITHY_OPTION_MATERIAL_LACK,Không đủ Bột ma thuật
SMITHY_STARUPGRADE_EMPTY,Không có thiết bị nào có thể nâng cấp Xếp hạng Sao.
SMITHY_STARUPGRADE_EQUIP,Equipped Gear
SMITHY_STARUPGRADE_UNEQUIP,Unequipped Gear
SMITHY_STARUPGRADE_CHANCE,Tỉ lệ thành công
SMITHY_STARUPGRADE_FAIL_BONUS,thưởng thất bại
HERO_TRANCEND,Thức tỉnh
HERO_TRANCEND_MESSAGE,Vào phòng thử thách để thức tỉnh.
RUNESLOT_EMPTY,Chỗ trống
RUNE_CHOICE,Chọn cổ tự
NOTI_CONTENTS,Mở {1}
UNDERGROUND_LABYRINTH,Mộ cổ hoàng gia
HEROGETSCENE_EXIT,chọn anh hùng để tiếp tục.
PIT.PIT_RESET_TITLE,Đặt lại Hố địa ngục
MATCH_TIER_TYPE_BRONZE,Đồng
MATCH_TIER_TYPE_SILVER,Bạc
MATCH_TIER_TYPE_GOLD,Vàng
MATCH_TIER_TYPE_PLATINUM,Bạch kim
MATCH_TIER_TYPE_DIAMOND,Kim cương
MATCH_TIER_TYPE_MASTER,Bậc thầy
MATCH_TIER_TYPE_ROYALMASTER,Cao thủ hoàng gia
MATCH_TIER_TYPE_CHALLENGE,Thách đấu
MATCH_TIER_TYPE_CHALLENGER,Thách đấu
MATCH_TIER_TYPE_CHAMPION,Quán quân
HERO_TRANCEND_MATERIAL,Vật liệu siêu việt
DAILY_MISSION,Nhiệm vụ hàng ngày
WEEKLY_MISSION,Nhiệm vụ hàng tuần
LIMITED_MISSION,Giới hạn
MAIN_MISSION,Chính
SUB_MISSION,Phụ
DAILY,Hàng ngày
WEEKLY,Hàng tuần
LIMITED,Giới hạn
MAIN,Chính
SUB,Phụ
EVENT_MISSION,Nhiệm vụ Sự kiện
OLD_DESC1_OLD,Những kẻ thù có sức mạnh ma thuật xuất hiện trong dungeon này. \nBạn sẽ cần những anh hùng có kỹ năng giao dịch mạnh.
EVENT_MISSION_NOTICE_END,Kết thúc sự kiện
OLD_DESC2_OLD,Những kẻ thù với một cuộc tấn công phía trước rộng xuất hiện trong dungeon này. \nTất cả những hero có thể tấn công từ xa sẽ hữu ích.
OLD_DESC3_OLD,Kẻ địch với kỹ năng mạnh mẽ xuất hiện trong ngục tối này. \nTướng có thể làm phiền kẻ địch sẽ hữu ích.
COMMON_MILEAGE,Mileage
UI_COMMON_NEXT_DUNGEON,Trận tiếp
CHAPTER_REWARD.CHAPTER_CLEAR_TITLE,Xóa {1} {2} / {3}
CHAPTER_REWARD_POPUP_TITLE,Chương Clear Reward
CHAPTER_REWARD_TOUCH,Nhấn để xóa cấp độ khó khăn
HERO_CLASS.CLASS_ATTRIBUTE,Class
HERO_ATTRIBUTE.ATTACK_ATTRIBUTE,Loại tấn công
HERO_ATTRIBUTE.BATTLE_POSITION,Chức vụ
ITEM.NOT_FOR_SALE,Không bán
PAYSHOP_BUY_TITLE_TEXT,Cung cấp sản phẩm mua
NORMAL_EQUIP_GACHA_1,Triệu hồi Vật phẩm
NORMAL_EQUIP_GACHA_10,Triệu hồi Vật phẩm\nx 10
NORMAL_ITEM_GACHA_1,Triệu hồi Item
NORMAL_ITEM_GACHA_10,Triệu hồi Item 10 lần
HIGH_EQUIP_GACHA_1,Triệu hồi Vật phẩm đặc biệt
HIGH_EQUIP_GACHA_10,Triệu hồi Vật phẩm đặc biệt x 10
HIGH_EQUIP_GACHA_TIER_1,Triệu hồi vật phẩm đặc biệt (1T)
HIGH_EQUIP_GACHA_TIER_2,Triệu hồi vật phẩm đặc biệt (2T)
HIGH_EQUIP_GACHA_TIER_3,Triệu hồi vật phẩm đặc biệt (3T)
HIGH_EQUIP_GACHA_TIER_4,Triệu hồi vật phẩm đặc biệt (4T)
HIGH_EQUIP_GACHA_TIER_5,Triệu hồi vật phẩm đặc biệt (5T)
HIGH_EQUIP_GACHA_TIER_6,Triệu hồi vật phẩm đặc biệt (6T)
HIGH_EQUIP_GACHA_TIER_7,Triệu hồi vật phẩm đặc biệt (7T)
HIGH_EQUIP_GACHA_TIER_8,Triệu hồi vật phẩm đặc biệt (8T)
HIGH_EQUIP_GACHA_TIER_1_EXTRA,Triệu hồi vật phẩm đặc biệt (1T EXTRA)
HIGH_EQUIP_GACHA_TIER_2_EXTRA,Triệu hồi vật phẩm đặc biệt (2T EXTRA)
HIGH_EQUIP_GACHA_TIER_3_EXTRA,Triệu hồi vật phẩm đặc biệt (3T EXTRA)
HIGH_EQUIP_GACHA_TIER_4_EXTRA,Triệu hồi vật phẩm đặc biệt (4T EXTRA)
HIGH_EQUIP_GACHA_TIER_5_EXTRA,Triệu hồi vật phẩm đặc biệt (5T EXTRA)
HIGH_EQUIP_GACHA_TIER_6_EXTRA,Triệu hồi vật phẩm đặc biệt (6T EXTRA)
HIGH_EQUIP_GACHA_TIER_7_EXTRA,Triệu hồi vật phẩm đặc biệt (7T EXTRA)
HIGH_EQUIP_GACHA_TIER_8_EXTRA,Triệu hồi vật phẩm đặc biệt (8T EXTRA)
HIGH_ITEM_GACHA_1,Triệu hồi Item đặc biệt
HIGH_ITEM_GACHA_10,Triệu hồi Item đặc biệt 10 lần
PICKUP_EQUIP_GACHA_TIER_1,Triệu hồi tuyển chọn (1T)
PICKUP_EQUIP_GACHA_TIER_2,Triệu hồi tuyển chọn (2T)
PICKUP_EQUIP_GACHA_TIER_3,Triệu hồi tuyển chọn (3T)
PICKUP_EQUIP_GACHA_TIER_4,Triệu hồi tuyển chọn (4T)
PICKUP_EQUIP_GACHA_TIER_5,Triệu hồi tuyển chọn (5T)
PICKUP_EQUIP_GACHA_TIER_6,Triệu hồi tuyển chọn (6T)
PICKUP_EQUIP_GACHA_TIER_7,Triệu hồi tuyển chọn (7T)
PICKUP_EQUIP_GACHA_TIER_8,Triệu hồi tuyển chọn (8T)
PICKUP_EQUIP_GACHA_TIER_1_EXTRA,Triệu hồi tuyển chọn (1T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_2_EXTRA,Triệu hồi tuyển chọn (2T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_3_EXTRA,Triệu hồi tuyển chọn (3T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_4_EXTRA,Triệu hồi tuyển chọn (4T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_5_EXTRA,Triệu hồi tuyển chọn (5T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_6_EXTRA,Triệu hồi tuyển chọn (6T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_7_EXTRA,Triệu hồi tuyển chọn (7T BỔ SUNG)
PICKUP_EQUIP_GACHA_TIER_8_EXTRA,Triệu hồi tuyển chọn (8T BỔ SUNG)
PICKUP_EQUIP_GACHA_1,Triệu hồi tuyển chọn
PICKUP_EQUIP_GACHA_10,Triệu hồi tuyển chọn x10
ARTIFACT_EQUIP_GACHA_TIER_1,Triệu hồi cổ vật (1T)
ARTIFACT_EQUIP_GACHA_TIER_2,Triệu hồi cổ vật (2T)
ARTIFACT_EQUIP_GACHA_TIER_3,Triệu hồi cổ vật (3T)
ARTIFACT_EQUIP_GACHA_TIER_4,Triệu hồi cổ vật (4T)
ARTIFACT_EQUIP_GACHA_TIER_5,Triệu hồi cổ vật (5T)
ARTIFACT_EQUIP_GACHA_TIER_6,Triệu hồi cổ vật (6T)
ARTIFACT_EQUIP_GACHA_TIER_7,Triệu hồi cổ vật (7T)
ARTIFACT_EQUIP_GACHA_TIER_8,Triệu hồi cổ vật (8T)
ARTIFACT_EQUIP_GACHA_TIER_1_EXTRA,Triệu hồi cổ vật (1T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_2_EXTRA,Triệu hồi cổ vật (2T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_3_EXTRA,Triệu hồi cổ vật (3T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_4_EXTRA,Triệu hồi cổ vật (4T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_5_EXTRA,Triệu hồi cổ vật (5T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_6_EXTRA,Triệu hồi cổ vật (6T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_7_EXTRA,Triệu hồi cổ vật (7T bổ sung)
ARTIFACT_EQUIP_GACHA_TIER_8_EXTRA,Triệu hồi cổ vật (8T bổ sung)
ARTIFACT_EQUIP_GACHA_10,Triệu hồi cổ vật 10 lần
ARTIFACT_EQUIP_GACHA_DESC,Có thể nhận được\ncổ vật và vật phẩm đặc biệt.
ARTIFACT_GACHA_DESC_DETAIL,"Có thể nhận được tất cả cổ vật (cổ vật thường, sự kiện, Velkazar, Boss thế giới)\ntại triệu hồi cổ vật."
ARTIFACT_GACHA_CANNOT_USE,Chỉ có thể sử dụng trong thời gian triệu hồi cổ vật.
PICKUP_GACHA_SELECT_COMPLETE,Đã chọn xong
PICKUP_GACHA_SELECT_INITIALIZE,Đặt lại lựa chọn
GACHA.REMAIN_SELECT_HERO_MESSAGE,Chọn {1} Anh hùng.
PICKUP_GACHA_SELECTED_HERO,Anh hùng đã chọn
PICKUP_GACHA_CHANGE_HERO,Thay đổi anh hùng
PICKUP_GACHA_AUTO_FILL,Tự động đặt
PICKUP_GACHA_CANNOT_USE,Bạn chỉ có thể dùng vật phẩm này trong Thời gian triệu hồi tuyển chọn.
PICKUP_GACHA_DESC_DETAIL,"Khi nhận được Trang bị chuyên dụng từ Triệu hồi tuyển chọn,\nbạn sẽ có một Trang bị chuyên dụng của Anh hùng đã chọn."
GACHA.ASK_RANDOM_SELECT_HERO,Tự động đặt vào chỗ trống.
PICKUP_EQUIP_GACHA_DESC,"Khi nhận được Trang bị chuyên dụng từ Triệu hồi tuyển chọn, bạn sẽ có một Trang bị chuyên dụng của Anh hùng đã chọn."
HIGH_EQUIP_GACHA_RATEUP,<{1} ngày> Khả năng nhận được {2} dụng cụ độc đáo cao.
HIGH_EQUIP_GACHA_UNIQUE_WEAPON,{1} Chance for Unique Gear
NORMAL_EQUIP_GACHA_DESC,Có thể nhận được vật phẩm thường\nhoặc trang bị cấp Cổ đại.
HIGH_EQUIP_GACHA_DESC,Bạn có thể nhận được trang bị \nhạng độc nhất và các \nvật phẩm đặc biệt
NORMAL_ITEM_GACHA_DESC,Bạn có thể nhận được trang bị anh hùng \nvà vật phẩm
HIGH_ITEM_GACHA_DESC,Bạn có thể nhận được trang bị độc nhất \nvà vật phẩm đặc biệt
REMAINDAY_GACHA_CHANCE,Mua hàng miễn phí {1} / {2}
REMAINDAY_GACHA_COOLTIME,Lượt mua hàng miễn phí tiếp theo: {1} m {2} s
CHAPTERCLEAR_EASY,Chế độ dễ
CHAPTERCLEAR_NOMAL,Chế độ thường
CHAPTERCLEAR_NORMAL,Chế độ thường
CHAPTERCLEAR_HARD,Chế độ khó
CHAPTERCLEAR_HELL,Chế độ Địa ngục
CHAPTERCLEAR_WAVE,WAVE
COUPON_TITLE,PHIẾU MUA HÀNG
COUPON_USE,Sử dụng Phiếu thưởng
COUPON_INPUT_MESSAGE,Nhập số phiếu giảm giá.
COUPON_NOTICE_MESSAGE,※ Phiếu thưởng đã dùng. Không thể sử dụng được. \n ※ Phần thưởng được gửi đến hộp thư của bạn và sẽ được lưu giữ trong 3 ngày.
PROMOTION.USE_COUPON_SUCCESS,Vui lòng kiểm tra hộp thư của bạn để lấy phiếu thưởng.
PLAYPOINT_REWARD_TITLE,Google Play Points
PLAYPOINT_REWARD_CONTENT,Do you want to receive Google Play Points reward?
PLAYPOINT_REWARD_WARNING,You will receive the reward in your Inventory
GUEST_LOGIN_MESSAGE,Đăng nhập là Khách
NICK_NAME_CHANGE_DESC,Chỉ lần Thay đổi tên người chơi đầu tiên là miễn phí.
NICK_NAME_CHANGE_MESSAGE,Bạn không có Vé thay đổi tên người chơi nào.
DEFAULT_COUPON_SENDER,Sự kiện phiếu giảm giá
DEFAULT_COUPON_TITLE,Phần thưởng sự kiện của cuộc phiêu lưu của King.
DEFAULT_COUPON_CONTENT,Phần thưởng sự kiện phiếu giảm giá của bạn.
DEFAULT_COUPON_WARNIG,1 cơ hội cho mỗi tài khoản
EQUIP.EQUIP_CREATURE_LIMIT_WEAPON,{1} Vũ khí độc đáo
EQUIP.EQUIP_CREATURE_LIMIT_TREASURE,{1} Bảo vật chuyên dụng
PORTAL_MOVE_NODE,Di chuyển đến khu vực này?
AWAKE_DIRECT_MOVE,Đường tắt
ALL_HERO_PORTRAIT,Danh sách Heroes
PAY_SHOP.PACKAGE_BUY_MESSAGE,Có thể mua hàng {1} lần / tháng.
PAY_SHOP.PACKAGE_SOLDOUT_MESSAGE,Mua lại \ {1} ngày
PAY_SHOP.PACKAGE_BUY_COUNT,Có thể mua {1} / {2}
COMMON_IMAGE_LOADING,Đang tải hình ảnh ..
SYSTEM.LOGIN_GUEST_WARNING,"Nếu bạn đăng nhập với tư cách Khách, thông tin trò chơi của bạn có thể bị mất nếu bạn xóa ứng dụng hoặc đăng nhập bằng một thiết bị khác."
COMMON_SERVER_CHECK_MESSAGE,Bảo trì dịch vụ cuộc tấn công của King. \nThời gian bảo trì: {1} - {2}
COMMON_RESOURCE_LACK_MESSAGE,Không có đủ nguồn lực để vào.
OWNED_HERO,Sở hữu
COMMON_EQUIP_CHANGE,Thay đổi trang bị
UNDERGROUND_TIP_TITLE,Lời khuyên từ Nicky the Jailer
UNDERGROUND_MONSTER_CHAR,Đặc điểm của Quái:
UNDERGROUND_HERO,Anh hùng đề nghị
UNDERGROUND_NOT_CHOICE,Không thể \nđể chọn
