KEY,English
E_C19_Dec_Esker01_103,They say fate guides each and every one of us. I’m sure this encounter had its purpose.
E_C19_Dec_Esker01_104,"Haha, until next time then."
E_C19_Dec_Esker01_105,Where do you think you are going?!!!
E_C19_Dec_Esker01_106,"Oh, and one more thing. That thing I gave you is quite an expensive one. Try not to lose it. Haha."
E_C19_Dec_Esker01_107,STOP!!! GIMME BACK MY MONEY!!!!!!
E_C19_Dec_Esker01_108,"Hahaha. Well, I haven’t had that much fun in a while."
E_C19_Dec_Esker01_109,Feels like this world is still fun. There are a lot of fun things to see and experience.
E_C19_Dec_Esker01_110,(You puzzle me.)
E_C19_Dec_Esker01_111,(How could you give something you won in a secret gambling house to that stranger?)
E_C19_Dec_Esker01_112,(Still... I guess all that matters is that you enjoyed the day.)
E_C19_Dec_Bernheim01_1,Did you find her?
E_C19_Dec_Bernheim01_2,I-I think... Her Highness has left the palace already.
E_C19_Dec_Bernheim01_3,*Sigh* I can't believe I actually thought she was settled now.
E_C19_Dec_Bernheim01_4,Hurry! Find Her Highness before the words reach the royal guard commander’s ears!
E_C19_Dec_Bernheim01_5,As you command!
E_C19_Dec_Bernheim01_6,Good. It’s going to take some time to find that letter.
E_C19_Dec_Bernheim01_7,"The royal guards will scold me if they find out,"
E_C19_Dec_Bernheim01_8,but I really have to meet him today.
E_C19_Dec_Bernheim01_9,I have to hurry.
E_C19_Dec_Bernheim01_10,"...Um... It's good that I got out of the palace,"
E_C19_Dec_Bernheim01_11,but what now? Where should I go to?
E_C19_Dec_Bernheim01_12,I shouldn’t give up here.
E_C19_Dec_Bernheim01_13,Hmm? This energy... it’s...
E_C19_Dec_Bernheim01_14,Why are you hesitating so much?
E_C19_Dec_Bernheim01_15,What’s the big deal about this country? Huh?
E_C19_Dec_Bernheim01_16,Did you forget what they said already?!
E_C19_Dec_Bernheim01_17,They told you that they well spare your life but never return!
E_C19_Dec_Bernheim01_18,"Kehaha! They said that as if they were being merciful to you, but they are all just a bunch of pretenders!"
E_C19_Dec_Bernheim01_19,I should have beheaded them while I had the chance!
E_C19_Dec_Bernheim01_20,......Shut up.
E_C19_Dec_Bernheim01_21,Be nice!
E_C19_Dec_Bernheim01_22,I’m your only friend now! You hear me?!
E_C19_Dec_Bernheim01_23,.....
E_C19_Dec_Bernheim01_24,(So... I really have to leave my nation...)
E_C19_Dec_Bernheim01_25,(I couldn't even say goodbye to her...)
E_C19_Dec_Bernheim01_26,(I will never hear her voice again...)
E_C19_Dec_Bernheim01_27,Bernheim!!
E_C19_Dec_Bernheim01_28,(Yes... I will never hear...)
E_C19_Dec_Bernheim01_29,(Her voice aga-)
E_C19_Dec_Bernheim01_30,!?
E_C19_Dec_Bernheim01_31,Your Highness? How did you-
E_C19_Dec_Bernheim01_32,This is the border zone! Did you come here alone?
E_C19_Dec_Bernheim01_33,There are dangerous monsters running rampant. Why did-
E_C19_Dec_Bernheim01_34,Enough.
E_C19_Dec_Bernheim01_35,Is that all you have to say?
E_C19_Dec_Bernheim01_36,"Today is your birthday, Bernheim."
E_C19_Dec_Bernheim01_37,I personally came to congratulate your birthday!
E_C19_Dec_Bernheim01_38,You don’t stop nagging even in a situation like this.
E_C19_Dec_Bernheim01_39,T-that’s... I...
E_C19_Dec_Bernheim01_40,"......Forgive me, Your Highness....."
E_C19_Dec_Bernheim01_41,"I should punish the sinner. Here, your punishment."
E_C19_Dec_Bernheim01_42,This is...
E_C19_Dec_Bernheim01_43,An essence of my light.
E_C19_Dec_Bernheim01_44,"It’s nothing special, but it should be useful as a self-defense tool."
E_C19_Dec_Bernheim01_45,"Your Highness, this is too much for me... Why-"
E_C19_Dec_Bernheim01_46,"...What, you don't like it?"
E_C19_Dec_Bernheim01_47,"N-no, that’s not it. It’s just that-"
E_C19_Dec_Bernheim01_48,Kehaha!! Look at you! So weak in front of a puny girl!
E_C19_Dec_Bernheim01_49,I can devour her in one bite!!
E_C19_Dec_Bernheim01_50,So it’s you. The demonic sword that Bernheim took.
E_C19_Dec_Bernheim01_51,"Not afraid of me, huh? Interesting."
E_C19_Dec_Bernheim01_52,Ah-ha! I know! You act all self-righteous and mighty because you have the light behind your back!
E_C19_Dec_Bernheim01_53,Cut the crap. You are the one who exiled him. No use pretendi-
E_C19_Dec_Bernheim01_54,Argh!!
E_C19_Dec_Bernheim01_55,"Forgive his insolence, Your Highness."
E_C19_Dec_Bernheim01_56,I can't stop that demonic sword because I’m weak and foolish...
E_C19_Dec_Bernheim01_57,That’s alright. It's actually more fun that way.
E_C19_Dec_Bernheim01_58,I’m also glad to hear from the demonic sword. I have a feeling that he thinks of you quite preciously.
E_C19_Dec_Bernheim01_59,Hmph! Of course! He and I are like one bod-
E_C19_Dec_Bernheim01_60,Keh!
E_C19_Dec_Bernheim01_61,...Hahaha.
E_C19_Dec_Bernheim01_62,...Um...
E_C19_Dec_Bernheim01_63,"...That sword's words have some truth in them, though."
E_C19_Dec_Bernheim01_64,I could neither stop you from getting exiled nor advocate for you.
E_C19_Dec_Bernheim01_65,Your Highness...
E_C19_Dec_Bernheim01_66,But that’s why
E_C19_Dec_Bernheim01_67,I will try my best to return you to Penteonia.
E_C19_Dec_Bernheim01_68,"I know it will take long, and everyone will disagree with me."
E_C19_Dec_Bernheim01_69,But I give you my word. I will make it happen.
E_C19_Dec_Bernheim01_70,"I know it may sound shameless, but will you wait for me?"
E_C19_Dec_Bernheim01_71,"...Yes, Your Highness. I shall wait for you until my last breath."
E_C19_Dec_Bernheim01_72,Thank you for your trust.
E_C19_Dec_Bernheim01_73,I should be the one to thank you
E_C19_Dec_Bernheim01_74,for giving me the best birthday present of my life.
E_C19_Dec_Mitra01_1,"Hey boss, you dropped this!"
E_C19_Dec_Mitra01_2,Ahhh!!
E_C19_Dec_Mitra01_3,It’s soaked in blood!!!
E_C19_Dec_Mitra01_4,Why did you have to taint it with your touch?!
E_C19_Dec_Mitra01_5,Boss! Boss!! Calm down!
E_C19_Dec_Mitra01_6,Most of our earnings are spent on treating comrades who got beaten by you!
E_C19_Dec_Mitra01_7,Get lost!! You goons are gonna die fighting anyway! One death doesn't change anything!
E_C19_Dec_Mitra01_8,Don’t just stand there!! Apologize! Now!
E_C19_Dec_Mitra01_9,I-I’m sorry!!!
E_C19_Dec_Mitra01_10,I'll kill you! I'm gonna kill you right now!!!
E_C19_Dec_Mitra01_11,Are you okay now?
E_C19_Dec_Mitra01_12,*Pant...*
E_C19_Dec_Mitra01_13,Why did you get so angry?! What's that item to you?
E_C19_Dec_Mitra01_14,...
E_C19_Dec_Mitra01_15,"Dayum, that was awesome!"
E_C19_Dec_Mitra01_16,It’s so convenient that you don’t even have to load bullets every time!
E_C19_Dec_Mitra01_17,One shot and booooom!!
E_C19_Dec_Mitra01_18,"This junk, on the other hand, eats bullets like a pig."
E_C19_Dec_Mitra01_19,...
E_C19_Dec_Mitra01_20,"W-well, but it’s not all bad, though... I’m satisfied with it..."
E_C19_Dec_Mitra01_21,It’s just that I feel like I could use a different... weapon sometimes.
E_C19_Dec_Mitra01_22,...
E_C19_Dec_Mitra01_23,...
E_C19_Dec_Mitra01_24,I-I guess I’m just gonna ask Valance to make me a new one...
E_C19_Dec_Mitra01_25,"What’s with that face, old man?! Seriously! What is it?!"
E_C19_Dec_Mitra01_26,Crow?
E_C19_Dec_Mitra01_27,Did you finish working on that weapon I ordered?
E_C19_Dec_Mitra01_28,"Oh, I finished that ages ago."
E_C19_Dec_Mitra01_29,"I have to ask, though... This thing won’t fit your weapon."
E_C19_Dec_Mitra01_30,Akistra doesn't need a speed loader anyway.
E_C19_Dec_Mitra01_31,Wait... Is this for his birthday?
E_C19_Dec_Mitra01_32,...
E_C19_Dec_Mitra01_33,So you do care about him.
E_C19_Dec_Mitra01_34,"...He just needs a bit of work, that’s all."
E_C19_Dec_Mitra01_35,"Sure, sure..."
E_C19_Dec_Mitra01_36,Die! Die! You die as well!!
E_C19_Dec_Mitra01_37,Get me someone stronger!!
E_C19_Dec_Mitra01_38,Hahahahahahahahaha!!!
E_C19_Dec_Mitra01_39,Huh!? Where do you think you are going?!
E_C19_Dec_Mitra01_40,I have hundreds of bullets to shoot through your sku-
E_C19_Dec_Mitra01_41,"Ah, dammit..."
E_C19_Dec_Mitra01_42,Done! Time for round two-
E_C19_Dec_Mitra01_43,What the? Where did that bastard run off to?!
E_C19_Dec_Mitra01_44,That son of a!!!
E_C19_Dec_Mitra01_45,Chasers?
E_C19_Dec_Mitra01_46,Same old losers.
E_C19_Dec_Mitra01_47,"They died too easily, though. It was so boring."
E_C19_Dec_Mitra01_48,I could have killed like 15 more of them if reloading wasn’t so inconvenient.
E_C19_Dec_Mitra01_49,Reloading sucks on this weapon!
E_C19_Dec_Mitra01_50,I really should ask Valance to make me something.
E_C19_Dec_Mitra01_51,Huh? Old ma-
E_C19_Dec_Mitra01_52,Ouch!!
E_C19_Dec_Mitra01_53,Now quit complaining.
E_C19_Dec_Mitra01_54,No need for you guys to know.
E_C19_Dec_Mitra01_55,But I want to hear.
E_C19_Dec_Mitra01_56,You want to die too?
E_C19_Dec_Mitra01_57,S-sorry.
E_C19_Dec_Mitra01_58,"Oh, by the way, a letter was forwarded to you."
E_C19_Dec_Mitra01_59,There is something like a wolf on the stamp.
E_C19_Dec_Mitra01_60,Th-
E_C19_Dec_Mitra01_61,This is...
E_C19_Dec_Mitra01_62,Boss? Who’s the letter from?
E_C19_Dec_Mitra01_63,Outta my way! I’m leaving!
E_C19_Dec_Mitra01_64,Where are you going?!
E_C19_Dec_Mitra01_65,Hmm? I’m heading off to meet my boss.
E_C19_Dec_Mitra01_66,Your boss?! What are you talking about?
E_C19_Dec_Mitra01_67,Hey boss!!!
E_C19_Dec_Mitra01_68,Shut up!! SHUT UP!
E_C19_Dec_Naila01_01,Naila... Please take care of our kin...
E_C19_Dec_Naila01_02,Sister......
E_C19_Dec_Naila01_03,I can finally read the flow of wind!
E_C19_Dec_Naila01_04,Maybe I can become a windcaster like you!
E_C19_Dec_Naila01_05,Ahhhhhhh! I think wind spells aren't for me!
E_C19_Dec_Naila01_06,Wind riding is the best. It makes me so happy.
E_C19_Dec_Naila01_07,"Maybe I don’t have to become a windcaster as you are already one, sis."
E_C19_Dec_Naila01_08,I’m going to become a warrior and protect you!
E_C19_Dec_Naila01_09,"Haha, you will become a fine warrior, Naila."
E_C19_Dec_Naila01_10,I was too weak and too helpless back then.
E_C19_Dec_Naila01_11,"I couldn’t protect you, sister."
E_C19_Dec_Naila01_12,But I will give my all
E_C19_Dec_Naila01_13,to fulfill your promise until the end.
E_C19_Dec_Naila01_14,"Naila, take pride. You are a Harpy."
E_C19_Dec_Naila01_15,I...
E_C19_Dec_Naila01_16,I need more power.
E_C19_Dec_Naila01_17,Hmm? She’s...
E_C19_Dec_Naila01_18,I was right. You were here.
E_C19_Dec_Naila01_19,"Everyone's looking for you, Naila."
E_C19_Dec_Naila01_20,Princess Selene... Is there a matter so urgent that required you to visit?
E_C19_Dec_Naila01_21,"Oh, yes."
E_C19_Dec_Naila01_22,"Your birthday, Naila."
E_C19_Dec_Naila01_23,I... don't think it’s something of great importance. You don't have to do so much for this.
E_C19_Dec_Naila01_24,"Yes, I do. This is important."
E_C19_Dec_Naila01_25,"As the leader of the Harpies, your birthday should be celebrated for the harmony of all races."
E_C19_Dec_Naila01_26,It’s nothing to be ashamed of.
E_C19_Dec_Naila01_27,But I am still lacking...
E_C19_Dec_Naila01_28,"I am a princess, and I still feel there are areas I’m inadequate at."
E_C19_Dec_Naila01_29,"But to think of it, that feeling of inadequacy is what drives me to be better."
E_C19_Dec_Naila01_30,I see.
E_C19_Dec_Naila01_31,There is actually one important reason why I visited you today.
E_C19_Dec_Naila01_32,Please take this. I made a ribbon and enchanted it with the magic of Notos. I want this to help you achieve the things you wish to accomplish.
E_C19_Dec_Naila01_33,"As this is just a tiny present, I thought it would be better for me to give this to you"
E_C19_Dec_Naila01_34,before the official celebration.
E_C19_Dec_Naila01_35,Th- thank you.
E_C19_Dec_Naila01_36,I will never forget your gift and your words.
E_C19_Dec_Naila01_37,You will be bombarded with massive gifts and words of celebration today.
E_C19_Dec_Naila01_38,You will not even remember that you were given such a small present before that.
E_C19_Dec_Naila01_39,Th- that’s not true.
E_C19_Dec_Naila01_40,Hahaha. It was just a jest.
E_C19_Dec_Naila01_41,"We all know that you will not forget what took place today, Naila."
E_C19_Dec_Naila01_42,Now please make your way to the celebration. Everyone’s waiting for you.
E_C19_Dec_Naila01_43,(She came to me first to empower me...)
E_C19_Dec_Naila01_44,"Princess Selene, I have a favor to ask of you."
E_C19_Dec_Naila01_45,"As the leader of the Harpies, I believe I still lack in strength."
E_C19_Dec_Naila01_46,Will you help me with my training?
E_C19_Dec_Naila01_47,Of course. You need not ask.
E_C19_Dec_Naila01_48,(The wind that Queen Balalaika once blew...)
E_C19_Dec_Naila01_49,(I’m going to surpass it.)
E_C19_Dec_Naila01_50,"Watch over me, Himmullis!"
