KEY,Vietnamese
COST_TYPE_STAMINA,Thể lực
RECOLLECT_SEARCH_RESULT,Đã phát hiện {1} qua tìm kiếm!
RECOLLECT_PLUNDER_RESULT,Đã giành được {1} bằng cách cướp.
RECOLLECT_INVENTORY_STORAGE,Chạm vào màn hình để lưu vào Kho.
RESULT_TYPE_EQUIP_ITEM_FULL,Kho đã đầy.
SHOP_ROYAL_COIN_MESSAGE,Không đủ Xu hoàng gia.\nBạn có thể giành Xu hoàng gia qua Bức tường phòng thủ lâu đài.\nBạn có muốn tham gia Bức tường Phòng thủ Lâu đài ngay bây giờ?
SHOP_GOBLIN_EXIT_MESSAGE,"Nếu bây giờ bạn rời đi, nó sẽ không có sẵn\n chođến khi chúng ta gặp lại."
SHOP_PRODUCT_RESTOCK,Các vật phẩm được bổ sung
REPLAY_PLAY,Bạn có muốn xem quay lại?
REPLAY,Xem lại
BATTLE_PARTY_LEADER_SELECT,Vui lòng chọn đội trưởng.
BATTLE_PARTY_LEADER_POTENCY,kỹ năng đội trưởng
GUILD_JOIN_MESSAGE,{1} đã gia nhập Guild.
GUILD_GAME_JOIN_MESSAGE,{1} đã đăng nhập vào trò chơi.
GUILD_WITHDRAWAL_MESSAGE,{1} đã rời Guild.
CLASS_ATTRIBUTE,class
BATTLE_RECORD_NOT_FOUND,Hồ sơ trận đánh không tồn tại.
OPEN_HERO_SHOP_SLOT_CONFIRM,Bạn có muốn mở khóa ô này?
BUY_RUBY_COUNT,{1} Ruby
RUBY_MONTHLY_REMAIN_DAY,Hết hạn trong \n{1} ngày
BUY_GOLD_COUNT,{1} Vàng
VIP_LEVEL_ADD_MSG,"Khi bạn mua vật phẩm này, sẽ nhận được {1} bổ sung theo quyền lợi VIP."
BUY_RUBY_CONFIRM,Bạn có muốn mua sản phẩm này?
BUY_GOLD_CONFIRM,Bạn có muốn mua sản phẩm này?
BUY_HERO_CONFIRM,Bạn có muốn thuê anh hùng này?
HERO_DUPLICATED_NOT_ALLOWED,Bạn đã có anh hùng này trên sàn đấu.
CLASS_TAG_MELEE,Thuộc tính tấn công vật lý cao
CLASS_TAG_RANGE,Sắp xếp theo tấn công vật lý cao
CLASS_TAG_MAGIC,Chuyên môn tấn công phép thuật cao
CLASS_TAG_BUFF,Thuộc tính trị thương và bảo vệ đồng minh
CLASS_TAG_DEBUFF,Chuyên môn làm yếu và quấy nhiễu kẻ thù
CLASS_TAG_TANK,Chuyên môn máu cao và phòng thủ
TRANSCEND_HERO_STAT_CONFIRM,Bạn có muốn áp dụng Điểm vượt trong cấp độ này không?
TRANSCEND_HERO_SKILL_CONFIRM,Cấp độ kỹ năng tăng vĩnh viễn thêm +1.\nBạn có muốn vượt qua kỹ năng này?
MOVE_HERO_SHOP_CONFIRM,Bạn có muốn đến Cửa hàng để mua anh hùng?
RETURN_TO_CITY_CONFIRM,Bạn có muốn đến Thị trấn?
COMMON_HERO_INFO,Chung
HERO_TRANSCEND_NOT_RECOVERED,"(Vui lòng chọn cẩn thận, vì không thể quay lại.)"
PAY_SHOP_VIP_POINT,Điểm VIP tăng thêm {1}.
COMMON_VIP_BENEFIT,Quyền lợi VIP
HERO_UPGRADE_STAR_POSSIBLE,Có thể thức tỉnh
EQUIP_STARUP_TEXT,Bạn có thể thức tỉnh trang bị bằng cách sử dụng\nvũ khí cùng loại làm vật liệu.\n\nMỗi lần thức tỉnh sẽ tăng Chỉ số thêm {1}%.
EQUIP_AWAKEN_MATERIAL,Vật liệu thức tỉnh
HERO_UPGRADE_STAR_EFFECT,Hiệu ứng thức tỉnh
EQUIP_AWAKEN_TEXT,Vui lòng chọn vật liệu cần thiết để thức tỉnh.
STAT_AWAKEN_CONFIRM,Bạn có muốn tiếp tục thức tỉnh?
EQUIP_UPGRADE_LEVEL,Giai đoạn cường hoá
EQUIP_LEVELUP_TEXT3,"XP mà mục tiêu cường hoá có thể nhận được sẽ tương xứng với hạng của nguyên liệu.\nSau khi cường hoá nó đến mức tối đa, bạn có thể thức tỉnh nó để tăng số sao."
EQUIP_UPGRADE_SUCCESS,Cường hoá thành công
INSUFFICIENT_GOLD,Không đủ Vàng.
INSUFFICIENT_GOLD_AND_GRADEBOOK,Không đủ Vàng và Sách nâng cấp
INSUFFICIENT_GOLD_AND_SOULSTONE,Không đủ Vàng và Đá linh hồn
CHAT_WHISPER_INFO,Nhập tên của người chơi cho Lời thầm thì
BASIC_STAT,Chỉ số cơ bản
EQUIP_BASIC_OPTION,Các tùy chọn cơ bản
EXIT_TEXT,Thoát
COMMON_MY_VIPLEVEL,Xếp hạng VIP của tôi
STAT_CHANGE_INFO,Thay đổi Chỉ số
SKILL_NEXT_LEVEL,Cấp độ tiếp theo
LOW_HERO_LEVEL,Cấp độ không đủ
COMMON_RUNE,Cổ tự
ITEM_TYPE.RUNE,Cổ tự
RUNE_ENCHANT,Trang bị cổ tự
RUNE_EFFECT,Hiệu ứng cổ tự
RUNE_ENCHANT_INFO,"Để bắt đầu, chọn vũ khí mà bạn muốn trang bị cổ tự vào."
LEADER_SKILL_EFFECT,Kỹ năng đội trưởng
TAG_MAGIC_TEXT,Chuyên môn tấn công phép thuật cao
COMMON_PEOPLE_COUNT,Người
RUNE_WEAPON,Cổ tự cho vũ khí
ITEM_MATERIAL_DESCRIPTION,"Những vật liệu này được sử dụng để chế tác vũ khí, vật dụng bảo vệ, và phụ kiện."
RANDOM_OPTION_COUNT,Số tùy chọn ngẫu nhiên
TAG_MELEE_TEXT,Chuyên môn tấn công vật lý cao
TAG_RANGE_TEXT,Sắp xếp theo tấn công vật lý cao
RUNE_ARMOR,Cổ tự cho Giáp bảo vệ
PAY_SHOP_BOOSTER_BUY_TEXT,"Khi bạn mua sản phẩm này, hiệu ứng của bộ tăng sẽ hết hạn vào {1}/{2}/{3}. (NNNN/TT/NN)"
SHOP_TYPE_BOOSTER,Bộ tăng
EQUIP_BREAK,Nghiền
EQUIP_BREAK_ACCEPT,Bắt đầu nghiền
EQUIP_BREAK_SELECT_LABEL,Chọn vật phẩm để nghiền.
ITEM_EMPTY_SLOT,Chỗ trống
INVENTORY_GROWTH,Tăng trưởng
EQUIP_SET_EQUIP,Bộ trang bị
EQUIP_STAT_CHANGE,Thay đổi Chỉ số
SKILL_TRANSCENDENCE_CONFIRM,Cấp độ kỹ năng này tăng vĩnh viễn thêm +{1}.\nBạn có muốn vượt qua kỹ năng này?
HERO_UPGRADE_GRADE_POSSIBLE,Có thể nâng cấp
HERO_UPGRADE_GRADE_EFFECT,Nâng cấp hiệu ứng
INSUFFICIENT_GRADEBOOK,Không đủ Sách nâng cấp
TAG_BUFF_TEXT,Chuyên môn trị thương và bảo vệ đồng minh
ITEM_GOLD_DESCRIPTION,"Tôi không biết nó dùng làm gì, nhưng bạn có thể bán nó tại Cửa hàng."
OPEN_HERO_SHOP_SLOT,Mở khóa
HERO_INFO_TEXT,Thông tin anh hùng
INSUFFICIENT_SOULSTONE,Không đủ Đá linh hồn
HERO_TRANSCEND_DESC,Dùng Đá linh hồn để cường hoá Chỉ số.
SHOP_PAYMENT,Cửa hàng \nđặc biệt
STAT_TRANSCEND,Bạn có muốn áp dụng Điểm vượt trong cấp độ này không?
PAY_SHOP_BUY_TEXT,Bạn có muốn mua sản phẩm này?
PAY_SHOP_HERO_BUY_TEXT,"Bạn có muốn thuê anh hùng này?\nNếu bạn đã có anh hùng này, bạn sẽ nhận được {1} Đá linh hồn."
EQUIP_AWAKEN_EQUIP,Thức tỉnh trang bị
ITEM_RUNE_DESCRIPTION,Mang đến sức mạnh bí ẩn khi được trang bị cho vũ khí.
RUNE_ACCESSORY,Cổ tự cho vũ khí phụ
RUNE_SECONDGEAR,Cổ tự cho vũ khí phụ
RUNE_WEAPON_ARMOR,Cổ tự cho vũ khí và giáp
RUNE_WEAPON_SECONDGEAR,Cổ tự cho vũ khí và trang bị phụ
RUNE_ARMOR_SECONDGEAR,Cổ tự cho giáp bảo vệ và trang bị phụ
RUNE_WEAPON_ARMOR_SECONDGEAR,"Cổ tự cho vũ khí, giáp và trang bị phụ"
RUNE_VELKAZAR,Cổ tự Velkazar
EQUIP_UPGRADE_INFO,XP được nhận sẽ tương ứng với xếp hạng và hạng sao của nguyên liệu.
RESTOCK,Bổ sung hàng
TAG_DEBUFF_TEXT,Chuyên môn làm yếu và gây rối kẻ thù
HERO_SHOP_PREV_SLOT_OPEN_NEEDED,Các ô trước phải được mở trước.
DOW_NAME,Nhà ngục
TAG_TANK_TEXT,Chuyên môn máu cao và phòng thủ
HERO_TRANSCEND,Siêu việt
ITEM_ADDITIONAL_EFFECT,Hiệu ứng bổ sung
ITEM_ADDITIONAL_EFFECT_ALL_HERO,Hiệu ứng bổ sung được áp dụng cho mọi anh hùng trong {1} giờ.
ITEM_ADDITIONAL_EFFECT_ONE_HERO,Hiệu ứng bổ sung được áp dụng cho một anh hùng trong {1} giờ.
SPECIAL_MISSION,Nhiệm vụ đặc biệt
SHOP_SELL_INFO,Giá bán được thể hiện bên dưới.
ITEM_SELL_CONFIRM,Bán vũ khí được chọn.
ITEM_SELL_SELECT_LABEL,Chọn vật phẩm để bán.
SHOP_TYPE_PACKAGE,Gói
COMMON_SOLDOUT,Đã bán hết
SKILL_CURRENT_LEVEL,Cấp độ hiện tại
SKILL_CURRENT_TRANSCEND_LEVEL,Cấp độ siêu việt hiện tại
LOADING_TIP_GRADE_2,Nâng cấp: Nâng cấp anh hùng bằng cách sử dụng Sách nâng cấp thu được từ Ngục tối hàng ngày! Các kỹ năng mới sẽ mở khóa và các Chỉ số cũng tăng lên!
LOADING_TIP_EQUIP_AWAKEN_2,"Thức tỉnh trang bị: Để thức tỉnh trang bị và tăng hạng, sử dụng vật phẩm cùng loại làm nguyên liệu. Các tùy chọn mới sẽ mở khóa và các Chỉ số cũng tăng lên! "
LOADING_TIP_SKILL_LEVEL_2,"Cấp độ kỹ năng: Bạn có thể tăng cấp độ kỹ năng của các anh hùng bằng cách tiêu thụ Vàng bất cứ lúc nào! Cấp độ kỹ năng không thể vượt quá cấp độ của anh hùng, vì vậy hãy tăng cấp độ kỹ năng khi cấp độ anh hùng tăng lên!"
MAP_MOVE_PORTAL_CONFIRM,Bạn có muốn chuyển sang Cổng trời tiếp theo?\n{1}
FRIEND_NO_REGISTERED_FRIEND,Không có bạn bè được đăng ký.
HERO_NOT_COMPLETED,Không sở hữu
COMMON_GET_HERO,Nhận anh hùng
HERODECK_GOTO_HEROSHOP,Đi đến cửa hàng anh hùng
EQUIP_BREAK_SUCCESS,Hoàn thành!
INVENTORY_TO_HERO,Đi đến Cửa sổ anh hùng
RUNE.RUNE_TYPE_SECONDGEAR_ONLY,Cổ tự cho trang bị phụ
RUNE_LOCKED,Tiềm năng
RUNE_SLOT,Ô cổ tự
EQUIP_RUNE_DESC1,"Mỗi ô cổ tự sẽ mở khóa khi bạn đạt\nGiai đoạn thức tỉnh 1 (★), Giai đoạn thức tỉnh 3 (★★★)\nvà Giai đoạn thức tỉnh 5 (★★★★★)."
EQUIP_RUNE_DESC2,Cần Vàng để gỡ bỏ cổ tự sau khi bạn đã trang bị nó.
EQUIP_RUNE_PRESERVE_MESSAGE,Bạn có muốn giữ cổ tự hiện tại?
MAIL_TITLE_TEXT,Nội dung
EQUIP_UPGRADE_RANDOM_OPTION,Các tùy chọn được thêm vào cho cường hoá +{1}.
EQUIP_ENCHANT.EQUIP_UPGRADE_RANDOM_OPTION2,Thêm tùy chọn (+{1})
NOT_IMPLEMENTED,Đang chuẩn bị nội dung.
OBJECTIVE_KILL_MONSTER,Tiêu diệt {1}
BATTLE_PAUSE,Tạm dừng
MAX_EQUIP_REQ_LEVEL,Cấp độ\n{1}
GUILD_INSUFFICIENT_CREATE_GOLD,Bạn không thể lập Guild.\nCần thêm[-] Vàng.[FF0000](300.000 Vàng)
INVENTORY_ASK_SELL_MESSAGE,Bán các vật phẩm đã chọn.
INVENTORY_ASK_BREAK_MESSAGE,Phân giải các vật phẩm đã chọn.
EQUIP_RANDOM_OPTION_ENABLE,Thay thế Tùy chọn ngẫu nhiên bằng Tùy chọn {1}.
DETAILVIEW_REPRODUCTION,Tái tạo
DETAILVIEW_FULLSCREEN,Toàn màn hình
EQUIP_ADD_RANDOM_OPTION,Cấp {1} tùy chọn ngẫu nhiên
RECEIVE_REWARD,Nhận
QUEST_DUNGEON_TITLE,Nhiệm vụ Chinh phạt
OBJECTIVE,Mục tiêu
COMMON_COUNT,Đếm
RUNE_STAT,Tùy chọn cổ tự
QUEST_SUPPRESSION_CLEAR,Hoàn thành nhiệm vụ chinh phạt!
HERO_SKILL_LEARN,Tìm hiểu
HERO_SKILL_GET_GRADE_UP,Anh hùng này đã lên cấp.
COMMON_TOUCH_SCREEN,Chạm vào màn hình.
HERO_SKILL_GET,Học một kỹ năng mới.
REWARD_TEAM_EXP,XP nhóm
REWARD_HERO_EXP,XP tướng
TIME_MONTH_DAY_HOUR,Tháng {1} / Ngày {2} / Giờ {3}
ITEM.ITEM_EFFECT_END_COLON,Hiệu lực đến:
ITEM_EXP_BOOSTER_EFFECT,XP anh hùng đã tăng thêm {1}%.
ITEM_GOLD_BOOSTER_EFFECT,Vàng thu được do thắng trận đã tăng thêm {1}%.
ITEM_RECHARGE_STAMINA_BOOSTER_EFFECT,Thể lực không giới hạn.
NODE_WORLD_TREE,Cây Thế giới
WORLDMAP_EVENT_DUNGEN_HIDDEN_NAME,Không xác định
WORLDMAP_EVENT_DUNGEN_HIDDEN_DESC,Đây là loại quái vật không xác định.
DAY_OF_WEEK_MON,Thứ Hai
DAY_OF_WEEK_TUE,Thứ Ba
DAY_OF_WEEK_WED,Thứ Tư
DAY_OF_WEEK_THU,Thứ Năm
DAY_OF_WEEK_FRI,Thứ Sáu
DAY_OF_WEEK_SAT,Thứ Bảy
DAY_OF_WEEK_SUN,Chủ Nhật
DOW_DUNGEON_OPEN,Mở khóa
COMMON_MENU_QUESTIONNAIRE,Khảo sát
GUILD_OPTION_CHANGE_APPLIED,Các thiết lập Guild đã được áp dụng.
COMMON_MY_RESOURCE,Tiết kiệm
UNDERGROUND_DUNGEON,Nhà ngục
MATCH_SELECT,Chọn Đấu trường
QUEST_HERO_MISSION_CLEAR,Nhiệm vụ anh hùng đã hoàn thành!
QUEST_DAILY_MISSION_CLEAR,Nhiệm vụ hàng ngày đã hoàn thành!
QYEST_ACHIEVEMENT_MISSION_CLEAR,Nhiệm vụ thành tích đã hoàn thành!
BATTLE_RETREAT,Rút lui
UNDERGROUND_DUNGEON_SUNDAY,Ngục tối không lối thoát
HERO_SKILL_LEARN_REQ_LEVEL,Có thể học cấp độ {1}
CANNOT_POLL_BEFORE_CHAPTER1_CLEAR,"Sau khi qua ải đầu tiên, vui lòng hoàn thành khảo sát."
RUNE_EQUIP_ASK_TITLE,Trang bị cổ tự
COMMON_SURVEY,Vui lòng tham gia khảo sát ngay bây giờ!
SYSTEM_MESSAGE_FGT,FGT sẽ tiến hành đến 10 giờ tối ngày 4 tháng Mười.
WEEKLY_TEXT_INFO,Bạn có thể kiếm được nhiều vàng.
EVENT_DUNGEON_COMPLETE_TITLE,Hoàn thành sự kiện ngục tối
EQUIP_TAG_TYPE_ERROR,Class Limit
ASK_QUIT_TITLE,Thoát trò chơi
ASK_QUIT_MESSAGE,Bạn có muốn thoát Vua chinh phạt?
RESULT_TYPE_INVALID_STEP,Yêu cầu nhận thưởng lỗi.
RESCOLLECT_GOLD,Vàng
CHAT_ACTION_PARTY_CREATED,{1} đã lập một nhóm (Gõ để gia nhập.)
CHAT_ACTION_PARTY_ROOM_CREATED,{1} vừa mở một trận đánh. (Gõ để gia nhập.)
OPEN_WITH_TEAMLEVEL,Mở ở cấp độ nhóm {1}.
DECIDE_RETURN_OR_START,Bạn muốn làm gì?
RETURN_TO_ORIGIN,Đến vị trí mặc định
START_FROM_HERE,Bắt đầu tại đây
PARTY_TITLE,Nhóm
PARTY_INVITE_FROM,Lời mời gia nhập nhóm của {1}
PARTY_ASK_ACCEPT_PARTY,Bạn có muốn gia nhập nhóm của {1}?
PARTY_ROOM_CREATED,Phòng trận đánh tạo bởi {1}
PARTY_ASK_JOIN_BATTLE,Bạn có muốn gia nhập trận đánh của {1}?
BILLING_CANCEL,Thanh toán bị hủy.
NOT_LEARNED_SKILL,Các kỹ năng\nkhông được học
LEARN_EXTEND_SKILL,Nhận thuộc tính
CONFIRM_EXTEND_SKILL,Bạn có muốn nhận thuộc tính đã chọn?
NOT_LEARNED_SKILL_MSG,Bạn vẫn chưa học kỹ năng này.
SKILL_COOLTIME_DESC,Hồi chiêu {1} giây
SKILL_REQ_MANA,Mana
DELAYED_BILLING_COMPLETED,Đã thanh toán.
SENDER_NAME_ADMIN,Quản lý
DOWDUNGEON_REWARD_TITLE,Bạn quên vật phẩm.
DOWDUNGEON_REWARD_CONTENT,Tôi vừa chọn một đôi và muốn cho bạn cái tốt nhất.
SELECT_REWARD_COMPLETED,Bạn đã hoàn thành ngục tối và nhận phần thưởng.
BUY_DUNGEON_PLAY_CHANCE_CONFIRM,Bạn có muốn thoát khỏi lũ quái vật trốn ra từ Nhà ngục và có một cơ hội khác nhận phần thưởng bổ sung?
CLASS_DESC_WARRIOR,Chiến binh
CLASS_DESC_ARCHER,Cung thủ
CLASS_DESC_KNIGHT,Hiệp sĩ
CLASS_DESC_WIZARD,Phù thủy
CLASS_DESC_PRIEST,Linh mục
CLASS_DESC_ASSASSIN,Sát thủ
CLASS_DESC_MECHANIC,Thợ cơ khí
CLASS_TRIAL_DESC,Bạn có thể giành cơ hội thức tỉnh cho các anh hùng class\n{1}.
CLASS_TRIAL_REMAIN_TIME,Sẽ bị đóng trong {1}:{2}
HERO_TRIAL_STEP,Giai đoạn thử thách {1}
HERO_CUR_PURIFY_DESC,Đang thanh tẩy bóng tối bị phong ấn… [FFFF00]{1}%[-] hoàn thành.
CLASS_TRIAL_FORCE_OPEN_CONFIRM,Bạn vẫn muốn ép mở cửa ngục tối để vào?
HEROCLASS_TRIAL_MELEE,Thử thách thần lực
HEROCLASS_TRIAL_TANK,Thử thách công lý
HEROCLASS_TRIAL_THIEF,Thử thách kiên nhẫn
HEROCLASS_TRIAL_RANGE,Thử thách chiến thuật
HEROCLASS_TRIAL_MECHANIC,Thử thách may mắn
HEROCLASS_TRIAL_MAGIC,Thử thách trí tuệ
HEROCLASS_TRIAL_BUFF,Thử thách hài hòa
MOVE_TO_GOLD_SHOP_CONFIRM,Bạn không có đủ Vàng. Bạn có muốn tới cửa hàng và mua thêm Vàng?
PARTY_ASK_INVITE_ROOM,Bạn có muốn mời {1} tới phòng chờ?
MULTIPLAY_LOST_REWARD_ITEM_TITLE,Những vật phẩm chưa nhận từ nhóm ngục tối.
MULTIPLAY_LOST_REWARD_ITEM_CONTENT,Những vật phẩm chưa nhận từ nhóm ngục tối sẽ được gửi bằng thư.
GUILDSUPPRESS_LOST_REWARD_ITEM_TITLE,Phần thưởng Cuộc chinh phạt Guild chưa nhận.
GUILDSUPPRESS_LOST_REWARD_ITEM_CONTENT,Các vật phẩm chưa nhận trong Cuộc chinh phạt Guild sẽ được gửi qua thư.\nCác tài nguyên Guild được gửi trực tiếp đến Guild.
MONSTER_SUPPRESS,Chinh phạt
MONSTER_KILL,Giết
REMAIN_TIME_MIN_SEC,{1} phút {2} giây
ACHIEVEMENT_TYPE_GOODS,Hàng hóa
ACHIEVEMENT_TYPE_ADVENTURE,Cuộc phiêu lưu
ACHIEVEMENT_TYPE_EQUIPMENT,Trang bị
ACHIEVEMENT_TYPE_COMMUNITY,Cộng đồng
ACHIEVEMENT_TYPE_ITEM,Vật phẩm
ACHIEVEMENT_TYPE_CONTENTS,Nội dung
ACHIEVEMENT_TYPE_ACCOUNT,Tài khoản
ACHIEVEMENT_TYPE_GUILD,Guild
ACHIEVEMENT_TYPE_GAMEPLAY,Quá trình
CHAPTER_BASE,{1} Căn cứ địa tạm thời
NODE_NUMBER,Số điểm nút {1}
SAVE_BASE_LOCATION_CONFIRM,Lưu vị trí hiện tại làm căn cứ địa tạm thời. \n {1}
WORLDMAP_CHAPTER_NAME,"Chương {1}, {2}"
SELECT_PORTAL,Chọn Cổng trời
DUNGEON_HERO_COUNT,(Anh hùng: {1})
EQUIPITEM_GRADE_1,Trang bị phổ biến
EQUIPITEM_GRADE_2,Trang bị không phổ biến
EQUIPITEM_GRADE_3,Trang bị hiếm
EQUIPITEM_GRADE_4,Trang bị anh hùng
EQUIPITEM_GRADE_5,Trang bị cổ đại
EQUIPITEM_GRADE_6,Trang bị huyền thoại
ITEM_GRADE_1,Thông thường
ITEM_GRADE_2,Cao cấp
ITEM_GRADE_3,Hiếm
ITEM_GRADE_4,Anh hùng
ITEM_GRADE_5,Cổ đại
ITEM_GRADE_6,Huyền thoại
ITEM_GRADE_90,Độc nhất
ITEM_GRADE_100,Độc nhất
ITEM_TYPE_UPGRADEBOOK,Sách kỹ năng
ITEM_TYPE_RUNE,Cổ tự
ITEM_TYPE_AWAKECHALLENGE,Mảnh ghép thức tỉnh
EQUIP_ASK_UNLOCK_SECOND_GEAR_EQUIP,Bạn muốn mở ô vũ khí phụ?
BUY_STAMINA_CONFIRM,Bạn có muốn mua Thể lực?
RECOVER_AMOUNT,{1} đã phục hồi
PARTY_BATTLE_CREATE_FAIL,Bạn đang không ở trong một nhóm hoặc một trận đánh đang diễn ra.
LOADING_MSG,Đang tải
PARTY_BATTLE_ALL_LOGOFF,Tất cả người chơi vừa hoàn thành trận đánh.
MULTIPLAY_BATTLE_WAITING_USER,Đang chờ người chơi khác.
ASK_PACKAGE_ITEM_USE,Bạn có muốn sử dụng vật phẩm này?
PACKAGE_ITEM_REWARD_TITLE,Gói phần thưởng
PARTY_BATTLE_READY,Chuẩn bị trận đánh
PARTY_BATTLE_CANCEL_READY,Sau
VISIT_REWARD_TITLE,Xem Phần thưởng
PARTY_BATTLE_LEAVE_ASK_MESSAGE,Rời khỏi phòng chờ?
PARTY_BATTLE_ROOM_DESTROYED,Phòng chờ đã bị hủy.
FRIEND_IS_IN_PARTY,Bạn đang ở trong cùng nhóm với người bạn này.
NOT_PARTY_MASTER,Bạn không phải là trưởng nhóm.
NO_BATTLE_SERVER,Máy chủ trận đánh hiện không có sẵn.
BUY_STAMINA_COUNT,{1} Thể lực
REWARD_GET_ITEM_BOOSTER_EFFECT,Tăng số vật phẩm thưởng cho trận đánh lên {1}%.
PRODUCT_BUY_COMPLETED_MAIL_CONFIRM,Đã mua thành công. Vui lòng kiểm tra hòm thư.
DAILY_RUBY_COUNT,Ruby từng ngày một
DAILY_RUBY_COUNT2,Ruby từng ngày một 2
ALL_INCLUDE_TEXT,Tất cả {1}
SENDER_NAME_SHOP_ADMIN,Quản lý Cửa hàng
PAYSHOP_PURCHASE_TITLE,Bạn đã mua vật phẩm này rồi.
PAYSHOP_MILEAGE_TITLE,Mileage sẽ được gửi khi mua hàng trong Cửa hàng.
PAYSHOP_PURCHASE_CONTENT,Cám ơn bạn đã mua.
BOOSTER_DURATION_TIME,Kéo dài 1 giờ
RUBY_FIRST_BUY_BENEFIT,Thưởng Ruby 100%! \nThưởng hàng tháng cho lượt mua đầu tiên!
RUBY_COUNT_1000,1.000 Ruby
RUBY_COUNT_2000,2.000 Ruby
RUBY_COUNT_5000,5.000 Ruby
RUBY_COUNT_10000,10.000 Ruby I
RUBY_COUNT_10000_2,10.000 Ruby II
SERVER_SHUTDOWN_MESSAGE_SECOND,Máy chủ sẽ đóng trong {1} giây.
SERVER_SHUTDOWN_MESSAGE_MINUTE,Máy chủ sẽ đóng trong {1} phút.
CANNOT_OPEN_PORTAL_MIN_NODE,Bạn có thể sử dụng nó sau khi hoàn thành {1}-{2} khu vực.
SWEEP_MONSTER,Tiêu diệt
SWEEP_MONSTER_AGAIN_CONFIRM,Giết các kẻ thù còn lại để nhận thêm phần thưởng!
INVESTIGATE_UNDERGROUNDPRISON_CONFIRM,Các quái vật đang âm mưu trốn thoát khỏi nhà tù!\nHãy chặn kế hoạch này và nhận phần thưởng!
DUNGEON_REWARD_TITLE,Các vật phẩm Hầm ngục bị thất lạc
DUNGEON_REWARD_CONTENT,Chúng tôi đang trả lại các vật phẩm bị thất lạc được tìm thấy trong Hầm Ngục.
DAILY_RUBY_TITLE,Ruby từng ngày một!
DAILY_RUBY_CONTENT,Ruby đến đây!
EVENT_REWARD_TITLE,Phần thưởng sự kiện
EVENT_REWARD_CONTENT,Phần thưởng sự kiện của bạn đã đến.
RECHARGE_STAMINA_SECOND_DESC,Phục hồi 1: {1} giây
RECHARGE_STAMINA_FULL_REMAIN_TIME,Phục hồi toàn bộ: {1}
DAILYRUBY_FIRST_BUY_BENEFIT,Thưởng mua lần đầu!\nNhận ngay 500 Ruby!
REWARD_CHOICE,Chọn một
CLASS_TRIAL_FORCE_OPEN,Ép mở
CHALLENGE_TRIAL_HERO_SELECT,Chọn một anh hùng để nhận thử thách thức tỉnh.
TRIAL_CONTINUE,Tiếp tục
ENTER_DUNGEON_ITEM_DESC,Gỡ niêm phong cửa để vào Phòng thử thách.
HERO_PURIFY_DESC,Hãy thanh tẩy bóng tối tinh thần.\nĐể trở nên mạnh hơn...\n - Lua -
CLASS_TRIAL_SELECT,Chọn thử thách
TOUCH_SCREEN_CLOSE_WINDOW,Chạm màn hình để tiếp tục.
TEAM_LEVEL_DAILY_STAMINA_BONUS,Thưởng Thể lực hàng ngày
TEAM_LEVEL_DAILY_ROYAL_SUPPORT_GOLD,Quỹ hỗ trợ hoàng gia hàng ngày
UI_ENTER_CHANNEL_NO,Nhập số kênh để vào.\n(1-9999)
CHANGE_AVATAR_HERO,Thay đổi anh hùng đội trưởng
COMMON_DETAIL_INFO,Thêm thông tin
MENU_OFFICIAL_FACEBOOK,Facebook chính thức
SWEEP_MONSTER_READY,Tham gia
OPENED_UNDERGROUNDPRISON_DESC,[FAC800]Các quái vật đang lộng hành!\nHãy ngăn chặn lũ quái vật ngang ngược.[-]
SWEEP_MONSTER_AGAIN,Mở
CLEAR_UNDERGROUNDPRISON_DESC,[C8FA00]Lũ quái vật\nđã bị quét sạch.[-]
INVESTIGATE_UNDERGROUNDPRISON,Tìm kiếm khu vực
CLOSE_UNDERGROUNDPRISON_DESC,[C8C8C8]Những hành động đáng ngờ đang\nđược phát hiện.[-]
DAILY_EVENT_QUEST,Nhiệm vụ sự kiện
PRODUCT_SELL_PERIOD,Thời gian: {1} ~ {2}
PRODUCT_PURCHASABLE_COUNT,(Có thể mua x {1})
SIGN_OUT_MESSAGE,"Nếu bạn rút khỏi trò chơi, \ntài khoản của bạn sẽ không thể phục hồi được. \nBạn có chắc chắn muốn rút?"
NODE_TEMPLE_NAME,Đại lộ Anh hùng
SIGN_OUT_TITLE,Rút
PACKAGE_EVENT_POPUP_TITLE,Bán trong thời gian giới hạn!
PACKAGE_EVENT_POPUP_MESSAGE,Nắm lấy cơ hội mua {1} {2} giá rẻ.
EQUIP_INVENTORY_MOVE,Đến Kho
QUERY_INVENTORY_ERROR,Có lỗi xảy ra khi xem thông tin sản phẩm. ({1})
HERO_GET,Đã nhận được anh hùng!
HERO_AWAKENING,Anh hùng đã thức tỉnh!
RECEIVED_ALL_MAILS,Bạn đã nhận được {1} phụ kiện từ tất cả tin nhắn.
INVENTORY_ADD_SLOT,Kho tăng thêm {1} chỗ.
ITEM_USE_BOOSTER,Đã sử dụng {1}.
BUFF_REMAINING_TIME,Thời gian còn lại: {1}ngày {2}giờ {3}phút
STAMINA_RECOVERY,{1} Phục hồi {2}.
ITEM_USE_BUFF,Hiệu ứng {1} đã được áp dụng.
ROYAL_QUEST_NOT_EXIST,Nhiệm vụ hoàng gia không tồn tại.
NOTY_FRIEND_ACCEPT,Chấp nhận yêu cầu kết bạn.
